Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity DCAF15-N1,Intensity DCAF15-N2,Intensity BirA-alone-N1,Intensity BirA-alone-N2
P62316;K7ERG4;K7EJB5,P62316;K7ERG4,6;3;2,6;3;2,6;3;2,Small nuclear ribonucleoprotein Sm D2,SNRPD2,sp|P62316|SMD2_HUMAN Small nuclear ribonucleoprotein Sm D2 OS=Homo sapiens OX=9606 GN=SNRPD2 PE=1 SV=1;tr|K7ERG4|K7ERG4_HUMAN Small nuclear ribonucleoprotein Sm D2 OS=Homo sapiens OX=9606 GN=SNRPD2 PE=1 SV=1,6,6,55.9,4.03091735632192,4.10929759460997,26.5549526186444,25.8508371350379
Q8NB90;P62195;J3QRR3;J3QRW1;J3QLH6;J3KRP2;J3QSA9;J3QQM1,Q8NB90,6;1;1;1;1;1;1;1,6;1;1;1;1;1;1;1,6;1;1;1;1;1;1;1,Spermatogenesis-associated protein 5,SPATA5,sp|Q8NB90|AFG2H_HUMAN ATPase family protein 2 homolog OS=Homo sapiens OX=9606 GN=SPATA5 PE=1 SV=3,6,6,9.6,4.03091735632192,4.10929759460997,26.2353127931139,26.2735187467099
Q8N0X7,Q8N0X7,6,6,6,Spartin,SPG20,sp|Q8N0X7|SPART_HUMAN Spartin OS=Homo sapiens OX=9606 GN=SPART PE=1 SV=1,6,6,13.1,4.03091735632192,4.10929759460997,26.002000833929,25.7953336084803
Q9NUL3;E5RJN7;E7EPX0;E7EVJ4;E5RJ67;H0YBY0;E7EVI1;E5RFK1,Q9NUL3;E5RJN7;E7EPX0;E7EVJ4,7;6;6;6;3;3;3;1,6;5;5;5;3;3;2;1,6;5;5;5;3;3;2;1,Double-stranded RNA-binding protein Staufen homolog 2,STAU2,sp|Q9NUL3|STAU2_HUMAN Double-stranded RNA-binding protein Staufen homolog 2 OS=Homo sapiens OX=9606 GN=STAU2 PE=1 SV=2;tr|E5RJN7|E5RJN7_HUMAN Double-stranded RNA-binding protein Staufen homolog 2 (Fragment) OS=Homo sapiens OX=9606 GN=STAU2 PE=1 SV=1;tr|E7E,7,6,17.5,4.03091735632192,4.10929759460997,26.5512456781109,26.1195935782691
Q658P3;B8ZZX6,Q658P3;B8ZZX6,6;5,6;5,6;5,Metalloreductase STEAP3,STEAP3,sp|Q658P3|STEA3_HUMAN Metalloreductase STEAP3 OS=Homo sapiens OX=9606 GN=STEAP3 PE=1 SV=2;tr|B8ZZX6|B8ZZX6_HUMAN Metalloreductase STEAP3 OS=Homo sapiens OX=9606 GN=STEAP3 PE=1 SV=1,6,6,16.4,4.03091735632192,4.10929759460997,27.3506017547952,27.3972165953065
Q8WXE9;A0A3B3IU55;H0YJ05,Q8WXE9;A0A3B3IU55,6;6;2,6;6;2,6;6;2,Stonin-2,STON2,sp|Q8WXE9|STON2_HUMAN Stonin-2 OS=Homo sapiens OX=9606 GN=STON2 PE=1 SV=1;tr|A0A3B3IU55|A0A3B3IU55_HUMAN Stonin-2 OS=Homo sapiens OX=9606 GN=STON2 PE=1 SV=1,6,6,9.6,4.03091735632192,4.10929759460997,26.0201554260837,25.8918717556484
Q13033;G3V340;G3V3G7,Q13033;G3V340,8;4;2,7;3;1,6;3;1,Striatin-3,STRN3,sp|Q13033|STRN3_HUMAN Striatin-3 OS=Homo sapiens OX=9606 GN=STRN3 PE=1 SV=3;tr|G3V340|G3V340_HUMAN Striatin-3 OS=Homo sapiens OX=9606 GN=STRN3 PE=1 SV=1,8,6,13.6,4.03091735632192,4.10929759460997,27.5246982091255,26.0045961306698
Q96A49,Q96A49,6,6,6,Synapse-associated protein 1,SYAP1,sp|Q96A49|SYAP1_HUMAN Synapse-associated protein 1 OS=Homo sapiens OX=9606 GN=SYAP1 PE=1 SV=1,6,6,18.8,4.03091735632192,4.10929759460997,26.1323200781597,26.1165232334905
Q5T011;A0A1W2PRY5,Q5T011,6;1,6;1,6;1,Protein SZT2,SZT2,sp|Q5T011|SZT2_HUMAN KICSTOR complex protein SZT2 OS=Homo sapiens OX=9606 GN=SZT2 PE=1 SV=3,6,6,2.6,23.2837621070692,24.0491786486482,25.557861676866,25.6377122884933
Q9UPU7;C9JW56,Q9UPU7,6;2,6;2,6;2,TBC1 domain family member 2B,TBC1D2B,sp|Q9UPU7|TBD2B_HUMAN TBC1 domain family member 2B OS=Homo sapiens OX=9606 GN=TBC1D2B PE=1 SV=2,6,6,9.2,4.03091735632192,4.10929759460997,25.2929158473449,24.2237613432261
Q9BV44;H7C0R6;H7C3J3,Q9BV44;H7C0R6,6;3;2,6;3;2,6;3;2,THUMP domain-containing protein 3,THUMPD3,sp|Q9BV44|THUM3_HUMAN THUMP domain-containing protein 3 OS=Homo sapiens OX=9606 GN=THUMPD3 PE=1 SV=1;tr|H7C0R6|H7C0R6_HUMAN THUMP domain-containing protein 3 (Fragment) OS=Homo sapiens OX=9606 GN=THUMPD3 PE=1 SV=1,6,6,13.6,4.03091735632192,4.10929759460997,25.6318695601186,23.8101958316689
O60784;B0QY01;V9GYF4;B0QY02;V9GZ68;Q6UW50,O60784;B0QY01,6;3;2;2;1;1,6;3;2;2;1;1,6;3;2;2;1;1,Target of Myb protein 1,TOM1,sp|O60784|TOM1_HUMAN Target of Myb protein 1 OS=Homo sapiens OX=9606 GN=TOM1 PE=1 SV=2;tr|B0QY01|B0QY01_HUMAN Target of Myb protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=TOM1 PE=1 SV=8,6,6,16.5,4.03091735632192,4.10929759460997,25.9791069580875,25.6855206882023
O43399;A0A087WYR3;A0A087WZ51,O43399;A0A087WYR3;A0A087WZ51,6;6;4,6;6;4,6;6;4,Tumor protein D54,TPD52L2,sp|O43399|TPD54_HUMAN Tumor protein D54 OS=Homo sapiens OX=9606 GN=TPD52L2 PE=1 SV=2;tr|A0A087WYR3|A0A087WYR3_HUMAN Tumor protein D54 OS=Homo sapiens OX=9606 GN=TPD52L2 PE=1 SV=1;tr|A0A087WZ51|A0A087WZ51_HUMAN Tumor protein D54 OS=Homo sapiens OX=9606 GN=T,6,6,41.7,4.03091735632192,4.10929759460997,28.9185482785008,28.3663635728747
Q15654;H7BZE2,Q15654,6;2,6;2,6;2,Thyroid receptor-interacting protein 6,TRIP6,sp|Q15654|TRIP6_HUMAN Thyroid receptor-interacting protein 6 OS=Homo sapiens OX=9606 GN=TRIP6 PE=1 SV=3,6,6,24.2,21.2298927957619,22.2868668026721,27.9721322804829,25.1861248212337
O43396;K7ER96;K7EME7,O43396;K7ER96,12;12;2,12;12;2,6;6;2,Thioredoxin-like protein 1,TXNL1,sp|O43396|TXNL1_HUMAN Thioredoxin-like protein 1 OS=Homo sapiens OX=9606 GN=TXNL1 PE=1 SV=3;tr|K7ER96|K7ER96_HUMAN Thioredoxin-like protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=TXNL1 PE=1 SV=1,12,6,44.6,25.7713518390342,27.8630152546228,27.6288141786435,27.4610772103985
P26368;K7ENG2,P26368;K7ENG2,6;6,6;6,6;6,Splicing factor U2AF 65 kDa subunit,U2AF2,sp|P26368|U2AF2_HUMAN Splicing factor U2AF 65 kDa subunit OS=Homo sapiens OX=9606 GN=U2AF2 PE=1 SV=4;tr|K7ENG2|K7ENG2_HUMAN U2 snRNP auxiliary factor large subunit OS=Homo sapiens OX=9606 GN=U2AF2 PE=1 SV=1,6,6,23.2,4.03091735632192,4.10929759460997,26.2612841950751,25.8371360879756
Q96RL1;D6RC40;D6RCQ3;D6R9M3;D6RDZ5,Q96RL1;D6RC40;D6RCQ3,6;3;3;1;1,6;3;3;1;1,6;3;3;1;1,BRCA1-A complex subunit RAP80,UIMC1,sp|Q96RL1|UIMC1_HUMAN BRCA1-A complex subunit RAP80 OS=Homo sapiens OX=9606 GN=UIMC1 PE=1 SV=2;tr|D6RC40|D6RC40_HUMAN BRCA1-A complex subunit RAP80 (Fragment) OS=Homo sapiens OX=9606 GN=UIMC1 PE=1 SV=1;tr|D6RCQ3|D6RCQ3_HUMAN BRCA1-A complex subunit RAP80 O,6,6,11.0,4.03091735632192,4.10929759460997,25.8101713108432,26.5586062710715
Q9HAU5,Q9HAU5,6,6,6,Regulator of nonsense transcripts 2,UPF2,sp|Q9HAU5|RENT2_HUMAN Regulator of nonsense transcripts 2 OS=Homo sapiens OX=9606 GN=UPF2 PE=1 SV=1,6,6,6.4,4.03091735632192,4.10929759460997,25.9388313590398,25.803658558659
P45880;A0A0A0MR02;Q5JSD2;Q5JSD1;A2A3S1,P45880;A0A0A0MR02;Q5JSD2;Q5JSD1,6;6;3;3;1,6;6;3;3;1,6;6;3;3;1,Voltage-dependent anion-selective channel protein 2,VDAC2,sp|P45880|VDAC2_HUMAN Voltage-dependent anion-selective channel protein 2 OS=Homo sapiens OX=9606 GN=VDAC2 PE=1 SV=2;tr|A0A0A0MR02|A0A0A0MR02_HUMAN Voltage-dependent anion-selective channel protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=VDAC2 PE=1 SV=1;tr,6,6,21.8,22.0211431951032,23.689231923085,26.7380215250874,26.5993188017546
Q86Y07;E9PBU1;E7ERS5,Q86Y07,6;1;1,6;1;1,6;1;1,Serine/threonine-protein kinase VRK2,VRK2,sp|Q86Y07|VRK2_HUMAN Serine/threonine-protein kinase VRK2 OS=Homo sapiens OX=9606 GN=VRK2 PE=1 SV=3,6,6,16.3,4.03091735632192,4.10929759460997,26.7130594309823,26.4975160192277
C4AMC7;Q6VEQ5;Q9NQA3;A8K0Z3;A8MWX3,C4AMC7;Q6VEQ5;Q9NQA3;A8K0Z3;A8MWX3,6;6;4;3;3,6;6;4;3;3,6;6;4;3;3,Putative WAS protein family homolog 3;WAS protein family homolog 2;WAS protein family homolog 6;WAS protein family homolog 1;Putative WAS protein family homolog 4,WASH3P;WASH2P;WASH6P;WASH1;WASH4P,sp|C4AMC7|WASH3_HUMAN Putative WAS protein family homolog 3 OS=Homo sapiens OX=9606 GN=WASH3P PE=1 SV=2;sp|Q6VEQ5|WASH2_HUMAN WAS protein family homolog 2 OS=Homo sapiens OX=9606 GN=WASH2P PE=2 SV=2;sp|Q9NQA3|WASH6_HUMAN WAS protein family homolog 6 OS=Hom,6,6,16.6,4.03091735632192,4.10929759460997,25.6422923641866,24.510628004985
Q96DT7,Q96DT7,6,6,6,Zinc finger and BTB domain-containing protein 10,ZBTB10,sp|Q96DT7|ZBT10_HUMAN Zinc finger and BTB domain-containing protein 10 OS=Homo sapiens OX=9606 GN=ZBTB10 PE=1 SV=2,6,6,11.4,4.03091735632192,4.10929759460997,26.6379609789943,24.1645362498558
Q9C0B5;H0YEF4,Q9C0B5;H0YEF4,6;5,6;5,6;5,Palmitoyltransferase ZDHHC5;Palmitoyltransferase,ZDHHC5,sp|Q9C0B5|ZDHC5_HUMAN Palmitoyltransferase ZDHHC5 OS=Homo sapiens OX=9606 GN=ZDHHC5 PE=1 SV=2;tr|H0YEF4|H0YEF4_HUMAN Palmitoyltransferase ZDHHC5 (Fragment) OS=Homo sapiens OX=9606 GN=ZDHHC5 PE=1 SV=1,6,6,13.4,4.03091735632192,4.10929759460997,26.5123170610879,25.9586341309306
O15084;B4DIW9;Q8N8A2;H7C4A0;H7C209;A0A2R8Y7Y4,O15084;B4DIW9,7;6;1;1;1;1,7;6;1;1;1;1,7;6;1;1;1;1,Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A,ANKRD28,sp|O15084|ANR28_HUMAN Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A OS=Homo sapiens OX=9606 GN=ANKRD28 PE=1 SV=5;tr|B4DIW9|B4DIW9_HUMAN Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A OS=Homo sapiens,7,7,10.3,4.03091735632192,4.10929759460997,26.8030426277096,26.0547174148817
O00213;A0A075B7G8;J3KPL8;A0A087X0V7;A0A087WYH9;V9GYR7;V9GY97,O00213;A0A075B7G8;J3KPL8;A0A087X0V7;A0A087WYH9,7;7;7;5;5;3;2,7;7;7;5;5;3;2,7;7;7;5;5;3;2,Amyloid beta A4 precursor protein-binding family B member 1,APBB1,sp|O00213|APBB1_HUMAN Amyloid-beta A4 precursor protein-binding family B member 1 OS=Homo sapiens OX=9606 GN=APBB1 PE=1 SV=2;tr|A0A075B7G8|A0A075B7G8_HUMAN Amyloid-beta A4 precursor protein-binding family B member 1 OS=Homo sapiens OX=9606 GN=APBB1 PE=1 SV,7,7,14.4,4.03091735632192,4.10929759460997,26.3792634677559,26.1567470797613
P61204;P84077;F5H423;P84085;C9J1Z8;P18085;F5H0C7;C9JPM4;F5H1V1;F5H6T5;F8WDB3;H0YGG7;C9JAK5,P61204;P84077;F5H423;P84085;C9J1Z8,7;7;6;4;4;3;3;3;1;1;1;1;1,7;7;6;4;4;3;3;3;1;1;1;1;1,7;7;6;4;4;3;3;3;1;1;1;1;1,ADP-ribosylation factor 3;ADP-ribosylation factor 1;ADP-ribosylation factor 5,ARF3;ARF1;ARF5,sp|P61204|ARF3_HUMAN ADP-ribosylation factor 3 OS=Homo sapiens OX=9606 GN=ARF3 PE=1 SV=2;sp|P84077|ARF1_HUMAN ADP-ribosylation factor 1 OS=Homo sapiens OX=9606 GN=ARF1 PE=1 SV=2;tr|F5H423|F5H423_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=3 SV,7,7,47.0,4.03091735632192,4.10929759460997,27.0283364240389,27.082432836852
Q8NFD5;A0A3F2YNW7;A0A1B0GV63;A0A1B0GWJ2;A0A1B0GTJ8;A0A1B0GVK1;H0Y7H8;A0A1B0GTI6;H0Y3S9;H0Y2R3;A0A1B0GUC6;A0A1B0GUG2;A0A1B0GU09,Q8NFD5;A0A3F2YNW7;A0A1B0GV63;A0A1B0GWJ2;A0A1B0GTJ8;A0A1B0GVK1;H0Y7H8,9;9;8;8;8;8;8;4;2;2;1;1;1,9;9;8;8;8;8;8;4;2;2;1;1;1,7;7;6;6;6;6;6;3;1;1;1;1;1,AT-rich interactive domain-containing protein 1B,ARID1B,sp|Q8NFD5|ARI1B_HUMAN AT-rich interactive domain-containing protein 1B OS=Homo sapiens OX=9606 GN=ARID1B PE=1 SV=2;tr|A0A3F2YNW7|A0A3F2YNW7_HUMAN AT-rich interactive domain-containing protein 1B OS=Homo sapiens OX=9606 GN=ARID1B PE=1 SV=1;tr|A0A1B0GV63|A0A,9,7,5.9,4.03091735632192,4.10929759460997,26.7099085806097,25.7742960386167
Q8N3C0,Q8N3C0,7,7,7,Activating signal cointegrator 1 complex subunit 3,ASCC3,sp|Q8N3C0|ASCC3_HUMAN Activating signal cointegrator 1 complex subunit 3 OS=Homo sapiens OX=9606 GN=ASCC3 PE=1 SV=3,7,7,3.6,4.03091735632192,4.10929759460997,25.2677448223909,25.0371628451194
Q9NT62;F8WDI0;C9JNW8,Q9NT62,7;2;1,7;2;1,7;2;1,Ubiquitin-like-conjugating enzyme ATG3,ATG3,sp|Q9NT62|ATG3_HUMAN Ubiquitin-like-conjugating enzyme ATG3 OS=Homo sapiens OX=9606 GN=ATG3 PE=1 SV=1,7,7,25.8,4.03091735632192,4.10929759460997,28.3631079599442,27.9121080465951
Q9NRL2;A0A087WWN7,Q9NRL2,7;1,7;1,7;1,Bromodomain adjacent to zinc finger domain protein 1A,BAZ1A,sp|Q9NRL2|BAZ1A_HUMAN Bromodomain adjacent to zinc finger domain protein 1A OS=Homo sapiens OX=9606 GN=BAZ1A PE=1 SV=2,7,7,8.0,4.03091735632192,4.10929759460997,25.545718892591,25.9680499239951
P56945;A0A2R8YFK2;A0A2R8Y6M6;A0A2R8Y4C2;A0A2R8YFS8;A0A2R8Y8C4;A0A2R8Y5C9;A0A2R8Y596;A0A2R8Y5E4;H3BVF0;H3BSY4;H3BQJ7;H3BSB2;H3BN62,P56945;A0A2R8YFK2;A0A2R8Y6M6;A0A2R8Y4C2;A0A2R8YFS8;A0A2R8Y8C4;A0A2R8Y5C9;A0A2R8Y596;A0A2R8Y5E4,7;6;6;6;6;6;6;6;5;1;1;1;1;1,7;6;6;6;6;6;6;6;5;1;1;1;1;1,7;6;6;6;6;6;6;6;5;1;1;1;1;1,Breast cancer anti-estrogen resistance protein 1,BCAR1,sp|P56945|BCAR1_HUMAN Breast cancer anti-estrogen resistance protein 1 OS=Homo sapiens OX=9606 GN=BCAR1 PE=1 SV=2;tr|A0A2R8YFK2|A0A2R8YFK2_HUMAN Breast cancer anti-estrogen resistance protein 1 OS=Homo sapiens OX=9606 GN=BCAR1 PE=1 SV=1;tr|A0A2R8Y6M6|A0A2R,7,7,13.7,4.03091735632192,4.10929759460997,26.4325139926354,25.9115710129965
Q9NR09;A0A3B3IUB9,Q9NR09;A0A3B3IUB9,7;7,7;7,7;7,Baculoviral IAP repeat-containing protein 6,BIRC6,sp|Q9NR09|BIRC6_HUMAN Baculoviral IAP repeat-containing protein 6 OS=Homo sapiens OX=9606 GN=BIRC6 PE=1 SV=2;tr|A0A3B3IUB9|A0A3B3IUB9_HUMAN Baculoviral IAP repeat-containing protein 6 (Fragment) OS=Homo sapiens OX=9606 GN=BIRC6 PE=1 SV=1,7,7,1.8,4.03091735632192,4.10929759460997,25.6445494572262,25.6878179737847
O75909;G3V5E1;G3V2Q3;G3V235,O75909;G3V5E1;G3V2Q3,7;6;4;1,7;6;4;1,7;6;4;1,Cyclin-K,CCNK,sp|O75909|CCNK_HUMAN Cyclin-K OS=Homo sapiens OX=9606 GN=CCNK PE=1 SV=2;tr|G3V5E1|G3V5E1_HUMAN Cyclin-K OS=Homo sapiens OX=9606 GN=CCNK PE=1 SV=1;tr|G3V2Q3|G3V2Q3_HUMAN Cyclin-K (Fragment) OS=Homo sapiens OX=9606 GN=CCNK PE=1 SV=1,7,7,18.3,4.03091735632192,4.10929759460997,27.2119681804507,26.7421402040653
Q86X02,Q86X02,7,7,7,Cerebellar degeneration-related protein 2-like,CDR2L,sp|Q86X02|CDR2L_HUMAN Cerebellar degeneration-related protein 2-like OS=Homo sapiens OX=9606 GN=CDR2L PE=1 SV=2,7,7,19.6,4.03091735632192,4.10929759460997,26.9739940346939,26.7060920989144
P23528;G3V1A4;E9PP50;E9PK25;E9PQB7;E9PLJ3;E9PS23;Q9Y281,P23528;G3V1A4;E9PP50;E9PK25;E9PQB7,7;6;6;6;4;3;3;2,7;6;6;6;4;3;3;2,7;6;6;6;4;3;3;2,Cofilin-1,CFL1,"sp|P23528|COF1_HUMAN Cofilin-1 OS=Homo sapiens OX=9606 GN=CFL1 PE=1 SV=3;tr|G3V1A4|G3V1A4_HUMAN Cofilin 1 (Non-muscle), isoform CRA_a OS=Homo sapiens OX=9606 GN=CFL1 PE=1 SV=1;tr|E9PP50|E9PP50_HUMAN Cofilin-1 (Fragment) OS=Homo sapiens OX=9606 GN=CFL1 PE=1",7,7,59.6,26.6941831480787,27.179685898575,28.2328361098897,28.0641968183988
Q7Z460;F8WA11;H0Y5T1;C9J151;H7C4I5;H7C5M8,Q7Z460;F8WA11;H0Y5T1,11;11;7;1;1;1,11;11;7;1;1;1,7;7;3;1;0;0,CLIP-associating protein 1,CLASP1,sp|Q7Z460|CLAP1_HUMAN CLIP-associating protein 1 OS=Homo sapiens OX=9606 GN=CLASP1 PE=1 SV=1;tr|F8WA11|F8WA11_HUMAN CLIP-associating protein 1 OS=Homo sapiens OX=9606 GN=CLASP1 PE=1 SV=2;tr|H0Y5T1|H0Y5T1_HUMAN CLIP-associating protein 1 (Fragment) OS=Homo,11,7,9.4,4.03091735632192,4.10929759460997,26.6827108940511,26.4653810661518
O00299,O00299,7,7,7,Chloride intracellular channel protein 1,CLIC1,sp|O00299|CLIC1_HUMAN Chloride intracellular channel protein 1 OS=Homo sapiens OX=9606 GN=CLIC1 PE=1 SV=4,7,7,41.1,4.03091735632192,4.10929759460997,28.0483283827057,27.2237981612291
A0A0A6YYL4;P57737;E7EP81;I3L167;Q9Y3D7;I3L1U7;I3L0X9;I3L3T0;I3L212,A0A0A6YYL4;P57737,7;6;2;2;1;1;1;1;1,7;6;2;2;1;1;1;1;1,7;6;2;2;1;1;1;1;1,Coronin;Coronin-7,CORO7-PAM16;CORO7,tr|A0A0A6YYL4|A0A0A6YYL4_HUMAN Coronin OS=Homo sapiens OX=9606 GN=CORO7-PAM16 PE=1 SV=1;sp|P57737|CORO7_HUMAN Coronin-7 OS=Homo sapiens OX=9606 GN=CORO7 PE=1 SV=2,7,7,9.6,4.03091735632192,4.10929759460997,26.4570423970831,26.2419814045877
O75131;A0A087WYQ3;E5RHZ0;H0YB26;A0A087WXR6;Q96A23;Q9UBL6;Q96FN4;A0A087WUS8,O75131;A0A087WYQ3,8;5;3;3;2;1;1;1;1,8;5;3;3;2;1;1;1;1,7;5;3;3;2;0;0;0;1,Copine-3,CPNE3,sp|O75131|CPNE3_HUMAN Copine-3 OS=Homo sapiens OX=9606 GN=CPNE3 PE=1 SV=1;tr|A0A087WYQ3|A0A087WYQ3_HUMAN Copine-3 (Fragment) OS=Homo sapiens OX=9606 GN=CPNE3 PE=1 SV=1,8,7,16.6,4.03091735632192,4.10929759460997,27.4718903752883,26.7925313671823
Q9Y6G9;E9PHI6;C9JGM7;C9JLW1,Q9Y6G9;E9PHI6,7;5;1;1,7;5;1;1,7;5;1;1,Cytoplasmic dynein 1 light intermediate chain 1,DYNC1LI1,sp|Q9Y6G9|DC1L1_HUMAN Cytoplasmic dynein 1 light intermediate chain 1 OS=Homo sapiens OX=9606 GN=DYNC1LI1 PE=1 SV=3;tr|E9PHI6|E9PHI6_HUMAN Dynein light intermediate chain OS=Homo sapiens OX=9606 GN=DYNC1LI1 PE=1 SV=1,7,7,18.4,4.03091735632192,4.10929759460997,26.4731608443914,26.0142285855805
P29692;E9PRY8;E9PK01;A0A087X1X7;E9PQZ1;E9PI39;E9PQ49;E9PPR1;E9PL12;E9PMW7;H0YE72;H0YCK7;E9PIZ1;E9PK06;E9PK72;H0YE58;E9PQC9,P29692;E9PRY8;E9PK01;A0A087X1X7;E9PQZ1;E9PI39;E9PQ49;E9PPR1;E9PL12;E9PMW7,14;13;12;11;10;9;9;8;8;7;6;6;6;5;4;3;2,14;13;12;11;10;9;9;8;8;7;6;6;6;5;4;3;2,7;7;5;5;5;2;2;2;2;2;5;2;2;1;1;3;2,Elongation factor 1-delta,EEF1D,sp|P29692|EF1D_HUMAN Elongation factor 1-delta OS=Homo sapiens OX=9606 GN=EEF1D PE=1 SV=5;tr|E9PRY8|E9PRY8_HUMAN Elongation factor 1-delta OS=Homo sapiens OX=9606 GN=EEF1D PE=1 SV=1;tr|E9PK01|E9PK01_HUMAN Elongation factor 1-delta (Fragment) OS=Homo sapien,14,7,67.3,26.7715281568137,28.3210063174323,33.2137013704883,32.8831082836047
Q99613;B5ME19;H3BPE3;H3BPE4,Q99613;B5ME19,7;7;1;1,7;7;1;1,7;7;1;1,Eukaryotic translation initiation factor 3 subunit C;Eukaryotic translation initiation factor 3 subunit C-like protein,EIF3C;EIF3CL,sp|Q99613|EIF3C_HUMAN Eukaryotic translation initiation factor 3 subunit C OS=Homo sapiens OX=9606 GN=EIF3C PE=1 SV=1;sp|B5ME19|EIFCL_HUMAN Eukaryotic translation initiation factor 3 subunit C-like protein OS=Homo sapiens OX=9606 GN=EIF3CL PE=1 SV=1,7,7,12.0,4.03091735632192,4.10929759460997,25.7432964671281,26.3097333491958
O75822;H0YGJ7;H0YLP3,O75822,7;3;2,7;3;2,7;3;2,Eukaryotic translation initiation factor 3 subunit J,EIF3J,sp|O75822|EIF3J_HUMAN Eukaryotic translation initiation factor 3 subunit J OS=Homo sapiens OX=9606 GN=EIF3J PE=1 SV=2,7,7,38.8,4.03091735632192,4.10929759460997,26.7101714144674,26.292038199497
P63241;I3L397;I3L504;Q6IS14;Q9GZV4;F8WCJ1;C9J7B5;C9J4W5,P63241;I3L397;I3L504;Q6IS14,7;7;7;4;2;2;2;2,7;7;7;4;2;2;2;2,7;7;7;4;2;2;2;2,Eukaryotic translation initiation factor 5A-1;Eukaryotic translation initiation factor 5A;Eukaryotic translation initiation factor 5A-1-like,EIF5A;EIF5AL1,sp|P63241|IF5A1_HUMAN Eukaryotic translation initiation factor 5A-1 OS=Homo sapiens OX=9606 GN=EIF5A PE=1 SV=2;tr|I3L397|I3L397_HUMAN Eukaryotic translation initiation factor 5A (Fragment) OS=Homo sapiens OX=9606 GN=EIF5A PE=1 SV=8;tr|I3L504|I3L504_HUMAN E,7,7,61.7,21.32674107532,23.7225502290291,26.8136001776763,27.1710238959288
Q8N8S7;A0A0U1RRM6;A0A075B6E5;A0A0U1RQP7,Q8N8S7;A0A0U1RRM6,7;6;2;2,7;6;2;2,7;6;2;2,Protein enabled homolog,ENAH,sp|Q8N8S7|ENAH_HUMAN Protein enabled homolog OS=Homo sapiens OX=9606 GN=ENAH PE=1 SV=2;tr|A0A0U1RRM6|A0A0U1RRM6_HUMAN Protein enabled homolog OS=Homo sapiens OX=9606 GN=ENAH PE=1 SV=1,7,7,19.6,4.03091735632192,4.10929759460997,26.6936515728918,27.3534650813664
Q9H6S3;A0A3B3ISQ4;E9PN68;E9PLN2;E9PNT0;E9PLH1;E9PM34;H0YD62;H0YF37;A0A087WX39,Q9H6S3;A0A3B3ISQ4,7;7;2;2;2;2;1;1;1;1,7;7;2;2;2;2;1;1;1;1,7;7;2;2;2;2;1;1;1;1,Epidermal growth factor receptor kinase substrate 8-like protein 2,EPS8L2,sp|Q9H6S3|ES8L2_HUMAN Epidermal growth factor receptor kinase substrate 8-like protein 2 OS=Homo sapiens OX=9606 GN=EPS8L2 PE=1 SV=2;tr|A0A3B3ISQ4|A0A3B3ISQ4_HUMAN Epidermal growth factor receptor kinase substrate 8-like protein 2 OS=Homo sapiens OX=9606 G,7,7,15.0,4.03091735632192,4.10929759460997,28.09521824534,27.7279327074638
O60645;D6RB59;H0Y995;D6RBR9,O60645;D6RB59;H0Y995,7;7;4;1,7;7;4;1,7;7;4;1,Exocyst complex component 3,EXOC3,sp|O60645|EXOC3_HUMAN Exocyst complex component 3 OS=Homo sapiens OX=9606 GN=EXOC3 PE=1 SV=3;tr|D6RB59|D6RB59_HUMAN Exocyst complex component 3 OS=Homo sapiens OX=9606 GN=EXOC3 PE=1 SV=1;tr|H0Y995|H0Y995_HUMAN Exocyst complex component 3 (Fragment) OS=Homo,7,7,11.1,4.03091735632192,4.10929759460997,25.4118336913786,25.0785495665474
Q06265;D6RIY6;D6R905;D6RA17;D6RAP4;H0Y9L5,Q06265;D6RIY6;D6R905;D6RA17,7;6;5;5;2;2,7;6;5;5;2;2,7;6;5;5;2;2,Exosome complex component RRP45,EXOSC9,sp|Q06265|EXOS9_HUMAN Exosome complex component RRP45 OS=Homo sapiens OX=9606 GN=EXOSC9 PE=1 SV=3;tr|D6RIY6|D6RIY6_HUMAN Exosome complex component RRP45 OS=Homo sapiens OX=9606 GN=EXOSC9 PE=1 SV=1;tr|D6R905|D6R905_HUMAN Exosome complex component RRP45 (Fra,7,7,22.8,4.03091735632192,4.10929759460997,26.9338210210556,26.8927288274608
