RBBP4_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
KRT18,-0.5449568517,0.012267786379367,0,P05783;F8VZY9;CON__P05784;CON__H-INV:HIT000015463;Q14525;O76013;CON__O76013;CON__O76015;CON__Q497I4;CON__A2AB72;CON__Q14532;Q15323;C4AM86;CON__REFSEQ:XP_986630;Q14532;Q92764;CON__A2A5Y0;CON__Q9UE12;CON__Q14525;CON__Q92764;O76015;CON__Q15323,P05783;F8VZY9,44;40;12;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,44;40;12;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,42;38;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,"Keratin, type I cytoskeletal 18",KRT18,"sp|P05783|K1C18_HUMAN Keratin, type I cytoskeletal 18 OS=Homo sapiens OX=9606 GN=KRT18 PE=1 SV=2;tr|F8VZY9|F8VZY9_HUMAN Keratin, type I cytoskeletal 18 OS=Homo sapiens OX=9606 GN=KRT18 PE=1 SV=1",44,42,76.5,430
CDK1;CDC2,-0.0612374663,0.655129580254569,0,P06493;A0A024QZP7;E5RIU6;A0A087WZZ9;Q00526;K7ELV5;G3V317,P06493;A0A024QZP7;E5RIU6;A0A087WZZ9,12;11;8;8;2;2;1,12;11;8;8;2;2;1,10;9;6;6;0;0;0,Cyclin-dependent kinase 1,CDK1;CDC2,"sp|P06493|CDK1_HUMAN Cyclin-dependent kinase 1 OS=Homo sapiens OX=9606 GN=CDK1 PE=1 SV=3;tr|A0A024QZP7|A0A024QZP7_HUMAN Cell division cycle 2, G1 to S and G2 to M, isoform CRA_a OS=Homo sapiens OX=9606 GN=CDK1 PE=1 SV=1;tr|E5RIU6|E5RIU6_HUMAN Cyclin-depend",12,10,42.8,297
ATP5B,-0.1078118316,0.469424029291369,0,P06576;H0YH81;F8W079;F8W0P7;H0YI37,P06576;H0YH81;F8W079,34;27;20;13;7,34;27;20;13;7,34;27;20;13;7,"ATP synthase subunit beta, mitochondrial;ATP synthase subunit beta",ATP5B,"sp|P06576|ATPB_HUMAN ATP synthase subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1B PE=1 SV=3;tr|H0YH81|H0YH81_HUMAN ATP synthase subunit beta (Fragment) OS=Homo sapiens OX=9606 GN=ATP5F1B PE=1 SV=1;tr|F8W079|F8W079_HUMAN ATP synthase subunit ",34,34,60.7,529
ENO1,-0.1820432255,0.185810102272408,0,P06733;A0A2R8Y6G6;K7EM90;A0A2R8YEM5;A0A2R8Y879;K7ERS8;A0A2R8Y798;A0A2R8YEG5;A0A2R8Y6I8;E5RI09;E5RG95;K7EPM1;K7EKN2,P06733;A0A2R8Y6G6,55;48;24;21;17;14;7;7;6;2;2;2;2,55;48;24;21;17;14;7;7;6;2;2;2;2,52;45;22;19;15;13;6;6;6;0;0;0;0,Alpha-enolase,ENO1,sp|P06733|ENOA_HUMAN Alpha-enolase OS=Homo sapiens OX=9606 GN=ENO1 PE=1 SV=2;tr|A0A2R8Y6G6|A0A2R8Y6G6_HUMAN Alpha-enolase OS=Homo sapiens OX=9606 GN=ENO1 PE=1 SV=1,55,52,97.7,434
GPI,0.1571738015,0.309149120298675,0,P06744;A0A2U3TZU2;K7EQ48;A0A0J9YXP8;A0A2R8Y6C7;A0A0J9YYH3;A0A0J9YX90;K7EPY4;K7ERC6;K7EP41;K7ENA0;A0A0J9YXM3;K7ELR7;A0A2R8YF08;K7ERK8;K7EIL4;A0A0J9YXH9;K7ESF4;A0A0J9YYI8,P06744;A0A2U3TZU2;K7EQ48;A0A0J9YXP8;A0A2R8Y6C7,21;19;15;12;12;10;10;8;7;7;6;5;5;5;4;3;3;2;1,21;19;15;12;12;10;10;8;7;7;6;5;5;5;4;3;3;2;1,15;13;12;11;11;9;9;7;6;6;6;5;4;4;4;3;3;2;1,Glucose-6-phosphate isomerase,GPI,sp|P06744|G6PI_HUMAN Glucose-6-phosphate isomerase OS=Homo sapiens OX=9606 GN=GPI PE=1 SV=4;tr|A0A2U3TZU2|A0A2U3TZU2_HUMAN Glucose-6-phosphate isomerase OS=Homo sapiens OX=9606 GN=GPI PE=1 SV=1;tr|K7EQ48|K7EQ48_HUMAN Glucose-6-phosphate isomerase (Fragment,21,15,50,558
NPM1,0.1641527119,0.316291686679261,0,P06748;E5RI98;E5RGW4,P06748,25;5;1,25;5;1,25;5;1,Nucleophosmin,NPM1,sp|P06748|NPM_HUMAN Nucleophosmin OS=Homo sapiens OX=9606 GN=NPM1 PE=1 SV=2,25,25,64.6,294
LDHB,-0.0101515131,0.92833223765397,0,P07195;A0A5F9ZHM4;A0A3B3IS95;A8MW50;C9J7H8;F5H793,P07195;A0A5F9ZHM4;A0A3B3IS95;A8MW50,31;30;22;18;14;9,28;27;19;15;13;9,28;27;19;15;13;9,L-lactate dehydrogenase B chain;L-lactate dehydrogenase,LDHB,sp|P07195|LDHB_HUMAN L-lactate dehydrogenase B chain OS=Homo sapiens OX=9606 GN=LDHB PE=1 SV=2;tr|A0A5F9ZHM4|A0A5F9ZHM4_HUMAN L-lactate dehydrogenase OS=Homo sapiens OX=9606 GN=LDHB PE=1 SV=1;tr|A0A3B3IS95|A0A3B3IS95_HUMAN L-lactate dehydrogenase OS=Homo s,31,28,73.4,334
P4HB,-0.1532548145,0.233998715253713,0,P07237;H7BZ94;H0Y3Z3;I3L398;I3L0S0;I3NI03;I3L3U6;I3L312;I3L4M2;I3L3P5;I3L514;I3L1Y5,P07237;H7BZ94;H0Y3Z3,44;39;22;16;14;13;13;12;9;8;6;2,44;39;22;16;14;13;13;12;9;8;6;2,44;39;22;16;14;13;13;12;9;8;6;2,Protein disulfide-isomerase,P4HB,sp|P07237|PDIA1_HUMAN Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=P4HB PE=1 SV=3;tr|H7BZ94|H7BZ94_HUMAN Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=P4HB PE=1 SV=2;tr|H0Y3Z3|H0Y3Z3_HUMAN Protein disulfide-isomerase (Fragment) OS=Homo s,44,44,58.3,508
ANXA2;ANXA2P2,-0.3710002405,0.0455667542390145,0,P07355;H0YN42;A6NMY6;H0YMU9;H0YMD0;H0YM50;H0YKS4;H0YNP5;H0YN28;H0YL33;H0YMM1;H0YKX9;H0YMT9;H0YLV6;H0YKZ7;H0YKL9;H0YMW4;H0YNA0;H0YKV8;H0YMD9;H0YN52;H0YKN4;H0YNB8;H0YLE2,P07355;H0YN42;A6NMY6;H0YMU9;H0YMD0;H0YM50,63;49;48;43;43;39;30;29;28;28;24;20;20;20;20;18;17;15;14;10;9;8;7;5,63;49;48;43;43;39;30;29;28;28;24;20;20;20;20;18;17;15;14;10;9;8;7;5,63;49;48;43;43;39;30;29;28;28;24;20;20;20;20;18;17;15;14;10;9;8;7;5,Annexin A2;Annexin;Putative annexin A2-like protein,ANXA2;ANXA2P2,sp|P07355|ANXA2_HUMAN Annexin A2 OS=Homo sapiens OX=9606 GN=ANXA2 PE=1 SV=2;tr|H0YN42|H0YN42_HUMAN Annexin (Fragment) OS=Homo sapiens OX=9606 GN=ANXA2 PE=1 SV=1;sp|A6NMY6|AXA2L_HUMAN Putative annexin A2-like protein OS=Homo sapiens OX=9606 GN=ANXA2P2 PE=5 ,63,63,96.5,339
CAPN1,1.657521776,0.26524309462429,0,P07384;E9PLX0;E9PJJ3;E9PLC9;E9PMC6;E9PJA6;E9PSA6;E9PQB3;E9PRM1;E9PIA9;E9PL37,P07384,14;3;3;3;3;3;3;3;3;2;1,14;3;3;3;3;3;3;3;3;2;1,14;3;3;3;3;3;3;3;3;2;1,Calpain-1 catalytic subunit,CAPN1,sp|P07384|CAN1_HUMAN Calpain-1 catalytic subunit OS=Homo sapiens OX=9606 GN=CAPN1 PE=1 SV=1,14,14,21.4,714
TUBB,0.0720657975,0.536781782237959,0,P07437;Q5JP53;Q5ST81;A6NNZ2,P07437;Q5JP53;Q5ST81,42;42;37;9,9;9;4;0,8;8;4;0,Tubulin beta chain,TUBB,sp|P07437|TBB5_HUMAN Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB PE=1 SV=2;tr|Q5JP53|Q5JP53_HUMAN Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB PE=1 SV=1;tr|Q5ST81|Q5ST81_HUMAN Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB PE=1 SV=1,42,8,66.4,444
PSAP,-0.6203098128,0.212693392750914,0,P07602;C9JIZ6;Q5BJH1;A0A0J9YXB8,P07602;C9JIZ6;Q5BJH1,9;8;6;2,9;8;6;2,9;8;6;2,Prosaposin;Saposin-A;Saposin-B-Val;Saposin-B;Saposin-C;Saposin-D,PSAP,sp|P07602|SAP_HUMAN Prosaposin OS=Homo sapiens OX=9606 GN=PSAP PE=1 SV=2;tr|C9JIZ6|C9JIZ6_HUMAN Prosaposin OS=Homo sapiens OX=9606 GN=PSAP PE=1 SV=2;tr|Q5BJH1|Q5BJH1_HUMAN PSAP protein OS=Homo sapiens OX=9606 GN=PSAP PE=1 SV=1,9,9,15.5,524
PFN1,-0.2411326188,0.0823149814483025,0,P07737;K7EJ44;CON__P02584;I3L3D5,P07737;K7EJ44,18;15;6;4,18;15;6;4,18;15;6;4,Profilin-1,PFN1,sp|P07737|PROF1_HUMAN Profilin-1 OS=Homo sapiens OX=9606 GN=PFN1 PE=1 SV=2;tr|K7EJ44|K7EJ44_HUMAN Profilin OS=Homo sapiens OX=9606 GN=PFN1 PE=1 SV=1,18,18,97.1,140
APRT,0.3655065339,0.148589288046874,0,P07741;H3BQF1;H3BQZ9;H3BQB1;H3BSW3,P07741;H3BQF1;H3BQZ9;H3BQB1;H3BSW3,8;6;6;5;4,8;6;6;5;4,8;6;6;5;4,Adenine phosphoribosyltransferase,APRT,sp|P07741|APT_HUMAN Adenine phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=APRT PE=1 SV=2;tr|H3BQF1|H3BQF1_HUMAN Adenine phosphoribosyltransferase (Fragment) OS=Homo sapiens OX=9606 GN=APRT PE=1 SV=8;tr|H3BQZ9|H3BQZ9_HUMAN Adenine phosphoribosyltrans,8,8,50,180
EPRS,0.3953413849,0.0267904475509788,0,P07814;V9GYZ6;V9GZ76,P07814;V9GYZ6,31;18;1,31;18;1,31;18;1,Bifunctional glutamate/proline--tRNA ligase;Glutamate--tRNA ligase;Proline--tRNA ligase,EPRS,sp|P07814|SYEP_HUMAN Bifunctional glutamate/proline--tRNA ligase OS=Homo sapiens OX=9606 GN=EPRS1 PE=1 SV=5;tr|V9GYZ6|V9GYZ6_HUMAN Bifunctional glutamate/proline--tRNA ligase (Fragment) OS=Homo sapiens OX=9606 GN=EPRS1 PE=1 SV=1,31,31,22.4,1512
CTSB,-1.3725316571,0.00135278296958983,1,P07858;R4GMQ5;E9PJ67;E9PCB3;E9PKQ7;E9PNL5;E9PHZ5;E9PLY3;E9PSG5;E9PQM1;E9PR54;E9PS78,P07858;R4GMQ5,7;4;3;3;3;3;3;3;3;3;2;1,7;4;3;3;3;3;3;3;3;3;2;1,7;4;3;3;3;3;3;3;3;3;2;1,Cathepsin B;Cathepsin B light chain;Cathepsin B heavy chain,CTSB,sp|P07858|CATB_HUMAN Cathepsin B OS=Homo sapiens OX=9606 GN=CTSB PE=1 SV=3;tr|R4GMQ5|R4GMQ5_HUMAN Cathepsin B (Fragment) OS=Homo sapiens OX=9606 GN=CTSB PE=1 SV=1,7,7,26.3,339
HSP90AA1,-0.2728011506,0.130062286812468,0,P07900;Q14568;G3V2J8;Q58FG1;Q58FG0,P07900,63;9;7;4;3,42;1;3;2;2,42;1;3;2;2,Heat shock protein HSP 90-alpha,HSP90AA1,sp|P07900|HS90A_HUMAN Heat shock protein HSP 90-alpha OS=Homo sapiens OX=9606 GN=HSP90AA1 PE=1 SV=5,63,42,56,732
UQCRH;UQCRHL,0.0395258773,0.79927721655243,0,P07919;A0A096LP55,P07919;A0A096LP55,4;2,4;2,4;2,"Cytochrome b-c1 complex subunit 6, mitochondrial;Cytochrome b-c1 complex subunit 6",UQCRH;UQCRHL,"sp|P07919|QCR6_HUMAN Cytochrome b-c1 complex subunit 6, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRH PE=1 SV=2;sp|A0A096LP55|QCR6L_HUMAN Cytochrome b-c1 complex subunit 6-like, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRHL PE=3 SV=1",4,4,56,91
FH,-0.0605042329,0.724744420835052,0,P07954,P07954,17,17,17,"Fumarate hydratase, mitochondrial",FH,"sp|P07954|FUMH_HUMAN Fumarate hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=FH PE=1 SV=3",17,17,47.6,510
ANXA6,0.0134750518,0.939853575631233,0,P08133;E5RK69;E7EMC6;E5RFF0;E5RI05;H0YC77;E5RIU8;E5RJR0;E5RJF5;E5RK63,P08133;E5RK69;E7EMC6,30;20;16;6;4;3;3;3;3;3,30;20;16;6;4;3;3;3;3;3,30;20;16;6;4;3;3;3;3;3,Annexin A6;Annexin,ANXA6,sp|P08133|ANXA6_HUMAN Annexin A6 OS=Homo sapiens OX=9606 GN=ANXA6 PE=1 SV=3;tr|E5RK69|E5RK69_HUMAN Annexin OS=Homo sapiens OX=9606 GN=ANXA6 PE=1 SV=1;tr|E7EMC6|E7EMC6_HUMAN Annexin OS=Homo sapiens OX=9606 GN=ANXA6 PE=1 SV=1,30,30,47,673
RHOC,0.0766617064,0.7623740825282,0,P08134;Q5JR08;E9PQH6,P08134;Q5JR08;E9PQH6,12;12;9,4;4;2,4;4;2,Rho-related GTP-binding protein RhoC,RHOC,sp|P08134|RHOC_HUMAN Rho-related GTP-binding protein RhoC OS=Homo sapiens OX=9606 GN=RHOC PE=1 SV=1;tr|Q5JR08|Q5JR08_HUMAN Rho-related GTP-binding protein RhoC (Fragment) OS=Homo sapiens OX=9606 GN=RHOC PE=1 SV=8;tr|E9PQH6|E9PQH6_HUMAN Rho-related GTP-bind,12,4,34.2,193
HSP90AB1,-0.1364000787,0.292640610315724,0,P08238;Q58FF7,P08238,75;27,75;27,46;14,Heat shock protein HSP 90-beta,HSP90AB1,sp|P08238|HS90B_HUMAN Heat shock protein HSP 90-beta OS=Homo sapiens OX=9606 GN=HSP90AB1 PE=1 SV=4,75,46,65.7,724
ASNS,0.1314908888,0.523711046421982,0,P08243;F8WEJ5;C9JT45;C9J057;C9JLN6;C9JM09,P08243,9;4;3;3;1;1,9;4;3;3;1;1,9;4;3;3;1;1,Asparagine synthetase [glutamine-hydrolyzing],ASNS,sp|P08243|ASNS_HUMAN Asparagine synthetase [glutamine-hydrolyzing] OS=Homo sapiens OX=9606 GN=ASNS PE=1 SV=4,9,9,20.3,561
PDHA1,0.0919300426,0.435585668589693,0,P08559;Q5JPU0;Q5JPU1;P29803;Q5JPT9;Q5JPU3;Q5JPU2,P08559,15;5;5;4;4;3;2,15;5;5;4;4;3;2,15;5;5;4;4;3;2,"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial",PDHA1,"sp|P08559|ODPA_HUMAN Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial OS=Homo sapiens OX=9606 GN=PDHA1 PE=1 SV=3",15,15,42.6,390
CYC1,-0.1195793828,0.372007485931955,0,P08574,P08574,6,6,6,"Cytochrome c1, heme protein, mitochondrial",CYC1,"sp|P08574|CY1_HUMAN Cytochrome c1, heme protein, mitochondrial OS=Homo sapiens OX=9606 GN=CYC1 PE=1 SV=3",6,6,23.7,325
MFI2,-0.0310481062,0.785736745310078,0,P08582;C9JVN1,P08582,4;1,4;1,4;1,Melanotransferrin,MFI2,sp|P08582|TRFM_HUMAN Melanotransferrin OS=Homo sapiens OX=9606 GN=MELTF PE=1 SV=2,4,4,7.6,738
MYL3;MYL1,-0.050795739,0.78396720548167,0,P08590;P05976,P08590;P05976,2;1,2;1,2;1,"Myosin light chain 3;Myosin light chain 1/3, skeletal muscle isoform",MYL3;MYL1,"sp|P08590|MYL3_HUMAN Myosin light chain 3 OS=Homo sapiens OX=9606 GN=MYL3 PE=1 SV=3;sp|P05976|MYL1_HUMAN Myosin light chain 1/3, skeletal muscle isoform OS=Homo sapiens OX=9606 GN=MYL1 PE=1 SV=3",2,2,15.9,195
SNRNP70,-0.373459898,0.108476024299661,0,P08621;M0QYR1,P08621,13;6,13;6,13;6,U1 small nuclear ribonucleoprotein 70 kDa,SNRNP70,sp|P08621|RU17_HUMAN U1 small nuclear ribonucleoprotein 70 kDa OS=Homo sapiens OX=9606 GN=SNRNP70 PE=1 SV=2,13,13,28.6,437
VIM,0.1926750634,0.175614347855262,0,P08670;B0YJC4;B0YJC5;A0A1B0GTT5;A0A1B0GVG8;P41219;H7C5W5;E7EMV2;E7ESP9;Q16352;F8W835;P07197;Q8N1N4;CON__Q8N1N4-2;CON__Q7RTT2;P12036;K7EKH9;K7ELP4;B4DIR1;U3KPR1,P08670;B0YJC4,82;74;37;21;11;6;6;2;2;2;2;2;1;1;1;1;1;1;1;1,82;74;37;21;11;6;6;2;2;2;2;2;1;1;1;1;1;1;1;1,75;67;33;18;11;4;4;0;0;0;2;0;0;0;0;0;0;0;0;0,Vimentin,VIM,sp|P08670|VIME_HUMAN Vimentin OS=Homo sapiens OX=9606 GN=VIM PE=1 SV=4;tr|B0YJC4|B0YJC4_HUMAN Vimentin OS=Homo sapiens OX=9606 GN=VIM PE=1 SV=1,82,75,94.8,466
GNAI3,-0.2064306752,0.130498002409099,0,P08754;P19087;A8MTJ3;P11488;A0A1W2PRE1;A2A2R6;A0A1W2PQK2;A0A087WTB6;Q5JWD1;H0Y7E8;A0A1W2PRJ7;A0A087WZE5;A0A1W2PS82;A0A3B3IUA8;Q5JWE9;H0Y7F4,P08754,10;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,Guanine nucleotide-binding protein G(k) subunit alpha,GNAI3,sp|P08754|GNAI3_HUMAN Guanine nucleotide-binding protein G(i) subunit alpha OS=Homo sapiens OX=9606 GN=GNAI3 PE=1 SV=3,10,3,29.4,354
ANXA5,-0.2039168292,0.130157214582702,0,P08758;E9PHT9;D6RBL5;D6RBE9;D6RCN3,P08758;E9PHT9;D6RBL5;D6RBE9,21;14;13;11;4,21;14;13;11;4,21;14;13;11;4,Annexin A5;Annexin,ANXA5,sp|P08758|ANXA5_HUMAN Annexin A5 OS=Homo sapiens OX=9606 GN=ANXA5 PE=1 SV=2;tr|E9PHT9|E9PHT9_HUMAN Annexin OS=Homo sapiens OX=9606 GN=ANXA5 PE=1 SV=1;tr|D6RBL5|D6RBL5_HUMAN Annexin OS=Homo sapiens OX=9606 GN=ANXA5 PE=1 SV=1;tr|D6RBE9|D6RBE9_HUMAN Annexin O,21,21,50.6,320
GSTP1,0.0786767475,0.647756502750782,0,P09211;A8MX94;A0A087X2E9;A0A2R8Y5E5;A0A087X243,P09211;A8MX94,15;13;5;1;1,15;13;5;1;1,15;13;5;1;1,Glutathione S-transferase P,GSTP1,sp|P09211|GSTP1_HUMAN Glutathione S-transferase P OS=Homo sapiens OX=9606 GN=GSTP1 PE=1 SV=2;tr|A8MX94|A8MX94_HUMAN Glutathione S-transferase P OS=Homo sapiens OX=9606 GN=GSTP1 PE=1 SV=1,15,15,75.7,210
SNRPC,0.013279496,0.944764752472916,0,P09234;A0A0A0MRR7,P09234;A0A0A0MRR7,2;1,2;1,2;1,U1 small nuclear ribonucleoprotein C,SNRPC,sp|P09234|RU1C_HUMAN U1 small nuclear ribonucleoprotein C OS=Homo sapiens OX=9606 GN=SNRPC PE=1 SV=1;tr|A0A0A0MRR7|A0A0A0MRR7_HUMAN U1 small nuclear ribonucleoprotein C OS=Homo sapiens OX=9606 GN=SNRPC PE=1 SV=1,2,2,12.6,159
LGALS1,0.0347277475,0.830373626031218,0,P09382;F8WEI7,P09382,15;2,15;2,15;2,Galectin-1,LGALS1,sp|P09382|LEG1_HUMAN Galectin-1 OS=Homo sapiens OX=9606 GN=LGALS1 PE=1 SV=2,15,15,80,135
HMGB1;HMGB1P1,-0.0695622019,0.549084622491042,0,P09429;Q5T7C4;B2RPK0,P09429;Q5T7C4;B2RPK0,14;13;7,14;13;7,8;8;2,High mobility group protein B1;Putative high mobility group protein B1-like 1,HMGB1;HMGB1P1,sp|P09429|HMGB1_HUMAN High mobility group protein B1 OS=Homo sapiens OX=9606 GN=HMGB1 PE=1 SV=3;tr|Q5T7C4|Q5T7C4_HUMAN High mobility group protein B1 OS=Homo sapiens OX=9606 GN=HMGB1 PE=1 SV=1;sp|B2RPK0|HGB1A_HUMAN Putative high mobility group protein B1-l,14,8,47,215
CLTA,-0.2792149088,0.071615281371767,0,P09496;C9J8P9;F8WF69,P09496;C9J8P9;F8WF69,7;5;4,7;5;4,7;5;4,Clathrin light chain A,CLTA,sp|P09496|CLCA_HUMAN Clathrin light chain A OS=Homo sapiens OX=9606 GN=CLTA PE=1 SV=1;tr|C9J8P9|C9J8P9_HUMAN Clathrin light chain OS=Homo sapiens OX=9606 GN=CLTA PE=1 SV=1;tr|F8WF69|F8WF69_HUMAN Clathrin light chain OS=Homo sapiens OX=9606 GN=CLTA PE=1 SV=,7,7,25.8,248
ANXA4,-0.4424317188,0.0912666953807975,0,P09525;Q6P452;B4E1S2,P09525;Q6P452;B4E1S2,9;8;6,9;8;6,9;8;6,Annexin A4;Annexin,ANXA4,sp|P09525|ANXA4_HUMAN Annexin A4 OS=Homo sapiens OX=9606 GN=ANXA4 PE=1 SV=4;tr|Q6P452|Q6P452_HUMAN Annexin OS=Homo sapiens OX=9606 GN=ANXA4 PE=1 SV=1;tr|B4E1S2|B4E1S2_HUMAN Annexin OS=Homo sapiens OX=9606 GN=ANXA4 PE=1 SV=1,9,9,29.8,319
DLD,-0.0844420394,0.497379339120315,0,P09622;E9PEX6;F8WDM5;A0A1W2PR83;F2Z2E3,P09622;E9PEX6,23;22;3;3;3,23;22;3;3;3,23;22;3;3;3,"Dihydrolipoyl dehydrogenase, mitochondrial;Dihydrolipoyl dehydrogenase",DLD,"sp|P09622|DLDH_HUMAN Dihydrolipoyl dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=DLD PE=1 SV=2;tr|E9PEX6|E9PEX6_HUMAN Dihydrolipoyl dehydrogenase OS=Homo sapiens OX=9606 GN=DLD PE=1 SV=1",23,23,47,509
SNRPA1,-0.1204420997,0.442834704041472,0,P09661;H0YMA0;H0YKK0;H0YLR3,P09661;H0YMA0;H0YKK0,14;9;8;6,14;9;8;6,14;9;8;6,U2 small nuclear ribonucleoprotein A,SNRPA1,sp|P09661|RU2A_HUMAN U2 small nuclear ribonucleoprotein A OS=Homo sapiens OX=9606 GN=SNRPA1 PE=1 SV=2;tr|H0YMA0|H0YMA0_HUMAN U2 small nuclear ribonucleoprotein A (Fragment) OS=Homo sapiens OX=9606 GN=SNRPA1 PE=1 SV=1;tr|H0YKK0|H0YKK0_HUMAN Small nuclear ,14,14,46.7,255
PARP1,-0.210008189,0.113449645484571,0,P09874;Q5VX84;Q5VX85,P09874,41;4;4,41;4;4,41;4;4,Poly [ADP-ribose] polymerase 1,PARP1,sp|P09874|PARP1_HUMAN Poly [ADP-ribose] polymerase 1 OS=Homo sapiens OX=9606 GN=PARP1 PE=1 SV=4,41,41,42.9,1014
H2AFV;H2AFZ,-0.2940359281,0.121123608999852,0,Q71UI9;P0C0S5;C9J0D1;A0A494C189,Q71UI9;P0C0S5;C9J0D1;A0A494C189,9;9;5;5,7;7;3;3,7;7;3;3,Histone H2A.V;Histone H2A.Z;Histone H2A,H2AFV;H2AFZ,sp|Q71UI9|H2AV_HUMAN Histone H2A.V OS=Homo sapiens OX=9606 GN=H2AZ2 PE=1 SV=3;sp|P0C0S5|H2AZ_HUMAN Histone H2A.Z OS=Homo sapiens OX=9606 GN=H2AZ1 PE=1 SV=2;tr|C9J0D1|C9J0D1_HUMAN Histone H2A OS=Homo sapiens OX=9606 GN=H2AZ2 PE=1 SV=1;tr|A0A494C189|A0A494C1,9,7,63.3,128
UQCRFS1;UQCRFS1P1,-0.0531120434,0.810370747389717,0,P47985;P0C7P4,P47985;P0C7P4,7;7,7;7,7;7,"Cytochrome b-c1 complex subunit Rieske, mitochondrial;Cytochrome b-c1 complex subunit 11;Putative cytochrome b-c1 complex subunit Rieske-like protein 1",UQCRFS1;UQCRFS1P1,"sp|P47985|UCRI_HUMAN Cytochrome b-c1 complex subunit Rieske, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRFS1 PE=1 SV=2;sp|P0C7P4|UCRIL_HUMAN Putative cytochrome b-c1 complex subunit Rieske-like protein 1 OS=Homo sapiens OX=9606 GN=UQCRFS1P1 PE=5 SV=1",7,7,26.3,274
U2AF1,-0.5096004937,0.00905692672043292,0,Q01081;P0DN76;A0A1B0GW87;M0R2N4;K7EJH3;K7EJM7,Q01081;P0DN76,5;5;2;2;1;1,5;5;2;2;1;1,3;3;0;0;0;0,Splicing factor U2AF 35 kDa subunit,U2AF1,sp|Q01081|U2AF1_HUMAN Splicing factor U2AF 35 kDa subunit OS=Homo sapiens OX=9606 GN=U2AF1 PE=1 SV=3;sp|P0DN76|U2AF5_HUMAN Splicing factor U2AF 35 kDa subunit-like protein OS=Homo sapiens OX=9606 GN=U2AF1L5 PE=1 SV=1,5,3,25.8,240
CALM2;CALM3;CALM1,-0.2726652394,0.0828266816011705,0,P0DP25;P0DP24;P0DP23;F8WBR5;M0QZ52;G3V479;A0A590UK56;E7EMB3;G3V361;A0A590UJI2;Q96HY3;P27482;P02585;A0A590UJC0;G3V226;C9J7T9,P0DP25;P0DP24;P0DP23;F8WBR5;M0QZ52;G3V479;A0A590UK56;E7EMB3,6;6;6;4;4;4;4;4;2;2;2;1;1;1;1;1,6;6;6;4;4;4;4;4;2;2;2;1;1;1;1;1,6;6;6;4;4;4;4;4;2;2;2;1;1;1;1;1,,CALM2;CALM3;CALM1,sp|P0DP25|CALM3_HUMAN Calmodulin-3 OS=Homo sapiens OX=9606 GN=CALM3 PE=1 SV=1;sp|P0DP24|CALM2_HUMAN Calmodulin-2 OS=Homo sapiens OX=9606 GN=CALM2 PE=1 SV=1;sp|P0DP23|CALM1_HUMAN Calmodulin-1 OS=Homo sapiens OX=9606 GN=CALM1 PE=1 SV=1;tr|F8WBR5|F8WBR5_HUMAN,6,6,45.6,149
TUBA3E,-0.0692694739,0.696131293494505,0,P0DPH8;P0DPH7;Q6PEY2;V9GZ17,P0DPH8;P0DPH7;Q6PEY2,35;35;26;12,4;4;4;2,2;2;2;0,Tubulin alpha-3E chain,TUBA3E,sp|P0DPH8|TBA3D_HUMAN Tubulin alpha-3D chain OS=Homo sapiens OX=9606 GN=TUBA3D PE=1 SV=1;sp|P0DPH7|TBA3C_HUMAN Tubulin alpha-3C chain OS=Homo sapiens OX=9606 GN=TUBA3C PE=1 SV=1;sp|Q6PEY2|TBA3E_HUMAN Tubulin alpha-3E chain OS=Homo sapiens OX=9606 GN=TUBA3E,35,2,62.9,450
