TLE1_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
RFC5,0.0853254678,0.816271252970859,0,P40937;F5H5S0;E9PEP3;C9JH72,P40937,6;2;1;1,6;2;1;1,6;2;1;1,Replication factor C subunit 5,RFC5,sp|P40937|RFC5_HUMAN Replication factor C subunit 5 OS=Homo sapiens OX=9606 GN=RFC5 PE=1 SV=1,6,6,19.4,340
EIF2S3;EIF2S3L,0.1521128983,0.274049700448639,0,P41091;Q2VIR3;H7BZU1,P41091;Q2VIR3,16;13;7,16;13;7,16;13;7,Eukaryotic translation initiation factor 2 subunit 3;Putative eukaryotic translation initiation factor 2 subunit 3-like protein,EIF2S3;EIF2S3L,sp|P41091|IF2G_HUMAN Eukaryotic translation initiation factor 2 subunit 3 OS=Homo sapiens OX=9606 GN=EIF2S3 PE=1 SV=3;sp|Q2VIR3|IF2GL_HUMAN Eukaryotic translation initiation factor 2 subunit 3B OS=Homo sapiens OX=9606 GN=EIF2S3B PE=2 SV=2,16,16,41.1,472
GARS,0.6277510835,0.00953864832315213,0,P41250,P41250,14,14,14,Glycine--tRNA ligase,GARS,sp|P41250|GARS_HUMAN Glycine--tRNA ligase OS=Homo sapiens OX=9606 GN=GARS1 PE=1 SV=3,14,14,24.9,739
ECI1;DCI,-0.2470697586,0.10281137801598,0,P42126;Q96DC0;H3BS70,P42126;Q96DC0;H3BS70,10;8;5,10;8;5,10;8;5,"Enoyl-CoA delta isomerase 1, mitochondrial",ECI1;DCI,"sp|P42126|ECI1_HUMAN Enoyl-CoA delta isomerase 1, mitochondrial OS=Homo sapiens OX=9606 GN=ECI1 PE=1 SV=1;tr|Q96DC0|Q96DC0_HUMAN DCI protein OS=Homo sapiens OX=9606 GN=ECI1 PE=1 SV=1;tr|H3BS70|H3BS70_HUMAN Enoyl-CoA delta isomerase 1, mitochondrial (Fragme",10,10,36.1,302
TMPO,0.3226519759,0.330957575084443,0,P42167;G5E972;H0YJH7,P42167;G5E972,10;8;3,10;8;3,3;1;1,"Lamina-associated polypeptide 2, isoforms beta/gamma;Thymopoietin;Thymopentin",TMPO,"sp|P42167|LAP2B_HUMAN Lamina-associated polypeptide 2, isoforms beta/gamma OS=Homo sapiens OX=9606 GN=TMPO PE=1 SV=2;tr|G5E972|G5E972_HUMAN Lamina-associated polypeptide 2, isoforms beta/gamma OS=Homo sapiens OX=9606 GN=TMPO PE=1 SV=1",10,3,29.3,454
SKIV2L2,0.1235093902,0.359337051363318,0,P42285,P42285,9,9,9,Superkiller viralicidic activity 2-like 2,SKIV2L2,sp|P42285|MTREX_HUMAN Exosome RNA helicase MTR4 OS=Homo sapiens OX=9606 GN=MTREX PE=1 SV=3,9,9,9.6,1042
LRPPRC,0.2607560604,0.100938932733357,0,P42704;A0A0C4DG06;B8ZZ38;C9JCA9;H7C3W8,P42704,56;17;16;12;1,56;17;16;12;1,56;17;16;12;1,"Leucine-rich PPR motif-containing protein, mitochondrial",LRPPRC,"sp|P42704|LPPRC_HUMAN Leucine-rich PPR motif-containing protein, mitochondrial OS=Homo sapiens OX=9606 GN=LRPPRC PE=1 SV=3",56,56,44.3,1394
ACAA2,-0.3227495214,0.0870659905034625,0,P42765,P42765,11,11,2,"3-ketoacyl-CoA thiolase, mitochondrial",ACAA2,"sp|P42765|THIM_HUMAN 3-ketoacyl-CoA thiolase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAA2 PE=1 SV=2",11,2,40.8,397
RPL35,0.370866252,0.0487209260274434,0,P42766;F2Z388,P42766;F2Z388,7;6,7;6,7;6,60S ribosomal protein L35,RPL35,sp|P42766|RL35_HUMAN 60S ribosomal protein L35 OS=Homo sapiens OX=9606 GN=RPL35 PE=1 SV=2;tr|F2Z388|F2Z388_HUMAN 60S ribosomal protein L35 OS=Homo sapiens OX=9606 GN=RPL35 PE=1 SV=1,7,7,43.1,123
MSH2,-0.6125593242,0.221803292817446,0,P43246;A0A2R8Y7S8;A0A2R8YFH0;E9PHA6;A0A2R8Y6P0;A0A2R8YG02,P43246;A0A2R8Y7S8;A0A2R8YFH0;E9PHA6;A0A2R8Y6P0;A0A2R8YG02,10;8;8;8;8;8,10;8;8;8;8;8,10;8;8;8;8;8,DNA mismatch repair protein Msh2,MSH2,sp|P43246|MSH2_HUMAN DNA mismatch repair protein Msh2 OS=Homo sapiens OX=9606 GN=MSH2 PE=1 SV=1;tr|A0A2R8Y7S8|A0A2R8Y7S8_HUMAN DNA mismatch repair protein Msh2 OS=Homo sapiens OX=9606 GN=MSH2 PE=1 SV=1;tr|A0A2R8YFH0|A0A2R8YFH0_HUMAN DNA mismatch repair pro,10,10,12.1,934
GPD2,0.2767242729,0.248221097885061,0,P43304;F5GYK7,P43304;F5GYK7,10;5,10;5,10;5,"Glycerol-3-phosphate dehydrogenase, mitochondrial;Glycerol-3-phosphate dehydrogenase",GPD2,"sp|P43304|GPDM_HUMAN Glycerol-3-phosphate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=GPD2 PE=1 SV=3;tr|F5GYK7|F5GYK7_HUMAN Glycerol-3-phosphate dehydrogenase OS=Homo sapiens OX=9606 GN=GPD2 PE=1 SV=1",10,10,19.1,727
MAGEA4,-0.2125397178,0.157027225110153,0,P43358;P43361;C9JZJ5;C9J9C2;C9JK50;C9JIR1;P43363;P43355;P43362;O60732;O15480;A2A368;Q96M61;A8MXT2;Q3SYA6;A0A0A0MSA3,P43358,17;5;5;5;5;5;3;2;2;1;1;1;1;1;1;1,17;5;5;5;5;5;3;2;2;1;1;1;1;1;1;1,17;5;5;5;5;5;3;2;2;1;1;1;1;1;1;1,Melanoma-associated antigen 4,MAGEA4,sp|P43358|MAGA4_HUMAN Melanoma-associated antigen 4 OS=Homo sapiens OX=9606 GN=MAGEA4 PE=1 SV=2,17,17,37.2,317
PSMC4,-0.0584190371,0.767669536180326,0,P43686,P43686,7,7,7,26S protease regulatory subunit 6B,PSMC4,sp|P43686|PRS6B_HUMAN 26S proteasome regulatory subunit 6B OS=Homo sapiens OX=9606 GN=PSMC4 PE=1 SV=2,7,7,17.7,418
TSFM,0.1504088678,0.316448313598922,0,P43897;C9JG32;C9JT21;F8VPA7;F8VS27,P43897,4;1;1;1;1,4;1;1;1;1,4;1;1;1;1,"Elongation factor Ts, mitochondrial",TSFM,"sp|P43897|EFTS_HUMAN Elongation factor Ts, mitochondrial OS=Homo sapiens OX=9606 GN=TSFM PE=1 SV=2",4,4,30.5,325
VDAC2,0.1169808375,0.430860271997631,0,P45880;A0A0A0MR02;Q5JSD2;Q5JSD1;A2A3S1,P45880;A0A0A0MR02;Q5JSD2;Q5JSD1,18;17;12;12;7,18;17;12;12;7,18;17;12;12;7,Voltage-dependent anion-selective channel protein 2,VDAC2,sp|P45880|VDAC2_HUMAN Voltage-dependent anion-selective channel protein 2 OS=Homo sapiens OX=9606 GN=VDAC2 PE=1 SV=2;tr|A0A0A0MR02|A0A0A0MR02_HUMAN Voltage-dependent anion-selective channel protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=VDAC2 PE=1 SV=1;tr,18,18,62.2,294
USP5,0.0021563223,0.988573962307596,0,P45974;F5H571,P45974,18;2,18;2,16;2,Ubiquitin carboxyl-terminal hydrolase 5,USP5,sp|P45974|UBP5_HUMAN Ubiquitin carboxyl-terminal hydrolase 5 OS=Homo sapiens OX=9606 GN=USP5 PE=1 SV=2,18,16,27.9,858
RANGAP1,-0.3552021795,0.058044635739263,0,P46060;H0Y4Q3;B0QYT5;B0QYT4;B0QYT6,P46060;H0Y4Q3,26;13;4;4;3,26;13;4;4;3,26;13;4;4;3,Ran GTPase-activating protein 1,RANGAP1,sp|P46060|RAGP1_HUMAN Ran GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=RANGAP1 PE=1 SV=1;tr|H0Y4Q3|H0Y4Q3_HUMAN Ran GTPase-activating protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=RANGAP1 PE=1 SV=1,26,26,54.2,587
RECQL,0.0147494602,0.911682445461953,0,P46063;F8WA66;F8WD97;F5H2L2;F5H4P4;F5H3W0,P46063,26;8;8;5;3;3,26;8;8;5;3;3,26;8;8;5;3;3,ATP-dependent DNA helicase Q1,RECQL,sp|P46063|RECQ1_HUMAN ATP-dependent DNA helicase Q1 OS=Homo sapiens OX=9606 GN=RECQL PE=1 SV=3,26,26,51,649
NOP2,0.2646371065,0.146001831547435,0,P46087;F5GYR3;F5GWB7;F5H709;F5H5X6;F5H359;F5H8G6,P46087,19;5;3;3;3;1;1,19;5;3;3;3;1;1,19;5;3;3;3;1;1,Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase,NOP2,sp|P46087|NOP2_HUMAN Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase OS=Homo sapiens OX=9606 GN=NOP2 PE=1 SV=2,19,19,24.8,812
RPL27A,0.5720860135,0.0094173270855539,0,P46776;E9PJD9;E9PLL6;E9PLX7,P46776;E9PJD9;E9PLL6,15;11;11;7,15;11;11;7,15;11;11;7,60S ribosomal protein L27a,RPL27A,sp|P46776|RL27A_HUMAN 60S ribosomal protein L27a OS=Homo sapiens OX=9606 GN=RPL27A PE=1 SV=2;tr|E9PJD9|E9PJD9_HUMAN 60S ribosomal protein L27a OS=Homo sapiens OX=9606 GN=RPL27A PE=1 SV=1;tr|E9PLL6|E9PLL6_HUMAN 60S ribosomal protein L27a OS=Homo sapiens OX=,15,15,62.2,148
RPL5,0.3908080463,0.0406047600878251,0,P46777;A0A2R8Y6J3;Q5T7N0;A0A2R8Y4A2;R4GNJ2,P46777;A0A2R8Y6J3,27;23;11;10;3,27;23;11;10;3,27;23;11;10;3,60S ribosomal protein L5,RPL5,sp|P46777|RL5_HUMAN 60S ribosomal protein L5 OS=Homo sapiens OX=9606 GN=RPL5 PE=1 SV=3;tr|A0A2R8Y6J3|A0A2R8Y6J3_HUMAN 60S ribosomal protein L5 (Fragment) OS=Homo sapiens OX=9606 GN=RPL5 PE=1 SV=1,27,27,61.6,297
RPL21,0.3549978723,0.0407600612466065,0,P46778;M0R181;G3V1B3;M0R3I5,P46778;M0R181;G3V1B3,15;10;8;2,15;10;8;2,15;10;8;2,60S ribosomal protein L21,RPL21,sp|P46778|RL21_HUMAN 60S ribosomal protein L21 OS=Homo sapiens OX=9606 GN=RPL21 PE=1 SV=2;tr|M0R181|M0R181_HUMAN 60S ribosomal protein L21 (Fragment) OS=Homo sapiens OX=9606 GN=RPL21 PE=1 SV=1;tr|G3V1B3|G3V1B3_HUMAN 60S ribosomal protein L21 OS=Homo sapien,15,15,68.8,160
RPL28,0.307105046,0.22451669530244,0,P46779;H0YKD8;H0YMF4;H0YLP6,P46779;H0YKD8;H0YMF4,19;17;14;9,19;17;14;9,19;17;14;9,60S ribosomal protein L28,RPL28,sp|P46779|RL28_HUMAN 60S ribosomal protein L28 OS=Homo sapiens OX=9606 GN=RPL28 PE=1 SV=3;tr|H0YKD8|H0YKD8_HUMAN 60S ribosomal protein L28 OS=Homo sapiens OX=9606 GN=RPL28 PE=1 SV=1;tr|H0YMF4|H0YMF4_HUMAN 60S ribosomal protein L28 OS=Homo sapiens OX=9606 G,19,19,71.5,137
RPS9,0.3979454473,0.0337222741640826,0,P46781;B5MCT8;C9JM19;F2Z3C0;A8MXK4,P46781;B5MCT8;C9JM19,27;20;20;7;7,27;20;20;7;7,27;20;20;7;7,40S ribosomal protein S9,RPS9,sp|P46781|RS9_HUMAN 40S ribosomal protein S9 OS=Homo sapiens OX=9606 GN=RPS9 PE=1 SV=3;tr|B5MCT8|B5MCT8_HUMAN 40S ribosomal protein S9 OS=Homo sapiens OX=9606 GN=RPS9 PE=1 SV=1;tr|C9JM19|C9JM19_HUMAN 40S ribosomal protein S9 OS=Homo sapiens OX=9606 GN=RPS9,27,27,65.5,194
RPS10;RPS10-NUDT3,0.2087463061,0.181123372521368,0,P46783;A0A2R8Y6L3;F6U211;A0A2R8Y7H1;A0A2R8YFH6;A0A1W2PQS6;S4R435;Q9NQ39,P46783;A0A2R8Y6L3;F6U211;A0A2R8Y7H1;A0A2R8YFH6;A0A1W2PQS6;S4R435,11;9;9;9;9;9;6;3,11;9;9;9;9;9;6;3,11;9;9;9;9;9;6;3,40S ribosomal protein S10,RPS10;RPS10-NUDT3,sp|P46783|RS10_HUMAN 40S ribosomal protein S10 OS=Homo sapiens OX=9606 GN=RPS10 PE=1 SV=1;tr|A0A2R8Y6L3|A0A2R8Y6L3_HUMAN RPS10-NUDT3 readthrough (Fragment) OS=Homo sapiens OX=9606 GN=RPS10-NUDT3 PE=4 SV=1;tr|F6U211|F6U211_HUMAN 40S ribosomal protein S10 OS,11,11,67.3,165
IQGAP1,-0.1221754684,0.602625583128574,0,P46940;A0A0J9YXZ5;H0YLE8;Q86VI3;A0A087WWP1;F2Z2E2,P46940;A0A0J9YXZ5;H0YLE8,17;11;10;1;1;1,17;11;10;1;1;1,16;10;9;0;1;0,Ras GTPase-activating-like protein IQGAP1,IQGAP1,sp|P46940|IQGA1_HUMAN Ras GTPase-activating-like protein IQGAP1 OS=Homo sapiens OX=9606 GN=IQGAP1 PE=1 SV=1;tr|A0A0J9YXZ5|A0A0J9YXZ5_HUMAN Ras GTPase-activating-like protein IQGAP1 OS=Homo sapiens OX=9606 GN=IQGAP1 PE=1 SV=1;tr|H0YLE8|H0YLE8_HUMAN Ras GTPa,17,16,13,1657
STT3A,0.0329674954,0.797260816385844,0,P46977;A0A0C4DH80;E9PN73;E9PI32,P46977;A0A0C4DH80;E9PN73;E9PI32,8;4;4;4,8;4;4;4,7;3;3;3,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A,STT3A,sp|P46977|STT3A_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A OS=Homo sapiens OX=9606 GN=STT3A PE=1 SV=2;tr|A0A0C4DH80|A0A0C4DH80_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A (Fragm,8,7,7.1,705
CAPZB,-0.2299678578,0.384940888625265,0,P47756;B1AK87;B1AK88;B1AK85,P47756;B1AK87;B1AK88;B1AK85,9;8;8;6,9;8;8;6,9;8;8;6,F-actin-capping protein subunit beta,CAPZB,sp|P47756|CAPZB_HUMAN F-actin-capping protein subunit beta OS=Homo sapiens OX=9606 GN=CAPZB PE=1 SV=4;tr|B1AK87|B1AK87_HUMAN F-actin-capping protein subunit beta OS=Homo sapiens OX=9606 GN=CAPZB PE=1 SV=1;tr|B1AK88|B1AK88_HUMAN F-actin-capping protein subu,9,9,44.8,277
EIF1AX,-0.0581557889,0.702718739878631,0,P47813;X6RAC9;O14602;A6NJH9,P47813;X6RAC9,3;3;1;1,3;3;1;1,3;3;1;1,"Eukaryotic translation initiation factor 1A, X-chromosomal",EIF1AX,"sp|P47813|IF1AX_HUMAN Eukaryotic translation initiation factor 1A, X-chromosomal OS=Homo sapiens OX=9606 GN=EIF1AX PE=1 SV=2;tr|X6RAC9|X6RAC9_HUMAN Eukaryotic translation initiation factor 1A, X-chromosomal OS=Homo sapiens OX=9606 GN=EIF1AX PE=1 SV=1",3,3,20.8,144
QARS,0.1667994273,0.366326706260984,0,P47897;A0A1B0GVU9;B4DDN1;H7C0R3;A0A1B0GTT3;A0A0U1RQQ5;A0A0U1RQE9;A0A0U1RQT0;C9J165;A0A0U1RRI9;A0A0U1RQM8;A0A0U1RQU2;A0A0U1RQX5;A0A0U1RQX9;A0A0U1RRC8;A0A0U1RR66;F2Z2V6;A0A0U1RR79,P47897;A0A1B0GVU9;B4DDN1,20;18;15;7;6;6;5;5;5;5;5;4;3;2;2;1;1;1,20;18;15;7;6;6;5;5;5;5;5;4;3;2;2;1;1;1,16;15;15;7;6;6;1;1;2;1;1;0;3;2;2;1;0;1,Glutamine--tRNA ligase,QARS,sp|P47897|SYQ_HUMAN Glutamine--tRNA ligase OS=Homo sapiens OX=9606 GN=QARS1 PE=1 SV=1;tr|A0A1B0GVU9|A0A1B0GVU9_HUMAN Glutamine--tRNA ligase (Fragment) OS=Homo sapiens OX=9606 GN=QARS1 PE=1 SV=1;tr|B4DDN1|B4DDN1_HUMAN Glutamine--tRNA ligase OS=Homo sapiens ,20,16,28.1,775
ATP5O,-0.0941899684,0.525983014260945,0,P48047;A0A494C0K9;H7C0C1;H7C068;H7C086,P48047;A0A494C0K9;H7C0C1,14;9;9;4;2,14;9;9;4;2,14;9;9;4;2,"ATP synthase subunit O, mitochondrial",ATP5O,"sp|P48047|ATPO_HUMAN ATP synthase subunit O, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PO PE=1 SV=1;tr|A0A494C0K9|A0A494C0K9_HUMAN ATP synthase subunit O, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PO PE=4 SV=1;tr|H7C0C1|H7C0C1_HUMAN Uncharacterized p",14,14,58.7,213
ARCN1,0.0005683757,0.997018114575049,0,P48444;B0YIW6;Q6P1Q5;E9PK34,P48444;B0YIW6;Q6P1Q5,9;8;5;2,9;8;5;2,9;8;5;2,Coatomer subunit delta,ARCN1,sp|P48444|COPD_HUMAN Coatomer subunit delta OS=Homo sapiens OX=9606 GN=ARCN1 PE=1 SV=1;tr|B0YIW6|B0YIW6_HUMAN Coatomer subunit delta OS=Homo sapiens OX=9606 GN=ARCN1 PE=1 SV=1;tr|Q6P1Q5|Q6P1Q5_HUMAN Coatomer subunit delta OS=Homo sapiens OX=9606 GN=ARCN1 P,9,9,20.7,511
LSS,-0.7563763722,0.0966424594924982,0,P48449;A0A0G2JQD0;C9J315;A0A0G2JS81;H7C3A5,P48449;A0A0G2JQD0,12;9;4;1;1,12;9;4;1;1,12;9;4;1;1,Lanosterol synthase,LSS,sp|P48449|LSS_HUMAN Lanosterol synthase OS=Homo sapiens OX=9606 GN=LSS PE=1 SV=1;tr|A0A0G2JQD0|A0A0G2JQD0_HUMAN Lanosterol synthase (Fragment) OS=Homo sapiens OX=9606 GN=LSS PE=1 SV=1,12,12,23.1,732
PSMD8,0.6349063915,0.256773762802329,0,P48556;R4GMR5;K7EJC1;K7EJR3,P48556;R4GMR5;K7EJC1;K7EJR3,3;3;2;2,3;3;2;2,3;3;2;2,26S proteasome non-ATPase regulatory subunit 8,PSMD8,sp|P48556|PSMD8_HUMAN 26S proteasome non-ATPase regulatory subunit 8 OS=Homo sapiens OX=9606 GN=PSMD8 PE=1 SV=2;tr|R4GMR5|R4GMR5_HUMAN 26S proteasome non-ATPase regulatory subunit 8 OS=Homo sapiens OX=9606 GN=PSMD8 PE=1 SV=1;tr|K7EJC1|K7EJC1_HUMAN 26S prot,3,3,6.6,350
CCT5,-0.0784614268,0.613365635511886,0,P48643;E7ENZ3;B7ZAR1;E9PCA1;D6RIZ7;H0Y914,P48643;E7ENZ3;B7ZAR1;E9PCA1,36;33;31;31;3;3,36;33;31;31;3;3,36;33;31;31;3;3,T-complex protein 1 subunit epsilon,CCT5,sp|P48643|TCPE_HUMAN T-complex protein 1 subunit epsilon OS=Homo sapiens OX=9606 GN=CCT5 PE=1 SV=1;tr|E7ENZ3|E7ENZ3_HUMAN T-complex protein 1 subunit epsilon OS=Homo sapiens OX=9606 GN=CCT5 PE=1 SV=1;tr|B7ZAR1|B7ZAR1_HUMAN T-complex protein 1 subunit epsil,36,36,80.4,541
ALDH9A1,-0.1365563214,0.475809282293911,0,P49189,P49189,7,7,7,4-trimethylaminobutyraldehyde dehydrogenase,ALDH9A1,sp|P49189|AL9A1_HUMAN 4-trimethylaminobutyraldehyde dehydrogenase OS=Homo sapiens OX=9606 GN=ALDH9A1 PE=1 SV=3,7,7,20.4,494
RPL34,0.4385793663,0.0463683518335561,0,P49207,P49207,13,13,13,60S ribosomal protein L34,RPL34,sp|P49207|RL34_HUMAN 60S ribosomal protein L34 OS=Homo sapiens OX=9606 GN=RPL34 PE=1 SV=3,13,13,65,117
RPIA,0.6808665696,0.0719718397149721,0,P49247,P49247,3,3,3,Ribose-5-phosphate isomerase,RPIA,sp|P49247|RPIA_HUMAN Ribose-5-phosphate isomerase OS=Homo sapiens OX=9606 GN=RPIA PE=1 SV=3,3,3,14.5,311
LMAN1,0.2400963978,0.321473472572313,0,P49257,P49257,8,8,8,Protein ERGIC-53,LMAN1,sp|P49257|LMAN1_HUMAN Protein ERGIC-53 OS=Homo sapiens OX=9606 GN=LMAN1 PE=1 SV=2,8,8,23.3,510
NASP,-0.1770834669,0.389890347704715,0,P49321;E9PI86;Q5T624;E9PPQ8;H0YDS9;E9PRH9;H0YF33;E9PPR5,P49321;E9PI86;Q5T624;E9PPQ8,10;6;6;5;4;4;4;3,10;6;6;5;4;4;4;3,10;6;6;5;4;4;4;3,Nuclear autoantigenic sperm protein,NASP,sp|P49321|NASP_HUMAN Nuclear autoantigenic sperm protein OS=Homo sapiens OX=9606 GN=NASP PE=1 SV=2;tr|E9PI86|E9PI86_HUMAN Nuclear autoantigenic sperm protein (Fragment) OS=Homo sapiens OX=9606 GN=NASP PE=1 SV=1;tr|Q5T624|Q5T624_HUMAN Nuclear autoantigenic ,10,10,14.5,788
FASN,-0.2578661006,0.171798889596823,0,P49327;A0A0U1RQF0;A0A0U1RRG3;A0A1B0GTR5;J3KTF0,P49327;A0A0U1RQF0,103;101;6;1;1,103;101;6;1;1,103;101;6;1;1,Fatty acid synthase;[Acyl-carrier-protein] S-acetyltransferase;[Acyl-carrier-protein] S-malonyltransferase;3-oxoacyl-[acyl-carrier-protein] synthase;3-oxoacyl-[acyl-carrier-protein] reductase;3-hydroxyacyl-[acyl-carrier-protein] dehydratase;Enoyl-[acyl-carrier-protein] reductase;Oleoyl-[acyl-carrier-protein] hydrolase,FASN,sp|P49327|FAS_HUMAN Fatty acid synthase OS=Homo sapiens OX=9606 GN=FASN PE=1 SV=3;tr|A0A0U1RQF0|A0A0U1RQF0_HUMAN Fatty acid synthase OS=Homo sapiens OX=9606 GN=FASN PE=1 SV=1,103,103,51.3,2511
CCT3,-0.1660796246,0.280340007770225,0,P49368;B4DUR8;E9PRC8;Q5SZX6;Q5SZX9;E9PM09;E9PQ35;Q5SZW8,P49368;B4DUR8;E9PRC8,43;37;22;21;12;11;10;8,43;37;22;21;12;11;10;8,43;37;22;21;12;11;10;8,T-complex protein 1 subunit gamma,CCT3,sp|P49368|TCPG_HUMAN T-complex protein 1 subunit gamma OS=Homo sapiens OX=9606 GN=CCT3 PE=1 SV=4;tr|B4DUR8|B4DUR8_HUMAN T-complex protein 1 subunit gamma OS=Homo sapiens OX=9606 GN=CCT3 PE=1 SV=1;tr|E9PRC8|E9PRC8_HUMAN T-complex protein 1 subunit gamma (Fr,43,43,68.1,545
TUFM,0.0308586917,0.811362074216082,0,P49411;H3BNU3,P49411,25;3,25;3,25;3,"Elongation factor Tu, mitochondrial",TUFM,"sp|P49411|EFTU_HUMAN Elongation factor Tu, mitochondrial OS=Homo sapiens OX=9606 GN=TUFM PE=1 SV=2",25,25,67.7,452
SRP9;DKFZp564M2223,-0.0247831384,0.857503182122282,0,P49458;Q6P2S0;Q659G3;E9PE20,P49458;Q6P2S0;Q659G3;E9PE20,9;5;5;5,9;5;5;5,9;5;5;5,Signal recognition particle 9 kDa protein,SRP9;DKFZp564M2223,sp|P49458|SRP09_HUMAN Signal recognition particle 9 kDa protein OS=Homo sapiens OX=9606 GN=SRP9 PE=1 SV=2;tr|Q6P2S0|Q6P2S0_HUMAN SRP9 protein OS=Homo sapiens OX=9606 GN=SRP9 PE=1 SV=1;tr|Q659G3|Q659G3_HUMAN SRP9 protein OS=Homo sapiens OX=9606 GN=SRP9 PE=1,9,9,64,86
PSMB2,0.6498283821,0.278869377491337,0,P49721;A0A087WVV1,P49721,10;3,10;3,10;3,Proteasome subunit beta type-2,PSMB2,sp|P49721|PSB2_HUMAN Proteasome subunit beta type-2 OS=Homo sapiens OX=9606 GN=PSMB2 PE=1 SV=1,10,10,51.7,201
MCM2,-0.7132896186,0.00380752897041938,0,P49736;H0Y8E6,P49736;H0Y8E6,27;26,27;26,27;26,DNA replication licensing factor MCM2,MCM2,sp|P49736|MCM2_HUMAN DNA replication licensing factor MCM2 OS=Homo sapiens OX=9606 GN=MCM2 PE=1 SV=4;tr|H0Y8E6|H0Y8E6_HUMAN DNA helicase (Fragment) OS=Homo sapiens OX=9606 GN=MCM2 PE=1 SV=1,27,27,33.1,904
ACADVL,-0.2091763653,0.166213857457537,0,P49748;G3V1M7;J3KSR4;J3QRJ8;K7EQP4;K7EMF8;J3QKU9;K7EJW8,P49748,18;6;5;3;2;1;1;1,18;6;5;3;2;1;1;1,18;6;5;3;2;1;1;1,"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial",ACADVL,"sp|P49748|ACADV_HUMAN Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADVL PE=1 SV=1",18,18,30.1,655
TMED10,0.0066257588,0.966330410961332,0,P49755;G3V2K7,P49755;G3V2K7,8;4,8;4,8;4,Transmembrane emp24 domain-containing protein 10,TMED10,sp|P49755|TMEDA_HUMAN Transmembrane emp24 domain-containing protein 10 OS=Homo sapiens OX=9606 GN=TMED10 PE=1 SV=2;tr|G3V2K7|G3V2K7_HUMAN Transmembrane emp24 domain-containing protein 10 OS=Homo sapiens OX=9606 GN=TMED10 PE=1 SV=1,8,8,31.1,219
NUMB,0.6163533132,0.00746767782824275,0,P49757;G3V3M5;G3V3R1;G3V3Z8;Q9Y6R0;M0QXQ4;M0QYC2;A0A0C4DGH3,P49757;G3V3M5;G3V3R1;G3V3Z8,4;3;3;3;1;1;1;1,4;3;3;3;1;1;1;1,4;3;3;3;1;1;1;1,Protein numb homolog,NUMB,sp|P49757|NUMB_HUMAN Protein numb homolog OS=Homo sapiens OX=9606 GN=NUMB PE=1 SV=2;tr|G3V3M5|G3V3M5_HUMAN Protein numb homolog (Fragment) OS=Homo sapiens OX=9606 GN=NUMB PE=1 SV=8;tr|G3V3R1|G3V3R1_HUMAN Protein numb homolog (Fragment) OS=Homo sapiens OX=9,4,4,8.8,651
HINT1,0.0183378565,0.902653691031393,0,P49773;D6REP8;D6RE99;D6RD60;D6RC06,P49773;D6REP8;D6RE99;D6RD60,8;5;5;5;3,8;5;5;5;3,8;5;5;5;3,Histidine triad nucleotide-binding protein 1,HINT1,sp|P49773|HINT1_HUMAN Histidine triad nucleotide-binding protein 1 OS=Homo sapiens OX=9606 GN=HINT1 PE=1 SV=2;tr|D6REP8|D6REP8_HUMAN Histidine triad nucleotide-binding protein 1 OS=Homo sapiens OX=9606 GN=HINT1 PE=1 SV=1;tr|D6RE99|D6RE99_HUMAN Histidine tr,8,8,92.9,126
RANBP2,-0.0634460102,0.669461113533574,0,P49792;A6NKT7;Q7Z3J3;J3KNE0;Q99666;O14715;J3KQ37;P0DJD0;P0DJD1;F8WBP7;F8W705;F8VYC4;A0A286YES2;A0A1W2PNU4,P49792,11;3;3;3;2;2;2;1;1;1;1;1;1;1,11;3;3;3;2;2;2;1;1;1;1;1;1;1,11;3;3;3;2;2;2;1;1;1;1;1;1;1,E3 SUMO-protein ligase RanBP2,RANBP2,sp|P49792|RBP2_HUMAN E3 SUMO-protein ligase RanBP2 OS=Homo sapiens OX=9606 GN=RANBP2 PE=1 SV=2,11,11,4.8,3224
