Gene_names,TLE1_vs_BirA_logFC,TLE1_vs_BirA_pval,Protein_IDs,Majority_protein_IDs,Peptide_counts__all_,Peptide_counts__razor_unique_,Peptide_counts__unique_,Protein_names,Fasta_headers,Number_of_proteins,Peptides,Razor___unique_peptides,Unique_peptides,Peptides_BirA_alone_N1,Peptides_BirA_alone_N2,Peptides_TLE1_N1,Peptides_TLE1_N2,Razor___unique_peptides_BirA_alone_N1,Razor___unique_peptides_BirA_alone_N2,Razor___unique_peptides_TLE1_N1,Razor___unique_peptides_TLE1_N2,Unique_peptides_BirA_alone_N1,Unique_peptides_BirA_alone_N2,Unique_peptides_TLE1_N1,Unique_peptides_TLE1_N2,Sequence_coverage____,Unique___razor_sequence_coverage____,Unique_sequence_coverage____,Mol__weight__kDa_,Sequence_length,Sequence_lengths,Q_value,Score,Identification_type_BirA_alone_N1,Identification_type_BirA_alone_N2,Identification_type_TLE1_N1,Identification_type_TLE1_N2,Ratio_H_L,Ratio_H_L_normalized,Ratio_H_L_variability____,Ratio_H_L_count,Ratio_H_L_iso_count,Ratio_H_L_type,Ratio_H_L_BirA_alone_N1,Ratio_H_L_BirA_alone_N2,Ratio_H_L_TLE1_N1,Ratio_H_L_TLE1_N2,Ratio_H_L_normalized_BirA_alone_N1,Ratio_H_L_normalized_BirA_alone_N2,Ratio_H_L_normalized_TLE1_N1,Ratio_H_L_normalized_TLE1_N2,Ratio_H_L_variability_____BirA_alone_N1,Ratio_H_L_variability_____BirA_alone_N2,Ratio_H_L_variability_____TLE1_N1,Ratio_H_L_variability_____TLE1_N2,Ratio_H_L_count_BirA_alone_N1,Ratio_H_L_count_BirA_alone_N2,Ratio_H_L_count_TLE1_N1,Ratio_H_L_count_TLE1_N2,Ratio_H_L_iso_count_BirA_alone_N1,Ratio_H_L_iso_count_BirA_alone_N2,Ratio_H_L_iso_count_TLE1_N1,Ratio_H_L_iso_count_TLE1_N2,Ratio_H_L_type_BirA_alone_N1,Ratio_H_L_type_BirA_alone_N2,Ratio_H_L_type_TLE1_N1,Ratio_H_L_type_TLE1_N2,Sequence_coverage_BirA_alone_N1____,Sequence_coverage_BirA_alone_N2____,Sequence_coverage_TLE1_N1____,Sequence_coverage_TLE1_N2____,Intensity,Intensity_L,Intensity_H,Intensity_BirA_alone_N1,Intensity_L_BirA_alone_N1,Intensity_H_BirA_alone_N1,Intensity_BirA_alone_N2,Intensity_L_BirA_alone_N2,Intensity_H_BirA_alone_N2,Intensity_TLE1_N1,Intensity_L_TLE1_N1,Intensity_H_TLE1_N1,Intensity_TLE1_N2,Intensity_L_TLE1_N2,Intensity_H_TLE1_N2,Only_identified_by_site,Reverse,Potential_contaminant,id,Peptide_IDs,Peptide_is_razor,Mod__peptide_IDs,Evidence_IDs,MS_MS_IDs,Best_MS_MS,Carbamyl__K__site_IDs,Oxidation__M__site_IDs,Carbamyl__K__site_positions,Oxidation__M__site_positions,Taxonomy_IDs,AutoID,metacell_Intensity_L_TLE1_N1,metacell_Intensity_L_TLE1_N2,metacell_Intensity_L_BirA_alone_N1,metacell_Intensity_L_BirA_alone_N2
CTNNBL1,-0.659977311343297,0.129670899121647,Q8WYA6;A0A087WUB9;A2A2P1,Q8WYA6;A0A087WUB9,7;7;1,7;7;1,7;7;1,Beta-catenin-like protein 1,sp|Q8WYA6|CTBL1_HUMAN Beta-catenin-like protein 1 OS=Homo sapiens OX=9606 GN=CTNNBL1 PE=1 SV=1;tr|A0A087WUB9|A0A087WUB9_HUMAN Beta-catenin-like protein 1 OS=Homo sapiens OX=9606 GN=CTNNBL1 PE=1 SV=1,3,7,7,7,2,3,3,4,2,3,3,4,2,3,3,4,18.3,18.3,18.3,65.173,563,563;568;166,0.0,8.226,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.46992,1.039,22.797,11,2,Leave out requantified,0.45748,0.57255,0.56544,0.43755,1.2541,1.2588,1.039,0.95328,40.276,40.064,15.476,23.593,2,2,3,4,0,1,0,1,Median,Median,Leave out requantified,Median,6.0,8.0,8.9,6.6,192680000,126480000,66202000,48875000,30647000,18228000,66051000,43718000,22333000,18876000,11723000,7153200,58881000,40393000,18488000,,,,27,4895;7596;9591;10754;12188;17005;20361,True;True;True;True;True;True;True,6224;6225;9976;12766;14261;16035;22017;26313,13870;13871;13872;22368;28500;31788;31789;35674;35675;49008;49009;49010;58725,25284;25285;40968;51650;57607;64225;64226;64227;64228;64229;88082;88083;88084;88085;106085,25284;40968;51650;57607;64228;88082;106085,9;10,,457;458,,-1;-1;-1,protein_28,quanti,quanti,quanti,quanti
SPCS2,-0.293734281687794,0.779331427382927,Q15005;E9PL01;A0A087WUC6;E9PI68;E9PRB9;H0YE04,Q15005;E9PL01;A0A087WUC6;E9PI68;E9PRB9,3;3;3;3;2;1,3;3;3;3;2;1,3;3;3;3;2;1,Signal peptidase complex subunit 2,sp|Q15005|SPCS2_HUMAN Signal peptidase complex subunit 2 OS=Homo sapiens OX=9606 GN=SPCS2 PE=1 SV=3;tr|E9PL01|E9PL01_HUMAN Signal peptidase complex subunit 2 OS=Homo sapiens OX=9606 GN=SPCS2 PE=1 SV=1;tr|A0A087WUC6|A0A087WUC6_HUMAN Signal peptidase complex,6,3,3,3,1,1,1,2,1,1,1,2,1,1,1,2,15.9,15.9,15.9,25.003,226,226;157;227;257;87;166,0.0,5.589,By MS/MS,By MS/MS,By matching,By MS/MS,0.44727,1.1736,22.433,6,0,Leave out requantified,0.39914,0.50121,0.73205,0.39591,1.1148,1.2354,1.3364,1.0285,,,,29.738,1,1,1,3,0,0,0,0,Median,Median,Median,Median,8.4,8.4,4.0,7.5,120260000,82964000,37300000,21786000,15680000,6106200,27558000,17259000,10299000,7139800,3408900,3730800,63781000,46617000,17164000,,,,28,4217;10117;15491,True;True;True,5358;13405;13406;20155,11975;11976;29866;29867;29868;44597,21954;21955;54085;54086;54087;79932,21954;54085;79932,,,,,-1;-1;-1;-1;-1;-1,protein_29,quanti,quanti,quanti,quanti
GMPPA,-19.4279632815935,2.85414097457869e-06,Q96IJ6;A0A087WUI8;A0A0U1RRC2;C9J255;F8WD54,Q96IJ6;A0A087WUI8;A0A0U1RRC2;C9J255;F8WD54,2;2;1;1;1,2;2;1;1;1,2;2;1;1;1,Mannose-1-phosphate guanyltransferase alpha,sp|Q96IJ6|GMPPA_HUMAN Mannose-1-phosphate guanyltransferase alpha OS=Homo sapiens OX=9606 GN=GMPPA PE=1 SV=1;tr|A0A087WUI8|A0A087WUI8_HUMAN Mannose-1-phosphate guanyltransferase alpha OS=Homo sapiens OX=9606 GN=GMPPA PE=1 SV=1;tr|A0A0U1RRC2|A0A0U1RRC2_HUMA,5,2,2,2,2,1,0,0,2,1,0,0,2,1,0,0,6.7,6.7,6.7,46.291,420,420;399;114;179;290,0.0,5.7416,By MS/MS,By MS/MS,,,0.42916,1.0267,28.484,3,3,Median,0.39617,0.76296,,,0.98496,1.6047,,,5.873,,,,2,1,0,0,2,1,0,0,Median,Median,Median,Median,6.7,3.6,0.0,0.0,50894000,32961000,17933000,33410000,21940000,11470000,17484000,11021000,6463000,0,0,0,0,0,0,,,,30,2223;17969,True;True,2810;23228,6574;51728;51729,12275;93358;93359,12275;93359,,,,,-1;-1;-1;-1;-1,protein_31,imputed MEC,imputed MEC,quanti,quanti
HNRNPDL,1.19831316903051,0.0239444514069342,O14979;A0A087WUK2,O14979;A0A087WUK2,17;17,15;15,14;14,Heterogeneous nuclear ribonucleoprotein D-like,sp|O14979|HNRDL_HUMAN Heterogeneous nuclear ribonucleoprotein D-like OS=Homo sapiens OX=9606 GN=HNRNPDL PE=1 SV=3;tr|A0A087WUK2|A0A087WUK2_HUMAN Heterogeneous nuclear ribonucleoprotein D-like OS=Homo sapiens OX=9606 GN=HNRNPDL PE=1 SV=1,2,17,15,14,5,5,11,15,3,3,9,13,3,3,9,12,22.6,22.1,22.1,46.437,420,420;363,0.0,35.787,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.30272,0.80053,21.088,45,14,Leave out requantified,0.26747,0.30965,0.33502,0.20036,0.99733,0.94758,0.81867,0.65087,24.301,30.473,13.686,21.802,4,3,18,20,1,2,2,9,Median,Median,Leave out requantified,Leave out requantified,12.1,12.1,21.0,21.0,3724000000,2827200000,896780000,613900000,479620000,134290000,538810000,404600000,134210000,1022000000,766160000,255820000,1549200000,1176800000,372460000,,,,31,2497;3028;4280;5238;5239;5275;5276;8543;12288;12289;12290;13557;14625;14626;16138;20226;20227,True;True;True;True;True;False;True;True;True;True;True;True;True;True;False;True;True,3173;3853;3854;5434;5435;6703;6704;6705;6769;6770;6771;6772;6773;11204;16145;16146;16147;17723;19071;19072;19073;19074;20955;26124;26125;26126;26127;26128,7369;8801;8802;8803;8804;8805;8806;12132;12133;12134;12135;12136;12137;12138;12139;14890;14891;14892;14893;15049;15050;15051;15052;15053;15054;15055;15056;15057;15058;15059;15060;15061;15062;25072;35929;35930;35931;39386;42187;42188;42189;42190;42191;42192;42193;42194;42195;42196;46466;46467;46468;46469;46470;46471;46472;58337;58338;58339;58340;58341;58342;58343;58344;58345,13643;13644;16259;16260;16261;16262;16263;16264;16265;16266;16267;16268;16269;16270;16271;22209;22210;22211;22212;22213;22214;22215;22216;22217;22218;22219;22220;22221;22222;22223;22224;22225;22226;22227;22228;22229;22230;22231;27249;27250;27251;27252;27253;27538;27539;27540;27541;27542;27543;27544;27545;27546;27547;27548;27549;27550;27551;27552;27553;27554;27555;27556;27557;27558;27559;27560;27561;27562;27563;27564;27565;27566;27567;27568;27569;27570;27571;27572;27573;27574;27575;45889;64714;64715;64716;70891;75758;75759;75760;75761;75762;75763;75764;75765;75766;75767;75768;75769;75770;75771;75772;75773;75774;75775;75776;75777;75778;75779;75780;75781;75782;75783;83287;83288;83289;83290;83291;83292;83293;83294;83295;105448;105449;105450;105451;105452;105453;105454;105455;105456;105457;105458,13644;16271;22227;27250;27252;27564;27574;45889;64714;64715;64716;70891;75759;75765;83291;105452;105455,11;12;13;14;15;16,,180;197;204;288;302;306,,-1;-1,protein_32,quanti,quanti,quanti,quanti
MYEF2,20.7454159007817,1.01938419534951e-06,Q9P2K5;A0A0C4DGV1;A0A087WUT0;A0A0A0MQW0;A0A0A0MR39;H0YKS1;H0YN19,Q9P2K5;A0A0C4DGV1;A0A087WUT0;A0A0A0MQW0;A0A0A0MR39;H0YKS1;H0YN19,3;3;3;3;3;2;2,3;3;3;3;3;2;2,3;3;3;3;3;2;2,Myelin expression factor 2,sp|Q9P2K5|MYEF2_HUMAN Myelin expression factor 2 OS=Homo sapiens OX=9606 GN=MYEF2 PE=1 SV=3;tr|A0A0C4DGV1|A0A0C4DGV1_HUMAN Myelin expression factor 2 OS=Homo sapiens OX=9606 GN=MYEF2 PE=1 SV=1;tr|A0A087WUT0|A0A087WUT0_HUMAN Myelin expression factor 2 OS=Ho,7,3,3,3,0,0,1,3,0,0,1,3,0,0,1,3,7.7,7.7,7.7,64.121,600,600;211;547;576;600;126;290,0.0,5.7197,,,By MS/MS,By MS/MS,0.31781,0.91299,67.683,4,2,Median,,,1.2737,0.2829,,,3.2478,0.84251,,,,13.9,0,0,1,3,0,0,1,1,Median,Median,Median,Median,0.0,0.0,1.8,7.7,149610000,94591000,55015000,0,0,0,0,0,0,46771000,18200000,28571000,102830000,76391000,26444000,,,,33,7231;7293;12363,True;True;True,9485;9566;16240,21170;21374;36133;36134,38650;39008;65100;65101;65102,38650;39008;65102,17,,521,,-1;-1;-1;-1;-1;-1;-1,protein_34,quanti,quanti,imputed MEC,imputed MEC
BSG,0.803769905932874,0.10922766076249,P35613;A0A087WUV8;A0A087X2B5;R4GMX5;I3L192;R4GN83,P35613;A0A087WUV8;A0A087X2B5;R4GMX5;I3L192,5;5;5;3;3;2,5;5;5;3;3;2,5;5;5;3;3;2,Basigin,sp|P35613|BASI_HUMAN Basigin OS=Homo sapiens OX=9606 GN=BSG PE=1 SV=2;tr|A0A087WUV8|A0A087WUV8_HUMAN Basigin OS=Homo sapiens OX=9606 GN=BSG PE=1 SV=1;tr|A0A087X2B5|A0A087X2B5_HUMAN Basigin (Fragment) OS=Homo sapiens OX=9606 GN=BSG PE=1 SV=1;tr|R4GMX5|R4GMX,6,5,5,5,3,4,4,3,3,4,4,3,3,4,4,3,17.4,17.4,17.4,42.2,385,385;189;221;84;160;52,0.0,11.248,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.45912,1.249,18.496,17,8,Leave out requantified,0.47132,0.47976,0.63173,0.32637,1.6935,1.1503,1.594,1.1157,51.363,26.124,11.28,21.283,3,5,5,4,2,4,1,1,Median,Median,Leave out requantified,Leave out requantified,11.2,13.8,14.8,10.1,992200000,599260000,392940000,113920000,75944000,37975000,228610000,156830000,71774000,270580000,143840000,126740000,379100000,222640000,156460000,,,,35,4258;6124;15207;15222;16178,True;True;True;True;True,5409;5410;7959;19787;19803;21001,12075;12076;12077;12078;12079;12080;12081;17720;43741;43742;43743;43768;43769;46595;46596;46597;46598;46599,22113;22114;22115;22116;22117;22118;22119;22120;22121;22122;22123;22124;22125;22126;22127;32355;78418;78419;78444;78445;78446;83505;83506;83507;83508;83509;83510,22124;32355;78418;78445;83508,,,,,-1;-1;-1;-1;-1;-1,protein_36,quanti,quanti,quanti,quanti
SPTBN1,2.70086102645494,0.00558055100268514,Q01082;A0A087WUZ3;F8W6C1;O15020;A4QPE4,Q01082;A0A087WUZ3,56;56;13;1;1,56;56;13;1;1,56;56;13;1;1,"Spectrin beta chain, non-erythrocytic 1","sp|Q01082|SPTB2_HUMAN Spectrin beta chain, non-erythrocytic 1 OS=Homo sapiens OX=9606 GN=SPTBN1 PE=1 SV=2;tr|A0A087WUZ3|A0A087WUZ3_HUMAN Spectrin beta chain OS=Homo sapiens OX=9606 GN=SPTBN1 PE=1 SV=1",5,56,56,56,11,17,28,46,11,17,28,46,11,17,28,46,31.4,31.4,31.4,274.61,2364,2364;2366;690;2390;934,0.0,134.83,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.35461,0.93047,64.73,116,36,Leave out requantified,0.38819,0.55391,0.40868,0.27583,1.0012,1.214,0.93076,0.86209,36.176,19.498,57.485,72.324,11,17,33,55,5,2,11,18,Leave out requantified,Leave out requantified,Leave out requantified,Leave out requantified,6.3,11.0,15.7,25.5,5070000000,3727000000,1343000000,213890000,150990000,62899000,465780000,289260000,176520000,925190000,608230000,316960000,3465100000,2678500000,786620000,,,,36,1115;1491;1797;2701;2812;2942;2992;3040;3178;3341;3839;3907;3944;4104;4130;4207;4574;4623;4986;6635;6718;7034;7705;8178;9028;9703;10266;10298;10802;11082;11097;11362;11666;11667;12394;12566;13563;14283;14311;14986;16105;16542;16625;16640;16654;17122;17444;17448;17467;17904;17905;18030;18523;19000;19198;20297,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,1403;1899;2293;3428;3579;3748;3804;3873;4045;4253;4873;4954;5006;5210;5246;5344;5819;5879;6353;8706;8845;9249;10125;10714;11952;12912;13605;13606;13642;14317;14672;14691;15008;15387;15388;15389;16281;16282;16493;17730;18633;18671;18672;19523;20916;21437;21537;21557;21576;22177;22580;22584;22606;23139;23140;23301;23302;23930;24594;24842;24843;26219,3245;4401;5333;5334;5335;7901;7902;7903;8253;8254;8585;8586;8690;8856;8857;9224;9650;10921;10922;11098;11212;11630;11721;11722;11942;12956;13083;13084;14180;19424;19790;20672;22694;22695;22696;24042;24043;24044;26600;28795;28796;30305;30306;30307;30308;30309;30310;30384;31897;32635;32636;32637;32638;32680;33362;34209;34210;34211;34212;34213;34214;34215;34216;34217;34218;36218;36219;36220;36221;36222;36223;36224;36658;36659;36660;36661;39403;41270;41348;41349;41350;41351;43163;43164;46372;46373;47667;47668;47899;47938;47939;47986;47987;47988;47989;47990;47991;49318;50189;50198;50199;50200;50244;51515;51516;51517;51518;51519;51888;51889;51890;51891;51892;53327;53328;54896;55458;55459;55460;55461;58549;58550,5991;8166;9915;9916;9917;9918;14552;14553;14554;14555;15289;15290;15291;15860;15861;15862;15863;15864;16036;16037;16405;16406;17063;17809;19989;19990;19991;20328;20556;20557;21318;21493;21494;21894;23642;23643;23644;23645;23868;23869;23870;23871;23872;25927;35530;36264;37794;41556;43964;43965;43966;43967;48399;52170;52171;52172;54948;54949;54950;54951;54952;54953;55082;57774;58970;58971;58972;59063;59064;60150;61594;61595;61596;61597;61598;61599;61600;61601;61602;61603;61604;61605;61606;61607;65245;65246;65247;65248;65249;65250;65251;65252;65253;65254;65965;65966;65967;65968;65969;70913;70914;74215;74350;74351;74352;74353;74354;74355;74356;74357;74358;77406;77407;77408;77409;77410;83146;83147;83148;85402;85890;85948;85949;85950;85951;85952;85953;85954;85955;85956;85957;86045;86046;86047;86048;86049;86050;86051;88658;90244;90261;90262;90263;90264;90265;90348;92945;92946;92947;92948;92949;92950;93658;93659;93660;93661;93662;93663;93664;96257;96258;99230;99231;100295;100296;100297;100298;100299;100300;100301;105835;105836,5991;8166;9917;14555;15291;15861;16036;16406;17063;17809;19991;20328;20557;21318;21494;21894;23645;23871;25927;35530;36264;37794;41556;43965;48399;52171;54949;55082;57774;58970;59063;60150;61600;61607;65251;65966;70914;74215;74353;77410;83148;85402;85890;85957;86048;88658;90244;90262;90348;92946;92948;93662;96258;99231;100297;105836,18;19;20;21,,394;1063;1532;1815,,-1;-1;-1;-1;-1,protein_37,quanti,quanti,quanti,quanti
PDLIM2,19.5840665814275,3.27059830246824e-06,Q96JY6;A0A087WVI1;C9J760;C9J0X3;C9K0F0;C9JSR2;C9JS55;A0A087WU48;F8WFB8;B3KPU0,Q96JY6;A0A087WVI1;C9J760;C9J0X3;C9K0F0;C9JSR2;C9JS55,3;3;2;2;2;2;2;1;1;1,3;3;2;2;2;2;2;1;1;1,3;3;2;2;2;2;2;1;1;1,PDZ and LIM domain protein 2,sp|Q96JY6|PDLI2_HUMAN PDZ and LIM domain protein 2 OS=Homo sapiens OX=9606 GN=PDLIM2 PE=1 SV=1;tr|A0A087WVI1|A0A087WVI1_HUMAN PDZ and LIM domain protein 2 OS=Homo sapiens OX=9606 GN=PDLIM2 PE=1 SV=1;tr|C9J760|C9J760_HUMAN PDZ and LIM domain protein 2 (Frag,10,3,3,3,0,0,2,2,0,0,2,2,0,0,2,2,12.5,12.5,12.5,37.458,352,352;325;153;173;180;235;254;18;38;146,0.0,2.6211,,,By MS/MS,By MS/MS,0.49343,1.1113,30.448,3,1,Median,,,0.55777,0.28856,,,1.2343,0.75238,,,14.851,,0,0,2,1,0,0,1,0,Median,Median,Median,Median,0.0,0.0,9.7,7.1,50105000,33467000,16638000,0,0,0,0,0,0,29409000,18181000,11228000,20696000,15286000,5410000,,,,41,1485;8194;20592,True;True;True,1888;10734;26604,4357;4358;24083;59378,7989;7990;7991;44036;107337,7990;44036;107337,23,,31,,-1;-1;-1;-1;-1;-1;-1;-1;-1;-1,protein_42,quanti,quanti,imputed MEC,imputed MEC
MTHFD1L,3.55676655292754,0.00121828711394566,Q6UB35;A0A087WVM4;B7ZM99;Q4VXM0;Q4VXM1,Q6UB35;A0A087WVM4;B7ZM99,10;10;10;2;1,9;9;9;2;1,9;9;9;2;1,"Monofunctional C1-tetrahydrofolate synthase, mitochondrial","sp|Q6UB35|C1TM_HUMAN Monofunctional C1-tetrahydrofolate synthase, mitochondrial OS=Homo sapiens OX=9606 GN=MTHFD1L PE=1 SV=1;tr|A0A087WVM4|A0A087WVM4_HUMAN Monofunctional C1-tetrahydrofolate synthase, mitochondrial OS=Homo sapiens OX=9606 GN=MTHFD1L PE=1 S",5,10,9,9,2,2,5,8,1,1,5,8,1,1,5,8,12.8,11.8,11.8,105.79,978,978;913;979;92;57,0.0,15.101,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.51237,1.3501,21.048,18,5,Leave out requantified,0.4209,0.50587,0.60419,0.48218,0.9629,1.0125,1.3749,1.339,,,30.369,22.27,1,1,5,11,1,0,1,3,Median,Median,Leave out requantified,Leave out requantified,2.2,2.0,6.3,10.5,443010000,290330000,152680000,12170000,8631800,3537900,15610000,10571000,5039600,89240000,50543000,38697000,325990000,220590000,105400000,,,,42,1898;2745;3426;7072;7609;9614;11827;16989;18755;20703,True;True;True;True;True;True;True;True;False;True,2407;3491;3492;4360;9292;9996;12801;15588;15589;21992;24269;26738,5610;5611;8056;8057;8058;9868;20749;20750;22405;22406;28574;34651;34652;34653;48937;48938;48939;54143;54144;54145;54146;59666,10404;10405;10406;14921;14922;14923;14924;14925;18196;37896;37897;41040;51791;62391;62392;62393;62394;62395;62396;87926;87927;87928;87929;97786;97787;97788;97789;97790;97791;97792;107873,10406;14922;18196;37897;41040;51791;62394;87929;97790;107873,24,,516,,-1;-1;-1;-1;-1,protein_43,quanti,quanti,quanti,quanti
POLR2E,-0.141227804809713,0.674582815822823,P19388;A0A087WVZ9;A0A0A0MQR7;K7EQN2;K7EJ87;A0A087WVN5;A0A087WWX0,P19388;A0A087WVZ9;A0A0A0MQR7;K7EQN2;K7EJ87;A0A087WVN5;A0A087WWX0,2;2;2;1;1;1;1,2;2;2;1;1;1;1,2;2;2;1;1;1;1,"DNA-directed RNA polymerases I, II, and III subunit RPABC1","sp|P19388|RPAB1_HUMAN DNA-directed RNA polymerases I, II, and III subunit RPABC1 OS=Homo sapiens OX=9606 GN=POLR2E PE=1 SV=4;tr|A0A087WVZ9|A0A087WVZ9_HUMAN DNA-directed RNA polymerases I, II, and III subunit RPABC1 OS=Homo sapiens OX=9606 GN=POLR2E PE=1 SV",7,2,2,2,1,2,1,1,1,2,1,1,1,2,1,1,12.4,12.4,12.4,24.551,210,210;184;204;51;68;83;134,0.0,3.7701,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.64673,1.6253,3.1376,5,0,Leave out requantified,0.57692,0.86112,0.55641,0.33459,1.817,2.1456,1.3907,1.1753,,36.141,,,1,2,1,1,0,0,0,0,Median,Median,Median,Median,6.7,12.4,6.7,6.7,176490000,107910000,68578000,32334000,20294000,12040000,72599000,36642000,35958000,22732000,14993000,7739700,48822000,35981000,12840000,,,,46,1308;12126,True;True,1664;15967,3856;3857;3858;3859;35520,7051;7052;7053;7054;7055;7056;63962,7053;63962,,,,,-1;-1;-1;-1;-1;-1;-1,protein_47,quanti,quanti,quanti,quanti
LLGL1,19.0067928312152,1.51163286595846e-07,Q15334;A0A087WW77,Q15334;A0A087WW77,2;2,2;2,2;2,Lethal(2) giant larvae protein homolog 1,sp|Q15334|L2GL1_HUMAN Lethal(2) giant larvae protein homolog 1 OS=Homo sapiens OX=9606 GN=LLGL1 PE=1 SV=3;tr|A0A087WW77|A0A087WW77_HUMAN Lethal(2) giant larvae protein homolog 1 OS=Homo sapiens OX=9606 GN=LLGL1 PE=1 SV=1,2,2,2,2,0,0,1,2,0,0,1,2,0,0,1,2,2.4,2.4,2.4,115.42,1064,1064;1056,0.0,4.5221,,,By MS/MS,By MS/MS,0.4457,0.9423,13.306,3,1,Median,,,0.4457,0.44818,,,0.97949,0.84894,,,,14.754,0,0,1,2,0,0,0,1,Median,Median,Median,Median,0.0,0.0,1.3,2.4,34592000,23490000,11103000,0,0,0,0,0,0,12455000,8126100,4329100,22137000,15363000,6773600,,,,47,1700;8407,True;True,2173;11012,5038;24691;24692,9407;45234;45235,9407;45234,,,,,-1;-1,protein_48,quanti,quanti,imputed MEC,imputed MEC
TRAPPC3,-21.022812883156,1.13293842488602e-07,O43617;A0A087WWM0;A0A087WYS5;A6NKE1,O43617;A0A087WWM0;A0A087WYS5,3;3;2;1,3;3;2;1,3;3;2;1,Trafficking protein particle complex subunit 3,sp|O43617|TPPC3_HUMAN Trafficking protein particle complex subunit 3 OS=Homo sapiens OX=9606 GN=TRAPPC3 PE=1 SV=1;tr|A0A087WWM0|A0A087WWM0_HUMAN Trafficking protein particle complex subunit OS=Homo sapiens OX=9606 GN=TRAPPC3 PE=1 SV=1;tr|A0A087WYS5|A0A087W,4,3,3,3,3,3,0,0,3,3,0,0,3,3,0,0,18.9,18.9,18.9,20.274,180,180;188;114;118,0.0,5.9141,By MS/MS,By MS/MS,,,0.66242,1.7658,5.315,6,1,Leave out requantified,0.58903,0.74572,,,1.6285,1.9146,,,1.6152,10.365,,,3,3,0,0,1,0,0,0,Median,Leave out requantified,Median,Median,18.9,18.9,0.0,0.0,161070000,95401000,65670000,65771000,39388000,26383000,95300000,56013000,39287000,0,0,0,0,0,0,,,,52,4938;10205;14669,True;True;True,6287;13522;19131,14016;14017;30136;30137;42331;42332,25589;25590;25591;54652;54653;54654;54655;76016;76017;76018;76019,25591;54655;76016,,,,,-1;-1;-1;-1,protein_53,imputed MEC,imputed MEC,quanti,quanti
RBM15,20.4272420781648,5.18800000466778e-06,Q96T37;A0A494C001;A0A499FJY3;A0A087WWP4,Q96T37;A0A494C001;A0A499FJY3;A0A087WWP4,3;3;3;3,3;3;3;3,3;3;3;3,Putative RNA-binding protein 15,sp|Q96T37|RBM15_HUMAN RNA-binding protein 15 OS=Homo sapiens OX=9606 GN=RBM15 PE=1 SV=2;tr|A0A494C001|A0A494C001_HUMAN RNA-binding protein 15 OS=Homo sapiens OX=9606 GN=RBM15 PE=1 SV=2;tr|A0A499FJY3|A0A499FJY3_HUMAN RNA-binding protein 15 OS=Homo sapiens O,4,3,3,3,0,0,2,3,0,0,2,3,0,0,2,3,5.0,5.0,5.0,107.19,977,977;896;925;933,0.0,2.3914,,,By MS/MS,By MS/MS,0.3552,1.1565,26.307,6,0,Leave out requantified,,,0.64713,0.3552,,,1.2917,0.91122,,,58.296,21.712,0,0,2,4,0,0,0,0,Median,Median,Median,Leave out requantified,0.0,0.0,2.6,5.0,133210000,88083000,45131000,0,0,0,0,0,0,19952000,11712000,8239600,113260000,76370000,36891000,,,,53,11211;11948;20557,True;True;True,14825;15747;26565,32968;32969;35028;35029;59270;59271,59508;63080;63081;63082;107128;107129;107130;107131,59508;63080;107130,,,,,-1;-1;-1;-1,protein_54,quanti,quanti,imputed MEC,imputed MEC
