WDR5_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
TARS,0.0166649345,0.861759937037971,0,P26639;A2RTX5;D6R9F8;B7ZLP8;Q9BW92;D6RJ97;D6RHV7;D6RCS6;D6RCA5;D6RDJ6;F6S7Q7;U3KQG0,P26639,26;3;2;2;1;1;1;1;1;1;1;1,26;3;2;2;1;1;1;1;1;1;1;1,26;3;2;2;1;1;1;1;1;1;1;1,"Threonine--tRNA ligase, cytoplasmic",TARS,"sp|P26639|SYTC_HUMAN Threonine--tRNA ligase 1, cytoplasmic OS=Homo sapiens OX=9606 GN=TARS1 PE=1 SV=3",26,26,41.4,723
VARS,0.1581430995,0.159668456984933,0,P26640;A0A140T936;A0A140T954;A2ABF4;A0A0G2JJT9;A0A140T904,P26640;A0A140T936,21;18;7;5;5;2,21;18;7;5;5;2,21;18;7;5;5;2,Valine--tRNA ligase,VARS,sp|P26640|SYVC_HUMAN Valine--tRNA ligase OS=Homo sapiens OX=9606 GN=VARS1 PE=1 SV=4;tr|A0A140T936|A0A140T936_HUMAN Valine--tRNA ligase (Fragment) OS=Homo sapiens OX=9606 GN=VARS1 PE=1 SV=1,21,21,23.8,1264
EEF1G,0.7577518577,0.00129728765382162,0,P26641,P26641,23,23,23,Elongation factor 1-gamma,EEF1G,sp|P26641|EF1G_HUMAN Elongation factor 1-gamma OS=Homo sapiens OX=9606 GN=EEF1G PE=1 SV=3,23,23,51.5,437
AK4,-0.1394131686,0.35973639462457,0,P27144;F8VS11,P27144;F8VS11,6;3,6;3,6;3,"Adenylate kinase 4, mitochondrial",AK4,"sp|P27144|KAD4_HUMAN Adenylate kinase 4, mitochondrial OS=Homo sapiens OX=9606 GN=AK4 PE=1 SV=1;tr|F8VS11|F8VS11_HUMAN Adenylate kinase 4, mitochondrial OS=Homo sapiens OX=9606 GN=AK4 PE=1 SV=1",6,6,31.4,223
YWHAQ,-0.2136337846,0.0778727629200088,0,P27348;E9PG15,P27348;E9PG15,22;18,18;16,17;15,14-3-3 protein theta,YWHAQ,sp|P27348|1433T_HUMAN 14-3-3 protein theta OS=Homo sapiens OX=9606 GN=YWHAQ PE=1 SV=1;tr|E9PG15|E9PG15_HUMAN 14-3-3 protein theta (Fragment) OS=Homo sapiens OX=9606 GN=YWHAQ PE=1 SV=1,22,17,61.6,245
RPL10,0.5116014572,0.00942326132920219,0,P27635;X1WI28;F8W7C6;A0A087WV22;H7C123;H7C2C5;Q96L21;B8A6G2;A6QRI9;H7C2U2,P27635;X1WI28;F8W7C6;A0A087WV22;H7C123;H7C2C5,18;17;15;15;9;9;7;5;5;1,18;17;15;15;9;9;7;5;5;1,18;17;15;15;9;9;7;5;5;1,60S ribosomal protein L10,RPL10,sp|P27635|RL10_HUMAN 60S ribosomal protein L10 OS=Homo sapiens OX=9606 GN=RPL10 PE=1 SV=4;tr|X1WI28|X1WI28_HUMAN 60S ribosomal protein L10 (Fragment) OS=Homo sapiens OX=9606 GN=RPL10 PE=1 SV=7;tr|F8W7C6|F8W7C6_HUMAN 60S ribosomal protein L10 OS=Homo sapien,18,18,67.3,214
RPA1,-0.2164215736,0.176621624678931,0,P27694;I3L4R8;I3L524;I3L2M5,P27694,5;2;1;1,5;2;1;1,5;2;1;1,"Replication protein A 70 kDa DNA-binding subunit;Replication protein A 70 kDa DNA-binding subunit, N-terminally processed",RPA1,sp|P27694|RFA1_HUMAN Replication protein A 70 kDa DNA-binding subunit OS=Homo sapiens OX=9606 GN=RPA1 PE=1 SV=2,5,5,13.3,616
APEX1,-0.5983060438,0.00220889657666541,0,P27695;G3V5Q1;G3V3M6;G3V5D9;A0A0C4DGK8;G3V3C7;H7C4A8;G3V5M0;G3V359,P27695;G3V5Q1;G3V3M6,6;4;4;2;2;2;1;1;1,6;4;4;2;2;2;1;1;1,6;4;4;2;2;2;1;1;1,"DNA-(apurinic or apyrimidinic site) lyase;DNA-(apurinic or apyrimidinic site) lyase, mitochondrial",APEX1,sp|P27695|APEX1_HUMAN DNA-(apurinic or apyrimidinic site) endonuclease OS=Homo sapiens OX=9606 GN=APEX1 PE=1 SV=2;tr|G3V5Q1|G3V5Q1_HUMAN DNA-(apurinic or apyrimidinic site) lyase (Fragment) OS=Homo sapiens OX=9606 GN=APEX1 PE=1 SV=1;tr|G3V3M6|G3V3M6_HUMAN ,6,6,32.7,318
CALR,-0.2502130539,0.0742443041705605,0,P27797;K7EJB9;K7EL50,P27797;K7EJB9,14;10;1,14;10;1,14;10;1,Calreticulin,CALR,sp|P27797|CALR_HUMAN Calreticulin OS=Homo sapiens OX=9606 GN=CALR PE=1 SV=1;tr|K7EJB9|K7EJB9_HUMAN Calreticulin (Fragment) OS=Homo sapiens OX=9606 GN=CALR PE=1 SV=1,14,14,43.2,417
CANX,-0.241674175,0.156887431100759,0,P27824;D6RDP7;D6RAU8;D6RB85;H0Y9Q7;D6RAQ8;D6RFL1;D6RGY2;D6RHJ3;D6RD16;H0Y9H1,P27824,10;4;3;3;3;2;2;2;1;1;1,10;4;3;3;3;2;2;2;1;1;1,10;4;3;3;3;2;2;2;1;1;1,Calnexin,CANX,sp|P27824|CALX_HUMAN Calnexin OS=Homo sapiens OX=9606 GN=CANX PE=1 SV=2,10,10,24.3,592
PSMB8;PSM8,-0.0653997523,0.703638355669966,0,P28062;X5D2R7;Q5JNW7;A0A140T998,P28062;X5D2R7;Q5JNW7;A0A140T998,3;3;2;2,3;3;2;2,3;3;2;2,Proteasome subunit beta type-8;Proteasome subunit beta type,PSMB8;PSM8,sp|P28062|PSB8_HUMAN Proteasome subunit beta type-8 OS=Homo sapiens OX=9606 GN=PSMB8 PE=1 SV=3;tr|X5D2R7|X5D2R7_HUMAN Proteasome subunit beta OS=Homo sapiens OX=9606 GN=PSMB8 PE=1 SV=1;tr|Q5JNW7|Q5JNW7_HUMAN Proteasome subunit beta type-8 OS=Homo sapiens O,3,3,12,276
PSMA5,-0.1483632979,0.390842478414744,0,P28066,P28066,9,9,9,Proteasome subunit alpha type-5,PSMA5,sp|P28066|PSA5_HUMAN Proteasome subunit alpha type-5 OS=Homo sapiens OX=9606 GN=PSMA5 PE=1 SV=3,9,9,44.4,241
PSMB4,-0.0596073753,0.657041881232292,0,P28070,P28070,6,6,6,Proteasome subunit beta type-4,PSMB4,sp|P28070|PSB4_HUMAN Proteasome subunit beta type-4 OS=Homo sapiens OX=9606 GN=PSMB4 PE=1 SV=4,6,6,29.9,264
PSMB6,0.0585795004,0.61986150705341,0,P28072;A0A087X2I4;I3L3X7,P28072,8;3;2,8;3;2,8;3;2,Proteasome subunit beta type-6,PSMB6,sp|P28072|PSB6_HUMAN Proteasome subunit beta type-6 OS=Homo sapiens OX=9606 GN=PSMB6 PE=1 SV=4,8,8,46.9,239
PSMB5,0.078753969,0.503960393955326,0,P28074;H0YJM8,P28074;H0YJM8,9;5,9;5,9;5,Proteasome subunit beta type-5,PSMB5,sp|P28074|PSB5_HUMAN Proteasome subunit beta type-5 OS=Homo sapiens OX=9606 GN=PSMB5 PE=1 SV=3;tr|H0YJM8|H0YJM8_HUMAN Proteasome subunit beta type-5 (Fragment) OS=Homo sapiens OX=9606 GN=PSMB5 PE=1 SV=1,9,9,43.3,263
NDUFS1,-0.0383617493,0.751038513791542,0,P28331;B4DJ81;C9JPQ5;F8WDL5,P28331;B4DJ81,9;6;3;2,9;6;3;2,9;6;3;2,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial",NDUFS1,"sp|P28331|NDUS1_HUMAN NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS1 PE=1 SV=3;tr|B4DJ81|B4DJ81_HUMAN NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS1 PE=1 SV=1",9,9,16,727
MAPK1,-0.2824634014,0.069919979013046,0,P28482,P28482,9,9,7,Mitogen-activated protein kinase 1,MAPK1,sp|P28482|MK01_HUMAN Mitogen-activated protein kinase 1 OS=Homo sapiens OX=9606 GN=MAPK1 PE=1 SV=3,9,7,33.1,360
LAP3,-0.2989702397,0.0912024085992383,0,P28838;H0Y9Q1;H0Y983,P28838,17;7;1,17;7;1,17;7;1,Cytosol aminopeptidase,LAP3,sp|P28838|AMPL_HUMAN Cytosol aminopeptidase OS=Homo sapiens OX=9606 GN=LAP3 PE=1 SV=3,17,17,45.5,519
IMPA1,-0.1155099533,0.430031475776335,0,P29218;H0YBL1;E5RG13;E5RIP7;E5RG94;E5RHE9;E5RI82;E5RIF4;E5RGY4,P29218;H0YBL1;E5RG13;E5RIP7,6;5;4;4;2;2;2;1;1,6;5;4;4;2;2;2;1;1,6;5;4;4;2;2;2;1;1,Inositol monophosphatase 1,IMPA1,sp|P29218|IMPA1_HUMAN Inositol monophosphatase 1 OS=Homo sapiens OX=9606 GN=IMPA1 PE=1 SV=1;tr|H0YBL1|H0YBL1_HUMAN Inositol-1-monophosphatase (Fragment) OS=Homo sapiens OX=9606 GN=IMPA1 PE=1 SV=1;tr|E5RG13|E5RG13_HUMAN Inositol monophosphatase 1 (Fragment),6,6,27.8,277
TKT,0.3442037807,0.0244876684430532,0,P29401;A0A0B4J1R6;E9PFF2;F8W888;F8WAX4,P29401;A0A0B4J1R6;E9PFF2,30;23;16;7;2,30;23;16;7;2,30;23;16;7;2,Transketolase,TKT,sp|P29401|TKT_HUMAN Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=3;tr|A0A0B4J1R6|A0A0B4J1R6_HUMAN Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=1;tr|E9PFF2|E9PFF2_HUMAN Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=1,30,30,70.3,623
ERP29,-0.5806745034,0.00619243156780796,0,P30040;F8VY02;F8W1G0,P30040;F8VY02,13;9;2,13;9;2,13;9;2,Endoplasmic reticulum resident protein 29,ERP29,sp|P30040|ERP29_HUMAN Endoplasmic reticulum resident protein 29 OS=Homo sapiens OX=9606 GN=ERP29 PE=1 SV=4;tr|F8VY02|F8VY02_HUMAN Endoplasmic reticulum resident protein 29 OS=Homo sapiens OX=9606 GN=ERP29 PE=1 SV=1,13,13,49.4,261
PRDX6,-0.1014663145,0.387803310180082,0,P30041,P30041,17,17,17,Peroxiredoxin-6,PRDX6,sp|P30041|PRDX6_HUMAN Peroxiredoxin-6 OS=Homo sapiens OX=9606 GN=PRDX6 PE=1 SV=3,17,17,66.1,224
BLVRB,-0.3754613045,0.0286108046457489,0,P30043;M0R192;A0A2R8YEP4;A0A2R8Y7Y9;M0QZL1,P30043;M0R192;A0A2R8YEP4,5;4;4;1;1,5;4;4;1;1,5;4;4;1;1,Flavin reductase (NADPH),BLVRB,sp|P30043|BLVRB_HUMAN Flavin reductase (NADPH) OS=Homo sapiens OX=9606 GN=BLVRB PE=1 SV=3;tr|M0R192|M0R192_HUMAN Flavin reductase (NADPH) OS=Homo sapiens OX=9606 GN=BLVRB PE=1 SV=1;tr|A0A2R8YEP4|A0A2R8YEP4_HUMAN Flavin reductase (NADPH) OS=Homo sapiens OX=,5,5,27.2,206
PRDX5,-0.4046014643,0.0466743226993945,0,P30044,P30044,9,9,9,"Peroxiredoxin-5, mitochondrial",PRDX5,"sp|P30044|PRDX5_HUMAN Peroxiredoxin-5, mitochondrial OS=Homo sapiens OX=9606 GN=PRDX5 PE=1 SV=4",9,9,37.9,214
PRDX3,-0.0106535028,0.931215176325116,0,P30048,P30048,12,12,12,"Thioredoxin-dependent peroxide reductase, mitochondrial",PRDX3,"sp|P30048|PRDX3_HUMAN Thioredoxin-dependent peroxide reductase, mitochondrial OS=Homo sapiens OX=9606 GN=PRDX3 PE=1 SV=3",12,12,48.8,256
ATP5D,-0.2577512539,0.195522942954772,0,P30049,P30049,3,3,3,"ATP synthase subunit delta, mitochondrial",ATP5D,"sp|P30049|ATPD_HUMAN ATP synthase subunit delta, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1D PE=1 SV=2",3,3,31,168
RPL12,0.2992809629,0.0349929373092554,0,P30050,P30050,10,10,10,60S ribosomal protein L12,RPL12,sp|P30050|RL12_HUMAN 60S ribosomal protein L12 OS=Homo sapiens OX=9606 GN=RPL12 PE=1 SV=1,10,10,63,165
ECHS1,-0.3796129573,0.0731066223675194,0,P30084,P30084,10,10,10,"Enoyl-CoA hydratase, mitochondrial",ECHS1,"sp|P30084|ECHM_HUMAN Enoyl-CoA hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=ECHS1 PE=1 SV=4",10,10,39,290
CMPK1,0.2241440335,0.0852070691364415,0,P30085;Q5T0D2;A0A494BXC7,P30085;Q5T0D2,6;4;1,6;4;1,6;4;1,UMP-CMP kinase,CMPK1,sp|P30085|KCY_HUMAN UMP-CMP kinase OS=Homo sapiens OX=9606 GN=CMPK1 PE=1 SV=3;tr|Q5T0D2|Q5T0D2_HUMAN UMP-CMP kinase OS=Homo sapiens OX=9606 GN=CMPK1 PE=1 SV=1,6,6,36.7,196
PEBP1,-0.1796314019,0.119566720906651,0,P30086,P30086,11,11,11,Phosphatidylethanolamine-binding protein 1;Hippocampal cholinergic neurostimulating peptide,PEBP1,sp|P30086|PEBP1_HUMAN Phosphatidylethanolamine-binding protein 1 OS=Homo sapiens OX=9606 GN=PEBP1 PE=1 SV=3,11,11,85.6,187
PDIA3,-0.0595490053,0.530448158527654,0,P30101,P30101,30,30,23,Protein disulfide-isomerase A3,PDIA3,sp|P30101|PDIA3_HUMAN Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4,30,23,63.2,505
PPP2R1A,-0.347542516,0.0163267340230732,0,P30153;C9J9C1;B3KQV6;E9PH38;E9PPI5;E9PNM7;E9PHZ6,P30153;C9J9C1;B3KQV6,19;11;11;4;2;2;2,19;11;11;4;2;2;2,14;8;9;4;0;0;0,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform,PPP2R1A,sp|P30153|2AAA_HUMAN Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform OS=Homo sapiens OX=9606 GN=PPP2R1A PE=1 SV=4;tr|C9J9C1|C9J9C1_HUMAN Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform (Fr,19,14,39.6,589
PPP2R1B,-0.1083021974,0.548762482398555,0,P30154;H0YDG7,P30154,8;3,3;1,3;1,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform,PPP2R1B,sp|P30154|2AAB_HUMAN Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform OS=Homo sapiens OX=9606 GN=PPP2R1B PE=1 SV=3,8,3,17.6,601
PPIF,0.3487269029,0.0526984592825244,0,P30405;H0Y548;R4GN99,P30405;H0Y548;R4GN99,10;7;6,10;7;6,10;7;6,"Peptidyl-prolyl cis-trans isomerase F, mitochondrial;Peptidyl-prolyl cis-trans isomerase",PPIF,"sp|P30405|PPIF_HUMAN Peptidyl-prolyl cis-trans isomerase F, mitochondrial OS=Homo sapiens OX=9606 GN=PPIF PE=1 SV=1;tr|H0Y548|H0Y548_HUMAN Peptidyl-prolyl cis-trans isomerase (Fragment) OS=Homo sapiens OX=9606 GN=PPIF PE=1 SV=1;tr|R4GN99|R4GN99_HUMAN Pepti",10,10,60.4,207
NMT1,-0.2503447018,0.0592834489519647,0,P30419;K7EN82;B7Z8J4,P30419;K7EN82;B7Z8J4,3;2;2,3;2;2,3;2;2,Glycylpeptide N-tetradecanoyltransferase 1,NMT1,sp|P30419|NMT1_HUMAN Glycylpeptide N-tetradecanoyltransferase 1 OS=Homo sapiens OX=9606 GN=NMT1 PE=1 SV=2;tr|K7EN82|K7EN82_HUMAN Glycylpeptide N-tetradecanoyltransferase 1 (Fragment) OS=Homo sapiens OX=9606 GN=NMT1 PE=1 SV=1;tr|B7Z8J4|B7Z8J4_HUMAN Glycylpe,3,3,8.3,496
ALDH1B1,0.2409012011,0.0645908243063727,0,P30837,P30837,11,11,11,"Aldehyde dehydrogenase X, mitochondrial",ALDH1B1,"sp|P30837|AL1B1_HUMAN Aldehyde dehydrogenase X, mitochondrial OS=Homo sapiens OX=9606 GN=ALDH1B1 PE=1 SV=3",11,11,28.8,517
SDHA,0.1147393613,0.334099081778559,0,P31040;D6RFM5;A0A494C1T6;A0A087X1I3;H0Y8X1,P31040;D6RFM5;A0A494C1T6;A0A087X1I3,11;9;7;7;1,11;9;7;7;1,11;9;7;7;1,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",SDHA,"sp|P31040|SDHA_HUMAN Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial OS=Homo sapiens OX=9606 GN=SDHA PE=1 SV=2;tr|D6RFM5|D6RFM5_HUMAN Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial OS=Homo sapiens OX=9606 ",11,11,20.5,664
GDI1,-0.0575990561,0.770567977800583,0,P31150;G5E9U5,P31150,13;4,4;1,4;1,Rab GDP dissociation inhibitor alpha,GDI1,sp|P31150|GDIA_HUMAN Rab GDP dissociation inhibitor alpha OS=Homo sapiens OX=9606 GN=GDI1 PE=1 SV=2,13,4,35.6,447
MAT2A,0.2514743445,0.13581165221725,0,P31153;Q00266,P31153,9;1,9;1,9;1,S-adenosylmethionine synthase isoform type-2,MAT2A,sp|P31153|METK2_HUMAN S-adenosylmethionine synthase isoform type-2 OS=Homo sapiens OX=9606 GN=MAT2A PE=1 SV=1,9,9,22.8,395
DNAJA1,0.7070870391,0.00611654172302054,0,P31689,P31689,8,8,8,DnaJ homolog subfamily A member 1,DNAJA1,sp|P31689|DNJA1_HUMAN DnaJ homolog subfamily A member 1 OS=Homo sapiens OX=9606 GN=DNAJA1 PE=1 SV=2,8,8,31.7,397
UQCRC1,0.0879481544,0.378820025888235,0,P31930,P31930,17,17,17,"Cytochrome b-c1 complex subunit 1, mitochondrial",UQCRC1,"sp|P31930|QCR1_HUMAN Cytochrome b-c1 complex subunit 1, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRC1 PE=1 SV=3",17,17,43.5,480
ATIC,-0.1145586965,0.28652054918787,0,P31939;C9JLK0;H7C1S2;F8WEF0,P31939,25;8;8;3,25;8;8;3,25;8;8;3,Bifunctional purine biosynthesis protein PURH;Phosphoribosylaminoimidazolecarboxamide formyltransferase;IMP cyclohydrolase,ATIC,sp|P31939|PUR9_HUMAN Bifunctional purine biosynthesis protein ATIC OS=Homo sapiens OX=9606 GN=ATIC PE=1 SV=3,25,25,51.2,592
HNRNPH3,-0.2174709574,0.0649238155369307,0,P31942,P31942,14,14,13,Heterogeneous nuclear ribonucleoprotein H3,HNRNPH3,sp|P31942|HNRH3_HUMAN Heterogeneous nuclear ribonucleoprotein H3 OS=Homo sapiens OX=9606 GN=HNRNPH3 PE=1 SV=2,14,13,65.6,346
YWHAB,-0.0647021659,0.553778866353709,0,P31946;Q4VY20;Q4VY19;A0A0J9YWE8;A0A0J9YWZ2;A2IDB2,P31946;Q4VY20;Q4VY19;A0A0J9YWE8,20;10;10;10;5;3,13;8;8;8;3;0,12;7;7;7;3;0,"14-3-3 protein beta/alpha;14-3-3 protein beta/alpha, N-terminally processed",YWHAB,sp|P31946|1433B_HUMAN 14-3-3 protein beta/alpha OS=Homo sapiens OX=9606 GN=YWHAB PE=1 SV=3;tr|Q4VY20|Q4VY20_HUMAN 14-3-3 protein beta/alpha (Fragment) OS=Homo sapiens OX=9606 GN=YWHAB PE=1 SV=1;tr|Q4VY19|Q4VY19_HUMAN 14-3-3 protein beta/alpha (Fragment) OS,20,12,70.3,246
SFN,0.5181944459,0.0120801879001564,0,P31947,P31947,17,14,14,14-3-3 protein sigma,SFN,sp|P31947|1433S_HUMAN 14-3-3 protein sigma OS=Homo sapiens OX=9606 GN=SFN PE=1 SV=1,17,14,66.5,248
STIP1,0.141592303,0.242743934547288,0,P31948;F5H783;F5GXD8;H0YGI8,P31948;F5H783,27;14;10;4,27;14;10;4,27;14;10;4,Stress-induced-phosphoprotein 1,STIP1,sp|P31948|STIP1_HUMAN Stress-induced-phosphoprotein 1 OS=Homo sapiens OX=9606 GN=STIP1 PE=1 SV=1;tr|F5H783|F5H783_HUMAN Stress-induced-phosphoprotein 1 OS=Homo sapiens OX=9606 GN=STIP1 PE=1 SV=1,27,27,54,543
S100A11,-0.2495013728,0.0569385065385259,0,P31949,P31949,5,5,5,"Protein S100-A11;Protein S100-A11, N-terminally processed",S100A11,sp|P31949|S10AB_HUMAN Protein S100-A11 OS=Homo sapiens OX=9606 GN=S100A11 PE=1 SV=2,5,5,46.7,105
PRDX2,-0.4778656253,0.0116844528306192,0,P32119;A6NIW5,P32119;A6NIW5,10;5,9;5,9;5,Peroxiredoxin-2,PRDX2,"sp|P32119|PRDX2_HUMAN Peroxiredoxin-2 OS=Homo sapiens OX=9606 GN=PRDX2 PE=1 SV=5;tr|A6NIW5|A6NIW5_HUMAN Peroxiredoxin 2, isoform CRA_a OS=Homo sapiens OX=9606 GN=PRDX2 PE=1 SV=2",10,9,36.4,198
PYCR1,-0.261987778,0.118000061880591,0,P32322;E2QRB3;J3QL24;J3KQ22;J3QLK9;J3QL32;J3QR88;J3QL23;J3KTA8;J3QKT3;J3QRZ0;J3QKT4;J3KSA9,P32322;E2QRB3;J3QL24;J3KQ22;J3QLK9;J3QL32,11;10;7;7;6;6;5;5;4;4;4;4;1,11;10;7;7;6;6;5;5;4;4;4;4;1,10;9;7;7;6;6;5;5;4;4;4;3;1,"Pyrroline-5-carboxylate reductase 1, mitochondrial;Pyrroline-5-carboxylate reductase",PYCR1,"sp|P32322|P5CR1_HUMAN Pyrroline-5-carboxylate reductase 1, mitochondrial OS=Homo sapiens OX=9606 GN=PYCR1 PE=1 SV=2;tr|E2QRB3|E2QRB3_HUMAN Pyrroline-5-carboxylate reductase 1, isoform CRA_c OS=Homo sapiens OX=9606 GN=PYCR1 PE=1 SV=2;tr|J3QL24|J3QL24_HUMAN ",11,10,44.2,319
RPL9,0.2700969841,0.068943530745003,0,P32969;D6RAN4;A0A2R8Y5Y7;E7ESE0;H0Y9V9;H0Y9R4,P32969;D6RAN4;A0A2R8Y5Y7;E7ESE0;H0Y9V9,12;11;10;9;7;4,12;11;10;9;7;4,12;11;10;9;7;4,60S ribosomal protein L9,RPL9,sp|P32969|RL9_HUMAN 60S ribosomal protein L9 OS=Homo sapiens OX=9606 GN=RPL9 PE=1 SV=1;tr|D6RAN4|D6RAN4_HUMAN 60S ribosomal protein L9 (Fragment) OS=Homo sapiens OX=9606 GN=RPL9 PE=1 SV=8;tr|A0A2R8Y5Y7|A0A2R8Y5Y7_HUMAN 60S ribosomal protein L9 OS=Homo sapi,12,12,55.7,192
KIF5B,-0.0737057678,0.618243934304452,0,P33176,P33176,11,11,8,Kinesin-1 heavy chain,KIF5B,sp|P33176|KINH_HUMAN Kinesin-1 heavy chain OS=Homo sapiens OX=9606 GN=KIF5B PE=1 SV=1,11,8,16.4,963
CKS2,-0.060506271,0.842722628567262,0,P33552,P33552,5,5,5,Cyclin-dependent kinases regulatory subunit 2,CKS2,sp|P33552|CKS2_HUMAN Cyclin-dependent kinases regulatory subunit 2 OS=Homo sapiens OX=9606 GN=CKS2 PE=1 SV=1,5,5,69.6,79
MCM5,-0.1148650875,0.466897648986743,0,P33992;B1AHB1;B1AHA9;B1AHB2;F8WFD7,P33992;B1AHB1,20;19;5;4;1,20;19;5;4;1,20;19;5;4;1,DNA replication licensing factor MCM5;DNA helicase,MCM5,sp|P33992|MCM5_HUMAN DNA replication licensing factor MCM5 OS=Homo sapiens OX=9606 GN=MCM5 PE=1 SV=5;tr|B1AHB1|B1AHB1_HUMAN DNA helicase OS=Homo sapiens OX=9606 GN=MCM5 PE=1 SV=1,20,20,34.7,734
MCM7,-0.5169293331,0.0219395019321318,0,P33993;C9J8M6,P33993,28;6,28;6,28;6,DNA replication licensing factor MCM7,MCM7,sp|P33993|MCM7_HUMAN DNA replication licensing factor MCM7 OS=Homo sapiens OX=9606 GN=MCM7 PE=1 SV=4,28,28,53.5,719
SHMT2,0.0103765702,0.915507277689559,0,P34897;H0YIZ0;G3V2Y4;G3V5L0;G3V4W5;G3V540;G3V241;G3V3Y8;G3V4T0;G3V4X0;G3V2W0;G3V2E4;G3V2D2,P34897;H0YIZ0,29;16;12;11;11;9;7;7;7;7;7;7;1,29;16;12;11;11;9;7;7;7;7;7;7;1,27;16;11;9;9;7;6;6;6;6;6;6;0,"Serine hydroxymethyltransferase, mitochondrial;Serine hydroxymethyltransferase",SHMT2,"sp|P34897|GLYM_HUMAN Serine hydroxymethyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=SHMT2 PE=1 SV=3;tr|H0YIZ0|H0YIZ0_HUMAN Serine hydroxymethyltransferase, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=SHMT2 PE=1 SV=1",29,27,66.5,504
HSPA4,0.1330083697,0.251378164634378,0,P34932;A0A087WYC1;A0A087WTS8,P34932;A0A087WYC1;A0A087WTS8,52;42;35,52;42;35,48;38;33,Heat shock 70 kDa protein 4,HSPA4,sp|P34932|HSP74_HUMAN Heat shock 70 kDa protein 4 OS=Homo sapiens OX=9606 GN=HSPA4 PE=1 SV=4;tr|A0A087WYC1|A0A087WYC1_HUMAN Heat shock 70 kDa protein 4 OS=Homo sapiens OX=9606 GN=HSPA4 PE=1 SV=1;tr|A0A087WTS8|A0A087WTS8_HUMAN Heat shock 70 kDa protein 4 OS,52,48,59.2,840
PHB,-0.2172937449,0.069474425575481,0,P35232;C9JW96;E9PCW0;C9JZ20;E7ESE2;D6RBK0,P35232;C9JW96;E9PCW0;C9JZ20;E7ESE2,26;23;20;19;19;12,26;23;20;19;19;12,26;23;20;19;19;12,Prohibitin,PHB,sp|P35232|PHB_HUMAN Prohibitin OS=Homo sapiens OX=9606 GN=PHB PE=1 SV=1;tr|C9JW96|C9JW96_HUMAN Prohibitin (Fragment) OS=Homo sapiens OX=9606 GN=PHB PE=1 SV=2;tr|E9PCW0|E9PCW0_HUMAN Prohibitin (Fragment) OS=Homo sapiens OX=9606 GN=PHB PE=1 SV=2;tr|C9JZ20|C9,26,26,90.8,272
RPA3,-0.4099458705,0.0189287303213832,0,P35244;B5MC59,P35244,3;1,3;1,3;1,Replication protein A 14 kDa subunit,RPA3,sp|P35244|RFA3_HUMAN Replication protein A 14 kDa subunit OS=Homo sapiens OX=9606 GN=RPA3 PE=1 SV=1,3,3,36.4,121
RFC2,-0.3347453617,0.197337335314336,0,P35250;H7C5P4;A0A087WVY3,P35250;H7C5P4;A0A087WVY3,5;3;3,5;3;3,5;3;3,Replication factor C subunit 2,RFC2,sp|P35250|RFC2_HUMAN Replication factor C subunit 2 OS=Homo sapiens OX=9606 GN=RFC2 PE=1 SV=3;tr|H7C5P4|H7C5P4_HUMAN Replication factor C subunit 2 (Fragment) OS=Homo sapiens OX=9606 GN=RFC2 PE=1 SV=1;tr|A0A087WVY3|A0A087WVY3_HUMAN Replication factor C sub,5,5,15.8,354
