WDR82_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
ENO1,-0.0126736648,0.899112745733673,0,P06733;A0A2R8Y6G6;K7EM90;A0A2R8YEM5;A0A2R8Y879;K7ERS8;A0A2R8Y798;A0A2R8YEG5;A0A2R8Y6I8;E5RI09;E5RG95;K7EPM1;K7EKN2;E5RGZ4,P06733;A0A2R8Y6G6,61;54;27;24;20;13;7;7;6;3;3;3;3;3,61;54;27;24;20;13;7;7;6;3;3;3;3;3,57;50;24;21;17;12;6;6;6;0;0;0;0;0,Alpha-enolase,ENO1,sp|P06733|ENOA_HUMAN Alpha-enolase OS=Homo sapiens OX=9606 GN=ENO1 PE=1 SV=2;tr|A0A2R8Y6G6|A0A2R8Y6G6_HUMAN Alpha-enolase OS=Homo sapiens OX=9606 GN=ENO1 PE=1 SV=1,61,57,95.9,434
PYGL,-0.2683941035,0.0414747463181395,0,P06737;E9PK47;P11217;H0Y4Z6,P06737;E9PK47,16;15;4;1,16;15;4;1,12;11;0;0,"Glycogen phosphorylase, liver form;Alpha-1,4 glucan phosphorylase",PYGL,"sp|P06737|PYGL_HUMAN Glycogen phosphorylase, liver form OS=Homo sapiens OX=9606 GN=PYGL PE=1 SV=4;tr|E9PK47|E9PK47_HUMAN Alpha-1,4 glucan phosphorylase OS=Homo sapiens OX=9606 GN=PYGL PE=1 SV=1",16,12,24.4,847
GPI,0.0305873553,0.756292449522511,0,P06744;A0A2U3TZU2;K7EQ48;A0A0J9YXP8;A0A2R8Y6C7;A0A0J9YYH3;A0A0J9YX90;K7EPY4;K7ENA0;K7ERC6;K7EP41;A0A0J9YXM3;K7ELR7;A0A2R8YF08;K7ESF4;K7ERK8;K7EIL4;A0A0J9YXH9;A0A0J9YYI8,P06744;A0A2U3TZU2;K7EQ48;A0A0J9YXP8;A0A2R8Y6C7,21;19;16;12;12;10;9;7;6;6;6;5;4;4;3;3;2;2;1,21;19;16;12;12;10;9;7;6;6;6;5;4;4;3;3;2;2;1,16;14;13;11;11;9;8;6;6;5;5;5;3;3;3;3;2;2;1,Glucose-6-phosphate isomerase,GPI,sp|P06744|G6PI_HUMAN Glucose-6-phosphate isomerase OS=Homo sapiens OX=9606 GN=GPI PE=1 SV=4;tr|A0A2U3TZU2|A0A2U3TZU2_HUMAN Glucose-6-phosphate isomerase OS=Homo sapiens OX=9606 GN=GPI PE=1 SV=1;tr|K7EQ48|K7EQ48_HUMAN Glucose-6-phosphate isomerase (Fragment,21,16,54.3,558
NPM1,0.1666084293,0.295790458637561,0,P06748;E5RI98;E5RGW4,P06748,17;2;1,17;2;1,17;2;1,Nucleophosmin,NPM1,sp|P06748|NPM_HUMAN Nucleophosmin OS=Homo sapiens OX=9606 GN=NPM1 PE=1 SV=2,17,17,66,294
DBI,-1.1026972458,0.000210845716634639,1,P07108;A0A0A0MTI5;B8ZWD1,P07108;A0A0A0MTI5;B8ZWD1,6;5;5,6;5;5,6;5;5,Acyl-CoA-binding protein,DBI,sp|P07108|ACBP_HUMAN Acyl-CoA-binding protein OS=Homo sapiens OX=9606 GN=DBI PE=1 SV=2;tr|A0A0A0MTI5|A0A0A0MTI5_HUMAN Acyl-CoA-binding protein OS=Homo sapiens OX=9606 GN=DBI PE=1 SV=1;tr|B8ZWD1|B8ZWD1_HUMAN Acyl-CoA-binding protein OS=Homo sapiens OX=9606 ,6,6,88.5,87
LDHB,0.060243736,0.575430280868591,0,P07195;A0A5F9ZHM4;A0A3B3IS95;A8MW50;C9J7H8;F5H793;P07864;F5H5G7;F5H155;G3XAP5;F5H245,P07195;A0A5F9ZHM4;A0A3B3IS95;A8MW50;C9J7H8,31;30;25;21;17;12;2;2;2;2;2,28;27;22;18;16;12;0;0;0;0;0,28;27;22;18;16;12;0;0;0;0;0,L-lactate dehydrogenase B chain;L-lactate dehydrogenase,LDHB,sp|P07195|LDHB_HUMAN L-lactate dehydrogenase B chain OS=Homo sapiens OX=9606 GN=LDHB PE=1 SV=2;tr|A0A5F9ZHM4|A0A5F9ZHM4_HUMAN L-lactate dehydrogenase OS=Homo sapiens OX=9606 GN=LDHB PE=1 SV=1;tr|A0A3B3IS95|A0A3B3IS95_HUMAN L-lactate dehydrogenase OS=Homo s,31,28,72.2,334
P4HB,-0.2249237718,0.0687266418524981,0,P07237;H7BZ94;H0Y3Z3;I3L398;I3NI03;I3L3U6;I3L312;I3L0S0;I3L4M2;I3L3P5;I3L514;I3L1Y5,P07237;H7BZ94;H0Y3Z3,34;32;17;13;10;10;10;9;7;5;3;2,34;32;17;13;10;10;10;9;7;5;3;2,34;32;17;13;10;10;10;9;7;5;3;2,Protein disulfide-isomerase,P4HB,sp|P07237|PDIA1_HUMAN Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=P4HB PE=1 SV=3;tr|H7BZ94|H7BZ94_HUMAN Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=P4HB PE=1 SV=2;tr|H0Y3Z3|H0Y3Z3_HUMAN Protein disulfide-isomerase (Fragment) OS=Homo s,34,34,55.5,508
ANXA2,-0.0475503635,0.707763686541284,0,P07355;H0YN42;H0YM50;H0YMU9;H0YMD0;H0YNP5;H0YN28;H0YKS4;H0YL33;H0YMM1;H0YKX9;H0YMT9;H0YLV6;H0YKZ7;H0YKL9;H0YNA0;H0YKV8;H0YN52;H0YMD9;H0YKN4;H0YNB8;H0YLE2,P07355;H0YN42;H0YM50;H0YMU9;H0YMD0;H0YNP5,49;40;34;34;34;26;24;24;24;19;15;15;15;15;12;12;11;8;7;5;4;4,49;40;34;34;34;26;24;24;24;19;15;15;15;15;12;12;11;8;7;5;4;4,8;6;8;6;6;6;6;0;6;0;0;0;0;0;0;3;0;0;0;0;0;0,Annexin A2;Annexin,ANXA2,sp|P07355|ANXA2_HUMAN Annexin A2 OS=Homo sapiens OX=9606 GN=ANXA2 PE=1 SV=2;tr|H0YN42|H0YN42_HUMAN Annexin (Fragment) OS=Homo sapiens OX=9606 GN=ANXA2 PE=1 SV=1;tr|H0YM50|H0YM50_HUMAN Annexin (Fragment) OS=Homo sapiens OX=9606 GN=ANXA2 PE=1 SV=1;tr|H0YMU9|,49,8,89.1,339
CAPN1,-0.566441849,0.0188046399008726,0,P07384;E9PRM1;E9PLX0;E9PJJ3;E9PLC9;E9PMC6;E9PJA6;E9PSA6;E9PQB3;E9PIA9;E9PL37,P07384,21;6;5;5;5;5;5;5;5;3;2,21;6;5;5;5;5;5;5;5;3;2,21;6;5;5;5;5;5;5;5;3;2,Calpain-1 catalytic subunit,CAPN1,sp|P07384|CAN1_HUMAN Calpain-1 catalytic subunit OS=Homo sapiens OX=9606 GN=CAPN1 PE=1 SV=1,21,21,30.8,714
TUBB,0.0469454372,0.629007805209348,0,P07437;Q5JP53;Q5ST81,P07437;Q5JP53;Q5ST81,40;40;35,9;9;4,8;8;4,Tubulin beta chain,TUBB,sp|P07437|TBB5_HUMAN Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB PE=1 SV=2;tr|Q5JP53|Q5JP53_HUMAN Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB PE=1 SV=1;tr|Q5ST81|Q5ST81_HUMAN Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB PE=1 SV=1,40,8,66.4,444
PSAP,-0.8681519177,0.116950305747149,0,P07602;C9JIZ6;Q5BJH1;A0A0J9YXB8,P07602;C9JIZ6;Q5BJH1,7;6;4;2,7;6;4;2,7;6;4;2,Prosaposin;Saposin-A;Saposin-B-Val;Saposin-B;Saposin-C;Saposin-D,PSAP,sp|P07602|SAP_HUMAN Prosaposin OS=Homo sapiens OX=9606 GN=PSAP PE=1 SV=2;tr|C9JIZ6|C9JIZ6_HUMAN Prosaposin OS=Homo sapiens OX=9606 GN=PSAP PE=1 SV=2;tr|Q5BJH1|Q5BJH1_HUMAN PSAP protein OS=Homo sapiens OX=9606 GN=PSAP PE=1 SV=1,7,7,14.9,524
PFN1,-0.1276405733,0.22273143051649,0,P07737;K7EJ44;CON__P02584;I3L3D5,P07737;K7EJ44,18;14;7;4,18;14;7;4,18;14;7;4,Profilin-1,PFN1,sp|P07737|PROF1_HUMAN Profilin-1 OS=Homo sapiens OX=9606 GN=PFN1 PE=1 SV=2;tr|K7EJ44|K7EJ44_HUMAN Profilin OS=Homo sapiens OX=9606 GN=PFN1 PE=1 SV=1,18,18,97.1,140
APRT,-0.2909955471,0.200716940458093,0,P07741;H3BQZ9,P07741;H3BQZ9,9;7,9;7,3;3,Adenine phosphoribosyltransferase,APRT,sp|P07741|APT_HUMAN Adenine phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=APRT PE=1 SV=2;tr|H3BQZ9|H3BQZ9_HUMAN Adenine phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=APRT PE=1 SV=1,9,3,62.8,180
EPRS,-0.0610150395,0.547989178358861,0,P07814;V9GYZ6;V9GZ76,P07814;V9GYZ6,40;23;2,40;23;2,40;23;2,Bifunctional glutamate/proline--tRNA ligase;Glutamate--tRNA ligase;Proline--tRNA ligase,EPRS,sp|P07814|SYEP_HUMAN Bifunctional glutamate/proline--tRNA ligase OS=Homo sapiens OX=9606 GN=EPRS1 PE=1 SV=5;tr|V9GYZ6|V9GYZ6_HUMAN Bifunctional glutamate/proline--tRNA ligase (Fragment) OS=Homo sapiens OX=9606 GN=EPRS1 PE=1 SV=1,40,40,35.2,1512
CTSB,-1.592552487,0.000576948986008864,1,P07858;R4GMQ5;E9PKQ7;E9PNL5;E9PHZ5;E9PLY3;E9PSG5;E9PQM1;E9PJ67;E9PCB3;E9PR54;E9PS78,P07858,12;4;4;4;4;4;4;4;3;3;2;1,12;4;4;4;4;4;4;4;3;3;2;1,12;4;4;4;4;4;4;4;3;3;2;1,Cathepsin B;Cathepsin B light chain;Cathepsin B heavy chain,CTSB,sp|P07858|CATB_HUMAN Cathepsin B OS=Homo sapiens OX=9606 GN=CTSB PE=1 SV=3,12,12,48.1,339
HSP90AA1,0.3868994359,0.0362866284574816,0,P07900;G3V2J8;Q14568;Q58FG1;Q58FG0,P07900,60;13;7;3;2,39;7;1;1;2,39;7;1;1;2,Heat shock protein HSP 90-alpha,HSP90AA1,sp|P07900|HS90A_HUMAN Heat shock protein HSP 90-alpha OS=Homo sapiens OX=9606 GN=HSP90AA1 PE=1 SV=5,60,39,66.4,732
UQCRH;UQCRHL,0.1161463922,0.281453458538124,0,P07919;A0A096LP55,P07919;A0A096LP55,2;1,2;1,2;1,"Cytochrome b-c1 complex subunit 6, mitochondrial;Cytochrome b-c1 complex subunit 6",UQCRH;UQCRHL,"sp|P07919|QCR6_HUMAN Cytochrome b-c1 complex subunit 6, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRH PE=1 SV=2;sp|A0A096LP55|QCR6L_HUMAN Cytochrome b-c1 complex subunit 6-like, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRHL PE=3 SV=1",2,2,34.1,91
FH,-0.0394180702,0.792305516941138,0,P07954,P07954,12,12,12,"Fumarate hydratase, mitochondrial",FH,"sp|P07954|FUMH_HUMAN Fumarate hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=FH PE=1 SV=3",12,12,46.5,510
ANXA6,-0.1615478732,0.278050760346176,0,P08133;E5RK69;E7EMC6;E5RFF0;E5RI05;H0YC77;E5RJR0;E5RIU8;E5RJF5;E5RK63,P08133;E5RK69;E7EMC6,32;23;19;8;5;4;4;3;3;3,32;23;19;8;5;4;4;3;3;3,32;23;19;8;5;4;4;3;3;3,Annexin A6;Annexin,ANXA6,sp|P08133|ANXA6_HUMAN Annexin A6 OS=Homo sapiens OX=9606 GN=ANXA6 PE=1 SV=3;tr|E5RK69|E5RK69_HUMAN Annexin OS=Homo sapiens OX=9606 GN=ANXA6 PE=1 SV=1;tr|E7EMC6|E7EMC6_HUMAN Annexin OS=Homo sapiens OX=9606 GN=ANXA6 PE=1 SV=1,32,32,48.4,673
RHOC;RHOA,-0.0189130894,0.942990487836733,0,P08134;Q5JR08;E9PQH6;C9JX21;Q5JR07;C9JNR4;Q5JR05;Q5JR06;E9PN11;U3KQA9;U3KQV3;E9PLA2;C9JRM1,P08134;Q5JR08;E9PQH6;C9JX21;Q5JR07;C9JNR4;Q5JR05,11;11;8;7;7;7;7;5;5;5;5;4;4,3;3;1;0;0;0;0;0;0;0;0;0;0,3;3;1;0;0;0;0;0;0;0;0;0;0,Rho-related GTP-binding protein RhoC,RHOC;RHOA,sp|P08134|RHOC_HUMAN Rho-related GTP-binding protein RhoC OS=Homo sapiens OX=9606 GN=RHOC PE=1 SV=1;tr|Q5JR08|Q5JR08_HUMAN Rho-related GTP-binding protein RhoC (Fragment) OS=Homo sapiens OX=9606 GN=RHOC PE=1 SV=8;tr|E9PQH6|E9PQH6_HUMAN Rho-related GTP-bind,11,3,41.5,193
HSP90AB1,0.2314902463,0.0576902522784832,0,P08238;Q58FF7,P08238,73;25,73;25,45;12,Heat shock protein HSP 90-beta,HSP90AB1,sp|P08238|HS90B_HUMAN Heat shock protein HSP 90-beta OS=Homo sapiens OX=9606 GN=HSP90AB1 PE=1 SV=4,73,45,76.4,724
ASNS,-0.4033253255,0.0889363073660785,0,P08243;F8WEJ5;C9JT45;C9J057;C9JLN6;C9JM09,P08243,11;5;3;3;1;1,11;5;3;3;1;1,11;5;3;3;1;1,Asparagine synthetase [glutamine-hydrolyzing],ASNS,sp|P08243|ASNS_HUMAN Asparagine synthetase [glutamine-hydrolyzing] OS=Homo sapiens OX=9606 GN=ASNS PE=1 SV=4,11,11,27.3,561
PDHA1,0.1901879733,0.217320163807049,0,P08559;P29803;Q5JPT9;Q5JPU3;Q5JPU0;Q5JPU1;Q5JPU2,P08559,7;3;3;2;2;2;1,7;3;3;2;2;2;1,7;3;3;2;2;2;1,"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial",PDHA1,"sp|P08559|ODPA_HUMAN Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial OS=Homo sapiens OX=9606 GN=PDHA1 PE=1 SV=3",7,7,24.4,390
CYC1,-0.2345271399,0.0548825825338181,0,P08574,P08574,5,5,5,"Cytochrome c1, heme protein, mitochondrial",CYC1,"sp|P08574|CY1_HUMAN Cytochrome c1, heme protein, mitochondrial OS=Homo sapiens OX=9606 GN=CYC1 PE=1 SV=3",5,5,18.5,325
MYL3;MYL1,0.0547504064,0.746427236214313,0,P08590;P05976,P08590;P05976,2;1,2;1,2;1,"Myosin light chain 3;Myosin light chain 1/3, skeletal muscle isoform",MYL3;MYL1,"sp|P08590|MYL3_HUMAN Myosin light chain 3 OS=Homo sapiens OX=9606 GN=MYL3 PE=1 SV=3;sp|P05976|MYL1_HUMAN Myosin light chain 1/3, skeletal muscle isoform OS=Homo sapiens OX=9606 GN=MYL1 PE=1 SV=3",2,2,15.9,195
SNRNP70,-0.5324191219,0.0236590097649886,0,P08621;M0QYR1,P08621,6;2,6;2,6;2,U1 small nuclear ribonucleoprotein 70 kDa,SNRNP70,sp|P08621|RU17_HUMAN U1 small nuclear ribonucleoprotein 70 kDa OS=Homo sapiens OX=9606 GN=SNRNP70 PE=1 SV=2,6,6,17.4,437
VIM,0.3769786882,0.0162906964866877,0,P08670;B0YJC4;B0YJC5;A0A1B0GTT5;A0A1B0GVG8;P41219;H7C5W5;P07197;Q16352;F8W835;E7EMV2;E7ESP9;P07196,P08670;B0YJC4,67;61;33;14;6;5;5;2;2;2;2;2;1,67;61;33;14;6;5;5;2;2;2;2;2;1,62;56;30;12;6;4;4;0;0;2;0;0;0,Vimentin,VIM,sp|P08670|VIME_HUMAN Vimentin OS=Homo sapiens OX=9606 GN=VIM PE=1 SV=4;tr|B0YJC4|B0YJC4_HUMAN Vimentin OS=Homo sapiens OX=9606 GN=VIM PE=1 SV=1,67,62,90.1,466
GNAI3;GNAI1,0.4699110712,0.0112897251487235,0,P08754;P63096;A0A3B3ITM0;H3BTM2,P08754;P63096,6;4;1;1,2;0;0;0,2;0;0;0,Guanine nucleotide-binding protein G(k) subunit alpha;Guanine nucleotide-binding protein G(i) subunit alpha-1,GNAI3;GNAI1,sp|P08754|GNAI3_HUMAN Guanine nucleotide-binding protein G(i) subunit alpha OS=Homo sapiens OX=9606 GN=GNAI3 PE=1 SV=3;sp|P63096|GNAI1_HUMAN Guanine nucleotide-binding protein G(i) subunit alpha-1 OS=Homo sapiens OX=9606 GN=GNAI1 PE=1 SV=2,6,2,19.8,354
ANXA5,-0.2348512091,0.0635062223241425,0,P08758;D6RBL5;E9PHT9;D6RBE9;D6RCN3,P08758;D6RBL5;E9PHT9;D6RBE9,20;13;12;11;3,20;13;12;11;3,20;13;12;11;3,Annexin A5;Annexin,ANXA5,sp|P08758|ANXA5_HUMAN Annexin A5 OS=Homo sapiens OX=9606 GN=ANXA5 PE=1 SV=2;tr|D6RBL5|D6RBL5_HUMAN Annexin OS=Homo sapiens OX=9606 GN=ANXA5 PE=1 SV=1;tr|E9PHT9|E9PHT9_HUMAN Annexin OS=Homo sapiens OX=9606 GN=ANXA5 PE=1 SV=1;tr|D6RBE9|D6RBE9_HUMAN Annexin O,20,20,62.2,320
ENO2,-0.6894897466,0.00638323693019922,0,P09104;F5H0C8;F5H1C3;U3KQQ1;U3KQP4,P09104;F5H0C8,24;17;5;2;1,20;15;4;2;1,18;13;4;1;1,Gamma-enolase;Enolase,ENO2,sp|P09104|ENOG_HUMAN Gamma-enolase OS=Homo sapiens OX=9606 GN=ENO2 PE=1 SV=3;tr|F5H0C8|F5H0C8_HUMAN Gamma-enolase OS=Homo sapiens OX=9606 GN=ENO2 PE=1 SV=1,24,18,62,434
GSTP1,-0.0565236144,0.71845228923156,0,P09211;A8MX94;A0A087X2E9;A0A2R8Y5E5;A0A087X243,P09211;A8MX94,18;16;5;2;1,18;16;5;2;1,18;16;5;2;1,Glutathione S-transferase P,GSTP1,sp|P09211|GSTP1_HUMAN Glutathione S-transferase P OS=Homo sapiens OX=9606 GN=GSTP1 PE=1 SV=2;tr|A8MX94|A8MX94_HUMAN Glutathione S-transferase P OS=Homo sapiens OX=9606 GN=GSTP1 PE=1 SV=1,18,18,72.9,210
SNRPC,-0.0259494918,0.883640872413563,0,P09234;A0A0A0MRR7,P09234;A0A0A0MRR7,3;2,3;2,3;2,U1 small nuclear ribonucleoprotein C,SNRPC,sp|P09234|RU1C_HUMAN U1 small nuclear ribonucleoprotein C OS=Homo sapiens OX=9606 GN=SNRPC PE=1 SV=1;tr|A0A0A0MRR7|A0A0A0MRR7_HUMAN U1 small nuclear ribonucleoprotein C OS=Homo sapiens OX=9606 GN=SNRPC PE=1 SV=1,3,3,25.8,159
LGALS1,-0.1900609055,0.182632992904508,0,P09382;F8WEI7,P09382,17;2,17;2,17;2,Galectin-1,LGALS1,sp|P09382|LEG1_HUMAN Galectin-1 OS=Homo sapiens OX=9606 GN=LGALS1 PE=1 SV=2,17,17,99.3,135
QDPR,0.1181153854,0.415059502982311,0,P09417;B7Z415;D6RGG7;H0Y8F7;D6RHJ7,P09417;B7Z415;D6RGG7,7;4;4;3;1,7;4;4;3;1,7;4;4;3;1,Dihydropteridine reductase,QDPR,sp|P09417|DHPR_HUMAN Dihydropteridine reductase OS=Homo sapiens OX=9606 GN=QDPR PE=1 SV=2;tr|B7Z415|B7Z415_HUMAN Dihydropteridine reductase OS=Homo sapiens OX=9606 GN=QDPR PE=1 SV=1;tr|D6RGG7|D6RGG7_HUMAN Dihydropteridine reductase OS=Homo sapiens OX=9606 ,7,7,34.8,244
HMGB1,-0.0340196684,0.72436007004297,0,P09429;Q5T7C4;B2RPK0,P09429;Q5T7C4,14;12;5,9;9;2,9;9;2,High mobility group protein B1,HMGB1,sp|P09429|HMGB1_HUMAN High mobility group protein B1 OS=Homo sapiens OX=9606 GN=HMGB1 PE=1 SV=3;tr|Q5T7C4|Q5T7C4_HUMAN High mobility group protein B1 OS=Homo sapiens OX=9606 GN=HMGB1 PE=1 SV=1,14,9,44.7,215
RBP1,-1.2499042176,0.00106763423030393,1,P09455;A0A0A0MTB9;H0YAK8;A0A0A0MQT0,P09455;A0A0A0MTB9;H0YAK8;A0A0A0MQT0,5;4;4;4,5;4;4;4,5;4;4;4,Retinol-binding protein 1,RBP1,sp|P09455|RET1_HUMAN Retinol-binding protein 1 OS=Homo sapiens OX=9606 GN=RBP1 PE=1 SV=2;tr|A0A0A0MTB9|A0A0A0MTB9_HUMAN Retinol-binding protein 1 OS=Homo sapiens OX=9606 GN=RBP1 PE=1 SV=1;tr|H0YAK8|H0YAK8_HUMAN Retinol-binding protein 1 OS=Homo sapiens OX=,5,5,51.9,135
CLTA,-0.1714110422,0.167687866246571,0,P09496;C9J8P9;F8WF69,P09496;C9J8P9;F8WF69,8;5;5,8;5;5,8;5;5,Clathrin light chain A,CLTA,sp|P09496|CLCA_HUMAN Clathrin light chain A OS=Homo sapiens OX=9606 GN=CLTA PE=1 SV=1;tr|C9J8P9|C9J8P9_HUMAN Clathrin light chain OS=Homo sapiens OX=9606 GN=CLTA PE=1 SV=1;tr|F8WF69|F8WF69_HUMAN Clathrin light chain OS=Homo sapiens OX=9606 GN=CLTA PE=1 SV=,8,8,25.8,248
ANXA4,-0.5867774657,0.030474936272967,0,P09525;Q6P452;B4E1S2,P09525;Q6P452,11;10;5,11;10;5,11;10;5,Annexin A4;Annexin,ANXA4,sp|P09525|ANXA4_HUMAN Annexin A4 OS=Homo sapiens OX=9606 GN=ANXA4 PE=1 SV=4;tr|Q6P452|Q6P452_HUMAN Annexin OS=Homo sapiens OX=9606 GN=ANXA4 PE=1 SV=1,11,11,35.4,319
DLD,-0.2775591924,0.0337779431329302,0,P09622;E9PEX6;F8WDM5;A0A1W2PR83;F2Z2E3,P09622;E9PEX6,18;17;3;3;3,18;17;3;3;3,18;17;3;3;3,"Dihydrolipoyl dehydrogenase, mitochondrial;Dihydrolipoyl dehydrogenase",DLD,"sp|P09622|DLDH_HUMAN Dihydrolipoyl dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=DLD PE=1 SV=2;tr|E9PEX6|E9PEX6_HUMAN Dihydrolipoyl dehydrogenase OS=Homo sapiens OX=9606 GN=DLD PE=1 SV=1",18,18,40.7,509
SNRPA1,0.0976385242,0.507331466044823,0,P09661;H0YMA0;H0YKK0;H0YLR3,P09661;H0YMA0;H0YKK0,9;6;5;4,9;6;5;4,9;6;5;4,U2 small nuclear ribonucleoprotein A,SNRPA1,sp|P09661|RU2A_HUMAN U2 small nuclear ribonucleoprotein A OS=Homo sapiens OX=9606 GN=SNRPA1 PE=1 SV=2;tr|H0YMA0|H0YMA0_HUMAN U2 small nuclear ribonucleoprotein A (Fragment) OS=Homo sapiens OX=9606 GN=SNRPA1 PE=1 SV=1;tr|H0YKK0|H0YKK0_HUMAN Small nuclear ,9,9,30.6,255
PARP1,-0.3158507943,0.0212654017408272,0,P09874;Q5VX84;Q5VX85,P09874,31;3;3,31;3;3,31;3;3,Poly [ADP-ribose] polymerase 1,PARP1,sp|P09874|PARP1_HUMAN Poly [ADP-ribose] polymerase 1 OS=Homo sapiens OX=9606 GN=PARP1 PE=1 SV=4,31,31,42,1014
LTA4H,-0.043084617,0.698599400987169,0,P09960;B4DEH5,P09960,14;1,14;1,14;1,Leukotriene A-4 hydrolase,LTA4H,sp|P09960|LKHA4_HUMAN Leukotriene A-4 hydrolase OS=Homo sapiens OX=9606 GN=LTA4H PE=1 SV=2,14,14,32.4,611
ALDOC,0.0350604191,0.828538834916097,0,P09972;K7EKH5;C9J8F3;J3KSV6;J3QKP5;A8MVZ9,P09972,5;2;2;2;2;2,1;1;1;1;1;1,1;1;1;1;1;1,Fructose-bisphosphate aldolase C,ALDOC,sp|P09972|ALDOC_HUMAN Fructose-bisphosphate aldolase C OS=Homo sapiens OX=9606 GN=ALDOC PE=1 SV=2,5,1,21.2,364
H2AFV;H2AFZ,-0.2320401812,0.151365575280226,0,Q71UI9;P0C0S5;C9J0D1;A0A494C189;C9J386,Q71UI9;P0C0S5;C9J0D1;A0A494C189,9;9;7;7;3,7;7;5;5;2,7;7;5;5;2,Histone H2A.V;Histone H2A.Z;Histone H2A,H2AFV;H2AFZ,sp|Q71UI9|H2AV_HUMAN Histone H2A.V OS=Homo sapiens OX=9606 GN=H2AZ2 PE=1 SV=3;sp|P0C0S5|H2AZ_HUMAN Histone H2A.Z OS=Homo sapiens OX=9606 GN=H2AZ1 PE=1 SV=2;tr|C9J0D1|C9J0D1_HUMAN Histone H2A OS=Homo sapiens OX=9606 GN=H2AZ2 PE=1 SV=1;tr|A0A494C189|A0A494C1,9,7,58.6,128
UQCRFS1;UQCRFS1P1,-0.1654270854,0.478055106514576,0,P47985;P0C7P4,P47985;P0C7P4,4;4,4;4,4;4,"Cytochrome b-c1 complex subunit Rieske, mitochondrial;Cytochrome b-c1 complex subunit 11;Putative cytochrome b-c1 complex subunit Rieske-like protein 1",UQCRFS1;UQCRFS1P1,"sp|P47985|UCRI_HUMAN Cytochrome b-c1 complex subunit Rieske, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRFS1 PE=1 SV=2;sp|P0C7P4|UCRIL_HUMAN Putative cytochrome b-c1 complex subunit Rieske-like protein 1 OS=Homo sapiens OX=9606 GN=UQCRFS1P1 PE=5 SV=1",4,4,26.3,274
U2AF1,-0.0053228298,0.958878850562388,0,Q01081;P0DN76;A0A1B0GW87;M0R2N4;K7EJH3;K7EJM7,Q01081;P0DN76;A0A1B0GW87;M0R2N4,4;4;2;2;1;1,4;4;2;2;1;1,2;2;0;0;0;0,Splicing factor U2AF 35 kDa subunit,U2AF1,sp|Q01081|U2AF1_HUMAN Splicing factor U2AF 35 kDa subunit OS=Homo sapiens OX=9606 GN=U2AF1 PE=1 SV=3;sp|P0DN76|U2AF5_HUMAN Splicing factor U2AF 35 kDa subunit-like protein OS=Homo sapiens OX=9606 GN=U2AF1L5 PE=1 SV=1;tr|A0A1B0GW87|A0A1B0GW87_HUMAN Splicing,4,2,22.5,240
CALM2;CALM3;CALM1,0.1607738111,0.194501846197339,0,P0DP25;P0DP24;P0DP23;A0A590UK56;E7EMB3;M0QZ52;F8WBR5;G3V479;Q96HY3;G3V361;A0A590UJI2;A0A590UJC0;G3V226;P27482;P02585;C9J7T9,P0DP25;P0DP24;P0DP23;A0A590UK56;E7EMB3;M0QZ52;F8WBR5;G3V479;Q96HY3,8;8;8;6;6;5;4;4;4;3;3;2;2;1;1;1,8;8;8;6;6;5;4;4;4;3;3;2;2;1;1;1,8;8;8;6;6;5;4;4;4;3;3;2;2;1;1;1,,CALM2;CALM3;CALM1,sp|P0DP25|CALM3_HUMAN Calmodulin-3 OS=Homo sapiens OX=9606 GN=CALM3 PE=1 SV=1;sp|P0DP24|CALM2_HUMAN Calmodulin-2 OS=Homo sapiens OX=9606 GN=CALM2 PE=1 SV=1;sp|P0DP23|CALM1_HUMAN Calmodulin-1 OS=Homo sapiens OX=9606 GN=CALM1 PE=1 SV=1;tr|A0A590UK56|A0A590UK,8,8,60.4,149
