Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity FBXW5-N1,Intensity FBXW5-N2,Intensity BirA-alone-N1,Intensity BirA-alone-N2
Q9Y2X9,Q9Y2X9,7,7,7,Zinc finger protein 281,ZNF281,sp|Q9Y2X9|ZN281_HUMAN Zinc finger protein 281 OS=Homo sapiens OX=9606 GN=ZNF281 PE=1 SV=1,7,7,12.4,4.1990986663671,4.21659383839466,27.3130249994712,26.7223406071862
Q8TF68;E9PHB3;F5H8L7;F5H105;R4GMR4,Q8TF68;E9PHB3;F5H8L7,7;5;4;2;1,7;5;4;2;1,7;5;4;2;1,Zinc finger protein 384,ZNF384,sp|Q8TF68|ZN384_HUMAN Zinc finger protein 384 OS=Homo sapiens OX=9606 GN=ZNF384 PE=1 SV=2;tr|E9PHB3|E9PHB3_HUMAN Zinc finger protein 384 (Fragment) OS=Homo sapiens OX=9606 GN=ZNF384 PE=1 SV=3;tr|F5H8L7|F5H8L7_HUMAN Zinc finger protein 384 (Fragment) OS=Hom,7,7,15.8,4.1990986663671,4.21659383839466,27.1552807104496,27.254578279937
Q9Y4E5;E9PH99;D6RIA1,Q9Y4E5;E9PH99,7;7;1,7;7;1,7;7;1,Zinc finger protein 451,ZNF451,sp|Q9Y4E5|ZN451_HUMAN E3 SUMO-protein ligase ZNF451 OS=Homo sapiens OX=9606 GN=ZNF451 PE=1 SV=2;tr|E9PH99|E9PH99_HUMAN E3 SUMO-protein ligase ZNF451 OS=Homo sapiens OX=9606 GN=ZNF451 PE=1 SV=1,7,7,7.6,4.1990986663671,4.21659383839466,26.3947986518368,26.1080110296193
Q86UK7;H3BQQ2;H3BPG6,Q86UK7;H3BQQ2;H3BPG6,7;6;6,7;6;6,7;6;6,Zinc finger protein 598,ZNF598,sp|Q86UK7|ZN598_HUMAN E3 ubiquitin-protein ligase ZNF598 OS=Homo sapiens OX=9606 GN=ZNF598 PE=1 SV=1;tr|H3BQQ2|H3BQQ2_HUMAN E3 ubiquitin-protein ligase ZNF598 OS=Homo sapiens OX=9606 GN=ZNF598 PE=1 SV=1;tr|H3BPG6|H3BPG6_HUMAN E3 ubiquitin-protein ligase ZN,7,7,9.5,4.1990986663671,4.21659383839466,25.9190940905882,25.7090934912165
O95218,O95218,7,7,7,Zinc finger Ran-binding domain-containing protein 2,ZRANB2,sp|O95218|ZRAB2_HUMAN Zinc finger Ran-binding domain-containing protein 2 OS=Homo sapiens OX=9606 GN=ZRANB2 PE=1 SV=2,7,7,27.9,4.1990986663671,4.21659383839466,26.8424211310851,25.7505213583891
Q16181;E7ES33;E7EPK1;G3V1Q4;A0A0U1RRH9;A0A0U1RRE1;A0A5F9ZGZ7;A0A0U1RRM2;Q6ZU15;A0A0U1RRD1;Q5JXL7,Q16181;E7ES33;E7EPK1;G3V1Q4,8;8;8;7;3;3;3;2;1;1;1,8;8;8;7;3;3;3;2;1;1;1,8;8;8;7;3;3;3;2;1;1;1,Septin-7,Septin-7,sp|Q16181|SEPT7_HUMAN Septin-7 OS=Homo sapiens OX=9606 GN=SEPTIN7 PE=1 SV=2;tr|E7ES33|E7ES33_HUMAN Septin-7 OS=Homo sapiens OX=9606 GN=SEPTIN7 PE=1 SV=3;tr|E7EPK1|E7EPK1_HUMAN Septin-7 OS=Homo sapiens OX=9606 GN=SEPTIN7 PE=1 SV=2;tr|G3V1Q4|G3V1Q4_HUMAN Sep,8,8,26.1,23.9088484928241,23.2300655989889,28.4348775471361,27.5986801113992
Q9NUQ8,Q9NUQ8,8,8,8,ATP-binding cassette sub-family F member 3,ABCF3,sp|Q9NUQ8|ABCF3_HUMAN ATP-binding cassette sub-family F member 3 OS=Homo sapiens OX=9606 GN=ABCF3 PE=1 SV=2,8,8,14.5,22.453147024956,22.3888408252388,26.4675281888522,26.2290534850347
O43707;H7C144;F5GXS2;Q08043;K7EJH8;A0A087WSZ2;Q9H254;M0QZQ3;C9JY79,O43707,19;7;7;3;3;3;1;1;1,8;4;4;0;2;0;1;1;1,8;4;4;0;2;0;1;1;1,Alpha-actinin-4,ACTN4,sp|O43707|ACTN4_HUMAN Alpha-actinin-4 OS=Homo sapiens OX=9606 GN=ACTN4 PE=1 SV=2,19,8,27.3,4.1990986663671,4.21659383839466,26.5441274896391,27.1045960343302
O14497;H0Y488;A0A1B0GTU5;A0A087WUV6,O14497;H0Y488;A0A1B0GTU5,10;9;9;2,10;9;9;2,8;7;7;1,AT-rich interactive domain-containing protein 1A,ARID1A,sp|O14497|ARI1A_HUMAN AT-rich interactive domain-containing protein 1A OS=Homo sapiens OX=9606 GN=ARID1A PE=1 SV=3;tr|H0Y488|H0Y488_HUMAN AT-rich interactive domain-containing protein 1A OS=Homo sapiens OX=9606 GN=ARID1A PE=1 SV=2;tr|A0A1B0GTU5|A0A1B0GTU5_,10,8,6.3,25.6952191716855,24.8359563237723,26.5364256867381,26.3612514783783
P06576;H0YH81;F8W079;F8W0P7;H0YI37,P06576;H0YH81;F8W079,8;5;4;2;1,8;5;4;2;1,8;5;4;2;1,"ATP synthase subunit beta, mitochondrial;ATP synthase subunit beta",ATP5B,"sp|P06576|ATPB_HUMAN ATP synthase subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1B PE=1 SV=3;tr|H0YH81|H0YH81_HUMAN ATP synthase subunit beta (Fragment) OS=Homo sapiens OX=9606 GN=ATP5F1B PE=1 SV=1;tr|F8W079|F8W079_HUMAN ATP synthase subunit",8,8,24.8,4.1990986663671,4.21659383839466,26.6924548121091,26.4772126661601
Q9UQB8;I3L4C2;B4DWA1;I3L3C6;I3L327;I3L0M4;I3L3J7;I3L3C5;I3L4A3;I3L0Y9,Q9UQB8;I3L4C2;B4DWA1,13;11;7;6;5;4;4;3;2;1,13;11;7;6;5;4;4;3;2;1,8;6;5;6;1;1;1;2;0;1,Brain-specific angiogenesis inhibitor 1-associated protein 2,BAIAP2,sp|Q9UQB8|BAIP2_HUMAN Brain-specific angiogenesis inhibitor 1-associated protein 2 OS=Homo sapiens OX=9606 GN=BAIAP2 PE=1 SV=1;tr|I3L4C2|I3L4C2_HUMAN Brain-specific angiogenesis inhibitor 1-associated protein 2 OS=Homo sapiens OX=9606 GN=BAIAP2 PE=1 SV=1;t,13,8,30.3,4.1990986663671,4.21659383839466,27.6857880024593,27.1230720013577
Q9UIF9;J3KPG5;F8VU39;H0YII3;A0A0C4DGI9,Q9UIF9;J3KPG5;F8VU39,8;8;8;3;3,8;8;8;3;3,8;8;8;3;3,Bromodomain adjacent to zinc finger domain protein 2A,BAZ2A,sp|Q9UIF9|BAZ2A_HUMAN Bromodomain adjacent to zinc finger domain protein 2A OS=Homo sapiens OX=9606 GN=BAZ2A PE=1 SV=4;tr|J3KPG5|J3KPG5_HUMAN Bromodomain adjacent to zinc finger domain protein 2A OS=Homo sapiens OX=9606 GN=BAZ2A PE=1 SV=1;tr|F8VU39|F8VU39_,8,8,4.3,4.1990986663671,4.21659383839466,26.2323329425722,25.6344200103084
Q9NR09;A0A3B3IUB9,Q9NR09;A0A3B3IUB9,8;8,8;8,8;8,Baculoviral IAP repeat-containing protein 6,BIRC6,sp|Q9NR09|BIRC6_HUMAN Baculoviral IAP repeat-containing protein 6 OS=Homo sapiens OX=9606 GN=BIRC6 PE=1 SV=2;tr|A0A3B3IUB9|A0A3B3IUB9_HUMAN Baculoviral IAP repeat-containing protein 6 (Fragment) OS=Homo sapiens OX=9606 GN=BIRC6 PE=1 SV=1,8,8,2.2,4.1990986663671,4.21659383839466,25.792307945627,25.6878179737847
Q9H6J7;E9PI12;E9PI28;H0YDJ0,Q9H6J7;E9PI12,8;4;2;2,8;4;2;2,8;4;2;2,UPF0705 protein C11orf49,C11orf49,sp|Q9H6J7|CK049_HUMAN UPF0705 protein C11orf49 OS=Homo sapiens OX=9606 GN=C11orf49 PE=1 SV=2;tr|E9PI12|E9PI12_HUMAN UPF0705 protein C11orf49 OS=Homo sapiens OX=9606 GN=C11orf49 PE=1 SV=1,8,8,34.1,28.4469530299611,26.5313326723967,26.2834265411446,26.8839021356939
Q8NG31;E9PPJ1;H0YCZ2,Q8NG31;E9PPJ1;H0YCZ2,8;8;5,8;8;5,8;8;5,Protein CASC5,CASC5,sp|Q8NG31|KNL1_HUMAN Kinetochore scaffold 1 OS=Homo sapiens OX=9606 GN=KNL1 PE=1 SV=3;tr|E9PPJ1|E9PPJ1_HUMAN Kinetochore scaffold 1 OS=Homo sapiens OX=9606 GN=KNL1 PE=1 SV=2;tr|H0YCZ2|H0YCZ2_HUMAN Kinetochore scaffold 1 (Fragment) OS=Homo sapiens OX=9606 G,8,8,5.9,22.5367309929888,22.1865118967464,26.4333261550628,25.796745065856
P49662;E9PMT1;P51878;Q6UXS9;H7C0P5;A0A384DVP2,P49662,8;3;2;1;1;1,8;3;2;1;1;1,8;3;2;1;1;1,Caspase-4;Caspase-4 subunit 1;Caspase-4 subunit 2,CASP4,sp|P49662|CASP4_HUMAN Caspase-4 OS=Homo sapiens OX=9606 GN=CASP4 PE=1 SV=1,8,8,27.6,23.5933181691349,20.5962334417427,27.0749007587144,27.0486401931693
P23528;G3V1A4;E9PP50;E9PK25;E9PQB7;E9PLJ3;E9PS23;Q9Y281,P23528;G3V1A4;E9PP50;E9PK25;E9PQB7;E9PLJ3;E9PS23,8;7;7;7;5;4;4;2,8;7;7;7;5;4;4;2,8;7;7;7;5;4;4;2,Cofilin-1,CFL1,"sp|P23528|COF1_HUMAN Cofilin-1 OS=Homo sapiens OX=9606 GN=CFL1 PE=1 SV=3;tr|G3V1A4|G3V1A4_HUMAN Cofilin 1 (Non-muscle), isoform CRA_a OS=Homo sapiens OX=9606 GN=CFL1 PE=1 SV=1;tr|E9PP50|E9PP50_HUMAN Cofilin-1 (Fragment) OS=Homo sapiens OX=9606 GN=CFL1 PE=1",8,8,64.5,27.7380859699555,26.3759043400843,28.5102054317959,28.2470351725752
P51798;H0Y2M6;H3BNG8;I3L470,P51798;H0Y2M6,8;5;1;1,8;5;1;1,8;5;1;1,H(+)/Cl(-) exchange transporter 7,CLCN7,"sp|P51798|CLCN7_HUMAN H(+)/Cl(-) exchange transporter 7 OS=Homo sapiens OX=9606 GN=CLCN7 PE=1 SV=2;tr|H0Y2M6|H0Y2M6_HUMAN Chloride channel 7, isoform CRA_c OS=Homo sapiens OX=9606 GN=CLCN7 PE=1 SV=1",8,8,12.9,4.1990986663671,4.21659383839466,26.1768930883028,25.4978662082541
O00299,O00299,8,8,8,Chloride intracellular channel protein 1,CLIC1,sp|O00299|CLIC1_HUMAN Chloride intracellular channel protein 1 OS=Homo sapiens OX=9606 GN=CLIC1 PE=1 SV=4,8,8,44.4,23.853956734328,22.0092559319371,28.0657895090848,27.2237981612291
Q9Y5B0;A0A0J9YWB6;A0A0J9YWJ4;K7EJD2;A0A0A0MR03,Q9Y5B0;A0A0J9YWB6;A0A0J9YWJ4;K7EJD2;A0A0A0MR03,8;7;6;6;6,8;7;6;6;6,8;7;6;6;6,RNA polymerase II subunit A C-terminal domain phosphatase,CTDP1,sp|Q9Y5B0|CTDP1_HUMAN RNA polymerase II subunit A C-terminal domain phosphatase OS=Homo sapiens OX=9606 GN=CTDP1 PE=1 SV=3;tr|A0A0J9YWB6|A0A0J9YWB6_HUMAN RNA polymerase II subunit A C-terminal domain phosphatase (Fragment) OS=Homo sapiens OX=9606 GN=CTDP1,8,8,11.1,4.1990986663671,4.21659383839466,26.3675138015212,26.3422997404871
Q9UJW0;E5RGG1;H9KVE0;E5RI97;E5RK21,Q9UJW0,8;3;3;2;2,8;3;3;2;2,8;3;3;2;2,Dynactin subunit 4,DCTN4,sp|Q9UJW0|DCTN4_HUMAN Dynactin subunit 4 OS=Homo sapiens OX=9606 GN=DCTN4 PE=1 SV=1,8,8,24.3,4.1990986663671,4.21659383839466,27.4870013042223,26.9209346833502
Q99704;H7C093,Q99704,8;1,8;1,8;1,Docking protein 1,DOK1,sp|Q99704|DOK1_HUMAN Docking protein 1 OS=Homo sapiens OX=9606 GN=DOK1 PE=1 SV=1,8,8,24.5,24.075256254487,22.4614394784523,26.3284301872941,26.6429258076655
Q99613;B5ME19;H3BPE3;H3BPE4,Q99613;B5ME19,8;8;1;1,8;8;1;1,8;8;1;1,Eukaryotic translation initiation factor 3 subunit C;Eukaryotic translation initiation factor 3 subunit C-like protein,EIF3C;EIF3CL,sp|Q99613|EIF3C_HUMAN Eukaryotic translation initiation factor 3 subunit C OS=Homo sapiens OX=9606 GN=EIF3C PE=1 SV=1;sp|B5ME19|EIFCL_HUMAN Eukaryotic translation initiation factor 3 subunit C-like protein OS=Homo sapiens OX=9606 GN=EIF3CL PE=1 SV=1,8,8,13.3,4.1990986663671,4.21659383839466,26.1207210315203,26.3097333491958
O75822;H0YGJ7;H0YLP3,O75822,8;3;2,8;3;2,8;3;2,Eukaryotic translation initiation factor 3 subunit J,EIF3J,sp|O75822|EIF3J_HUMAN Eukaryotic translation initiation factor 3 subunit J OS=Homo sapiens OX=9606 GN=EIF3J PE=1 SV=2,8,8,39.5,4.1990986663671,4.21659383839466,26.6018707394027,26.4344083275801
Q9H4G0;A0A0C4DH22;A0A1B0GTW6;Q4VXN0;Q4VXN1;X6RC15;Q4VXN5;H0Y482;Q4VXN6,Q9H4G0;A0A0C4DH22;A0A1B0GTW6,15;15;15;7;4;3;2;1;1,11;11;11;3;2;3;2;1;1,8;8;8;3;2;0;2;1;1,Band 4.1-like protein 1,EPB41L1,sp|Q9H4G0|E41L1_HUMAN Band 4.1-like protein 1 OS=Homo sapiens OX=9606 GN=EPB41L1 PE=1 SV=2;tr|A0A0C4DH22|A0A0C4DH22_HUMAN Band 4.1-like protein 1 OS=Homo sapiens OX=9606 GN=EPB41L1 PE=1 SV=1;tr|A0A1B0GTW6|A0A1B0GTW6_HUMAN Band 4.1-like protein 1 OS=Homo sa,15,8,23.6,4.1990986663671,4.21659383839466,27.6091472814896,27.2317838325526
Q9H6S3;A0A3B3ISQ4;E9PN68;E9PLN2;E9PNT0;E9PLH1;E9PM34;E9PNY4;H0YD62;H0YF37,Q9H6S3;A0A3B3ISQ4,9;9;3;3;3;3;2;1;1;1,9;9;3;3;3;3;2;1;1;1,8;8;3;3;3;3;2;1;1;1,Epidermal growth factor receptor kinase substrate 8-like protein 2,EPS8L2,sp|Q9H6S3|ES8L2_HUMAN Epidermal growth factor receptor kinase substrate 8-like protein 2 OS=Homo sapiens OX=9606 GN=EPS8L2 PE=1 SV=2;tr|A0A3B3ISQ4|A0A3B3ISQ4_HUMAN Epidermal growth factor receptor kinase substrate 8-like protein 2 OS=Homo sapiens OX=9606 G,9,8,16.2,24.1172765680074,23.4188406852775,28.2899999979505,27.7279327074638
Q641Q2;F8W7U3;E7ESD2;A0A087WYF6;Q5T1D7,Q641Q2;F8W7U3;E7ESD2;A0A087WYF6,41;39;39;35;2,8;7;8;8;1,8;7;8;8;1,WASH complex subunit FAM21A,FAM21A,sp|Q641Q2|WAC2A_HUMAN WASH complex subunit 2A OS=Homo sapiens OX=9606 GN=WASHC2A PE=1 SV=3;tr|F8W7U3|F8W7U3_HUMAN WASH complex subunit 2A OS=Homo sapiens OX=9606 GN=WASHC2A PE=1 SV=1;tr|E7ESD2|E7ESD2_HUMAN WASH complex subunit 2A OS=Homo sapiens OX=9606 GN,41,8,51.6,4.1990986663671,4.21659383839466,27.8814536285511,27.3798914018317
Q14320;B0S8I6;Q9Y247,Q14320;B0S8I6,8;6;1,8;6;1,8;6;1,Protein FAM50A,FAM50A,sp|Q14320|FA50A_HUMAN Protein FAM50A OS=Homo sapiens OX=9606 GN=FAM50A PE=1 SV=2;tr|B0S8I6|B0S8I6_HUMAN Protein FAM50A (Fragment) OS=Homo sapiens OX=9606 GN=FAM50A PE=1 SV=1,8,8,26.8,23.9867734943066,21.288613782291,27.4733621575189,27.0604393287893
Q06546,Q06546,8,8,8,GA-binding protein alpha chain,GABPA,sp|Q06546|GABPA_HUMAN GA-binding protein alpha chain OS=Homo sapiens OX=9606 GN=GABPA PE=1 SV=1,8,8,23.1,4.1990986663671,4.21659383839466,27.4542677867407,27.2034050621649
P04406;E7EUT5,P04406;E7EUT5,9;7,9;7,8;6,Glyceraldehyde-3-phosphate dehydrogenase,GAPDH,sp|P04406|G3P_HUMAN Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens OX=9606 GN=GAPDH PE=1 SV=3;tr|E7EUT5|E7EUT5_HUMAN Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens OX=9606 GN=GAPDH PE=1 SV=1,9,8,37.0,26.765344177,26.2754027409452,26.7601493796008,25.7079884414348
Q92538;A0A669KBG8;A0A669KB10,Q92538;A0A669KBG8;A0A669KB10,8;8;8,8;8;8,8;8;8,Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1,GBF1,sp|Q92538|GBF1_HUMAN Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1 OS=Homo sapiens OX=9606 GN=GBF1 PE=1 SV=2;tr|A0A669KBG8|A0A669KBG8_HUMAN Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1 OS=Homo sapi,8,8,5.3,4.1990986663671,4.21659383839466,28.0583762724662,24.9840714120992
Q9Y5Q8;Q5T7U1;Q5T7U0;Q5T7U4;H7BY84;H0Y5D2,Q9Y5Q8;Q5T7U1;Q5T7U0;Q5T7U4;H7BY84,8;7;5;4;4;2,8;7;5;4;4;2,8;7;5;4;4;2,General transcription factor 3C polypeptide 5,GTF3C5,sp|Q9Y5Q8|TF3C5_HUMAN General transcription factor 3C polypeptide 5 OS=Homo sapiens OX=9606 GN=GTF3C5 PE=1 SV=2;tr|Q5T7U1|Q5T7U1_HUMAN General transcription factor 3C polypeptide 5 OS=Homo sapiens OX=9606 GN=GTF3C5 PE=1 SV=1;tr|Q5T7U0|Q5T7U0_HUMAN General,8,8,19.7,4.1990986663671,4.21659383839466,26.7360868392122,26.667632197196
Q9BUJ2;M0R3F1;A0A0A0MRA5;B7Z4B8;M0QYZ0;M0QYM5;M0QYI8,Q9BUJ2;M0R3F1;A0A0A0MRA5;B7Z4B8;M0QYZ0,8;8;8;8;4;1;1,8;8;8;8;4;1;1,8;8;8;8;4;1;1,Heterogeneous nuclear ribonucleoprotein U-like protein 1,HNRNPUL1,sp|Q9BUJ2|HNRL1_HUMAN Heterogeneous nuclear ribonucleoprotein U-like protein 1 OS=Homo sapiens OX=9606 GN=HNRNPUL1 PE=1 SV=2;tr|M0R3F1|M0R3F1_HUMAN Heterogeneous nuclear ribonucleoprotein U-like protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=HNRNPUL1 PE=1,8,8,11.9,4.1990986663671,4.21659383839466,26.7443234791244,26.6901915517644
Q14974;J3KTM9;J3QRG4;J3QR48;J3QKQ5,Q14974;J3KTM9,8;7;1;1;1,8;7;1;1;1,8;7;1;1;1,Importin subunit beta-1,KPNB1,sp|Q14974|IMB1_HUMAN Importin subunit beta-1 OS=Homo sapiens OX=9606 GN=KPNB1 PE=1 SV=2;tr|J3KTM9|J3KTM9_HUMAN Importin subunit beta-1 (Fragment) OS=Homo sapiens OX=9606 GN=KPNB1 PE=1 SV=1,8,8,12.8,4.1990986663671,4.21659383839466,25.4094725143075,26.1478876176231
Q5VZK9;A0A0U1RQQ1,Q5VZK9;A0A0U1RQQ1,8;6,8;6,8;6,Leucine-rich repeat-containing protein 16A,LRRC16A,sp|Q5VZK9|CARL1_HUMAN F-actin-uncapping protein LRRC16A OS=Homo sapiens OX=9606 GN=CARMIL1 PE=1 SV=1;tr|A0A0U1RQQ1|A0A0U1RQQ1_HUMAN F-actin-uncapping protein LRRC16A (Fragment) OS=Homo sapiens OX=9606 GN=CARMIL1 PE=1 SV=1,8,8,8.1,4.1990986663671,4.21659383839466,26.6271448755462,25.5744722660146
Q9NQ48;H7C488,Q9NQ48;H7C488,8;6,8;6,8;6,Leucine zipper transcription factor-like protein 1,LZTFL1,sp|Q9NQ48|LZTL1_HUMAN Leucine zipper transcription factor-like protein 1 OS=Homo sapiens OX=9606 GN=LZTFL1 PE=1 SV=1;tr|H7C488|H7C488_HUMAN Leucine zipper transcription factor-like protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=LZTFL1 PE=1 SV=1,8,8,33.8,4.1990986663671,4.21659383839466,27.8019949412245,27.1665296641637
Q15691,Q15691,9,9,8,Microtubule-associated protein RP/EB family member 1,MAPRE1,sp|Q15691|MARE1_HUMAN Microtubule-associated protein RP/EB family member 1 OS=Homo sapiens OX=9606 GN=MAPRE1 PE=1 SV=3,9,8,45.5,4.1990986663671,4.21659383839466,27.5226794600669,27.3489991818702
Q8IYB1,Q8IYB1,8,8,8,Protein MB21D2,MB21D2,sp|Q8IYB1|M21D2_HUMAN Protein MB21D2 OS=Homo sapiens OX=9606 GN=MB21D2 PE=1 SV=3,8,8,23.2,23.7016575819776,22.2944034059633,25.887555502186,25.0239874563716
Q14814;Q05BX2;H0YM62;A0A0D9SGI5;A0A1B0GV32;A0A0R4J2G5;A0A0D9SFD0;D6RJG6;D8L7E9;D6RC63;D6R942;H0YKY6;Q02078;D6RCM6;D6RG21;A0A1B0GTW4;D6RB91;D6RG14;D6RJA7;Q06413;A0A0D9SET2,Q14814,8;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,8;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,8;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,Myocyte-specific enhancer factor 2D,MEF2D,sp|Q14814|MEF2D_HUMAN Myocyte-specific enhancer factor 2D OS=Homo sapiens OX=9606 GN=MEF2D PE=1 SV=1,8,8,19.0,4.1990986663671,4.21659383839466,28.0908344524849,28.0951679325171
Q12965;H0YNQ8;O00160;H0YN00;H0YLE5,Q12965,8;2;1;1;1,8;2;1;1;1,8;2;1;1;1,Unconventional myosin-Ie,MYO1E,sp|Q12965|MYO1E_HUMAN Unconventional myosin-Ie OS=Homo sapiens OX=9606 GN=MYO1E PE=1 SV=2,8,8,9.7,4.1990986663671,4.21659383839466,24.5955393213647,26.2048606523644
Q96RE7;K7ENW4;Q96BF6,Q96RE7,10;2;1,10;2;1,8;2;1,Nucleus accumbens-associated protein 1,NACC1,sp|Q96RE7|NACC1_HUMAN Nucleus accumbens-associated protein 1 OS=Homo sapiens OX=9606 GN=NACC1 PE=1 SV=1,10,8,25.0,4.1990986663671,4.21659383839466,28.2069947274084,27.9139347489049
P55209;F8VY35;F5H4R6;H0YIV4;F8W020;F8W118;F8VV59;F8W0J6;H0YH88;H0YHC3;F8VXI6;F8VUX1;F8W543;B7Z9C2;F8VRJ2;F8VVB5,P55209;F8VY35;F5H4R6;H0YIV4;F8W020;F8W118;F8VV59;F8W0J6;H0YH88;H0YHC3;F8VXI6;F8VUX1;F8W543;B7Z9C2;F8VRJ2;F8VVB5,10;10;10;10;9;9;9;9;8;8;8;8;8;8;7;6,10;10;10;10;9;9;9;9;8;8;8;8;8;8;7;6,8;8;8;8;7;7;7;7;6;6;6;6;6;6;5;4,Nucleosome assembly protein 1-like 1,NAP1L1,sp|P55209|NP1L1_HUMAN Nucleosome assembly protein 1-like 1 OS=Homo sapiens OX=9606 GN=NAP1L1 PE=1 SV=1;tr|F8VY35|F8VY35_HUMAN Nucleosome assembly protein 1-like 1 (Fragment) OS=Homo sapiens OX=9606 GN=NAP1L1 PE=1 SV=1;tr|F5H4R6|F5H4R6_HUMAN Nucleosome asse,10,8,30.7,26.1988421715726,25.4137392202023,30.231463421831,30.4057815065181
Q99733;C9J6D1;C9JZI7;E9PNW0;E9PJJ2;E9PS34;E9PNJ7;A8MXH2;E9PKT8;E9PKI2;E9PP22;C9J1B1;H0YCI4,Q99733;C9J6D1;C9JZI7;E9PNW0;E9PJJ2;E9PS34;E9PNJ7;A8MXH2;E9PKT8,10;8;8;7;7;7;7;7;6;4;4;3;3,8;6;6;5;5;5;5;5;4;4;4;3;3,8;6;6;5;5;5;5;5;4;4;4;3;3,Nucleosome assembly protein 1-like 4,NAP1L4,sp|Q99733|NP1L4_HUMAN Nucleosome assembly protein 1-like 4 OS=Homo sapiens OX=9606 GN=NAP1L4 PE=1 SV=1;tr|C9J6D1|C9J6D1_HUMAN Nucleosome assembly protein 1-like 4 (Fragment) OS=Homo sapiens OX=9606 GN=NAP1L4 PE=1 SV=1;tr|C9JZI7|C9JZI7_HUMAN Nucleosome asse,10,8,31.7,24.062581782408,23.2918571174681,28.7600224432547,28.2273834121643
Q8NBF2,Q8NBF2,8,8,8,NHL repeat-containing protein 2,NHLRC2,sp|Q8NBF2|NHLC2_HUMAN NHL repeat-containing protein 2 OS=Homo sapiens OX=9606 GN=NHLRC2 PE=1 SV=1,8,8,17.6,4.1990986663671,4.21659383839466,27.7420116731693,27.6918560592302
Q9H8H0;J3QR28;J3QLQ6;J3QKV1,Q9H8H0,8;3;2;1,8;3;2;1,8;3;2;1,Nucleolar protein 11,NOL11,sp|Q9H8H0|NOL11_HUMAN Nucleolar protein 11 OS=Homo sapiens OX=9606 GN=NOL11 PE=1 SV=1,8,8,14.3,4.1990986663671,4.21659383839466,26.2932843002892,26.5149071244836
O00567;A0A494C128;H0Y653;H0YDU4;Q5JXT2,O00567;A0A494C128;H0Y653;H0YDU4,8;8;6;6;2,8;8;6;6;2,8;8;6;6;2,Nucleolar protein 56,NOP56,sp|O00567|NOP56_HUMAN Nucleolar protein 56 OS=Homo sapiens OX=9606 GN=NOP56 PE=1 SV=4;tr|A0A494C128|A0A494C128_HUMAN Nucleolar protein 56 OS=Homo sapiens OX=9606 GN=NOP56 PE=1 SV=1;tr|H0Y653|H0Y653_HUMAN Nucleolar protein 56 (Fragment) OS=Homo sapiens OX=9,8,8,17.8,4.1990986663671,4.21659383839466,26.4402349046662,25.5657842715497
Q08J23;A0A140T9Y7,Q08J23,8;1,8;1,8;1,tRNA (cytosine(34)-C(5))-methyltransferase,NSUN2,sp|Q08J23|NSUN2_HUMAN RNA cytosine C(5)-methyltransferase NSUN2 OS=Homo sapiens OX=9606 GN=NSUN2 PE=1 SV=2,8,8,14.6,4.1990986663671,4.21659383839466,26.402772290835,25.5907510446773
Q8WVJ2;E5RFP0,Q8WVJ2;E5RFP0,8;4,8;4,8;4,NudC domain-containing protein 2,NUDCD2,sp|Q8WVJ2|NUDC2_HUMAN NudC domain-containing protein 2 OS=Homo sapiens OX=9606 GN=NUDCD2 PE=1 SV=1;tr|E5RFP0|E5RFP0_HUMAN NudC domain-containing protein 2 OS=Homo sapiens OX=9606 GN=NUDCD2 PE=1 SV=1,8,8,59.9,29.5584092100013,28.6107671398911,4.47839057686436,4.38736295845818
O43809;H3BND3;H3BV41,O43809;H3BND3;H3BV41,8;6;5,8;6;5,8;6;5,Cleavage and polyadenylation specificity factor subunit 5,NUDT21,sp|O43809|CPSF5_HUMAN Cleavage and polyadenylation specificity factor subunit 5 OS=Homo sapiens OX=9606 GN=NUDT21 PE=1 SV=1;tr|H3BND3|H3BND3_HUMAN Cleavage and polyadenylation-specificity factor subunit 5 (Fragment) OS=Homo sapiens OX=9606 GN=NUDT21 PE=1 S,8,8,38.3,4.1990986663671,4.21659383839466,28.0206217414806,27.3703604219024
