WDR26_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
PCNA,-0.3324371472,0.0990426614366406,0,P12004,P12004,19,19,19,Proliferating cell nuclear antigen,PCNA,sp|P12004|PCNA_HUMAN Proliferating cell nuclear antigen OS=Homo sapiens OX=9606 GN=PCNA PE=1 SV=1,19,19,57.9,57.9
COX6A1,-0.5161425215,0.055253427356713,0,P12074;H0YIV9,P12074;H0YIV9,2;1,2;1,2;1,"Cytochrome c oxidase subunit 6A1, mitochondrial",COX6A1,"sp|P12074|CX6A1_HUMAN Cytochrome c oxidase subunit 6A1, mitochondrial OS=Homo sapiens OX=9606 GN=COX6A1 PE=1 SV=4;tr|H0YIV9|H0YIV9_HUMAN Uncharacterized protein (Fragment) OS=Homo sapiens OX=9606 PE=3 SV=1",2,2,43.1,43.1
HARS,0.6051803622,0.0169189392332063,0,P12081;B4DDD8;B3KWE1;E7ETE2;B4E1C5;A0A2R8Y3N3;A0A2R8Y5P7;A0A2R8YCI2;A0A2R8Y6I1;P49590;D6RF05;A0A2R8YFR1;D6RB22;A0A2R8Y5E8;A0A2R8Y4X6;D6RJE6;B4DQ67,P12081;B4DDD8;B3KWE1;E7ETE2;B4E1C5,10;8;8;7;6;2;2;2;2;2;2;1;1;1;1;1;1,10;8;8;7;6;2;2;2;2;2;2;1;1;1;1;1;1,10;8;8;7;6;2;2;2;2;2;2;1;1;1;1;1;1,"Histidine--tRNA ligase, cytoplasmic",HARS,"sp|P12081|HARS1_HUMAN Histidine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=HARS1 PE=1 SV=2;tr|B4DDD8|B4DDD8_HUMAN Histidine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=HARS1 PE=1 SV=1;tr|B3KWE1|B3KWE1_HUMAN Histidine--tRNA ligase, cytopl",10,10,19.8,19.8
SLC25A6,-0.1579815498,0.300523202194894,0,P12236,P12236,25,8,5,"ADP/ATP translocase 3;ADP/ATP translocase 3, N-terminally processed",SLC25A6,sp|P12236|ADT3_HUMAN ADP/ATP translocase 3 OS=Homo sapiens OX=9606 GN=SLC25A6 PE=1 SV=4,25,5,62.8,17.8
IMPDH2,0.2507470574,0.0939037652996843,0,P12268;H0Y4R1;E7ETK5;P20839;C9K0R9;A0A3B3IRL5;C9J381,P12268;H0Y4R1,28;27;11;1;1;1;1,28;27;11;1;1;1;1,28;27;11;1;1;1;1,Inosine-5-monophosphate dehydrogenase 2,IMPDH2,sp|P12268|IMDH2_HUMAN Inosine-5-monophosphate dehydrogenase 2 OS=Homo sapiens OX=9606 GN=IMPDH2 PE=1 SV=2;tr|H0Y4R1|H0Y4R1_HUMAN Inosine-5-monophosphate dehydrogenase 2 (Fragment) OS=Homo sapiens OX=9606 GN=IMPDH2 PE=1 SV=1,28,28,61.5,61.5
TPR,-0.1705252775,0.300204970619327,0,P12270,P12270,13,13,13,Nucleoprotein TPR,TPR,sp|P12270|TPR_HUMAN Nucleoprotein TPR OS=Homo sapiens OX=9606 GN=TPR PE=1 SV=3,13,13,7.2,7.2
ANXA3,0.2956735076,0.240431099913034,0,P12429;D6RA82;D6RFG5;D6RCA8;D6RAZ8;D6RFJ9,P12429;D6RA82,10;9;4;3;2;1,10;9;4;3;2;1,10;9;4;3;2;1,Annexin A3;Annexin,ANXA3,sp|P12429|ANXA3_HUMAN Annexin A3 OS=Homo sapiens OX=9606 GN=ANXA3 PE=1 SV=3;tr|D6RA82|D6RA82_HUMAN Annexin OS=Homo sapiens OX=9606 GN=ANXA3 PE=1 SV=1,10,10,35.6,35.6
CKMT1A;CKMT1B,-0.5708734443,0.0423651959227707,0,P12532;F8WCN3;C9JSQ1;C9J6W7;C9JT96;C9JJX8;C9J995;C9J8F6,P12532;F8WCN3;C9JSQ1,8;7;5;3;3;2;2;2,8;7;5;3;3;2;2;2,8;7;5;3;3;2;2;2,"Creatine kinase U-type, mitochondrial",CKMT1A;CKMT1B,"sp|P12532|KCRU_HUMAN Creatine kinase U-type, mitochondrial OS=Homo sapiens OX=9606 GN=CKMT1A PE=1 SV=1;tr|F8WCN3|F8WCN3_HUMAN Creatine kinase U-type, mitochondrial OS=Homo sapiens OX=9606 GN=CKMT1A PE=1 SV=1;tr|C9JSQ1|C9JSQ1_HUMAN Creatine kinase U-type, m",8,8,32.6,32.6
ACTN1,0.4532420275,0.046064148859584,0,P12814;H9KV75;G3V2N5;G3V2W4;H0YJW3;P35609;H7C5W8;A0A494C1A0;Q08043;H0YJ11;A0A087WSZ2;G3V2X9;A0A494C033;A0A494C166;F6THM6;G3V5M4;A0A494C0Q3;G3V2E8;A0A494C060;G3V380,P12814;H9KV75,57;49;18;17;15;14;14;14;13;12;9;8;8;8;6;5;5;3;3;1,33;30;8;8;11;0;10;0;0;9;0;3;0;0;0;1;0;0;0;1,33;30;8;8;11;0;10;0;0;9;0;3;0;0;0;1;0;0;0;1,Alpha-actinin-1,ACTN1,sp|P12814|ACTN1_HUMAN Alpha-actinin-1 OS=Homo sapiens OX=9606 GN=ACTN1 PE=1 SV=2;tr|H9KV75|H9KV75_HUMAN Alpha-actinin-1 OS=Homo sapiens OX=9606 GN=ACTN1 PE=1 SV=1,57,33,71.1,52.8
XRCC6,-0.0530823132,0.700661172428543,0,P12956;B1AHC9,P12956;B1AHC9,26;25,26;25,26;25,X-ray repair cross-complementing protein 6,XRCC6,sp|P12956|XRCC6_HUMAN X-ray repair cross-complementing protein 6 OS=Homo sapiens OX=9606 GN=XRCC6 PE=1 SV=2;tr|B1AHC9|B1AHC9_HUMAN X-ray repair cross-complementing protein 6 OS=Homo sapiens OX=9606 GN=XRCC6 PE=1 SV=1,26,26,43,43
XRCC5,-0.0023861672,0.984882779177383,0,P13010;C9JZ81;H7C0H9,P13010,26;5;2,26;5;2,26;5;2,X-ray repair cross-complementing protein 5,XRCC5,sp|P13010|XRCC5_HUMAN X-ray repair cross-complementing protein 5 OS=Homo sapiens OX=9606 GN=XRCC5 PE=1 SV=3,26,26,39.8,39.8
COX4I1,-0.0723158806,0.650894799656356,0,P13073;H3BN72;H3BNV9;Q86WV2;H3BPG0;H3BNI5,P13073;H3BN72;H3BNV9;Q86WV2;H3BPG0,8;7;7;5;4;3,8;7;7;5;4;3,8;7;7;5;4;3,"Cytochrome c oxidase subunit 4 isoform 1, mitochondrial",COX4I1,"sp|P13073|COX41_HUMAN Cytochrome c oxidase subunit 4 isoform 1, mitochondrial OS=Homo sapiens OX=9606 GN=COX4I1 PE=1 SV=1;tr|H3BN72|H3BN72_HUMAN Cytochrome c oxidase subunit 4 isoform 1, mitochondrial OS=Homo sapiens OX=9606 GN=COX4I1 PE=1 SV=1;tr|H3BNV9|H",8,8,39.6,39.6
RNH1,0.2831929508,0.32805628404019,0,P13489;E9PMJ3;E9PLZ3;E9PIM9;E9PIK5;H0YCR7;E9PMN0;E9PMA9;E9PR82;E9PMI1,P13489;E9PMJ3;E9PLZ3;E9PIM9,13;7;7;7;6;6;4;3;1;1,13;7;7;7;6;6;4;3;1;1,13;7;7;7;6;6;4;3;1;1,Ribonuclease inhibitor,RNH1,sp|P13489|RINI_HUMAN Ribonuclease inhibitor OS=Homo sapiens OX=9606 GN=RNH1 PE=1 SV=2;tr|E9PMJ3|E9PMJ3_HUMAN Ribonuclease inhibitor (Fragment) OS=Homo sapiens OX=9606 GN=RNH1 PE=1 SV=1;tr|E9PLZ3|E9PLZ3_HUMAN Ribonuclease inhibitor (Fragment) OS=Homo sapien,13,13,43.2,43.2
EEF2,0.2200105166,0.124447080975669,0,P13639,P13639,61,61,59,Elongation factor 2,EEF2,sp|P13639|EF2_HUMAN Elongation factor 2 OS=Homo sapiens OX=9606 GN=EEF2 PE=1 SV=4,61,59,68.2,67
PDIA4,-0.1760503911,0.523448201548587,0,P13667;A0A499FI48,P13667;A0A499FI48,22;21,22;21,22;21,Protein disulfide-isomerase A4,PDIA4,sp|P13667|PDIA4_HUMAN Protein disulfide-isomerase A4 OS=Homo sapiens OX=9606 GN=PDIA4 PE=1 SV=2;tr|A0A499FI48|A0A499FI48_HUMAN Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=PDIA4 PE=1 SV=1,22,22,33.5,33.5
ETFA,-0.2119280094,0.127214975869784,0,P13804;H0YLU7;H0YK49;H0YL12;H0YNX6;H0YKF0;H0YL83;H0YM12;J3KN60,P13804;H0YLU7;H0YK49;H0YL12;H0YNX6;H0YKF0,14;11;9;9;9;8;3;1;1,14;11;9;9;9;8;3;1;1,14;11;9;9;9;8;3;1;1,"Electron transfer flavoprotein subunit alpha, mitochondrial",ETFA,"sp|P13804|ETFA_HUMAN Electron transfer flavoprotein subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=ETFA PE=1 SV=1;tr|H0YLU7|H0YLU7_HUMAN Electron transfer flavoprotein subunit alpha, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=ETFA PE=1 SV",14,14,63.4,63.4
PRKAR2A,0.7676922625,0.0120612876265275,0,P13861;H7C1L0;H7C330;P31323;C9J830;H7C4A9,P13861;H7C1L0,14;7;5;3;2;1,14;7;5;3;2;1,14;7;5;3;2;1,cAMP-dependent protein kinase type II-alpha regulatory subunit,PRKAR2A,sp|P13861|KAP2_HUMAN cAMP-dependent protein kinase type II-alpha regulatory subunit OS=Homo sapiens OX=9606 GN=PRKAR2A PE=1 SV=2;tr|H7C1L0|H7C1L0_HUMAN cAMP-dependent protein kinase type II-alpha regulatory subunit (Fragment) OS=Homo sapiens OX=9606 GN=PRK,14,14,42.3,42.3
MTHFD2,0.3407549551,0.0603219122068349,0,P13995;B8ZZU9;B9A062,P13995;B8ZZU9;B9A062,9;6;5,9;6;5,9;6;5,"Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial;NAD-dependent methylenetetrahydrofolate dehydrogenase;Methenyltetrahydrofolate cyclohydrolase",MTHFD2,"sp|P13995|MTDC_HUMAN Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial OS=Homo sapiens OX=9606 GN=MTHFD2 PE=1 SV=2;tr|B8ZZU9|B8ZZU9_HUMAN Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial OS",9,9,30,30
MIF,-0.2805477926,0.149905246254384,0,P14174,P14174,6,6,6,Macrophage migration inhibitory factor,MIF,sp|P14174|MIF_HUMAN Macrophage migration inhibitory factor OS=Homo sapiens OX=9606 GN=MIF PE=1 SV=4,6,6,45.2,45.2
AKR1A1,-0.3992871608,0.117386738909547,0,P14550;V9GYG2;V9GYP9;Q5T621,P14550,15;6;6;6,15;6;6;6,15;6;6;6,Alcohol dehydrogenase [NADP(+)],AKR1A1,sp|P14550|AK1A1_HUMAN Aldo-keto reductase family 1 member A1 OS=Homo sapiens OX=9606 GN=AKR1A1 PE=1 SV=3,15,15,51.4,51.4
PKM,-0.2660812421,0.0890303176138735,0,P14618;B4DNK4,P14618;B4DNK4,55;46,55;46,5;5,Pyruvate kinase PKM;Pyruvate kinase,PKM,sp|P14618|KPYM_HUMAN Pyruvate kinase PKM OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=4;tr|B4DNK4|B4DNK4_HUMAN Pyruvate kinase OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=1,55,5,88.9,9.4
HSP90B1,-0.1089368609,0.476169400315172,0,P14625;Q96GW1;A0A1W2PRR1;H0YIV0;Q58FF3;F8W026,P14625,48;14;14;11;6;3,46;12;12;11;6;1,46;12;12;11;6;1,Endoplasmin,HSP90B1,sp|P14625|ENPL_HUMAN Endoplasmin OS=Homo sapiens OX=9606 GN=HSP90B1 PE=1 SV=1,48,46,56.2,54.4
COX6B1,0.1122908046,0.560477756241574,0,P14854;A0A494C160;K7EQD3,P14854;A0A494C160,5;3;1,5;3;1,5;3;1,Cytochrome c oxidase subunit 6B1,COX6B1,sp|P14854|CX6B1_HUMAN Cytochrome c oxidase subunit 6B1 OS=Homo sapiens OX=9606 GN=COX6B1 PE=1 SV=2;tr|A0A494C160|A0A494C160_HUMAN Cytochrome c oxidase subunit 6B1 (Fragment) OS=Homo sapiens OX=9606 GN=COX6B1 PE=1 SV=1,5,5,89.5,89.5
DARS,-0.1131213279,0.397020399321861,0,P14868;H7BZ35;C9J7S3;C9JLC1;C9JQM9;H7C278,P14868,21;9;8;8;5;5,21;9;8;8;5;5,21;9;8;8;5;5,"Aspartate--tRNA ligase, cytoplasmic",DARS,"sp|P14868|SYDC_HUMAN Aspartate--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=DARS1 PE=1 SV=2",21,21,46.9,46.9
UQCRB,-0.6369052832,0.00566909269873435,0,P14927;B7Z2R2;E5RHG9,P14927;B7Z2R2,9;7;4,9;7;4,9;7;4,Cytochrome b-c1 complex subunit 7,UQCRB,sp|P14927|QCR7_HUMAN Cytochrome b-c1 complex subunit 7 OS=Homo sapiens OX=9606 GN=UQCRB PE=1 SV=2;tr|B7Z2R2|B7Z2R2_HUMAN Cytochrome b-c1 complex subunit 7 OS=Homo sapiens OX=9606 GN=UQCRB PE=1 SV=1,9,9,68.5,68.5
AKR1B1,0.1816143766,0.407813514732882,0,P15121;E9PCX2;E9PEF9,P15121;E9PCX2,13;8;5,13;8;5,12;8;5,Aldose reductase,AKR1B1,sp|P15121|ALDR_HUMAN Aldo-keto reductase family 1 member B1 OS=Homo sapiens OX=9606 GN=AKR1B1 PE=1 SV=3;tr|E9PCX2|E9PCX2_HUMAN Aldo-keto reductase family 1 member B1 OS=Homo sapiens OX=9606 GN=AKR1B1 PE=1 SV=1,13,12,51.3,51.3
GSPT1;GSPT2,-0.0995148961,0.500282039849383,0,P15170;H3BR35;Q8IYD1;H3BSV8,P15170;H3BR35;Q8IYD1,11;10;7;3,11;10;7;3,11;10;7;3,Eukaryotic peptide chain release factor GTP-binding subunit ERF3A;Eukaryotic peptide chain release factor GTP-binding subunit ERF3B,GSPT1;GSPT2,sp|P15170|ERF3A_HUMAN Eukaryotic peptide chain release factor GTP-binding subunit ERF3A OS=Homo sapiens OX=9606 GN=GSPT1 PE=1 SV=1;tr|H3BR35|H3BR35_HUMAN Eukaryotic peptide chain release factor GTP-binding subunit ERF3A (Fragment) OS=Homo sapiens OX=9606 G,11,11,26.5,26.5
EZR,-0.1413549672,0.377826639272688,0,P15311;E7EQR4;E9PQ82;E9PNV3;A0A2R8Y5P0;E9PNP4,P15311;E7EQR4,37;36;3;3;2;1,29;28;1;1;1;1,27;27;0;0;0;0,Ezrin,EZR,sp|P15311|EZRI_HUMAN Ezrin OS=Homo sapiens OX=9606 GN=EZR PE=1 SV=4;tr|E7EQR4|E7EQR4_HUMAN Ezrin OS=Homo sapiens OX=9606 GN=EZR PE=1 SV=3,37,27,57.2,46.2
NME1,0.3253772017,0.0377781185042732,0,P15531,P15531,14,2,2,Nucleoside diphosphate kinase A,NME1,sp|P15531|NDKA_HUMAN Nucleoside diphosphate kinase A OS=Homo sapiens OX=9606 GN=NME1 PE=1 SV=1,14,2,84.9,25
RPS2,0.0514722673,0.667857771037828,0,P15880;H0YEN5;E9PQD7;I3L404;E9PM36;E9PMM9;E9PPT0;H3BNG3;H0YE27,P15880;H0YEN5;E9PQD7;I3L404;E9PM36;E9PMM9,20;18;14;10;10;10;7;1;1,20;18;14;10;10;10;7;1;1,20;18;14;10;10;10;7;1;1,40S ribosomal protein S2,RPS2,sp|P15880|RS2_HUMAN 40S ribosomal protein S2 OS=Homo sapiens OX=9606 GN=RPS2 PE=1 SV=2;tr|H0YEN5|H0YEN5_HUMAN 40S ribosomal protein S2 (Fragment) OS=Homo sapiens OX=9606 GN=RPS2 PE=1 SV=1;tr|E9PQD7|E9PQD7_HUMAN 40S ribosomal protein S2 OS=Homo sapiens OX=9,20,20,50.9,50.9
H2AFX;HIST1H2AA,-0.0613402461,0.771390688842541,0,P16104;Q96QV6,P16104;Q96QV6,10;7,3;3,1;1,Histone H2AX;Histone H2A type 1-A,H2AFX;HIST1H2AA,sp|P16104|H2AX_HUMAN Histone H2AX OS=Homo sapiens OX=9606 GN=H2AX PE=1 SV=2;sp|Q96QV6|H2A1A_HUMAN Histone H2A type 1-A OS=Homo sapiens OX=9606 GN=H2AC1 PE=1 SV=3,10,1,59.4,25.9
HIST1H1C,0.0684044995,0.779291404832177,0,P16403,P16403,19,3,3,Histone H1.2,HIST1H1C,sp|P16403|H12_HUMAN Histone H1.2 OS=Homo sapiens OX=9606 GN=H1-2 PE=1 SV=2,19,3,46,9.9
ATP2A2,-0.0900590687,0.553624465490461,0,P16615;H7C5W9;O14983;Q93084,P16615;H7C5W9,14;11;3;2,14;11;3;2,14;11;3;2,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2,ATP2A2,sp|P16615|AT2A2_HUMAN Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 OS=Homo sapiens OX=9606 GN=ATP2A2 PE=1 SV=1;tr|H7C5W9|H7C5W9_HUMAN Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 (Fragment) OS=Homo sapiens OX=9606 GN=ATP2A2 PE=1 SV=1,14,14,16.6,16.6
HSPA6;HSPA7,0.078334552,0.533516278842985,0,P17066;P48741,P17066;P48741,11;7,2;2,2;2,Heat shock 70 kDa protein 6;Putative heat shock 70 kDa protein 7,HSPA6;HSPA7,sp|P17066|HSP76_HUMAN Heat shock 70 kDa protein 6 OS=Homo sapiens OX=9606 GN=HSPA6 PE=1 SV=2;sp|P48741|HSP77_HUMAN Putative heat shock 70 kDa protein 7 OS=Homo sapiens OX=9606 GN=HSPA7 PE=5 SV=2,11,2,15.7,3.7
HMGA1,0.6822000058,0.0176746660473607,0,P17096,P17096,3,3,3,High mobility group protein HMG-I/HMG-Y,HMGA1,sp|P17096|HMGA1_HUMAN High mobility group protein HMG-I/HMG-Y OS=Homo sapiens OX=9606 GN=HMGA1 PE=1 SV=3,3,3,41.1,41.1
GOT1,0.0130650356,0.922820177607341,0,P17174,P17174,22,22,22,"Aspartate aminotransferase, cytoplasmic",GOT1,"sp|P17174|AATC_HUMAN Aspartate aminotransferase, cytoplasmic OS=Homo sapiens OX=9606 GN=GOT1 PE=1 SV=3",22,22,67.1,67.1
ITGA2,-0.9458226952,0.155122037081374,0,P17301,P17301,10,10,1,Integrin alpha-2,ITGA2,sp|P17301|ITA2_HUMAN Integrin alpha-2 OS=Homo sapiens OX=9606 GN=ITGA2 PE=1 SV=1,10,1,9.8,0.9
CAPN2,0.203370133,0.228222152603119,0,P17655,P17655,7,7,7,Calpain-2 catalytic subunit,CAPN2,sp|P17655|CAN2_HUMAN Calpain-2 catalytic subunit OS=Homo sapiens OX=9606 GN=CAPN2 PE=1 SV=6,7,7,13.1,13.1
PTPN2,0.1659870495,0.708426379457303,0,P17706;K7ER87;A0A2R8YD79;D3DUJ3;K7EQG9;K7ERU1;K7ELS9;K7EIE9,P17706;K7ER87;A0A2R8YD79;D3DUJ3;K7EQG9,4;3;3;2;2;1;1;1,4;3;3;2;2;1;1;1,4;3;3;2;2;1;1;1,Tyrosine-protein phosphatase non-receptor type 2;Protein-tyrosine-phosphatase;Tyrosine-protein phosphatase non-receptor type,PTPN2,sp|P17706|PTN2_HUMAN Tyrosine-protein phosphatase non-receptor type 2 OS=Homo sapiens OX=9606 GN=PTPN2 PE=1 SV=2;tr|K7ER87|K7ER87_HUMAN Tyrosine-protein phosphatase non-receptor type 2 OS=Homo sapiens OX=9606 GN=PTPN2 PE=1 SV=1;tr|A0A2R8YD79|A0A2R8YD79_HUM,4,4,14.9,14.9
TCP1,0.2317255839,0.186960445680488,0,P17987;E7ERF2;E7EQR6;F5H282;F5GZ03;F5H136;F5GZI8;F5H676;F5GYL4;F5H726;F5H7Y1,P17987;E7ERF2;E7EQR6;F5H282,37;28;26;22;15;8;6;6;4;3;2,37;28;26;22;15;8;6;6;4;3;2,37;28;26;22;15;8;6;6;4;3;2,T-complex protein 1 subunit alpha,TCP1,sp|P17987|TCPA_HUMAN T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1;tr|E7ERF2|E7ERF2_HUMAN T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1;tr|E7EQR6|E7EQR6_HUMAN T-complex protein 1 subunit alpha OS=,37,37,64,64
PTPN1,0.0123971433,0.919300328588008,0,P18031;B4DSN5,P18031;B4DSN5,10;7,10;7,10;7,Tyrosine-protein phosphatase non-receptor type 1;Tyrosine-protein phosphatase non-receptor type,PTPN1,sp|P18031|PTN1_HUMAN Tyrosine-protein phosphatase non-receptor type 1 OS=Homo sapiens OX=9606 GN=PTPN1 PE=1 SV=1;tr|B4DSN5|B4DSN5_HUMAN Tyrosine-protein phosphatase non-receptor type OS=Homo sapiens OX=9606 GN=PTPN1 PE=1 SV=1,10,10,32,32
RPL35A,0.2409818976,0.149815673140253,0,P18077;F8WBS5;F8WB72;C9K025,P18077;F8WBS5;F8WB72;C9K025,6;4;4;4,6;4;4;4,6;4;4;4,60S ribosomal protein L35a,RPL35A,sp|P18077|RL35A_HUMAN 60S ribosomal protein L35a OS=Homo sapiens OX=9606 GN=RPL35A PE=1 SV=2;tr|F8WBS5|F8WBS5_HUMAN 60S ribosomal protein L35a OS=Homo sapiens OX=9606 GN=RPL35A PE=1 SV=1;tr|F8WB72|F8WB72_HUMAN 60S ribosomal protein L35a OS=Homo sapiens OX=,6,6,31.8,31.8
RPL7,0.4401303781,0.0166696565700864,0,P18124;A8MUD9;C9JIJ5;C9JZ88,P18124;A8MUD9,26;22;8;6,26;22;8;6,26;22;8;6,60S ribosomal protein L7,RPL7,sp|P18124|RL7_HUMAN 60S ribosomal protein L7 OS=Homo sapiens OX=9606 GN=RPL7 PE=1 SV=1;tr|A8MUD9|A8MUD9_HUMAN 60S ribosomal protein L7 OS=Homo sapiens OX=9606 GN=RPL7 PE=1 SV=1,26,26,66.9,66.9
VCL,0.4047174164,0.204858321969491,0,P18206,P18206,15,15,15,Vinculin,VCL,sp|P18206|VINC_HUMAN Vinculin OS=Homo sapiens OX=9606 GN=VCL PE=1 SV=4,15,15,18.5,18.5
SON,-0.4829983193,0.0439442717173933,0,P18583;H7C1M2;J3QSZ5,P18583;H7C1M2,7;6;2,7;6;2,7;6;2,Protein SON,SON,sp|P18583|SON_HUMAN Protein SON OS=Homo sapiens OX=9606 GN=SON PE=1 SV=4;tr|H7C1M2|H7C1M2_HUMAN Protein SON (Fragment) OS=Homo sapiens OX=9606 GN=SON PE=1 SV=1,7,7,4.6,4.6
PGAM1;PGAM4,-0.0190765388,0.881096939953219,0,P18669;Q8N0Y7;P15259,P18669;Q8N0Y7,23;12;6,23;12;6,23;12;6,Phosphoglycerate mutase 1;Probable phosphoglycerate mutase 4,PGAM1;PGAM4,sp|P18669|PGAM1_HUMAN Phosphoglycerate mutase 1 OS=Homo sapiens OX=9606 GN=PGAM1 PE=1 SV=2;sp|Q8N0Y7|PGAM4_HUMAN Probable phosphoglycerate mutase 4 OS=Homo sapiens OX=9606 GN=PGAM4 PE=3 SV=1,23,23,73.6,73.6
RCC1,0.1965795795,0.25793321115601,0,P18754;C9JW69;C9JRH2;C9J3R0;C9JMJ4;C9JQZ4,P18754;C9JW69;C9JRH2;C9J3R0;C9JMJ4;C9JQZ4,11;9;6;6;6;6,11;9;6;6;6;6,11;9;6;6;6;6,Regulator of chromosome condensation,RCC1,sp|P18754|RCC1_HUMAN Regulator of chromosome condensation OS=Homo sapiens OX=9606 GN=RCC1 PE=1 SV=1;tr|C9JW69|C9JW69_HUMAN Regulator of chromosome condensation (Fragment) OS=Homo sapiens OX=9606 GN=RCC1 PE=1 SV=1;tr|C9JRH2|C9JRH2_HUMAN Regulator of chromos,11,11,37.3,37.3
NCL,0.1453562292,0.373949956635293,0,P19338;H7BY16;C9JYW2;C9JLB1;C9J1H7;C9JWL1,P19338;H7BY16,41;23;3;3;3;3,41;23;3;3;3;3,41;23;3;3;3;3,Nucleolin,NCL,sp|P19338|NUCL_HUMAN Nucleolin OS=Homo sapiens OX=9606 GN=NCL PE=1 SV=3;tr|H7BY16|H7BY16_HUMAN Nucleolin (Fragment) OS=Homo sapiens OX=9606 GN=NCL PE=1 SV=8,41,41,47.9,47.9
HK1,-0.0392456205,0.806833793348999,0,P19367;B1AR62;P52790,P19367,38;5;2,38;5;2,32;4;0,Hexokinase-1,HK1,sp|P19367|HXK1_HUMAN Hexokinase-1 OS=Homo sapiens OX=9606 GN=HK1 PE=1 SV=3,38,32,46.5,40.6
SRM,0.0360217696,0.773335999426736,0,P19623;K7EKM4;K7EQ47;K7EL89;K7ESL0,P19623,6;2;2;1;1,6;2;2;1;1,6;2;2;1;1,Spermidine synthase,SRM,sp|P19623|SPEE_HUMAN Spermidine synthase OS=Homo sapiens OX=9606 GN=SRM PE=1 SV=1,6,6,15.9,15.9
CSNK2A2,-0.3429773303,0.0634578876092718,0,P19784;H3BSA1;H3BNI9;H3BV19,P19784;H3BSA1;H3BNI9,10;6;5;3,10;6;5;3,10;6;5;3,Casein kinase II subunit alpha,CSNK2A2,sp|P19784|CSK22_HUMAN Casein kinase II subunit alpha OS=Homo sapiens OX=9606 GN=CSNK2A2 PE=1 SV=1;tr|H3BSA1|H3BSA1_HUMAN Casein kinase II subunit alpha (Fragment) OS=Homo sapiens OX=9606 GN=CSNK2A2 PE=1 SV=2;tr|H3BNI9|H3BNI9_HUMAN Casein kinase II subuni,10,10,39.7,39.7
EIF2S2,0.3668915363,0.0968630383897573,0,P20042,P20042,7,7,7,Eukaryotic translation initiation factor 2 subunit 2,EIF2S2,sp|P20042|IF2B_HUMAN Eukaryotic translation initiation factor 2 subunit 2 OS=Homo sapiens OX=9606 GN=EIF2S2 PE=1 SV=2,7,7,26.1,26.1
ANXA7,0.0167119034,0.909057627599727,0,P20073,P20073,12,12,12,Annexin A7,ANXA7,sp|P20073|ANXA7_HUMAN Annexin A7 OS=Homo sapiens OX=9606 GN=ANXA7 PE=1 SV=3,12,12,31.1,31.1
BTF3,-0.0577925593,0.656729190506768,0,P20290;D6RDG3;H0Y9Y1;E9PPC3,P20290;D6RDG3,6;3;2;1,6;3;2;1,5;2;2;0,Transcription factor BTF3,BTF3,sp|P20290|BTF3_HUMAN Transcription factor BTF3 OS=Homo sapiens OX=9606 GN=BTF3 PE=1 SV=1;tr|D6RDG3|D6RDG3_HUMAN Transcription factor BTF3 (Fragment) OS=Homo sapiens OX=9606 GN=BTF3 PE=1 SV=3,6,5,37.9,33.5
RAB6A;RAB6B,-0.0662739342,0.671602488427988,0,P20340;C9JU14;J3KR73;C9JB90;F5H3K7;F5GX61,P20340;C9JU14;J3KR73,5;3;3;2;2;1,5;3;3;2;2;1,2;0;0;0;2;1,Ras-related protein Rab-6A,RAB6A;RAB6B,sp|P20340|RAB6A_HUMAN Ras-related protein Rab-6A OS=Homo sapiens OX=9606 GN=RAB6A PE=1 SV=3;tr|C9JU14|C9JU14_HUMAN Ras-related protein Rab-6B (Fragment) OS=Homo sapiens OX=9606 GN=RAB6B PE=1 SV=3;tr|J3KR73|J3KR73_HUMAN Ras-related protein Rab-6B (Fragment),5,2,22.6,12.5
PSMB1,0.2484342598,0.114789311422749,0,P20618,P20618,7,7,7,Proteasome subunit beta type-1,PSMB1,sp|P20618|PSB1_HUMAN Proteasome subunit beta type-1 OS=Homo sapiens OX=9606 GN=PSMB1 PE=1 SV=2,7,7,43.2,43.2
