WDR12_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
CAPZB,-0.1513253686,0.211127635159368,0,P47756;B1AK85,P47756;B1AK85,12;8,12;8,1;1,F-actin-capping protein subunit beta,CAPZB,sp|P47756|CAPZB_HUMAN F-actin-capping protein subunit beta OS=Homo sapiens OX=9606 GN=CAPZB PE=1 SV=4;tr|B1AK85|B1AK85_HUMAN F-actin-capping protein subunit beta OS=Homo sapiens OX=9606 GN=CAPZB PE=1 SV=1,12,1,46.9,277
EIF1AX;EIF1AY,-0.1214117813,0.39356141883241,0,P47813;O14602;X6RAC9;A6NJH9,P47813;O14602;X6RAC9;A6NJH9,6;5;5;3,6;5;5;3,6;5;5;3,"Eukaryotic translation initiation factor 1A, X-chromosomal;Eukaryotic translation initiation factor 1A, Y-chromosomal",EIF1AX;EIF1AY,"sp|P47813|IF1AX_HUMAN Eukaryotic translation initiation factor 1A, X-chromosomal OS=Homo sapiens OX=9606 GN=EIF1AX PE=1 SV=2;sp|O14602|IF1AY_HUMAN Eukaryotic translation initiation factor 1A, Y-chromosomal OS=Homo sapiens OX=9606 GN=EIF1AY PE=1 SV=4;tr|X6R",6,6,64.6,144
QARS,-0.1471089249,0.213280072052765,0,P47897;A0A1B0GVU9;B4DDN1;A0A0U1RQT0;C9J165;H7C0R3;A0A0U1RQM8;A0A0U1RQE9;A0A0U1RRI9;A0A0U1RQU2;A0A0U1RQL2;A0A0U1RR66;A0A0U1RQX5;A0A1B0GTT3;A0A0U1RQQ5;A0A0U1RRC8;F2Z2V6;A0A0U1RQJ6;A0A0U1RQX9;A0A0U1RRJ7;A0A0U1RR79;A0A0U1RQC3,P47897;A0A1B0GVU9;B4DDN1,41;37;28;18;18;14;13;13;12;12;11;8;8;6;6;6;4;4;4;2;1;1,41;37;28;18;18;14;13;13;12;12;11;8;8;6;6;6;4;4;4;2;1;1,41;37;28;18;18;14;13;13;12;12;11;8;8;6;6;6;4;4;4;2;1;1,Glutamine--tRNA ligase,QARS,sp|P47897|SYQ_HUMAN Glutamine--tRNA ligase OS=Homo sapiens OX=9606 GN=QARS1 PE=1 SV=1;tr|A0A1B0GVU9|A0A1B0GVU9_HUMAN Glutamine--tRNA ligase (Fragment) OS=Homo sapiens OX=9606 GN=QARS1 PE=1 SV=1;tr|B4DDN1|B4DDN1_HUMAN Glutamine--tRNA ligase OS=Homo sapiens ,41,41,60,775
UQCRFS1;UQCRFS1P1,-0.0353551732,0.739865143093742,0,P47985;P0C7P4,P47985;P0C7P4,11;9,11;9,11;9,"Cytochrome b-c1 complex subunit Rieske, mitochondrial;Cytochrome b-c1 complex subunit 11;Putative cytochrome b-c1 complex subunit Rieske-like protein 1",UQCRFS1;UQCRFS1P1,"sp|P47985|UCRI_HUMAN Cytochrome b-c1 complex subunit Rieske, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRFS1 PE=1 SV=2;sp|P0C7P4|UCRIL_HUMAN Putative cytochrome b-c1 complex subunit Rieske-like protein 1 OS=Homo sapiens OX=9606 GN=UQCRFS1P1 PE=5 SV=1",11,11,55.1,274
ATP5O,-0.0208685132,0.889203470407961,0,P48047;A0A494C0K9;H7C0C1;H7C068;H7C086,P48047;A0A494C0K9;H7C0C1,13;8;8;4;3,13;8;8;4;3,13;8;8;4;3,"ATP synthase subunit O, mitochondrial",ATP5O,"sp|P48047|ATPO_HUMAN ATP synthase subunit O, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PO PE=1 SV=1;tr|A0A494C0K9|A0A494C0K9_HUMAN ATP synthase subunit O, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PO PE=4 SV=1;tr|H7C0C1|H7C0C1_HUMAN Uncharacterized p",13,13,69,213
ARCN1,0.0852076673,0.828382169098289,0,P48444;B0YIW6;Q6P1Q5;E9PK34,P48444;B0YIW6;Q6P1Q5,18;16;9;3,18;16;9;3,18;16;9;3,Coatomer subunit delta,ARCN1,sp|P48444|COPD_HUMAN Coatomer subunit delta OS=Homo sapiens OX=9606 GN=ARCN1 PE=1 SV=1;tr|B0YIW6|B0YIW6_HUMAN Coatomer subunit delta OS=Homo sapiens OX=9606 GN=ARCN1 PE=1 SV=1;tr|Q6P1Q5|Q6P1Q5_HUMAN Coatomer subunit delta OS=Homo sapiens OX=9606 GN=ARCN1 P,18,18,36.6,511
PSMD8,-0.2041264839,0.432528791606603,0,P48556;R4GMR5;K7EJR3;K7EJC1;K7ERW6;K7ENY6,P48556;R4GMR5;K7EJR3;K7EJC1,11;11;9;6;3;2,11;11;9;6;3;2,11;11;9;6;3;2,26S proteasome non-ATPase regulatory subunit 8,PSMD8,sp|P48556|PSMD8_HUMAN 26S proteasome non-ATPase regulatory subunit 8 OS=Homo sapiens OX=9606 GN=PSMD8 PE=1 SV=2;tr|R4GMR5|R4GMR5_HUMAN 26S proteasome non-ATPase regulatory subunit 8 OS=Homo sapiens OX=9606 GN=PSMD8 PE=1 SV=1;tr|K7EJR3|K7EJR3_HUMAN 26S prot,11,11,41.1,350
CCT5,-0.1049046003,0.437939958879142,0,P48643;E7ENZ3;D6RIZ7;H0Y914,P48643;E7ENZ3,39;36;3;1,39;36;3;1,3;3;3;1,T-complex protein 1 subunit epsilon,CCT5,sp|P48643|TCPE_HUMAN T-complex protein 1 subunit epsilon OS=Homo sapiens OX=9606 GN=CCT5 PE=1 SV=1;tr|E7ENZ3|E7ENZ3_HUMAN T-complex protein 1 subunit epsilon OS=Homo sapiens OX=9606 GN=CCT5 PE=1 SV=1,39,3,79.3,541
NES,-0.2818678891,0.146291404678007,0,P48681,P48681,50,50,50,Nestin,NES,sp|P48681|NEST_HUMAN Nestin OS=Homo sapiens OX=9606 GN=NES PE=1 SV=2,50,50,39,1621
PITPNB,0.1759926962,0.178059242454012,0,P48739;A0A0A0MSW4;B3KYB6;B3KYB7,P48739;A0A0A0MSW4;B3KYB6,14;13;7;6,14;13;7;6,12;11;5;5,Phosphatidylinositol transfer protein beta isoform,PITPNB,sp|P48739|PIPNB_HUMAN Phosphatidylinositol transfer protein beta isoform OS=Homo sapiens OX=9606 GN=PITPNB PE=1 SV=2;tr|A0A0A0MSW4|A0A0A0MSW4_HUMAN Phosphatidylinositol transfer protein beta isoform OS=Homo sapiens OX=9606 GN=PITPNB PE=1 SV=1;tr|B3KYB6|B3K,14,12,61.3,271
CD97,0.2269444088,0.464492624803177,0,P48960,P48960,6,6,6,CD97 antigen;CD97 antigen subunit alpha;CD97 antigen subunit beta,CD97,sp|P48960|AGRE5_HUMAN Adhesion G protein-coupled receptor E5 OS=Homo sapiens OX=9606 GN=ADGRE5 PE=1 SV=4,6,6,11.4,835
ALDH9A1,0.2580991506,0.119749362482966,0,P49189,P49189,13,13,13,4-trimethylaminobutyraldehyde dehydrogenase,ALDH9A1,sp|P49189|AL9A1_HUMAN 4-trimethylaminobutyraldehyde dehydrogenase OS=Homo sapiens OX=9606 GN=ALDH9A1 PE=1 SV=3,13,13,35,494
RPL34,0.0572005031,0.747593436603606,0,P49207,P49207,3,3,3,60S ribosomal protein L34,RPL34,sp|P49207|RL34_HUMAN 60S ribosomal protein L34 OS=Homo sapiens OX=9606 GN=RPL34 PE=1 SV=3,3,3,13.7,117
LMAN1,0.3750188133,0.0156172200156689,0,P49257,P49257,8,8,8,Protein ERGIC-53,LMAN1,sp|P49257|LMAN1_HUMAN Protein ERGIC-53 OS=Homo sapiens OX=9606 GN=LMAN1 PE=1 SV=2,8,8,26.9,510
NASP,-0.2636377321,0.13499710591307,0,P49321;Q5T624;E9PI86;E9PRH9;H0YF33;H0YDS9;E9PPQ8;E9PPR5,P49321;Q5T624,20;12;9;9;9;8;6;4,20;12;9;9;9;8;6;4,20;12;9;9;9;8;6;4,Nuclear autoantigenic sperm protein,NASP,sp|P49321|NASP_HUMAN Nuclear autoantigenic sperm protein OS=Homo sapiens OX=9606 GN=NASP PE=1 SV=2;tr|Q5T624|Q5T624_HUMAN Nuclear autoantigenic sperm protein OS=Homo sapiens OX=9606 GN=NASP PE=1 SV=1,20,20,39.6,788
FASN,-0.0355548102,0.841592553381222,0,P49327;A0A0U1RQF0;A0A0U1RRG3;A0A1B0GTR5;J3KTF0,P49327;A0A0U1RQF0,124;122;7;1;1,124;122;7;1;1,124;122;7;1;1,Fatty acid synthase;[Acyl-carrier-protein] S-acetyltransferase;[Acyl-carrier-protein] S-malonyltransferase;3-oxoacyl-[acyl-carrier-protein] synthase;3-oxoacyl-[acyl-carrier-protein] reductase;3-hydroxyacyl-[acyl-carrier-protein] dehydratase;Enoyl-[acyl-carrier-protein] reductase;Oleoyl-[acyl-carrier-protein] hydrolase,FASN,sp|P49327|FAS_HUMAN Fatty acid synthase OS=Homo sapiens OX=9606 GN=FASN PE=1 SV=3;tr|A0A0U1RQF0|A0A0U1RQF0_HUMAN Fatty acid synthase OS=Homo sapiens OX=9606 GN=FASN PE=1 SV=1,124,124,66.3,2511
CCT3,-0.0907325839,0.463797465158704,0,P49368;B4DUR8;E9PRC8;Q5SZX6;E9PQ35;E9PM09;Q5SZW8;Q5SZX9,P49368;B4DUR8,36;33;15;14;9;8;8;6,36;33;15;14;9;8;8;6,36;33;15;14;9;8;8;6,T-complex protein 1 subunit gamma,CCT3,sp|P49368|TCPG_HUMAN T-complex protein 1 subunit gamma OS=Homo sapiens OX=9606 GN=CCT3 PE=1 SV=4;tr|B4DUR8|B4DUR8_HUMAN T-complex protein 1 subunit gamma OS=Homo sapiens OX=9606 GN=CCT3 PE=1 SV=1,36,36,73,545
MRPL19,0.2031974905,0.142855865339991,0,P49406;S4R3W9;A0A0A0MRF4;S4R455;H7C2J0,P49406;S4R3W9;A0A0A0MRF4,5;3;3;1;1,5;3;3;1;1,5;3;3;1;1,"39S ribosomal protein L19, mitochondrial",MRPL19,"sp|P49406|RM19_HUMAN 39S ribosomal protein L19, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL19 PE=1 SV=2;tr|S4R3W9|S4R3W9_HUMAN 39S ribosomal protein L19, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=MRPL19 PE=1 SV=1;tr|A0A0A0MRF4|A0A0A0MRF4_HUMAN ",5,5,18.2,292
TUFM,0.1010761681,0.33854538320357,0,P49411;H3BNU3,P49411,31;2,31;2,31;2,"Elongation factor Tu, mitochondrial",TUFM,"sp|P49411|EFTU_HUMAN Elongation factor Tu, mitochondrial OS=Homo sapiens OX=9606 GN=TUFM PE=1 SV=2",31,31,71.2,452
SRP9,-0.0555284318,0.620988237247164,0,P49458;Q6P2S0;Q659G3;E9PE20,P49458,5;2;2;2,5;2;2;2,5;2;2;2,Signal recognition particle 9 kDa protein,SRP9,sp|P49458|SRP09_HUMAN Signal recognition particle 9 kDa protein OS=Homo sapiens OX=9606 GN=SRP9 PE=1 SV=2,5,5,52.3,86
AARS,0.339251524,0.0817415974394173,0,P49588;H3BPK7,P49588,36;10,36;10,36;10,"Alanine--tRNA ligase, cytoplasmic",AARS,"sp|P49588|SYAC_HUMAN Alanine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=AARS1 PE=1 SV=2",36,36,51.9,968
CARS,1.2498891639,0.00802491346329446,1,P49589;B4DKY1;C9JLN0;E9PRS8;E9PLP0,P49589;B4DKY1,10;9;1;1;1,10;9;1;1;1,10;9;1;1;1,"Cysteine--tRNA ligase, cytoplasmic",CARS,"sp|P49589|SYCC_HUMAN Cysteine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=CARS1 PE=1 SV=3;tr|B4DKY1|B4DKY1_HUMAN Cysteine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=CARS1 PE=1 SV=1",10,10,18,748
SARS,0.2137575315,0.27172375854876,0,P49591;Q5T5C7,P49591;Q5T5C7,14;14,14;14,14;14,"Serine--tRNA ligase, cytoplasmic",SARS,"sp|P49591|SYSC_HUMAN Serine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=SARS1 PE=1 SV=3;tr|Q5T5C7|Q5T5C7_HUMAN Serine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=SARS1 PE=1 SV=1",14,14,42.4,514
PSMB3,0.0375433614,0.764692638320738,0,P49720;A0A087WXQ8;A0A087WY10;A0A087WUL2,P49720;A0A087WXQ8;A0A087WY10;A0A087WUL2,8;7;7;7,8;7;7;7,8;7;7;7,Proteasome subunit beta type-3,PSMB3,sp|P49720|PSB3_HUMAN Proteasome subunit beta type-3 OS=Homo sapiens OX=9606 GN=PSMB3 PE=1 SV=2;tr|A0A087WXQ8|A0A087WXQ8_HUMAN Proteasome subunit beta type-3 OS=Homo sapiens OX=9606 GN=PSMB3 PE=1 SV=1;tr|A0A087WY10|A0A087WY10_HUMAN Proteasome subunit beta t,8,8,43.9,205
PSMB2,-0.1725829104,0.236949684315127,0,P49721;A0A087WVV1,P49721,14;6,14;6,14;6,Proteasome subunit beta type-2,PSMB2,sp|P49721|PSB2_HUMAN Proteasome subunit beta type-2 OS=Homo sapiens OX=9606 GN=PSMB2 PE=1 SV=1,14,14,76.1,201
MCM2,-0.4878466947,0.0142605894435774,0,P49736;H0Y8E6;H7C4N9;C9J013;C9JZ21;F8WDM3,P49736;H0Y8E6,28;26;1;1;1;1,28;26;1;1;1;1,28;26;1;1;1;1,DNA replication licensing factor MCM2,MCM2,sp|P49736|MCM2_HUMAN DNA replication licensing factor MCM2 OS=Homo sapiens OX=9606 GN=MCM2 PE=1 SV=4;tr|H0Y8E6|H0Y8E6_HUMAN DNA helicase (Fragment) OS=Homo sapiens OX=9606 GN=MCM2 PE=1 SV=1,28,28,41.9,904
ACADVL,-0.0593460084,0.594832354758764,0,P49748;G3V1M7;J3KSR4;J3QRJ8;K7EQP4;K7EJW8;J3KS89;J3QKU9;K7EMF8,P49748,29;12;7;6;6;3;2;2;1,29;12;7;6;6;3;2;2;1,29;12;7;6;6;3;2;2;1,"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial",ACADVL,"sp|P49748|ACADV_HUMAN Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADVL PE=1 SV=1",29,29,57.3,655
YLPM1,0.2425729624,0.431048417587331,0,P49750;F8VU51;H0YIQ2;H0YI23,P49750;F8VU51;H0YIQ2,7;6;4;2,7;6;4;2,7;6;4;2,YLP motif-containing protein 1,YLPM1,sp|P49750|YLPM1_HUMAN YLP motif-containing protein 1 OS=Homo sapiens OX=9606 GN=YLPM1 PE=1 SV=4;tr|F8VU51|F8VU51_HUMAN YLP motif-containing protein 1 OS=Homo sapiens OX=9606 GN=YLPM1 PE=1 SV=1;tr|H0YIQ2|H0YIQ2_HUMAN YLP motif-containing protein 1 (Fragment,7,7,5.6,2146
TMED10,-0.0255571142,0.8141195622748,0,P49755;G3V2K7,P49755;G3V2K7,6;3,6;3,6;3,Transmembrane emp24 domain-containing protein 10,TMED10,sp|P49755|TMEDA_HUMAN Transmembrane emp24 domain-containing protein 10 OS=Homo sapiens OX=9606 GN=TMED10 PE=1 SV=2;tr|G3V2K7|G3V2K7_HUMAN Transmembrane emp24 domain-containing protein 10 OS=Homo sapiens OX=9606 GN=TMED10 PE=1 SV=1,6,6,29.2,219
RBM25,0.0023326652,0.984807084094521,0,P49756;E9PQU5;H0YE46;E9PSE8,P49756,14;5;2;1,14;5;2;1,14;5;2;1,RNA-binding protein 25,RBM25,sp|P49756|RBM25_HUMAN RNA-binding protein 25 OS=Homo sapiens OX=9606 GN=RBM25 PE=1 SV=3,14,14,20.2,843
HINT1,-0.070462109,0.51287378436007,0,P49773;D6REP8;D6RE99;D6RD60;D6RC06,P49773;D6REP8;D6RE99;D6RD60,8;4;4;4;2,8;4;4;4;2,8;4;4;4;2,Histidine triad nucleotide-binding protein 1,HINT1,sp|P49773|HINT1_HUMAN Histidine triad nucleotide-binding protein 1 OS=Homo sapiens OX=9606 GN=HINT1 PE=1 SV=2;tr|D6REP8|D6REP8_HUMAN Histidine triad nucleotide-binding protein 1 OS=Homo sapiens OX=9606 GN=HINT1 PE=1 SV=1;tr|D6RE99|D6RE99_HUMAN Histidine tr,8,8,79.4,126
RANBP2,-0.4756765368,0.187869314591474,0,P49792;O14715;Q99666;J3KQ37;F8W705;P0DJD0;P0DJD1;F8VYC4;A0A286YES2;A0A1W2PNU4;F8WBP7,P49792,21;8;7;7;4;3;3;3;3;3;1,21;8;7;7;4;3;3;3;3;3;1,11;0;0;0;0;0;0;0;0;0;1,E3 SUMO-protein ligase RanBP2,RANBP2,sp|P49792|RBP2_HUMAN E3 SUMO-protein ligase RanBP2 OS=Homo sapiens OX=9606 GN=RANBP2 PE=1 SV=2,21,11,10.6,3224
RGS3,-1.9716339522,0.102037313994601,0,P49796;H7BXY1;A0A087WUY2,P49796;H7BXY1;A0A087WUY2,2;1;1,2;1;1,2;1;1,Regulator of G-protein signaling 3,RGS3,"sp|P49796|RGS3_HUMAN Regulator of G-protein signaling 3 OS=Homo sapiens OX=9606 GN=RGS3 PE=1 SV=2;tr|H7BXY1|H7BXY1_HUMAN Regulator of G-protein signalling 3, isoform CRA_i OS=Homo sapiens OX=9606 GN=RGS3 PE=1 SV=1;tr|A0A087WUY2|A0A087WUY2_HUMAN Regulator o",2,2,2.3,1198
SEPHS1,-0.0840942218,0.528162964180389,0,P49903;Q5T5U6;Q5T5U7,P49903,10;4;1,10;4;1,10;4;1,"Selenide, water dikinase 1",SEPHS1,"sp|P49903|SPS1_HUMAN Selenide, water dikinase 1 OS=Homo sapiens OX=9606 GN=SEPHS1 PE=1 SV=2",10,10,47.4,392
GMPS,-0.1626988029,0.232749469699533,0,P49915,P49915,23,23,23,GMP synthase [glutamine-hydrolyzing],GMPS,sp|P49915|GUAA_HUMAN GMP synthase [glutamine-hydrolyzing] OS=Homo sapiens OX=9606 GN=GMPS PE=1 SV=1,23,23,59.7,693
IDH3A,0.1025820067,0.403644500392784,0,P50213;H0YL72;H0YLI6;H0YMU3;H0YKD0;H0YM64;H0YNF5;H0YM46,P50213;H0YL72;H0YLI6;H0YMU3;H0YKD0,13;10;8;8;7;3;3;2,13;10;8;8;7;3;3;2,13;10;8;8;7;3;3;2,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial",IDH3A,"sp|P50213|IDH3A_HUMAN Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=IDH3A PE=1 SV=1;tr|H0YL72|H0YL72_HUMAN Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=IDH3A PE=1 SV=1;tr|H0",13,13,38.8,366
GDI2,-0.0733401071,0.467152642502233,0,P50395;Q5SX87;V9GYF8;Q5SX90;V9GYJ7;Q5SX86,P50395;Q5SX87,36;19;13;13;11;11,36;19;13;13;11;11,20;10;9;9;7;7,Rab GDP dissociation inhibitor beta,GDI2,sp|P50395|GDIB_HUMAN Rab GDP dissociation inhibitor beta OS=Homo sapiens OX=9606 GN=GDI2 PE=1 SV=2;tr|Q5SX87|Q5SX87_HUMAN Rab GDP dissociation inhibitor (Fragment) OS=Homo sapiens OX=9606 GN=GDI2 PE=1 SV=1,36,20,76.9,445
EMD,-0.5336606133,0.0529268221157327,0,P50402;Q5HY57;F8WEQ1,P50402;Q5HY57,6;4;1,6;4;1,6;4;1,Emerin,EMD,sp|P50402|EMD_HUMAN Emerin OS=Homo sapiens OX=9606 GN=EMD PE=1 SV=1;tr|Q5HY57|Q5HY57_HUMAN Emerin OS=Homo sapiens OX=9606 GN=EMD PE=1 SV=1,6,6,32.7,254
SERPINH1,-0.1856976401,0.279505577308249,0,P50454;E9PPV6;E9PR70;E9PK86;E9PMI5;E9PNX1;E9PJH8;E9PIG2;E9PRS3;E9PQ34;E9PLA6,P50454;E9PPV6;E9PR70,17;12;10;7;7;5;3;3;3;2;1,17;12;10;7;7;5;3;3;3;2;1,6;6;6;6;6;5;3;3;3;2;1,Serpin H1,SERPINH1,sp|P50454|SERPH_HUMAN Serpin H1 OS=Homo sapiens OX=9606 GN=SERPINH1 PE=1 SV=2;tr|E9PPV6|E9PPV6_HUMAN Serpin H1 OS=Homo sapiens OX=9606 GN=SERPINH1 PE=1 SV=1;tr|E9PR70|E9PR70_HUMAN Serpin H1 (Fragment) OS=Homo sapiens OX=9606 GN=SERPINH1 PE=1 SV=1,17,6,50,418
PDLIM4,-0.9454026442,0.00309568722861303,0,P50479;C9J542,P50479,14;4,14;4,14;4,PDZ and LIM domain protein 4,PDLIM4,sp|P50479|PDLI4_HUMAN PDZ and LIM domain protein 4 OS=Homo sapiens OX=9606 GN=PDLIM4 PE=1 SV=2,14,14,57.3,330
ST13;ST13P5,-0.2281322063,0.0743244482682802,0,P50502;Q8NFI4;Q3KNR6;H7C3I1;F6VDH7;Q8IZP2;F8WAQ7,P50502;Q8NFI4;Q3KNR6;H7C3I1,13;10;9;8;5;5;2,13;10;9;8;5;5;2,13;10;9;8;5;5;2,Hsc70-interacting protein;Putative protein FAM10A5,ST13;ST13P5,sp|P50502|F10A1_HUMAN Hsc70-interacting protein OS=Homo sapiens OX=9606 GN=ST13 PE=1 SV=2;sp|Q8NFI4|F10A5_HUMAN Putative protein FAM10A5 OS=Homo sapiens OX=9606 GN=ST13P5 PE=5 SV=1;tr|Q3KNR6|Q3KNR6_HUMAN Hsc70-interacting protein OS=Homo sapiens OX=9606 GN,13,13,29.5,369
VASP,-0.1177274566,0.270592488749398,0,P50552;K7ENL7;K7ENR7;K7EIG8;K7EM16,P50552;K7ENL7,8;4;3;1;1,8;4;3;1;1,8;4;3;1;1,Vasodilator-stimulated phosphoprotein,VASP,sp|P50552|VASP_HUMAN Vasodilator-stimulated phosphoprotein OS=Homo sapiens OX=9606 GN=VASP PE=1 SV=3;tr|K7ENL7|K7ENL7_HUMAN Vasodilator-stimulated phosphoprotein OS=Homo sapiens OX=9606 GN=VASP PE=1 SV=1,8,8,27.9,380
DNM2,-0.755292042,0.0179989027857935,0,P50570;K7EMQ3,P50570,6;2,2;1,1;1,Dynamin-2,DNM2,sp|P50570|DYN2_HUMAN Dynamin-2 OS=Homo sapiens OX=9606 GN=DNM2 PE=1 SV=2,6,1,8.3,870
CCT8,-0.3130493296,0.146781210511981,0,P50990;H7C4C8;H7C2U0,P50990;H7C4C8,39;20;7,39;20;7,39;20;7,T-complex protein 1 subunit theta,CCT8,sp|P50990|TCPQ_HUMAN T-complex protein 1 subunit theta OS=Homo sapiens OX=9606 GN=CCT8 PE=1 SV=4;tr|H7C4C8|H7C4C8_HUMAN T-complex protein 1 subunit theta (Fragment) OS=Homo sapiens OX=9606 GN=CCT8 PE=1 SV=1,39,39,69.7,548
CCT4,-0.0214467396,0.846228124250422,0,P50991,P50991,30,30,30,T-complex protein 1 subunit delta,CCT4,sp|P50991|TCPD_HUMAN T-complex protein 1 subunit delta OS=Homo sapiens OX=9606 GN=CCT4 PE=1 SV=4,30,30,67.7,539
ANXA11,-0.0995270315,0.500136206731778,0,P50995;H0Y6E1;P27216;E5RIN3,P50995,15;5;1;1,15;5;1;1,15;5;1;1,Annexin A11,ANXA11,sp|P50995|ANX11_HUMAN Annexin A11 OS=Homo sapiens OX=9606 GN=ANXA11 PE=1 SV=1,15,15,32.5,505
RAB5C,-0.2249742191,0.0779182870246091,0,P51148;K7ERI8;K7ERQ8;F8VVK3;K7ENY4;P20339;F8VVZ0;F8VUA5;F8VWU4;K7EIP6;F8WCY6;F8WD79;F8VPW9;F8VSF8;F8VWZ7,P51148;K7ERI8;K7ERQ8;F8VVK3;K7ENY4,7;5;5;4;4;3;3;3;2;1;1;1;1;1;1,7;5;5;4;4;3;3;3;2;1;1;1;1;1;1,4;2;2;1;2;0;0;0;0;1;0;0;0;0;0,Ras-related protein Rab-5C,RAB5C,sp|P51148|RAB5C_HUMAN Ras-related protein Rab-5C OS=Homo sapiens OX=9606 GN=RAB5C PE=1 SV=2;tr|K7ERI8|K7ERI8_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1;tr|K7ERQ8|K7ERQ8_HUMAN PCAF_N domain-containing protein (Fragment) OS=Homo sapiens ,7,4,42.1,216
RAB7A,0.0710719558,0.718837947457269,0,P51149;C9J592;C9J8S3;C9IZZ0;C9J4V0;C9J4S4;C9J7D1,P51149;C9J592;C9J8S3;C9IZZ0;C9J4V0,15;12;10;8;8;6;4,15;12;10;8;8;6;4,15;12;10;8;8;6;4,Ras-related protein Rab-7a,RAB7A,sp|P51149|RAB7A_HUMAN Ras-related protein Rab-7a OS=Homo sapiens OX=9606 GN=RAB7A PE=1 SV=1;tr|C9J592|C9J592_HUMAN Ras-related protein Rab-7a (Fragment) OS=Homo sapiens OX=9606 GN=RAB7A PE=1 SV=1;tr|C9J8S3|C9J8S3_HUMAN Ras-related protein Rab-7a OS=Homo sa,15,15,78.3,207
RAB13,0.0052012148,0.97500197494495,0,P51153;H0YMN7;A0A087WWB9;M0R257,P51153,5;2;2;1,2;0;1;0,2;0;1;0,Ras-related protein Rab-13,RAB13,sp|P51153|RAB13_HUMAN Ras-related protein Rab-13 OS=Homo sapiens OX=9606 GN=RAB13 PE=1 SV=1,5,2,25.1,203
DAP3,0.1006589063,0.439077410751699,0,P51398;V9GZ03;V9GYL9;V9GYJ9;V9GYA7;V9GYW1;V9GZ61;V9GYC9;V9GY11;V9GYJ3;V9GYF7,P51398;V9GZ03;V9GYL9;V9GYJ9;V9GYA7,10;7;7;6;5;4;3;3;3;2;1,10;7;7;6;5;4;3;3;3;2;1,10;7;7;6;5;4;3;3;3;2;1,"28S ribosomal protein S29, mitochondrial",DAP3,"sp|P51398|RT29_HUMAN 28S ribosomal protein S29, mitochondrial OS=Homo sapiens OX=9606 GN=DAP3 PE=1 SV=1;tr|V9GZ03|V9GZ03_HUMAN 28S ribosomal protein S29, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=DAP3 PE=1 SV=1;tr|V9GYL9|V9GYL9_HUMAN 28S ribosoma",10,10,36.4,398
SSR4,0.0226392858,0.840414076000514,0,P51571;A6NLM8,P51571;A6NLM8,5;3,5;3,5;3,Translocon-associated protein subunit delta,SSR4,sp|P51571|SSRD_HUMAN Translocon-associated protein subunit delta OS=Homo sapiens OX=9606 GN=SSR4 PE=1 SV=1;tr|A6NLM8|A6NLM8_HUMAN Translocon-associated protein subunit delta OS=Homo sapiens OX=9606 GN=SSR4 PE=1 SV=1,5,5,31.2,173
BCAP31,-0.1554375769,0.444981731959724,0,P51572;C9JSP1;C9JQ75;C9J0M4;C9JMD7,P51572;C9JSP1;C9JQ75;C9J0M4;C9JMD7,6;4;4;4;3,6;4;4;4;3,2;2;2;2;1,B-cell receptor-associated protein 31,BCAP31,sp|P51572|BAP31_HUMAN B-cell receptor-associated protein 31 OS=Homo sapiens OX=9606 GN=BCAP31 PE=1 SV=3;tr|C9JSP1|C9JSP1_HUMAN B-cell receptor-associated protein (Fragment) OS=Homo sapiens OX=9606 GN=BCAP31 PE=1 SV=1;tr|C9JQ75|C9JQ75_HUMAN B-cell receptor-,6,2,26,246
