DCAF4_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
HMGB1,-0.2149226579,0.0549260615062331,0,P09429;Q5T7C4;B2RPK0,P09429;Q5T7C4,14;12;5,14;12;5,9;9;2,High mobility group protein B1,HMGB1,sp|P09429|HMGB1_HUMAN High mobility group protein B1 OS=Homo sapiens OX=9606 GN=HMGB1 PE=1 SV=3;tr|Q5T7C4|Q5T7C4_HUMAN High mobility group protein B1 OS=Homo sapiens OX=9606 GN=HMGB1 PE=1 SV=1,14,9,44.7,215
CLTA,-0.1475151271,0.154730151334727,0,P09496;F8WF69;C9J8P9,P09496;F8WF69;C9J8P9,9;6;5,9;6;5,9;6;5,Clathrin light chain A,CLTA,sp|P09496|CLCA_HUMAN Clathrin light chain A OS=Homo sapiens OX=9606 GN=CLTA PE=1 SV=1;tr|F8WF69|F8WF69_HUMAN Clathrin light chain OS=Homo sapiens OX=9606 GN=CLTA PE=1 SV=1;tr|C9J8P9|C9J8P9_HUMAN Clathrin light chain OS=Homo sapiens OX=9606 GN=CLTA PE=1 SV=,9,9,25.8,248
ANXA4,-0.461945744,0.0668323993942223,0,P09525;Q6P452;B4E1S2,P09525;Q6P452;B4E1S2,9;8;5,9;8;5,9;8;5,Annexin A4;Annexin,ANXA4,sp|P09525|ANXA4_HUMAN Annexin A4 OS=Homo sapiens OX=9606 GN=ANXA4 PE=1 SV=4;tr|Q6P452|Q6P452_HUMAN Annexin OS=Homo sapiens OX=9606 GN=ANXA4 PE=1 SV=1;tr|B4E1S2|B4E1S2_HUMAN Annexin OS=Homo sapiens OX=9606 GN=ANXA4 PE=1 SV=1,9,9,34.2,319
DLD,-0.2075358981,0.0969983332036515,0,P09622;E9PEX6;F8WDM5;A0A1W2PR83;F2Z2E3,P09622;E9PEX6,15;14;2;2;2,15;14;2;2;2,15;14;2;2;2,"Dihydrolipoyl dehydrogenase, mitochondrial;Dihydrolipoyl dehydrogenase",DLD,"sp|P09622|DLDH_HUMAN Dihydrolipoyl dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=DLD PE=1 SV=2;tr|E9PEX6|E9PEX6_HUMAN Dihydrolipoyl dehydrogenase OS=Homo sapiens OX=9606 GN=DLD PE=1 SV=1",15,15,35.2,509
SNRPA1,-0.0672128018,0.660403596086907,0,P09661;H0YMA0;H0YKK0;H0YLR3,P09661;H0YMA0;H0YKK0,6;4;4;2,6;4;4;2,6;4;4;2,U2 small nuclear ribonucleoprotein A,SNRPA1,sp|P09661|RU2A_HUMAN U2 small nuclear ribonucleoprotein A OS=Homo sapiens OX=9606 GN=SNRPA1 PE=1 SV=2;tr|H0YMA0|H0YMA0_HUMAN U2 small nuclear ribonucleoprotein A (Fragment) OS=Homo sapiens OX=9606 GN=SNRPA1 PE=1 SV=1;tr|H0YKK0|H0YKK0_HUMAN Small nuclear ,6,6,20.4,255
PARP1,-0.2838056397,0.0509294871212,0,P09874;Q5VX84;Q5VX85,P09874,17;1;1,17;1;1,17;1;1,Poly [ADP-ribose] polymerase 1,PARP1,sp|P09874|PARP1_HUMAN Poly [ADP-ribose] polymerase 1 OS=Homo sapiens OX=9606 GN=PARP1 PE=1 SV=4,17,17,21,1014
LTA4H,-0.1515955131,0.176394232409818,0,P09960;B4DEH5,P09960,10;1,10;1,10;1,Leukotriene A-4 hydrolase,LTA4H,sp|P09960|LKHA4_HUMAN Leukotriene A-4 hydrolase OS=Homo sapiens OX=9606 GN=LTA4H PE=1 SV=2,10,10,22.9,611
ALDOC,0.1429390804,0.299762207788983,0,P09972;K7EKH5;C9J8F3;J3KSV6;J3QKP5;A8MVZ9,P09972;K7EKH5;C9J8F3;J3KSV6;J3QKP5;A8MVZ9,6;3;3;3;3;3,2;2;2;2;2;2,2;2;2;2;2;2,Fructose-bisphosphate aldolase C;Fructose-bisphosphate aldolase,ALDOC,sp|P09972|ALDOC_HUMAN Fructose-bisphosphate aldolase C OS=Homo sapiens OX=9606 GN=ALDOC PE=1 SV=2;tr|K7EKH5|K7EKH5_HUMAN Fructose-bisphosphate aldolase C (Fragment) OS=Homo sapiens OX=9606 GN=ALDOC PE=1 SV=1;tr|C9J8F3|C9J8F3_HUMAN Fructose-bisphosphate ald,6,2,21.2,364
H2AFV;H2AFZ,-0.5149145111,0.0236325934952241,0,Q71UI9;P0C0S5;C9J0D1;A0A494C189;C9J386,Q71UI9;P0C0S5;C9J0D1;A0A494C189,8;8;6;6;2,6;6;4;4;1,6;6;4;4;1,Histone H2A.V;Histone H2A.Z;Histone H2A,H2AFV;H2AFZ,sp|Q71UI9|H2AV_HUMAN Histone H2A.V OS=Homo sapiens OX=9606 GN=H2AZ2 PE=1 SV=3;sp|P0C0S5|H2AZ_HUMAN Histone H2A.Z OS=Homo sapiens OX=9606 GN=H2AZ1 PE=1 SV=2;tr|C9J0D1|C9J0D1_HUMAN Histone H2A OS=Homo sapiens OX=9606 GN=H2AZ2 PE=1 SV=1;tr|A0A494C189|A0A494C1,8,6,58.6,128
UQCRFS1;UQCRFS1P1,0.1578807029,0.467051663978529,0,P47985;P0C7P4,P47985;P0C7P4,4;4,4;4,4;4,"Cytochrome b-c1 complex subunit Rieske, mitochondrial;Cytochrome b-c1 complex subunit 11;Putative cytochrome b-c1 complex subunit Rieske-like protein 1",UQCRFS1;UQCRFS1P1,"sp|P47985|UCRI_HUMAN Cytochrome b-c1 complex subunit Rieske, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRFS1 PE=1 SV=2;sp|P0C7P4|UCRIL_HUMAN Putative cytochrome b-c1 complex subunit Rieske-like protein 1 OS=Homo sapiens OX=9606 GN=UQCRFS1P1 PE=5 SV=1",4,4,24.1,274
U2AF1,-0.2844839875,0.0538763347455219,0,Q01081;P0DN76;Q8WU68;A0A1B0GW87;M0QYK5;M0R2N4,Q01081;P0DN76,3;3;1;1;1;1,3;3;1;1;1;1,3;3;1;1;1;1,Splicing factor U2AF 35 kDa subunit,U2AF1,sp|Q01081|U2AF1_HUMAN Splicing factor U2AF 35 kDa subunit OS=Homo sapiens OX=9606 GN=U2AF1 PE=1 SV=3;sp|P0DN76|U2AF5_HUMAN Splicing factor U2AF 35 kDa subunit-like protein OS=Homo sapiens OX=9606 GN=U2AF1L5 PE=1 SV=1,3,3,22.5,240
CALM2;CALM3;CALM1,-0.014692573,0.895750150439101,0,P0DP25;P0DP24;P0DP23;F8WBR5;M0QZ52;G3V479;A0A590UK56;E7EMB3;G3V361;A0A590UJI2;Q96HY3;P27482;P02585;A0A590UJC0;G3V226;C9J7T9,P0DP25;P0DP24;P0DP23;F8WBR5;M0QZ52;G3V479;A0A590UK56;E7EMB3,7;7;7;5;5;5;5;5;2;2;2;1;1;1;1;1,7;7;7;5;5;5;5;5;2;2;2;1;1;1;1;1,7;7;7;5;5;5;5;5;2;2;2;1;1;1;1;1,,CALM2;CALM3;CALM1,sp|P0DP25|CALM3_HUMAN Calmodulin-3 OS=Homo sapiens OX=9606 GN=CALM3 PE=1 SV=1;sp|P0DP24|CALM2_HUMAN Calmodulin-2 OS=Homo sapiens OX=9606 GN=CALM2 PE=1 SV=1;sp|P0DP23|CALM1_HUMAN Calmodulin-1 OS=Homo sapiens OX=9606 GN=CALM1 PE=1 SV=1;tr|F8WBR5|F8WBR5_HUMAN,7,7,45.6,149
TUBA3E,-0.1134602383,0.494311637401275,0,P0DPH8;P0DPH7;Q6PEY2,P0DPH8;P0DPH7;Q6PEY2,31;31;24,4;4;4,3;3;3,Tubulin alpha-3E chain,TUBA3E,sp|P0DPH8|TBA3D_HUMAN Tubulin alpha-3D chain OS=Homo sapiens OX=9606 GN=TUBA3D PE=1 SV=1;sp|P0DPH7|TBA3C_HUMAN Tubulin alpha-3C chain OS=Homo sapiens OX=9606 GN=TUBA3C PE=1 SV=1;sp|Q6PEY2|TBA3E_HUMAN Tubulin alpha-3E chain OS=Homo sapiens OX=9606 GN=TUBA3E,31,3,64.4,450
FDX1,-0.0040121505,0.982063563669766,0,P10109,P10109,1,1,1,"Adrenodoxin, mitochondrial",FDX1,"sp|P10109|ADX_HUMAN Adrenodoxin, mitochondrial OS=Homo sapiens OX=9606 GN=FDX1 PE=1 SV=1",1,1,4.9,184
GAA,-1.2779280469,0.00188363040955527,1,P10253;I3L0S5;I3L3L3,P10253,10;2;2,10;2;2,10;2;2,Lysosomal alpha-glucosidase;76 kDa lysosomal alpha-glucosidase;70 kDa lysosomal alpha-glucosidase,GAA,sp|P10253|LYAG_HUMAN Lysosomal alpha-glucosidase OS=Homo sapiens OX=9606 GN=GAA PE=1 SV=4,10,10,14.7,952
HIST1H1E;HIST1H1D,-0.6267469237,0.00388940438357445,0,P10412;P16402;P16401;P22492,P10412;P16402,17;14;5;3,17;14;5;3,4;1;0;0,Histone H1.4;Histone H1.3,HIST1H1E;HIST1H1D,sp|P10412|H14_HUMAN Histone H1.4 OS=Homo sapiens OX=9606 GN=H1-4 PE=1 SV=2;sp|P16402|H13_HUMAN Histone H1.3 OS=Homo sapiens OX=9606 GN=H1-3 PE=1 SV=2,17,4,42.5,219
DLAT,0.1120347469,0.562635865751382,0,P10515;H0YDD4;E9PEJ4,P10515;H0YDD4;E9PEJ4,10;9;9,10;9;9,10;9;9,"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial;Acetyltransferase component of pyruvate dehydrogenase complex",DLAT,"sp|P10515|ODP2_HUMAN Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial OS=Homo sapiens OX=9606 GN=DLAT PE=1 SV=3;tr|H0YDD4|H0YDD4_HUMAN Acetyltransferase component of pyruvate dehydrogenase complex (Fr",10,10,19,647
TXN,0.1950101188,0.265252168110621,0,P10599,P10599,3,3,3,Thioredoxin,TXN,sp|P10599|THIO_HUMAN Thioredoxin OS=Homo sapiens OX=9606 GN=TXN PE=1 SV=3,3,3,39,105
COX5B,0.0482695647,0.829274331230108,0,P10606,P10606,4,4,4,"Cytochrome c oxidase subunit 5B, mitochondrial",COX5B,"sp|P10606|COX5B_HUMAN Cytochrome c oxidase subunit 5B, mitochondrial OS=Homo sapiens OX=9606 GN=COX5B PE=1 SV=2",4,4,30.2,129
CTSA,0.9440263933,0.00730302661290655,0,P10619;X6R8A1;X6R5C5,P10619;X6R8A1;X6R5C5,3;3;3,3;3;3,3;3;3,Lysosomal protective protein;Lysosomal protective protein 32 kDa chain;Lysosomal protective protein 20 kDa chain;Carboxypeptidase,CTSA,sp|P10619|PPGB_HUMAN Lysosomal protective protein OS=Homo sapiens OX=9606 GN=CTSA PE=1 SV=2;tr|X6R8A1|X6R8A1_HUMAN Carboxypeptidase OS=Homo sapiens OX=9606 GN=CTSA PE=1 SV=1;tr|X6R5C5|X6R5C5_HUMAN Carboxypeptidase OS=Homo sapiens OX=9606 GN=CTSA PE=1 SV=1,3,3,10.6,480
PRKAR1A,-0.8859321218,0.313475455594613,0,P10644;K7EPB2;K7EPR5;K7EQK3;K7EMU2;X6RAV4;K7EMZ6;K7EM13;K7EIE5;K7EID3;K7EJ40;K7EK41;P31321;K7EKR1;H7BYW5;C9JSK5,P10644;K7EPB2,5;4;2;2;2;2;2;2;2;2;2;2;1;1;1;1,5;4;2;2;2;2;2;2;2;2;2;2;1;1;1;1,5;4;2;2;2;2;2;2;2;2;2;2;1;1;1;1,"cAMP-dependent protein kinase type I-alpha regulatory subunit;cAMP-dependent protein kinase type I-alpha regulatory subunit, N-terminally processed",PRKAR1A,sp|P10644|KAP0_HUMAN cAMP-dependent protein kinase type I-alpha regulatory subunit OS=Homo sapiens OX=9606 GN=PRKAR1A PE=1 SV=1;tr|K7EPB2|K7EPB2_HUMAN cAMP-dependent protein kinase type I-alpha regulatory subunit (Fragment) OS=Homo sapiens OX=9606 GN=PRKAR,5,5,14.4,381
ESD,0.1291091622,0.451873303355637,0,P10768;U3KQT1;X6RA14;H7BZT7,P10768;U3KQT1;X6RA14;H7BZT7,13;12;10;9,13;12;10;9,13;12;10;9,S-formylglutathione hydrolase,ESD,"sp|P10768|ESTD_HUMAN S-formylglutathione hydrolase OS=Homo sapiens OX=9606 GN=ESD PE=1 SV=2;tr|U3KQT1|U3KQT1_HUMAN Esterase D/formylglutathione hydrolase, isoform CRA_c OS=Homo sapiens OX=9606 GN=ESD PE=1 SV=2;tr|X6RA14|X6RA14_HUMAN S-formylglutathione hyd",13,13,48.2,282
HSPD1,0.4595869212,0.00729570795706444,0,P10809;E7ESH4;E7EXB4;C9JL25;C9JCQ4;C9JL19;C9J0S9,P10809,60;21;20;9;7;6;1,60;21;20;9;7;6;1,60;21;20;9;7;6;1,"60 kDa heat shock protein, mitochondrial",HSPD1,"sp|P10809|CH60_HUMAN 60 kDa heat shock protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPD1 PE=1 SV=2",60,60,69.5,573
HSPA5,0.2910459052,0.0273999776779563,0,P11021,P11021,35,34,34,78 kDa glucose-regulated protein,HSPA5,sp|P11021|BIP_HUMAN Endoplasmic reticulum chaperone BiP OS=Homo sapiens OX=9606 GN=HSPA5 PE=1 SV=2,35,34,51.1,654
HSPA8,0.3903420182,0.0206026334898455,0,P11142;E9PKE3;E9PN89;E9PNE6;A8K7Q2;E9PLF4;E9PI65;P54652;E9PS65;E9PM13,P11142;E9PKE3;E9PN89;E9PNE6,55;50;38;35;26;24;17;12;8;5,55;50;38;35;26;24;17;12;8;5,29;29;21;21;24;0;2;5;8;5,Heat shock cognate 71 kDa protein,HSPA8,sp|P11142|HSP7C_HUMAN Heat shock cognate 71 kDa protein OS=Homo sapiens OX=9606 GN=HSPA8 PE=1 SV=1;tr|E9PKE3|E9PKE3_HUMAN Heat shock cognate 71 kDa protein OS=Homo sapiens OX=9606 GN=HSPA8 PE=1 SV=1;tr|E9PN89|E9PN89_HUMAN Heat shock cognate 71 kDa protein ,55,29,59.3,646
UMPS,1.5732237783,0.0743957930752342,0,P11172;F2Z3P2;F2Z303;F8WDG4;E9PFD2,P11172,5;1;1;1;1,5;1;1;1;1,5;1;1;1;1,Uridine 5-monophosphate synthase;Orotate phosphoribosyltransferase;Orotidine 5-phosphate decarboxylase,UMPS,sp|P11172|UMPS_HUMAN Uridine 5-monophosphate synthase OS=Homo sapiens OX=9606 GN=UMPS PE=1 SV=1,5,5,14.2,480
PDHB,-0.0483159017,0.724383491993798,0,P11177;C9J634;F8WF02,P11177;C9J634,5;3;2,5;3;2,5;3;2,"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial",PDHB,"sp|P11177|ODPB_HUMAN Pyruvate dehydrogenase E1 component subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=PDHB PE=1 SV=3;tr|C9J634|C9J634_HUMAN Pyruvate dehydrogenase E1 component subunit beta OS=Homo sapiens OX=9606 GN=PDHB PE=1 SV=1",5,5,16.4,359
RALB;RALA,-0.0784351303,0.488954995680513,0,P11234;P11233;F8WEQ6;C9JPE8;C9JYR1;H7C3P7;C9J6B1;C9JQB3,P11234;P11233;F8WEQ6;C9JPE8;C9JYR1;H7C3P7;C9J6B1;C9JQB3,2;2;1;1;1;1;1;1,2;2;1;1;1;1;1;1,2;2;1;1;1;1;1;1,Ras-related protein Ral-B;Ras-related protein Ral-A,RALB;RALA,sp|P11234|RALB_HUMAN Ras-related protein Ral-B OS=Homo sapiens OX=9606 GN=RALB PE=1 SV=1;sp|P11233|RALA_HUMAN Ras-related protein Ral-A OS=Homo sapiens OX=9606 GN=RALA PE=1 SV=1;tr|F8WEQ6|F8WEQ6_HUMAN Ras-related protein Ral-B OS=Homo sapiens OX=9606 GN=RA,2,2,11.2,206
LAMP1,-0.1284931535,0.43054851429872,0,P11279,P11279,4,4,4,Lysosome-associated membrane glycoprotein 1,LAMP1,sp|P11279|LAMP1_HUMAN Lysosome-associated membrane glycoprotein 1 OS=Homo sapiens OX=9606 GN=LAMP1 PE=1 SV=3,4,4,11.3,417
TOP2A,0.6334701669,0.00250667835467059,0,P11388;Q02880;J3KTB7;E9PCY5,P11388,15;3;3;3,15;3;3;3,15;3;3;3,DNA topoisomerase 2-alpha,TOP2A,sp|P11388|TOP2A_HUMAN DNA topoisomerase 2-alpha OS=Homo sapiens OX=9606 GN=TOP2A PE=1 SV=3,15,15,12.9,1531
G6PD,-0.0728079242,0.733864601093446,0,P11413;E9PD92;E7EM57;E7EUI8,P11413;E9PD92;E7EM57;E7EUI8,28;16;16;16,28;16;16;16,28;16;16;16,Glucose-6-phosphate 1-dehydrogenase,G6PD,sp|P11413|G6PD_HUMAN Glucose-6-phosphate 1-dehydrogenase OS=Homo sapiens OX=9606 GN=G6PD PE=1 SV=4;tr|E9PD92|E9PD92_HUMAN Glucose-6-phosphate 1-dehydrogenase (Fragment) OS=Homo sapiens OX=9606 GN=G6PD PE=1 SV=1;tr|E7EM57|E7EM57_HUMAN Glucose-6-phosphate 1-,28,28,61.2,515
IGF2R,0.4278177418,0.102274149693068,0,P11717,P11717,4,4,4,Cation-independent mannose-6-phosphate receptor,IGF2R,sp|P11717|MPRI_HUMAN Cation-independent mannose-6-phosphate receptor OS=Homo sapiens OX=9606 GN=IGF2R PE=1 SV=3,4,4,2.9,2491
ADH5,0.0091144831,0.942735287855142,0,P11766;D6RFE4;H0YAG8;D6RAY0;D6R9G2,P11766,7;3;3;2;2,7;3;3;2;2,7;3;3;2;2,Alcohol dehydrogenase class-3,ADH5,sp|P11766|ADHX_HUMAN Alcohol dehydrogenase class-3 OS=Homo sapiens OX=9606 GN=ADH5 PE=1 SV=4,7,7,26.5,374
PRPS2,-0.1446580689,0.149222676703209,0,P11908;A6NMS2;D3YTJ7,P11908,5;2;2,1;1;1,1;1;1,Ribose-phosphate pyrophosphokinase 2,PRPS2,sp|P11908|PRPS2_HUMAN Ribose-phosphate pyrophosphokinase 2 OS=Homo sapiens OX=9606 GN=PRPS2 PE=1 SV=2,5,1,22.6,318
PABPC1,-0.1296242626,0.32147015832762,0,P11940;A0A087WTT1;E7ERJ7;E7EQV3;Q9H361;H0YAR2;E5RJB9;E5RH24;H0YBN4;H0YB86;E5RGH3;H0YAP2;E5RHG7;H0YAS7;H0YAS6;H0YB75;Q4VXU2;Q5JQF8;H0YC10;E5RFD8;E5RGC4;Q96DU9;E5RJM8,P11940;A0A087WTT1;E7ERJ7;E7EQV3,29;28;27;27;13;13;10;9;8;8;8;7;4;4;4;4;4;3;2;2;2;1;1,29;28;27;27;13;13;10;9;8;8;8;7;4;4;4;4;4;3;2;2;2;1;1,18;17;17;16;9;10;3;3;3;6;1;7;2;3;3;3;3;1;2;2;2;1;1,Polyadenylate-binding protein 1;Polyadenylate-binding protein,PABPC1,sp|P11940|PABP1_HUMAN Polyadenylate-binding protein 1 OS=Homo sapiens OX=9606 GN=PABPC1 PE=1 SV=2;tr|A0A087WTT1|A0A087WTT1_HUMAN Polyadenylate-binding protein OS=Homo sapiens OX=9606 GN=PABPC1 PE=1 SV=1;tr|E7ERJ7|E7ERJ7_HUMAN Polyadenylate-binding protein ,29,18,44.8,636
PCNA,-0.2196371057,0.164454360090219,0,P12004,P12004,19,19,19,Proliferating cell nuclear antigen,PCNA,sp|P12004|PCNA_HUMAN Proliferating cell nuclear antigen OS=Homo sapiens OX=9606 GN=PCNA PE=1 SV=1,19,19,57.9,261
HARS,0.2391786521,0.194601476646404,0,P12081;B4DDD8;B3KWE1;E7ETE2;B4E1C5;D6RF05;A0A2R8YCI2;P49590;A0A2R8YFR1;A0A2R8Y4X6;A0A2R8Y5E8;D6RJE6;A0A2R8Y6I1;A0A2R8Y3N3;A0A2R8Y5P7,P12081;B4DDD8;B3KWE1;E7ETE2;B4E1C5,9;7;7;6;5;2;2;1;1;1;1;1;1;1;1,9;7;7;6;5;2;2;1;1;1;1;1;1;1;1,9;7;7;6;5;2;2;1;1;1;1;1;1;1;1,"Histidine--tRNA ligase, cytoplasmic",HARS,"sp|P12081|HARS1_HUMAN Histidine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=HARS1 PE=1 SV=2;tr|B4DDD8|B4DDD8_HUMAN Histidine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=HARS1 PE=1 SV=1;tr|B3KWE1|B3KWE1_HUMAN Histidine--tRNA ligase, cytopl",9,9,17.7,509
SLC25A6,0.1031118068,0.445056744101031,0,P12236,P12236,22,5,2,"ADP/ATP translocase 3;ADP/ATP translocase 3, N-terminally processed",SLC25A6,sp|P12236|ADT3_HUMAN ADP/ATP translocase 3 OS=Homo sapiens OX=9606 GN=SLC25A6 PE=1 SV=4,22,2,53,298
IMPDH2,0.2287376992,0.0612012203848908,0,P12268;H0Y4R1;E7ETK5;P20839;C9K0R9;A0A3B3IRL5;C9J381,P12268;H0Y4R1,34;32;12;1;1;1;1,34;32;12;1;1;1;1,34;32;12;1;1;1;1,Inosine-5-monophosphate dehydrogenase 2,IMPDH2,sp|P12268|IMDH2_HUMAN Inosine-5-monophosphate dehydrogenase 2 OS=Homo sapiens OX=9606 GN=IMPDH2 PE=1 SV=2;tr|H0Y4R1|H0Y4R1_HUMAN Inosine-5-monophosphate dehydrogenase 2 (Fragment) OS=Homo sapiens OX=9606 GN=IMPDH2 PE=1 SV=1,34,34,62.1,514
TPR,0.165708238,0.132037824171098,0,P12270,P12270,9,9,9,Nucleoprotein TPR,TPR,sp|P12270|TPR_HUMAN Nucleoprotein TPR OS=Homo sapiens OX=9606 GN=TPR PE=1 SV=3,9,9,4.8,2363
CKB,0.2106733856,0.0682773996385373,0,P12277;G3V4N7;G3V461;H0YJG0;H0YJK0,P12277;G3V4N7,7;4;2;2;1,7;4;2;2;1,7;4;2;2;1,Creatine kinase B-type,CKB,sp|P12277|KCRB_HUMAN Creatine kinase B-type OS=Homo sapiens OX=9606 GN=CKB PE=1 SV=1;tr|G3V4N7|G3V4N7_HUMAN Creatine kinase B-type (Fragment) OS=Homo sapiens OX=9606 GN=CKB PE=1 SV=1,7,7,41.7,381
ANXA3,0.3742936776,0.0967114162275062,0,P12429;D6RA82;D6RFG5;D6RCA8;D6RAZ8;D6RFJ9,P12429;D6RA82;D6RFG5,8;7;4;3;2;1,8;7;4;3;2;1,8;7;4;3;2;1,Annexin A3;Annexin,ANXA3,sp|P12429|ANXA3_HUMAN Annexin A3 OS=Homo sapiens OX=9606 GN=ANXA3 PE=1 SV=3;tr|D6RA82|D6RA82_HUMAN Annexin OS=Homo sapiens OX=9606 GN=ANXA3 PE=1 SV=1;tr|D6RFG5|D6RFG5_HUMAN Annexin (Fragment) OS=Homo sapiens OX=9606 GN=ANXA3 PE=1 SV=1,8,8,29.4,323
CKMT1A;CKMT1B,-0.4805965169,0.0145091211422995,0,P12532;F8WCN3;C9JSQ1;C9J6W7;C9JT96;C9JJX8;C9J995;C9J8F6;P17540,P12532;F8WCN3;C9JSQ1,11;9;7;5;5;3;3;3;2,11;9;7;5;5;3;3;3;2,11;9;7;5;5;3;3;3;2,"Creatine kinase U-type, mitochondrial",CKMT1A;CKMT1B,"sp|P12532|KCRU_HUMAN Creatine kinase U-type, mitochondrial OS=Homo sapiens OX=9606 GN=CKMT1A PE=1 SV=1;tr|F8WCN3|F8WCN3_HUMAN Creatine kinase U-type, mitochondrial OS=Homo sapiens OX=9606 GN=CKMT1A PE=1 SV=1;tr|C9JSQ1|C9JSQ1_HUMAN Creatine kinase U-type, m",11,11,41.5,417
ACTN1,0.6154638476,0.0238950055143546,0,P12814;H9KV75;G3V2N5;G3V2W4;G3V2X9;H0YJ11;A0A494C1A0;P35609;H0YJW3;H7C5W8;A0A494C033;A0A494C166;G3V5M4;A0A494C0Q3;G3V2E8;F6THM6;G3V380;A0A494C060;A0A494C031,P12814;H9KV75,47;40;20;18;12;11;11;11;11;10;9;9;7;6;5;2;1;1;1,26;24;9;9;7;8;1;1;7;7;1;1;3;1;2;0;1;0;1,26;24;9;9;7;8;1;1;7;7;1;1;3;1;2;0;1;0;1,Alpha-actinin-1,ACTN1,sp|P12814|ACTN1_HUMAN Alpha-actinin-1 OS=Homo sapiens OX=9606 GN=ACTN1 PE=1 SV=2;tr|H9KV75|H9KV75_HUMAN Alpha-actinin-1 OS=Homo sapiens OX=9606 GN=ACTN1 PE=1 SV=1,47,26,55.3,892
XRCC6,-0.0702421725,0.473420774709446,0,P12956;B1AHC9,P12956;B1AHC9,23;22,23;22,23;22,X-ray repair cross-complementing protein 6,XRCC6,sp|P12956|XRCC6_HUMAN X-ray repair cross-complementing protein 6 OS=Homo sapiens OX=9606 GN=XRCC6 PE=1 SV=2;tr|B1AHC9|B1AHC9_HUMAN X-ray repair cross-complementing protein 6 OS=Homo sapiens OX=9606 GN=XRCC6 PE=1 SV=1,23,23,39.6,609
XRCC5,-0.145028325,0.222114452254189,0,P13010;C9JZ81;H7C0H9,P13010,27;5;2,27;5;2,27;5;2,X-ray repair cross-complementing protein 5,XRCC5,sp|P13010|XRCC5_HUMAN X-ray repair cross-complementing protein 5 OS=Homo sapiens OX=9606 GN=XRCC5 PE=1 SV=3,27,27,37.6,732
RNH1,-0.3810741617,0.0270188705422736,0,P13489;E9PMJ3;E9PLZ3;E9PIM9;H0YCR7;E9PIK5;E9PMN0;E9PMA9;E9PR82;E9PMI1,P13489;E9PMJ3;E9PLZ3;E9PIM9,15;8;8;8;7;6;4;3;1;1,15;8;8;8;7;6;4;3;1;1,15;8;8;8;7;6;4;3;1;1,Ribonuclease inhibitor,RNH1,sp|P13489|RINI_HUMAN Ribonuclease inhibitor OS=Homo sapiens OX=9606 GN=RNH1 PE=1 SV=2;tr|E9PMJ3|E9PMJ3_HUMAN Ribonuclease inhibitor (Fragment) OS=Homo sapiens OX=9606 GN=RNH1 PE=1 SV=1;tr|E9PLZ3|E9PLZ3_HUMAN Ribonuclease inhibitor (Fragment) OS=Homo sapien,15,15,47.7,461
EEF2,0.3018231441,0.0320849461125194,0,P13639,P13639,58,58,56,Elongation factor 2,EEF2,sp|P13639|EF2_HUMAN Elongation factor 2 OS=Homo sapiens OX=9606 GN=EEF2 PE=1 SV=4,58,56,65.7,858
PDIA4,-0.3991710171,0.12265797629993,0,P13667;A0A499FI48,P13667;A0A499FI48,18;17,18;17,18;17,Protein disulfide-isomerase A4,PDIA4,sp|P13667|PDIA4_HUMAN Protein disulfide-isomerase A4 OS=Homo sapiens OX=9606 GN=PDIA4 PE=1 SV=2;tr|A0A499FI48|A0A499FI48_HUMAN Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=PDIA4 PE=1 SV=1,18,18,31.5,645
PLS3,0.0850051565,0.354239807034505,0,P13797;A0A0A0MSQ0;U3KQI3;H7C4N2;Q5TBN3,P13797;A0A0A0MSQ0,9;8;3;3;1,9;8;3;3;1,7;6;2;2;0,Plastin-3,PLS3,sp|P13797|PLST_HUMAN Plastin-3 OS=Homo sapiens OX=9606 GN=PLS3 PE=1 SV=4;tr|A0A0A0MSQ0|A0A0A0MSQ0_HUMAN Plastin-3 OS=Homo sapiens OX=9606 GN=PLS3 PE=1 SV=1,9,7,23.8,630
