Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity DCAF4-N1,Intensity DCAF4-N2,Intensity IP-BirA-alone-N1,Intensity IP-BirA-alone-N2
Q7Z460;F8WA11;H0Y5T1;C9J151,Q7Z460;F8WA11;H0Y5T1,10;10;7;1,10;10;7;1,6;6;3;1,CLIP-associating protein 1,CLASP1,sp|Q7Z460|CLAP1_HUMAN CLIP-associating protein 1 OS=Homo sapiens OX=9606 GN=CLASP1 PE=1 SV=1;tr|F8WA11|F8WA11_HUMAN CLIP-associating protein 1 OS=Homo sapiens OX=9606 GN=CLASP1 PE=1 SV=2;tr|H0Y5T1|H0Y5T1_HUMAN CLIP-associating protein 1 (Fragment) OS=Homo,10,6,9.0,4.28381434908204,4.2995252600849,26.7071459302548,26.3456025958034
Q9NX08,Q9NX08,6,6,6,COMM domain-containing protein 8,COMMD8,sp|Q9NX08|COMD8_HUMAN COMM domain-containing protein 8 OS=Homo sapiens OX=9606 GN=COMMD8 PE=1 SV=1,6,6,54.1,24.4465113853996,25.7339169064254,27.9059257943693,27.535639892993
Q8N684;J3QT54;F5H6M0;F5H047;F5H669;C9J286;C9J323;C9JM38;F5H5B7;F5H1W4;F5H2K8;F5H6P5;F5H6A8;F5GXA3,Q8N684;J3QT54;F5H6M0;F5H047;F5H669;C9J286;C9J323,6;5;5;5;5;3;3;2;1;1;1;1;1;1,6;5;5;5;5;3;3;2;1;1;1;1;1;1,6;5;5;5;5;3;3;2;1;1;1;1;1;1,Cleavage and polyadenylation specificity factor subunit 7,CPSF7,sp|Q8N684|CPSF7_HUMAN Cleavage and polyadenylation specificity factor subunit 7 OS=Homo sapiens OX=9606 GN=CPSF7 PE=1 SV=1;tr|J3QT54|J3QT54_HUMAN Cleavage and polyadenylation-specificity factor subunit 7 (Fragment) OS=Homo sapiens OX=9606 GN=CPSF7 PE=1 SV=,6,6,15.5,25.9856790171538,26.105775221166,26.1875224339345,24.0420988589467
P21291;E9PS42;E9PND2;E9PP21,P21291;E9PS42;E9PND2;E9PP21,6;4;3;3,6;4;3;3,6;4;3;3,Cysteine and glycine-rich protein 1,CSRP1,sp|P21291|CSRP1_HUMAN Cysteine and glycine-rich protein 1 OS=Homo sapiens OX=9606 GN=CSRP1 PE=1 SV=3;tr|E9PS42|E9PS42_HUMAN Cysteine and glycine-rich protein 1 OS=Homo sapiens OX=9606 GN=CSRP1 PE=1 SV=1;tr|E9PND2|E9PND2_HUMAN Cysteine and glycine-rich prot,6,6,50.3,26.2998829497194,25.5051854636902,27.9916700097991,28.4028779836729
Q6UX04;D6REK3,Q6UX04;D6REK3,6;6,6;6,6;6,Peptidyl-prolyl cis-trans isomerase CWC27 homolog,CWC27,sp|Q6UX04|CWC27_HUMAN Spliceosome-associated protein CWC27 homolog OS=Homo sapiens OX=9606 GN=CWC27 PE=1 SV=1;tr|D6REK3|D6REK3_HUMAN Spliceosome-associated protein CWC27 homolog OS=Homo sapiens OX=9606 GN=CWC27 PE=1 SV=1,6,6,25.4,25.4070750416465,23.3686631138465,26.2557671213849,25.3817240666834
Q69YN2;A0A286YF56;A0A0S2Z5Q6;A0A286YEP9,Q69YN2,6;2;1;1,6;2;1;1,6;2;1;1,CWF19-like protein 1,CWF19L1,sp|Q69YN2|C19L1_HUMAN CWF19-like protein 1 OS=Homo sapiens OX=9606 GN=CWF19L1 PE=1 SV=2,6,6,12.3,21.9660899352652,21.7047209663382,26.1447797413315,26.0204097986213
P98082;D6REB1;D6RIA5;D6RFF7,P98082,6;1;1;1,6;1;1;1,6;1;1;1,Disabled homolog 2,DAB2,sp|P98082|DAB2_HUMAN Disabled homolog 2 OS=Homo sapiens OX=9606 GN=DAB2 PE=1 SV=3,6,6,11.3,4.28381434908204,4.2995252600849,26.3174827249132,25.5436556255197
A0A087X2G1;Q92499;F1T0B3,A0A087X2G1;Q92499;F1T0B3,6;5;5,6;5;5,6;5;5,ATP-dependent RNA helicase DDX1,DDX1,tr|A0A087X2G1|A0A087X2G1_HUMAN ATP-dependent RNA helicase DDX1 OS=Homo sapiens OX=9606 GN=DDX1 PE=1 SV=1;sp|Q92499|DDX1_HUMAN ATP-dependent RNA helicase DDX1 OS=Homo sapiens OX=9606 GN=DDX1 PE=1 SV=2;tr|F1T0B3|F1T0B3_HUMAN ATP-dependent RNA helicase DDX1 O,6,6,13.4,23.6829251662988,22.6846167992057,26.547014294629,26.4925280276618
Q9NVP1,Q9NVP1,6,6,6,ATP-dependent RNA helicase DDX18,DDX18,sp|Q9NVP1|DDX18_HUMAN ATP-dependent RNA helicase DDX18 OS=Homo sapiens OX=9606 GN=DDX18 PE=1 SV=2,6,6,11.0,25.6091895617778,25.4747550938893,23.4725792142424,22.9491342123385
Q9Y6G9;E9PHI6;C9JGM7;C9JLW1,Q9Y6G9;E9PHI6,6;4;1;1,6;4;1;1,6;4;1;1,Cytoplasmic dynein 1 light intermediate chain 1,DYNC1LI1,sp|Q9Y6G9|DC1L1_HUMAN Cytoplasmic dynein 1 light intermediate chain 1 OS=Homo sapiens OX=9606 GN=DYNC1LI1 PE=1 SV=3;tr|E9PHI6|E9PHI6_HUMAN Dynein light intermediate chain OS=Homo sapiens OX=9606 GN=DYNC1LI1 PE=1 SV=1,6,6,15.5,23.982157330833,24.2797301553713,26.4731608443914,26.0142285855805
P26641,P26641,6,6,6,Elongation factor 1-gamma,EEF1G,sp|P26641|EF1G_HUMAN Elongation factor 1-gamma OS=Homo sapiens OX=9606 GN=EEF1G PE=1 SV=3,6,6,16.9,24.6039373339102,24.4467006781954,27.3602637266566,27.081214087009
Q15056,Q15056,6,6,6,Eukaryotic translation initiation factor 4H,EIF4H,sp|Q15056|IF4H_HUMAN Eukaryotic translation initiation factor 4H OS=Homo sapiens OX=9606 GN=EIF4H PE=1 SV=5,6,6,35.5,27.7180342463976,27.954213797033,28.3148840592516,28.7621471552511
P11171;A0A2R8YD30;Q4VB86;A0A2R8Y7Y3;A0A2U3TZH6;A0A3B3ITP0;A0A2R8Y783,P11171;A0A2R8YD30;Q4VB86;A0A2R8Y7Y3;A0A2U3TZH6;A0A3B3ITP0,31;31;30;26;25;22;5,29;29;28;24;23;20;5,6;6;6;6;5;5;1,Protein 4.1,EPB41,"sp|P11171|41_HUMAN Protein 4.1 OS=Homo sapiens OX=9606 GN=EPB41 PE=1 SV=4;tr|A0A2R8YD30|A0A2R8YD30_HUMAN Erythrocyte membrane protein band 4.1 (Elliptocytosis 1, RH-linked), isoform CRA_e OS=Homo sapiens OX=9606 GN=EPB41 PE=1 SV=1;tr|Q4VB86|Q4VB86_HUMAN EP",31,6,43.6,26.4988554135826,26.8506702488836,30.9329063866326,30.7478322649015
O60645;D6RB59;H0Y995,O60645;D6RB59;H0Y995,6;6;4,6;6;4,6;6;4,Exocyst complex component 3,EXOC3,sp|O60645|EXOC3_HUMAN Exocyst complex component 3 OS=Homo sapiens OX=9606 GN=EXOC3 PE=1 SV=3;tr|D6RB59|D6RB59_HUMAN Exocyst complex component 3 OS=Homo sapiens OX=9606 GN=EXOC3 PE=1 SV=1;tr|H0Y995|H0Y995_HUMAN Exocyst complex component 3 (Fragment) OS=Homo,6,6,9.7,4.28381434908204,4.2995252600849,25.0828591561782,25.0785495665474
Q8TB52,Q8TB52,6,6,6,F-box only protein 30,FBXO30,sp|Q8TB52|FBX30_HUMAN F-box only protein 30 OS=Homo sapiens OX=9606 GN=FBXO30 PE=1 SV=3,6,6,11.4,25.0955481572511,25.4710065847115,25.6626431701312,26.3398048875204
O95466;K7EJE6;K7EK60;A0A0A0MR62,O95466;K7EJE6;K7EK60,6;3;3;2,6;3;3;2,6;3;3;2,Formin-like protein 1,FMNL1,sp|O95466|FMNL1_HUMAN Formin-like protein 1 OS=Homo sapiens OX=9606 GN=FMNL1 PE=1 SV=3;tr|K7EJE6|K7EJE6_HUMAN Formin-like protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=FMNL1 PE=1 SV=1;tr|K7EK60|K7EK60_HUMAN Formin-like protein 1 OS=Homo sapiens OX=9606 G,6,6,10.3,20.3019560736063,23.6416310830257,25.0054744707992,25.2264833407452
Q01167;E9PPI7;I3L4U8;E9PM37,Q01167,7;2;1;1,6;1;1;0,6;1;1;0,Forkhead box protein K2,FOXK2,sp|Q01167|FOXK2_HUMAN Forkhead box protein K2 OS=Homo sapiens OX=9606 GN=FOXK2 PE=1 SV=3,7,6,19.4,4.28381434908204,4.2995252600849,26.1422496527903,26.0895621722233
O75420,O75420,6,6,6,PERQ amino acid-rich with GYF domain-containing protein 1,GIGYF1,sp|O75420|GGYF1_HUMAN GRB10-interacting GYF protein 1 OS=Homo sapiens OX=9606 GN=GIGYF1 PE=1 SV=2,6,6,9.0,26.0670213535093,26.1821891294648,25.178280669856,25.9362272561816
O94992,O94992,6,6,6,Protein HEXIM1,HEXIM1,sp|O94992|HEXI1_HUMAN Protein HEXIM1 OS=Homo sapiens OX=9606 GN=HEXIM1 PE=1 SV=1,6,6,29.8,26.5761459263426,26.5206428970088,23.9575718285882,25.1749329950178
P62805,P62805,6,6,6,Histone H4,HIST1H4A,sp|P62805|H4_HUMAN Histone H4 OS=Homo sapiens OX=9606 GN=H4C1 PE=1 SV=2,6,6,32.0,28.7548402634887,28.9897497517868,26.3416043308829,26.4711926908832
Q9UK76;J3KT51;J3KSH8,Q9UK76;J3KT51;J3KSH8,6;5;3,6;5;3,6;5;3,"Hematological and neurological expressed 1 protein;Hematological and neurological expressed 1 protein, N-terminally processed",HN1,sp|Q9UK76|JUPI1_HUMAN Jupiter microtubule associated homolog 1 OS=Homo sapiens OX=9606 GN=JPT1 PE=1 SV=3;tr|J3KT51|J3KT51_HUMAN Jupiter microtubule-associated homolog 1 OS=Homo sapiens OX=9606 GN=JPT1 PE=1 SV=1;tr|J3KSH8|J3KSH8_HUMAN Jupiter microtubule-as,6,6,74.0,28.909277802466,29.1445755526622,30.0918181856243,30.1483144275195
Q96CB8;A0A087WXN4;E9PGI3;C9J0M6;A0A1B0GX90;C9JDP3;D6R9Y5;D6R9W3,Q96CB8;A0A087WXN4;E9PGI3;C9J0M6,6;5;4;3;2;2;1;1,6;5;4;3;2;2;1;1,6;5;4;3;2;2;1;1,Integrator complex subunit 12,INTS12,sp|Q96CB8|INT12_HUMAN Integrator complex subunit 12 OS=Homo sapiens OX=9606 GN=INTS12 PE=1 SV=1;tr|A0A087WXN4|A0A087WXN4_HUMAN Integrator complex subunit 12 OS=Homo sapiens OX=9606 GN=INTS12 PE=1 SV=1;tr|E9PGI3|E9PGI3_HUMAN Integrator complex subunit 12 (F,6,6,20.3,25.7073829362583,23.2252186185024,25.364127172308,23.9429747525712
P05556;C9JPK5;E7ERX5;Q5T3E6;E9PLR6;E7EUI6;E7EQW5,P05556,6;1;1;1;1;1;1,6;1;1;1;1;1;1,6;1;1;1;1;1;1,Integrin beta-1,ITGB1,sp|P05556|ITB1_HUMAN Integrin beta-1 OS=Homo sapiens OX=9606 GN=ITGB1 PE=1 SV=2,6,6,9.0,25.5764631257612,24.3108429546273,26.7022654943766,27.5790989488497
Q9H0B6;A8MZ87;A8MX29;E9PP09;C9JHT2;E9PM83,Q9H0B6;A8MZ87,17;12;8;5;5;5,10;5;5;5;5;5,6;5;1;1;1;1,Kinesin light chain 2,KLC2,sp|Q9H0B6|KLC2_HUMAN Kinesin light chain 2 OS=Homo sapiens OX=9606 GN=KLC2 PE=1 SV=1;tr|A8MZ87|A8MZ87_HUMAN Kinesin light chain OS=Homo sapiens OX=9606 GN=KLC2 PE=1 SV=1,17,6,29.9,4.28381434908204,4.2995252600849,27.1454018524235,26.6247767182342
A0A494C108;Q8N9T8;H0YFD2;F8WFC1;H0YG91;H0YH26,A0A494C108;Q8N9T8,6;5;2;2;1;1,6;5;2;2;1;1,6;5;2;2;1;1,Protein KRI1 homolog,KRI1,tr|A0A494C108|A0A494C108_HUMAN Protein KRI1 homolog OS=Homo sapiens OX=9606 GN=KRI1 PE=1 SV=1;sp|Q8N9T8|KRI1_HUMAN Protein KRI1 homolog OS=Homo sapiens OX=9606 GN=KRI1 PE=1 SV=3,6,6,10.9,28.1437001308872,25.547749800656,23.1912327532728,23.7968935600191
P18858;F5GZ28;M0R0Q7,P18858;F5GZ28;M0R0Q7,6;6;4,6;6;4,6;6;4,DNA ligase 1;DNA ligase,LIG1,sp|P18858|DNLI1_HUMAN DNA ligase 1 OS=Homo sapiens OX=9606 GN=LIG1 PE=1 SV=1;tr|F5GZ28|F5GZ28_HUMAN DNA ligase OS=Homo sapiens OX=9606 GN=LIG1 PE=1 SV=1;tr|M0R0Q7|M0R0Q7_HUMAN DNA ligase OS=Homo sapiens OX=9606 GN=LIG1 PE=1 SV=1,6,6,10.1,4.28381434908204,4.2995252600849,25.9686212709693,25.5385141130913
Q15334;A0A087WW77,Q15334;A0A087WW77,6;6,6;6,6;6,Lethal(2) giant larvae protein homolog 1,LLGL1,sp|Q15334|L2GL1_HUMAN Lethal(2) giant larvae protein homolog 1 OS=Homo sapiens OX=9606 GN=LLGL1 PE=1 SV=3;tr|A0A087WW77|A0A087WW77_HUMAN Lethal(2) giant larvae protein homolog 1 OS=Homo sapiens OX=9606 GN=LLGL1 PE=1 SV=1,6,6,8.4,29.0321783501756,28.3641104697124,26.7062238699371,26.316067421064
Q14693,Q14693,13,12,6,Phosphatidate phosphatase LPIN1,LPIN1,sp|Q14693|LPIN1_HUMAN Phosphatidate phosphatase LPIN1 OS=Homo sapiens OX=9606 GN=LPIN1 PE=1 SV=2,13,6,25.5,27.077144135679,27.8726161756648,4.44574164211784,4.39522505029433
Q66K74;M0R1M7,Q66K74,6;1,6;1,6;1,Microtubule-associated protein 1S;MAP1S heavy chain;MAP1S light chain,MAP1S,sp|Q66K74|MAP1S_HUMAN Microtubule-associated protein 1S OS=Homo sapiens OX=9606 GN=MAP1S PE=1 SV=2,6,6,9.7,4.28381434908204,4.2995252600849,25.554001151434,26.1143204482797
Q8IYB1,Q8IYB1,6,6,6,Protein MB21D2,MB21D2,sp|Q8IYB1|M21D2_HUMAN Protein MB21D2 OS=Homo sapiens OX=9606 GN=MB21D2 PE=1 SV=3,6,6,14.5,23.681976233676,23.8680651761757,25.6558095465135,24.1997034932491
Q14566,Q14566,6,6,6,DNA replication licensing factor MCM6,MCM6,sp|Q14566|MCM6_HUMAN DNA replication licensing factor MCM6 OS=Homo sapiens OX=9606 GN=MCM6 PE=1 SV=1,6,6,9.6,22.5605287581227,23.7567436183609,25.598495548199,24.5108090698971
Q86XN8;S4R446,Q86XN8;S4R446,7;5,6;4,6;4,RNA-binding protein MEX3D,MEX3D,sp|Q86XN8|MEX3D_HUMAN RNA-binding protein MEX3D OS=Homo sapiens OX=9606 GN=MEX3D PE=1 SV=3;tr|S4R446|S4R446_HUMAN RNA-binding protein MEX3D (Fragment) OS=Homo sapiens OX=9606 GN=MEX3D PE=1 SV=1,7,6,21.7,25.7885791501104,25.410508026572,24.3406100733848,23.5622070153796
Q8TBE9;REV__CON__P02672,Q8TBE9,6;1,6;1,6;1,N-acylneuraminate-9-phosphatase,NANP,sp|Q8TBE9|NANP_HUMAN N-acylneuraminate-9-phosphatase OS=Homo sapiens OX=9606 GN=NANP PE=1 SV=1,6,6,28.6,24.7636484219958,25.7178512677632,28.1994320451725,28.1000902683163
P35240;A0A5K1VW66;A0A5F9ZHA0,P35240;A0A5K1VW66,6;5;1,6;5;1,6;5;1,Merlin,NF2,sp|P35240|MERL_HUMAN Merlin OS=Homo sapiens OX=9606 GN=NF2 PE=1 SV=1;tr|A0A5K1VW66|A0A5K1VW66_HUMAN Merlin (Fragment) OS=Homo sapiens OX=9606 GN=NF2 PE=1 SV=1,6,6,12.1,22.6019783886246,23.6241352622488,26.324504157523,25.6123992435267
Q14207;H0YET3;E9PKJ1,Q14207;H0YET3,6;3;1,6;3;1,6;3;1,Protein NPAT,NPAT,sp|Q14207|NPAT_HUMAN Protein NPAT OS=Homo sapiens OX=9606 GN=NPAT PE=1 SV=3;tr|H0YET3|H0YET3_HUMAN Protein NPAT (Fragment) OS=Homo sapiens OX=9606 GN=NPAT PE=1 SV=8,6,6,4.8,24.0680881018747,24.7604032187922,23.5966834877868,23.1323553826162
Q96F24,Q96F24,6,6,6,Nuclear receptor-binding factor 2,NRBF2,sp|Q96F24|NRBF2_HUMAN Nuclear receptor-binding factor 2 OS=Homo sapiens OX=9606 GN=NRBF2 PE=1 SV=1,6,6,32.4,25.1038160423988,24.9013176976128,27.189144987279,26.9123936213384
Q9NX40;D6RG39;D6RIT9;D6RDK6;D6RBN5;D6R918;D6RBC5;D6RDI5;D6RI08;D6RA54;D6RC55;D6RDK1;D6RIV2;D6R9T5;D6RF07,Q9NX40;D6RG39;D6RIT9;D6RDK6;D6RBN5,6;4;4;4;4;2;2;2;2;2;2;2;2;2;1,6;4;4;4;4;2;2;2;2;2;2;2;2;2;1,6;4;4;4;4;2;2;2;2;2;2;2;2;2;1,OCIA domain-containing protein 1,OCIAD1,sp|Q9NX40|OCAD1_HUMAN OCIA domain-containing protein 1 OS=Homo sapiens OX=9606 GN=OCIAD1 PE=1 SV=1;tr|D6RG39|D6RG39_HUMAN OCIA domain-containing protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=OCIAD1 PE=1 SV=1;tr|D6RIT9|D6RIT9_HUMAN OCIA domain-containing,6,6,24.9,25.0374561311728,26.2009009990583,26.1967804017955,25.9536478144867
Q9BXB4;Q9BXB5;A0A5F9ZH75;H7C487,Q9BXB4,6;1;1;1,6;1;1;1,6;1;1;1,Oxysterol-binding protein-related protein 11,OSBPL11,sp|Q9BXB4|OSB11_HUMAN Oxysterol-binding protein-related protein 11 OS=Homo sapiens OX=9606 GN=OSBPL11 PE=1 SV=2,6,6,10.4,22.2576168829202,23.3910001879615,26.3447733585768,26.1068536328137
O43252,O43252,6,6,6,Bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 1;Sulfate adenylyltransferase;Adenylyl-sulfate kinase,PAPSS1,sp|O43252|PAPS1_HUMAN Bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 1 OS=Homo sapiens OX=9606 GN=PAPSS1 PE=1 SV=2,6,6,13.6,4.28381434908204,4.2995252600849,25.3516803801418,25.9504920011665
Q8WW12,Q8WW12,6,6,6,PEST proteolytic signal-containing nuclear protein,PCNP,sp|Q8WW12|PCNP_HUMAN PEST proteolytic signal-containing nuclear protein OS=Homo sapiens OX=9606 GN=PCNP PE=1 SV=2,6,6,36.5,28.5220433428828,28.3255595777572,30.2240052449907,29.9519929845246
Q13442;F8WBW6,Q13442,6;1,6;1,6;1,28 kDa heat- and acid-stable phosphoprotein,PDAP1,sp|Q13442|HAP28_HUMAN 28 kDa heat- and acid-stable phosphoprotein OS=Homo sapiens OX=9606 GN=PDAP1 PE=1 SV=1,6,6,27.1,29.2962504251887,29.6864727692503,29.8816578296067,29.6060963089377
Q8WUM4;A0A3B3IT07;F8WDK9,Q8WUM4,6;2;1,6;2;1,6;2;1,Programmed cell death 6-interacting protein,PDCD6IP,sp|Q8WUM4|PDC6I_HUMAN Programmed cell death 6-interacting protein OS=Homo sapiens OX=9606 GN=PDCD6IP PE=1 SV=1,6,6,8.2,4.28381434908204,4.2995252600849,25.6358319067432,25.9364519330401
P30101,P30101,7,7,6,Protein disulfide-isomerase A3,PDIA3,sp|P30101|PDIA3_HUMAN Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4,7,6,16.2,25.8272831918983,26.2569549839839,4.44574164211784,4.39522505029433
Q9NR12;D6RH06;D6RF83;H7BYK4;D6RAN1,Q9NR12;D6RH06;D6RF83;H7BYK4,6;5;4;4;2,6;5;4;4;2,6;5;4;4;2,PDZ and LIM domain protein 7,PDLIM7,sp|Q9NR12|PDLI7_HUMAN PDZ and LIM domain protein 7 OS=Homo sapiens OX=9606 GN=PDLIM7 PE=1 SV=1;tr|D6RH06|D6RH06_HUMAN PDZ and LIM domain protein 7 (Fragment) OS=Homo sapiens OX=9606 GN=PDLIM7 PE=1 SV=1;tr|D6RF83|D6RF83_HUMAN PDZ and LIM domain protein 7 (F,6,6,16.2,25.4868325670629,26.4847447301705,27.0166957495375,27.0348563777362
Q9NTI5;A9IYQ1,Q9NTI5,7;1,6;1,6;1,Sister chromatid cohesion protein PDS5 homolog B,PDS5B,sp|Q9NTI5|PDS5B_HUMAN Sister chromatid cohesion protein PDS5 homolog B OS=Homo sapiens OX=9606 GN=PDS5B PE=1 SV=1,7,6,8.0,4.28381434908204,4.2995252600849,26.2876243217449,23.7480658808102
Q15121;B1AKZ5,Q15121;B1AKZ5,6;3,6;3,6;3,Astrocytic phosphoprotein PEA-15,PEA15,sp|Q15121|PEA15_HUMAN Astrocytic phosphoprotein PEA-15 OS=Homo sapiens OX=9606 GN=PEA15 PE=1 SV=2;tr|B1AKZ5|B1AKZ5_HUMAN Astrocytic phosphoprotein PEA-15 OS=Homo sapiens OX=9606 GN=PEA15 PE=1 SV=1,6,6,51.5,25.8806131828508,26.6925878345647,29.0351711132298,28.5862403962924
O75381;K7EK59,O75381,6;1,6;1,6;1,Peroxisomal membrane protein PEX14,PEX14,sp|O75381|PEX14_HUMAN Peroxisomal membrane protein PEX14 OS=Homo sapiens OX=9606 GN=PEX14 PE=1 SV=1,6,6,27.6,4.28381434908204,4.2995252600849,28.1712148296296,27.5453212063952
Q86UU1;A0A087WZL0;A0A087WXY7,Q86UU1,6;2;1,6;2;1,6;2;1,Pleckstrin homology-like domain family B member 1,PHLDB1,sp|Q86UU1|PHLB1_HUMAN Pleckstrin homology-like domain family B member 1 OS=Homo sapiens OX=9606 GN=PHLDB1 PE=1 SV=1,6,6,7.6,24.0873987408807,22.5515449309589,24.4943604869973,23.756845399379
O00443,O00443,6,6,6,Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha,PIK3C2A,sp|O00443|P3C2A_HUMAN Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha OS=Homo sapiens OX=9606 GN=PIK3C2A PE=1 SV=2,6,6,4.0,23.1133806447655,22.0300555033905,25.458326003315,26.0011203757893
Q15054;E9PM91;E9PNC0;E9PRK3,Q15054,6;2;2;2,6;2;2;2,6;2;2;2,DNA polymerase delta subunit 3,POLD3,sp|Q15054|DPOD3_HUMAN DNA polymerase delta subunit 3 OS=Homo sapiens OX=9606 GN=POLD3 PE=1 SV=2,6,6,17.0,24.4686782296649,24.9412292589709,25.8311792633999,25.8835292981053
Q08752;H0Y8J0,Q08752,6;1,6;1,6;1,Peptidyl-prolyl cis-trans isomerase D,PPID,sp|Q08752|PPID_HUMAN Peptidyl-prolyl cis-trans isomerase D OS=Homo sapiens OX=9606 GN=PPID PE=1 SV=3,6,6,15.1,24.3110509106696,25.4231330977879,25.6238841684936,24.4279030827413
Q08209;P16298;E9PPC8;E9PK68;E7ETC2;Q5F2F8;P48454;H0YB02;Q5F2G0;H0YC26;G3V111,Q08209;P16298;E9PPC8;E9PK68;E7ETC2;Q5F2F8,6;4;4;4;4;4;2;1;1;1;1,6;4;4;4;4;4;2;1;1;1;1,6;4;4;4;4;4;2;1;1;1;1,Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform;Serine/threonine-protein phosphatase 2B catalytic subunit beta isoform;Serine/threonine-protein phosphatase,PPP3CA;PPP3CB,sp|Q08209|PP2BA_HUMAN Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform OS=Homo sapiens OX=9606 GN=PPP3CA PE=1 SV=1;sp|P16298|PP2BB_HUMAN Serine/threonine-protein phosphatase 2B catalytic subunit beta isoform OS=Homo sapiens OX=9606 G,6,6,11.3,25.2519517645472,25.6820410880867,26.1002707694025,25.984897162774
Q92733;H0YE12;H0Y679,Q92733;H0YE12;H0Y679,6;3;3,6;3;3,6;3;3,Proline-rich protein PRCC,PRCC,sp|Q92733|PRCC_HUMAN Proline-rich protein PRCC OS=Homo sapiens OX=9606 GN=PRCC PE=1 SV=1;tr|H0YE12|H0YE12_HUMAN Proline-rich protein PRCC (Fragment) OS=Homo sapiens OX=9606 GN=PRCC PE=1 SV=1;tr|H0Y679|H0Y679_HUMAN Proline-rich protein PRCC (Fragment) OS=Ho,6,6,23.8,23.6789559689769,23.3127643902964,26.3801722312473,26.2009758101782
O75569;F8WEG8;G5E9Q4;C9JMM3,O75569;F8WEG8;G5E9Q4;C9JMM3,6;3;3;3,6;3;3;3,6;3;3;3,Interferon-inducible double-stranded RNA-dependent protein kinase activator A,PRKRA,sp|O75569|PRKRA_HUMAN Interferon-inducible double-stranded RNA-dependent protein kinase activator A OS=Homo sapiens OX=9606 GN=PRKRA PE=1 SV=1;tr|F8WEG8|F8WEG8_HUMAN Interferon-inducible double-stranded RNA-dependent protein kinase activator A OS=Homo sapi,6,6,28.1,25.2933018433206,26.4036663705072,22.7995836061186,22.3597377659814
Q06323;H0YKK6;H0YLU2,Q06323;H0YKK6,6;3;2,6;3;2,6;3;2,Proteasome activator complex subunit 1,PSME1,sp|Q06323|PSME1_HUMAN Proteasome activator complex subunit 1 OS=Homo sapiens OX=9606 GN=PSME1 PE=1 SV=1;tr|H0YKK6|H0YKK6_HUMAN Proteasome activator complex subunit 1 OS=Homo sapiens OX=9606 GN=PSME1 PE=1 SV=1,6,6,26.9,4.28381434908204,4.2995252600849,25.7693352468223,25.6285917164637
P61289;B3KQ25;K7ESG5;K9J957;A0A087WTV2;K7ENH2;K7EMD0;K7EPX6;K7EKR3;B7Z8D3,P61289;B3KQ25;K7ESG5;K9J957;A0A087WTV2;K7ENH2,6;5;5;5;4;3;2;2;2;1,6;5;5;5;4;3;2;2;2;1,6;5;5;5;4;3;2;2;2;1,Proteasome activator complex subunit 3,PSME3,sp|P61289|PSME3_HUMAN Proteasome activator complex subunit 3 OS=Homo sapiens OX=9606 GN=PSME3 PE=1 SV=1;tr|B3KQ25|B3KQ25_HUMAN Proteasome activator complex subunit 3 OS=Homo sapiens OX=9606 GN=PSME3 PE=1 SV=1;tr|K7ESG5|K7ESG5_HUMAN Proteasome activator com,6,6,29.9,24.3223738050618,25.2644912802831,27.1664338899385,27.3547265093045
Q9Y2K5;B5MCU0;A0A0U1RRA6;B5MCG9;H0YIX9;H7C0E9,Q9Y2K5;B5MCU0;A0A0U1RRA6;B5MCG9;H0YIX9,7;7;7;7;5;3,6;6;6;6;4;3,6;6;6;6;4;3,R3H domain-containing protein 2,R3HDM2,sp|Q9Y2K5|R3HD2_HUMAN R3H domain-containing protein 2 OS=Homo sapiens OX=9606 GN=R3HDM2 PE=1 SV=3;tr|B5MCU0|B5MCU0_HUMAN R3H domain-containing protein 2 OS=Homo sapiens OX=9606 GN=R3HDM2 PE=1 SV=1;tr|A0A0U1RRA6|A0A0U1RRA6_HUMAN R3H domain-containing protei,7,6,12.5,26.3505343139275,26.5005734961424,4.44574164211784,4.39522505029433
Q8IXT5;B9ZVT1,Q8IXT5;B9ZVT1,6;6,6;6,6;6,RNA-binding protein 12B,RBM12B,sp|Q8IXT5|RB12B_HUMAN RNA-binding protein 12B OS=Homo sapiens OX=9606 GN=RBM12B PE=1 SV=2;tr|B9ZVT1|B9ZVT1_HUMAN RNA-binding protein 12B OS=Homo sapiens OX=9606 GN=RBM12B PE=1 SV=2,6,6,6.6,25.1894466564383,25.8046188861694,23.9402367901114,23.4775369384295
