WDR76_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
HMGA1,0.6987913237,0.0484957467351392,0,P17096,P17096,3,3,3,High mobility group protein HMG-I/HMG-Y,HMGA1,sp|P17096|HMGA1_HUMAN High mobility group protein HMG-I/HMG-Y OS=Homo sapiens OX=9606 GN=HMGA1 PE=1 SV=3,3,3,41.1,107
GOT1,0.165244818,0.290435350547977,0,P17174,P17174,24,24,24,"Aspartate aminotransferase, cytoplasmic",GOT1,"sp|P17174|AATC_HUMAN Aspartate aminotransferase, cytoplasmic OS=Homo sapiens OX=9606 GN=GOT1 PE=1 SV=3",24,24,67.3,413
ITGA2,-0.6766294012,0.127010905028949,0,P17301;E7ESP4;E7EMF1;E9PB77;D6RG08,P17301;E7ESP4;E7EMF1;E9PB77,12;11;10;9;1,12;11;10;9;1,12;11;10;9;1,Integrin alpha-2,ITGA2,sp|P17301|ITA2_HUMAN Integrin alpha-2 OS=Homo sapiens OX=9606 GN=ITGA2 PE=1 SV=1;tr|E7ESP4|E7ESP4_HUMAN Integrin alpha-2 OS=Homo sapiens OX=9606 GN=ITGA2 PE=1 SV=1;tr|E7EMF1|E7EMF1_HUMAN Integrin alpha-2 OS=Homo sapiens OX=9606 GN=ITGA2 PE=1 SV=1;tr|E9PB77,12,12,11.3,1181
CAPN2,0.9136236053,0.107203428651855,0,P17655,P17655,7,7,7,Calpain-2 catalytic subunit,CAPN2,sp|P17655|CAN2_HUMAN Calpain-2 catalytic subunit OS=Homo sapiens OX=9606 GN=CAPN2 PE=1 SV=6,7,7,13.1,700
PTPN2,0.3029825172,0.334663155842108,0,P17706;K7EIE9;D3DUJ3;K7EQG9;K7ER87;A0A2R8YD79;K7ERU1;K7EIY0;K7ENP9,P17706;K7EIE9;D3DUJ3;K7EQG9,5;3;3;3;2;2;1;1;1,5;3;3;3;2;2;1;1;1,5;3;3;3;2;2;1;1;1,Tyrosine-protein phosphatase non-receptor type 2;Protein-tyrosine-phosphatase;Tyrosine-protein phosphatase non-receptor type,PTPN2,sp|P17706|PTN2_HUMAN Tyrosine-protein phosphatase non-receptor type 2 OS=Homo sapiens OX=9606 GN=PTPN2 PE=1 SV=2;tr|K7EIE9|K7EIE9_HUMAN Tyrosine-protein phosphatase non-receptor type 2 (Fragment) OS=Homo sapiens OX=9606 GN=PTPN2 PE=1 SV=1;tr|D3DUJ3|D3DUJ3_,5,5,14.2,415
TCP1,-0.0785544725,0.504999595003461,0,P17987;E7EQR6;E7ERF2;F5H282;F5GZ03;F5H136;F5H676;F5GZI8;F5GYL4;F5H726;F5H7Y1,P17987;E7EQR6;E7ERF2;F5H282,41;30;30;25;15;9;7;5;3;3;2,41;30;30;25;15;9;7;5;3;3;2,41;30;30;25;15;9;7;5;3;3;2,T-complex protein 1 subunit alpha,TCP1,sp|P17987|TCPA_HUMAN T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1;tr|E7EQR6|E7EQR6_HUMAN T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1;tr|E7ERF2|E7ERF2_HUMAN T-complex protein 1 subunit alpha OS=,41,41,74.5,556
PTPN1,0.0123226085,0.923104538637402,0,P18031;B4DSN5,P18031;B4DSN5,13;9,13;9,13;9,Tyrosine-protein phosphatase non-receptor type 1;Tyrosine-protein phosphatase non-receptor type,PTPN1,sp|P18031|PTN1_HUMAN Tyrosine-protein phosphatase non-receptor type 1 OS=Homo sapiens OX=9606 GN=PTPN1 PE=1 SV=1;tr|B4DSN5|B4DSN5_HUMAN Tyrosine-protein phosphatase non-receptor type OS=Homo sapiens OX=9606 GN=PTPN1 PE=1 SV=1,13,13,46.2,435
RPL35A,0.344296151,0.0355830711024426,0,P18077;F8WBS5;F8WB72;C9K025,P18077;F8WBS5;F8WB72;C9K025,7;5;5;5,7;5;5;5,7;5;5;5,60S ribosomal protein L35a,RPL35A,sp|P18077|RL35A_HUMAN 60S ribosomal protein L35a OS=Homo sapiens OX=9606 GN=RPL35A PE=1 SV=2;tr|F8WBS5|F8WBS5_HUMAN 60S ribosomal protein L35a OS=Homo sapiens OX=9606 GN=RPL35A PE=1 SV=1;tr|F8WB72|F8WB72_HUMAN 60S ribosomal protein L35a OS=Homo sapiens OX=,7,7,31.8,110
RPL7,0.4633308397,0.0121645476808464,0,P18124;A8MUD9;C9JIJ5;C9JZ88,P18124;A8MUD9,25;20;8;6,25;20;8;6,25;20;8;6,60S ribosomal protein L7,RPL7,sp|P18124|RL7_HUMAN 60S ribosomal protein L7 OS=Homo sapiens OX=9606 GN=RPL7 PE=1 SV=1;tr|A8MUD9|A8MUD9_HUMAN 60S ribosomal protein L7 OS=Homo sapiens OX=9606 GN=RPL7 PE=1 SV=1,25,25,65.7,248
VCL,0.5682132526,0.118989639702092,0,P18206;A0A096LPE1,P18206,20;1,20;1,20;1,Vinculin,VCL,sp|P18206|VINC_HUMAN Vinculin OS=Homo sapiens OX=9606 GN=VCL PE=1 SV=4,20,20,26,1134
SON,-0.3013016092,0.0606123955677083,0,P18583;H7C1M2;J3QSZ5;H7C2G8;H7C1S4;H7C257,P18583;H7C1M2,12;10;4;3;1;1,12;10;4;3;1;1,12;10;4;3;1;1,Protein SON,SON,sp|P18583|SON_HUMAN Protein SON OS=Homo sapiens OX=9606 GN=SON PE=1 SV=4;tr|H7C1M2|H7C1M2_HUMAN Protein SON (Fragment) OS=Homo sapiens OX=9606 GN=SON PE=1 SV=1,12,12,7.9,2426
PGAM1;PGAM4,-0.0161097166,0.896760347172598,0,P18669;Q8N0Y7;P15259,P18669;Q8N0Y7,23;13;6,23;13;6,23;13;6,Phosphoglycerate mutase 1;Probable phosphoglycerate mutase 4,PGAM1;PGAM4,sp|P18669|PGAM1_HUMAN Phosphoglycerate mutase 1 OS=Homo sapiens OX=9606 GN=PGAM1 PE=1 SV=2;sp|Q8N0Y7|PGAM4_HUMAN Probable phosphoglycerate mutase 4 OS=Homo sapiens OX=9606 GN=PGAM4 PE=3 SV=1,23,23,73.6,254
RCC1,0.0740945316,0.567181613820809,0,P18754;C9JW69;C9JRH2;C9J3R0;C9JMJ4;C9JQZ4,P18754;C9JW69;C9JRH2;C9J3R0;C9JMJ4;C9JQZ4,15;12;10;10;10;10,15;12;10;10;10;10,15;12;10;10;10;10,Regulator of chromosome condensation,RCC1,sp|P18754|RCC1_HUMAN Regulator of chromosome condensation OS=Homo sapiens OX=9606 GN=RCC1 PE=1 SV=1;tr|C9JW69|C9JW69_HUMAN Regulator of chromosome condensation (Fragment) OS=Homo sapiens OX=9606 GN=RCC1 PE=1 SV=1;tr|C9JRH2|C9JRH2_HUMAN Regulator of chromos,15,15,57.5,421
NCL,0.1329087657,0.392158716842993,0,P19338;H7BY16;C9JYW2;C9JLB1;C9J1H7;C9JWL1,P19338;H7BY16,42;26;1;1;1;1,42;26;1;1;1;1,42;26;1;1;1;1,Nucleolin,NCL,sp|P19338|NUCL_HUMAN Nucleolin OS=Homo sapiens OX=9606 GN=NCL PE=1 SV=3;tr|H7BY16|H7BY16_HUMAN Nucleolin (Fragment) OS=Homo sapiens OX=9606 GN=NCL PE=1 SV=8,42,42,44.9,710
HK1,-0.0308409033,0.835214598494578,0,P19367;B1AR62;Q2TB90;A0A2R8Y626,P19367,47;5;3;1,47;5;3;1,43;4;2;1,Hexokinase-1,HK1,sp|P19367|HXK1_HUMAN Hexokinase-1 OS=Homo sapiens OX=9606 GN=HK1 PE=1 SV=3,47,43,55.9,917
EIF2AK2,-0.3239738647,0.0971170606668142,0,P19525;F8WBH4;C9JZT2,P19525,5;2;2,5;2;2,5;2;2,"Interferon-induced, double-stranded RNA-activated protein kinase",EIF2AK2,"sp|P19525|E2AK2_HUMAN Interferon-induced, double-stranded RNA-activated protein kinase OS=Homo sapiens OX=9606 GN=EIF2AK2 PE=1 SV=2",5,5,12.3,551
SRM,-0.7196098373,0.0392151220520009,0,P19623;K7EKM4;K7EQ47;K7EL89,P19623,7;2;2;1,7;2;2;1,5;2;2;1,Spermidine synthase,SRM,sp|P19623|SPEE_HUMAN Spermidine synthase OS=Homo sapiens OX=9606 GN=SRM PE=1 SV=1,7,5,15.9,302
CSNK2A2,-0.3974104838,0.0800930430928637,0,P19784;H3BSA1;H3BNI9;H3BV19,P19784;H3BSA1;H3BNI9,8;5;4;2,8;5;4;2,8;5;4;2,Casein kinase II subunit alpha,CSNK2A2,sp|P19784|CSK22_HUMAN Casein kinase II subunit alpha OS=Homo sapiens OX=9606 GN=CSNK2A2 PE=1 SV=1;tr|H3BSA1|H3BSA1_HUMAN Casein kinase II subunit alpha (Fragment) OS=Homo sapiens OX=9606 GN=CSNK2A2 PE=1 SV=2;tr|H3BNI9|H3BNI9_HUMAN Casein kinase II subuni,8,8,30,350
EIF2S2,0.8837158076,0.00343708173693337,0,P20042,P20042,4,4,4,Eukaryotic translation initiation factor 2 subunit 2,EIF2S2,sp|P20042|IF2B_HUMAN Eukaryotic translation initiation factor 2 subunit 2 OS=Homo sapiens OX=9606 GN=EIF2S2 PE=1 SV=2,4,4,14.1,333
ANXA7,0.1729485023,0.306664719436154,0,P20073,P20073,12,12,12,Annexin A7,ANXA7,sp|P20073|ANXA7_HUMAN Annexin A7 OS=Homo sapiens OX=9606 GN=ANXA7 PE=1 SV=3,12,12,31.1,488
BTF3,-0.1148319865,0.342022372111201,0,P20290;H0Y9Y1;D6RDG3,P20290,5;2;2,5;2;2,5;2;2,Transcription factor BTF3,BTF3,sp|P20290|BTF3_HUMAN Transcription factor BTF3 OS=Homo sapiens OX=9606 GN=BTF3 PE=1 SV=1,5,5,33.5,206
RAB6A;RAB6B,0.0800709036,0.521335058753061,0,P20340;C9JU14;J3KR73;C9JB90;F5H3K7;F5GX61,P20340;C9JU14;J3KR73,7;4;4;2;2;1,7;4;4;2;2;1,3;0;0;0;2;1,Ras-related protein Rab-6A,RAB6A;RAB6B,sp|P20340|RAB6A_HUMAN Ras-related protein Rab-6A OS=Homo sapiens OX=9606 GN=RAB6A PE=1 SV=3;tr|C9JU14|C9JU14_HUMAN Ras-related protein Rab-6B (Fragment) OS=Homo sapiens OX=9606 GN=RAB6B PE=1 SV=3;tr|J3KR73|J3KR73_HUMAN Ras-related protein Rab-6B (Fragment),7,3,37.5,208
PSMB1,-0.0495151813,0.659281758028292,0,P20618,P20618,7,7,7,Proteasome subunit beta type-1,PSMB1,sp|P20618|PSB1_HUMAN Proteasome subunit beta type-1 OS=Homo sapiens OX=9606 GN=PSMB1 PE=1 SV=2,7,7,43.2,241
M6PR,0.0456367089,0.710721214363605,0,P20645;F5GX30;H0YGT2;H0YGE9;H0YF90,P20645;F5GX30;H0YGT2,5;4;3;2;2,5;4;3;2;2,5;4;3;2;2,Cation-dependent mannose-6-phosphate receptor,M6PR,sp|P20645|MPRD_HUMAN Cation-dependent mannose-6-phosphate receptor OS=Homo sapiens OX=9606 GN=M6PR PE=1 SV=1;tr|F5GX30|F5GX30_HUMAN Cation-dependent mannose-6-phosphate receptor OS=Homo sapiens OX=9606 GN=M6PR PE=1 SV=2;tr|H0YGT2|H0YGT2_HUMAN Cation-depend,5,5,18.8,277
COX5A,-0.0254946995,0.858853661793367,0,P20674;H3BNX8;H3BRM5;H3BV69;H3BRI0,P20674;H3BNX8;H3BRM5;H3BV69,7;6;4;4;2,7;6;4;4;2,7;6;4;4;2,"Cytochrome c oxidase subunit 5A, mitochondrial",COX5A,"sp|P20674|COX5A_HUMAN Cytochrome c oxidase subunit 5A, mitochondrial OS=Homo sapiens OX=9606 GN=COX5A PE=1 SV=2;tr|H3BNX8|H3BNX8_HUMAN Cytochrome c oxidase subunit 5A, mitochondrial OS=Homo sapiens OX=9606 GN=COX5A PE=1 SV=1;tr|H3BRM5|H3BRM5_HUMAN Cytochro",7,7,46,150
LMNB1,-0.270812154,0.136892916693973,0,P20700;E9PBF6;A0A0D9SFE5;A0A0D9SFY5,P20700;E9PBF6;A0A0D9SFE5,54;42;34;15,53;41;34;15,49;40;33;14,Lamin-B1,LMNB1,"sp|P20700|LMNB1_HUMAN Lamin-B1 OS=Homo sapiens OX=9606 GN=LMNB1 PE=1 SV=2;tr|E9PBF6|E9PBF6_HUMAN Lamin-B1 OS=Homo sapiens OX=9606 GN=LMNB1 PE=1 SV=1;tr|A0A0D9SFE5|A0A0D9SFE5_HUMAN Lamin B1, isoform CRA_a OS=Homo sapiens OX=9606 GN=LMNB1 PE=1 SV=1",54,49,71.3,586
ATP6V1B2,-0.2775282525,0.0486214367754808,0,P21281;H0YC04;P15313;C9JL73;E5RGH6;C9JNS9;H0YAT8;H0YC45,P21281;H0YC04,15;9;4;4;3;3;2;1,15;9;4;4;3;3;2;1,15;9;4;4;3;3;2;1,"V-type proton ATPase subunit B, brain isoform",ATP6V1B2,"sp|P21281|VATB2_HUMAN V-type proton ATPase subunit B, brain isoform OS=Homo sapiens OX=9606 GN=ATP6V1B2 PE=1 SV=3;tr|H0YC04|H0YC04_HUMAN V-type proton ATPase subunit B, brain isoform (Fragment) OS=Homo sapiens OX=9606 GN=ATP6V1B2 PE=1 SV=1",15,15,38.4,511
VDAC1,0.1476566597,0.263835923713022,0,P21796;C9JI87,P21796;C9JI87,29;17,29;17,29;17,Voltage-dependent anion-selective channel protein 1,VDAC1,sp|P21796|VDAC1_HUMAN Voltage-dependent anion-selective channel protein 1 OS=Homo sapiens OX=9606 GN=VDAC1 PE=1 SV=2;tr|C9JI87|C9JI87_HUMAN Voltage-dependent anion-selective channel protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=VDAC1 PE=1 SV=6,29,29,83.4,283
SDHB,-0.0254374128,0.89228345456279,0,P21912;A0A087WWT1;A0A087WXX8,P21912;A0A087WWT1;A0A087WXX8,8;6;5,8;6;5,8;6;5,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",SDHB,"sp|P21912|SDHB_HUMAN Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial OS=Homo sapiens OX=9606 GN=SDHB PE=1 SV=3;tr|A0A087WWT1|A0A087WWT1_HUMAN Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial (Fragment) OS=Homo",8,8,32.5,280
TGM2,0.5360874562,0.0093790839244666,0,P21980;A2A299;A2A2A0,P21980,25;7;5,25;7;5,25;7;5,Protein-glutamine gamma-glutamyltransferase 2,TGM2,sp|P21980|TGM2_HUMAN Protein-glutamine gamma-glutamyltransferase 2 OS=Homo sapiens OX=9606 GN=TGM2 PE=1 SV=2,25,25,36,687
FBL,0.1402949866,0.257535677847178,0,P22087;M0QXL5;M0R299;M0R2Q4;M0R0P1;M0R2U2;M0R1H0;M0R2B0;A6NHQ2,P22087;M0QXL5;M0R299;M0R2Q4;M0R0P1,17;16;15;15;14;7;7;7;1,17;16;15;15;14;7;7;7;1,17;16;15;15;14;7;7;7;1,rRNA 2-O-methyltransferase fibrillarin,FBL,sp|P22087|FBRL_HUMAN rRNA 2-O-methyltransferase fibrillarin OS=Homo sapiens OX=9606 GN=FBL PE=1 SV=2;tr|M0QXL5|M0QXL5_HUMAN rRNA 2-O-methyltransferase fibrillarin (Fragment) OS=Homo sapiens OX=9606 GN=FBL PE=1 SV=1;tr|M0R299|M0R299_HUMAN rRNA 2-O-methyl,17,17,61.4,321
GART,-0.0563903251,0.639435736315271,0,P22102;F8WD69;C9JBJ1;C9JTV6;C9JZG2;C9JKQ7;H7C366;A0A140TA71,P22102,26;12;11;11;7;7;4;2,26;12;11;11;7;7;4;2,26;12;11;11;7;7;4;2,Trifunctional purine biosynthetic protein adenosine-3;Phosphoribosylamine--glycine ligase;Phosphoribosylformylglycinamidine cyclo-ligase;Phosphoribosylglycinamide formyltransferase,GART,sp|P22102|PUR2_HUMAN Trifunctional purine biosynthetic protein adenosine-3 OS=Homo sapiens OX=9606 GN=GART PE=1 SV=1,26,26,34.7,1010
PAICS,0.2504923621,0.102696424736368,0,P22234;E9PBS1;D6RF62,P22234;E9PBS1;D6RF62,23;22;16,23;22;16,23;22;16,Multifunctional protein ADE2;Phosphoribosylaminoimidazole-succinocarboxamide synthase;Phosphoribosylaminoimidazole carboxylase,PAICS,sp|P22234|PUR6_HUMAN Multifunctional protein ADE2 OS=Homo sapiens OX=9606 GN=PAICS PE=1 SV=3;tr|E9PBS1|E9PBS1_HUMAN Multifunctional protein ADE2 (Fragment) OS=Homo sapiens OX=9606 GN=PAICS PE=1 SV=1;tr|D6RF62|D6RF62_HUMAN Multifunctional protein ADE2 OS=Ho,23,23,50.4,425
SCP2,-0.1481709225,0.286773627509367,0,P22307;H0YF61;H0YD06,P22307;H0YF61,10;6;1,10;6;1,10;6;1,Non-specific lipid-transfer protein,SCP2,sp|P22307|NLTP_HUMAN Non-specific lipid-transfer protein OS=Homo sapiens OX=9606 GN=SCP2 PE=1 SV=2;tr|H0YF61|H0YF61_HUMAN Non-specific lipid-transfer protein (Fragment) OS=Homo sapiens OX=9606 GN=SCP2 PE=1 SV=1,10,10,18.6,547
UBA1,-0.1593884168,0.2797436893112,0,P22314;Q5JRR6;Q5JRR9;Q5JRS0;Q5JRS1;Q5JRS3;Q5JRS2,P22314,34;11;9;9;7;7;7,34;11;9;9;7;7;7,34;11;9;9;7;7;7,Ubiquitin-like modifier-activating enzyme 1,UBA1,sp|P22314|UBA1_HUMAN Ubiquitin-like modifier-activating enzyme 1 OS=Homo sapiens OX=9606 GN=UBA1 PE=1 SV=3,34,34,38.2,1058
FDXR,0.1260210758,0.694909023203112,0,P22570;A0A0C4DFN8;A0A0A0MSZ4;A0A0A0MTR6;A0A0A0MT64;A0A0A0MTN9;A0A0C4DGN7;J3QQX3;J3QKZ8;J3QQW7;J3KS64,P22570;A0A0C4DFN8;A0A0A0MSZ4;A0A0A0MTR6;A0A0A0MT64;A0A0A0MTN9;A0A0C4DGN7;J3QQX3,31;29;29;28;28;27;27;26;7;4;1,31;29;29;28;28;27;27;26;7;4;1,31;29;29;28;28;27;27;26;7;4;1,"NADPH:adrenodoxin oxidoreductase, mitochondrial",FDXR,"sp|P22570|ADRO_HUMAN NADPH:adrenodoxin oxidoreductase, mitochondrial OS=Homo sapiens OX=9606 GN=FDXR PE=1 SV=3;tr|A0A0C4DFN8|A0A0C4DFN8_HUMAN NADPH:adrenodoxin oxidoreductase, mitochondrial OS=Homo sapiens OX=9606 GN=FDXR PE=1 SV=1;tr|A0A0A0MSZ4|A0A0A0MSZ4",31,31,67.8,491
HNRNPA2B1,0.1877705096,0.159598944687496,0,P22626;A0A087WUI2,P22626;A0A087WUI2,37;26,37;26,37;26,Heterogeneous nuclear ribonucleoproteins A2/B1,HNRNPA2B1,sp|P22626|ROA2_HUMAN Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens OX=9606 GN=HNRNPA2B1 PE=1 SV=2;tr|A0A087WUI2|A0A087WUI2_HUMAN Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens OX=9606 GN=HNRNPA2B1 PE=1 SV=1,37,37,73.4,353
UQCRC2,0.2520392298,0.185352960179018,0,P22695;H3BRG4;H3BSJ9;H3BP04;H3BUE4;H3BUI9;A0A087WVZ4,P22695;H3BRG4;H3BSJ9;H3BP04,16;15;14;9;4;4;2,16;15;14;9;4;4;2,16;15;14;9;4;4;2,"Cytochrome b-c1 complex subunit 2, mitochondrial",UQCRC2,"sp|P22695|QCR2_HUMAN Cytochrome b-c1 complex subunit 2, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRC2 PE=1 SV=3;tr|H3BRG4|H3BRG4_HUMAN Cytochrome b-c1 complex subunit 2, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRC2 PE=1 SV=1;tr|H3BSJ9|H3BSJ9_HUMAN Cyt",16,16,40.2,453
SFPQ,0.0651810229,0.554086439662572,0,P23246;H0Y9U2,P23246,34;3,34;3,25;0,"Splicing factor, proline- and glutamine-rich",SFPQ,"sp|P23246|SFPQ_HUMAN Splicing factor, proline- and glutamine-rich OS=Homo sapiens OX=9606 GN=SFPQ PE=1 SV=2",34,25,45.7,707
TUBG1;TUBG2,1.5172554842,0.0107360265494642,1,P23258;Q9NRH3;K7EIS0;K7EKE5,P23258;Q9NRH3;K7EIS0;K7EKE5,4;4;3;2,4;4;3;2,4;4;3;2,Tubulin gamma-1 chain;Tubulin gamma-2 chain;Tubulin gamma chain,TUBG1;TUBG2,sp|P23258|TBG1_HUMAN Tubulin gamma-1 chain OS=Homo sapiens OX=9606 GN=TUBG1 PE=1 SV=2;sp|Q9NRH3|TBG2_HUMAN Tubulin gamma-2 chain OS=Homo sapiens OX=9606 GN=TUBG2 PE=2 SV=1;tr|K7EIS0|K7EIS0_HUMAN Tubulin gamma chain (Fragment) OS=Homo sapiens OX=9606 GN=TUB,4,4,13.3,451
PPIB,0.1920971438,0.17078751969563,0,P23284,P23284,20,20,20,Peptidyl-prolyl cis-trans isomerase B,PPIB,sp|P23284|PPIB_HUMAN Peptidyl-prolyl cis-trans isomerase B OS=Homo sapiens OX=9606 GN=PPIB PE=1 SV=2,20,20,62,216
ME2,0.0773896011,0.504753629392124,0,P23368;A0A1W2PQT3;A0A1W2PPH1;A0A1W2PQY8;A0A1W2PR68;A0A1W2PQH3;A0A1W2PQF8;A0A1W2PQ37;A0A1W2PRS2;A0A1W2PRY9;A0A1W2PQH4;A0A1W2PRH1;A0A1W2PPY2,P23368;A0A1W2PQT3;A0A1W2PPH1;A0A1W2PQY8;A0A1W2PR68;A0A1W2PQH3;A0A1W2PQF8;A0A1W2PQ37,15;14;14;14;13;13;12;10;4;4;4;2;1,15;14;14;14;13;13;12;10;4;4;4;2;1,15;14;14;14;13;13;12;10;4;4;4;2;1,"NAD-dependent malic enzyme, mitochondrial",ME2,"sp|P23368|MAOM_HUMAN NAD-dependent malic enzyme, mitochondrial OS=Homo sapiens OX=9606 GN=ME2 PE=1 SV=1;tr|A0A1W2PQT3|A0A1W2PQT3_HUMAN Malic enzyme OS=Homo sapiens OX=9606 GN=ME2 PE=1 SV=1;tr|A0A1W2PPH1|A0A1W2PPH1_HUMAN Malic enzyme OS=Homo sapiens OX=9606",15,15,31.5,584
WARS,0.3772333448,0.0477892286634297,0,P23381;H0YJP3;G3V5W1;G3V3S7;G3V3X0;G3V423;G3V3P2;G3V227;G3V5U1;G3V456;G3V2Y7;G3V277;G3V3H8;G3V3Y5,P23381,5;2;1;1;1;1;1;1;1;1;1;1;1;1,5;2;1;1;1;1;1;1;1;1;1;1;1;1,5;2;1;1;1;1;1;1;1;1;1;1;1;1,"Tryptophan--tRNA ligase, cytoplasmic;T1-TrpRS;T2-TrpRS",WARS,"sp|P23381|SYWC_HUMAN Tryptophan--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=WARS1 PE=1 SV=2",5,5,15.5,471
RPS3,0.1658033765,0.237234272793401,0,P23396;E9PL09;E9PPU1;F2Z2S8;H0YCJ7;H0YEU2;H0YF32;E9PQ96;E9PJH4;E9PK82;E9PSF4;E9PQX2;H0YES8,P23396;E9PL09;E9PPU1;F2Z2S8;H0YCJ7;H0YEU2,32;28;22;18;18;18;13;12;12;12;10;5;1,32;28;22;18;18;18;13;12;12;12;10;5;1,32;28;22;18;18;18;13;12;12;12;10;5;1,40S ribosomal protein S3,RPS3,sp|P23396|RS3_HUMAN 40S ribosomal protein S3 OS=Homo sapiens OX=9606 GN=RPS3 PE=1 SV=2;tr|E9PL09|E9PL09_HUMAN 40S ribosomal protein S3 OS=Homo sapiens OX=9606 GN=RPS3 PE=1 SV=1;tr|E9PPU1|E9PPU1_HUMAN 40S ribosomal protein S3 OS=Homo sapiens OX=9606 GN=RPS3,32,32,88.9,243
AHCY,-0.0959334918,0.4903679146449,0,P23526,P23526,21,21,21,Adenosylhomocysteinase,AHCY,sp|P23526|SAHH_HUMAN Adenosylhomocysteinase OS=Homo sapiens OX=9606 GN=AHCY PE=1 SV=4,21,21,42.6,432
CFL1,-0.2134425145,0.143501581892244,0,P23528;E9PP50;E9PK25;G3V1A4;E9PQB7;E9PS23;E9PLJ3,P23528;E9PP50;E9PK25;G3V1A4;E9PQB7,20;18;17;16;12;9;7,20;18;17;16;12;9;7,12;10;9;9;5;8;5,Cofilin-1,CFL1,sp|P23528|COF1_HUMAN Cofilin-1 OS=Homo sapiens OX=9606 GN=CFL1 PE=1 SV=3;tr|E9PP50|E9PP50_HUMAN Cofilin-1 (Fragment) OS=Homo sapiens OX=9606 GN=CFL1 PE=1 SV=8;tr|E9PK25|E9PK25_HUMAN Cofilin-1 OS=Homo sapiens OX=9606 GN=CFL1 PE=1 SV=1;tr|G3V1A4|G3V1A4_HUMAN,20,12,91.6,166
DTYMK,-0.4705593074,0.0334267567228252,0,P23919;G5E9E9;H7BZ20;H7C312;H7C3A4,P23919;G5E9E9;H7BZ20,5;3;3;2;1,5;3;3;2;1,5;3;3;2;1,Thymidylate kinase,DTYMK,"sp|P23919|KTHY_HUMAN Thymidylate kinase OS=Homo sapiens OX=9606 GN=DTYMK PE=1 SV=4;tr|G5E9E9|G5E9E9_HUMAN Deoxythymidylate kinase (Thymidylate kinase), isoform CRA_d OS=Homo sapiens OX=9606 GN=DTYMK PE=1 SV=1;tr|H7BZ20|H7BZ20_HUMAN Thymidylate kinase (Frag",5,5,19.8,212
EEF1B2,0.0090247408,0.963566184325519,0,P24534;F8WF65;F2Z2G2;C9JZW3,P24534,7;2;2;2,7;2;2;2,7;2;2;2,Elongation factor 1-beta,EEF1B2,sp|P24534|EF1B_HUMAN Elongation factor 1-beta OS=Homo sapiens OX=9606 GN=EEF1B2 PE=1 SV=3,7,7,30.2,225
ATP5F1,-0.157163512,0.207866917400366,0,P24539;Q5QNZ2,P24539;Q5QNZ2,9;7,9;7,9;7,"ATP synthase F(0) complex subunit B1, mitochondrial",ATP5F1,"sp|P24539|AT5F1_HUMAN ATP synthase F(0) complex subunit B1, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PB PE=1 SV=2;tr|Q5QNZ2|Q5QNZ2_HUMAN ATP synthase F(0) complex subunit B1, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PB PE=1 SV=1",9,9,39.1,256
ACAT1,0.2032667516,0.221144558604095,0,P24752;A0A5F9ZHL1;A0A5F9ZHJ7;A0A5F9ZHJ0;A0A5F9ZHD4;A0A5F9ZI66;A0A5F9ZHH9;H0YEL7;A0A5F9ZHL7;E9PRQ6,P24752;A0A5F9ZHL1;A0A5F9ZHJ7;A0A5F9ZHJ0;A0A5F9ZHD4;A0A5F9ZI66;A0A5F9ZHH9,18;17;16;13;11;11;10;8;5;5,18;17;16;13;11;11;10;8;5;5,18;17;16;13;11;11;10;8;5;5,"Acetyl-CoA acetyltransferase, mitochondrial",ACAT1,"sp|P24752|THIL_HUMAN Acetyl-CoA acetyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAT1 PE=1 SV=1;tr|A0A5F9ZHL1|A0A5F9ZHL1_HUMAN Acetyl-CoA acetyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAT1 PE=1 SV=1;tr|A0A5F9ZHJ7|A0A5F9ZHJ7_HUMAN",18,18,48.9,427
