WDR59_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
ENO1,-0.1148365946,0.363869068379429,0,P06733;A0A2R8Y6G6;K7EM90;A0A2R8YEM5;A0A2R8Y879;K7ERS8;A0A2R8Y6I8;A0A2R8Y798;A0A2R8YEG5,P06733;A0A2R8Y6G6,68;60;26;23;19;13;6;6;6,68;60;26;23;19;13;6;6;6,64;56;24;21;17;12;6;5;5,Alpha-enolase,ENO1,sp|P06733|ENOA_HUMAN Alpha-enolase OS=Homo sapiens OX=9606 GN=ENO1 PE=1 SV=2;tr|A0A2R8Y6G6|A0A2R8Y6G6_HUMAN Alpha-enolase OS=Homo sapiens OX=9606 GN=ENO1 PE=1 SV=1,68,64,98.2,434
PYGL;PYGM,-0.0755176344,0.719675534540248,0,P06737;E9PK47;P11217;H0Y4Z6,P06737;E9PK47;P11217,8;7;4;1,8;7;4;1,4;3;0;0,"Glycogen phosphorylase, liver form;Alpha-1,4 glucan phosphorylase;Glycogen phosphorylase, muscle form",PYGL;PYGM,"sp|P06737|PYGL_HUMAN Glycogen phosphorylase, liver form OS=Homo sapiens OX=9606 GN=PYGL PE=1 SV=4;tr|E9PK47|E9PK47_HUMAN Alpha-1,4 glucan phosphorylase OS=Homo sapiens OX=9606 GN=PYGL PE=1 SV=1;sp|P11217|PYGM_HUMAN Glycogen phosphorylase, muscle form OS=Ho",8,4,11.1,847
GPI,0.0069267921,0.956508566519057,0,P06744;A0A2U3TZU2;K7EQ48;A0A0J9YXP8;A0A2R8Y6C7;K7EP41;K7ERC6;K7ENA0;A0A0J9YXM3;K7ESF4,P06744;A0A2U3TZU2;K7EQ48;A0A0J9YXP8;A0A2R8Y6C7,23;21;16;12;12;8;8;7;6;4,23;21;16;12;12;8;8;7;6;4,6;6;5;0;0;0;0;0;0;4,Glucose-6-phosphate isomerase,GPI,sp|P06744|G6PI_HUMAN Glucose-6-phosphate isomerase OS=Homo sapiens OX=9606 GN=GPI PE=1 SV=4;tr|A0A2U3TZU2|A0A2U3TZU2_HUMAN Glucose-6-phosphate isomerase OS=Homo sapiens OX=9606 GN=GPI PE=1 SV=1;tr|K7EQ48|K7EQ48_HUMAN Glucose-6-phosphate isomerase (Fragment,23,6,49.6,558
NPM1,-0.0499619677,0.774233277357964,0,P06748;E5RI98;E5RGW4,P06748,25;5;1,25;5;1,25;5;1,Nucleophosmin,NPM1,sp|P06748|NPM_HUMAN Nucleophosmin OS=Homo sapiens OX=9606 GN=NPM1 PE=1 SV=2,25,25,64.6,294
DBI,-0.888112761,0.000765417623199931,0,P07108;A0A0A0MTI5;B8ZWD1,P07108;A0A0A0MTI5;B8ZWD1,3;2;2,3;2;2,3;2;2,Acyl-CoA-binding protein,DBI,sp|P07108|ACBP_HUMAN Acyl-CoA-binding protein OS=Homo sapiens OX=9606 GN=DBI PE=1 SV=2;tr|A0A0A0MTI5|A0A0A0MTI5_HUMAN Acyl-CoA-binding protein OS=Homo sapiens OX=9606 GN=DBI PE=1 SV=1;tr|B8ZWD1|B8ZWD1_HUMAN Acyl-CoA-binding protein OS=Homo sapiens OX=9606 ,3,3,49.4,87
LDHB,-0.0564345329,0.632714077723308,0,P07195;A0A5F9ZHM4;A0A3B3IS95;A8MW50;C9J7H8;F5H793,P07195;A0A5F9ZHM4;A0A3B3IS95;A8MW50;C9J7H8,32;31;25;21;16;11,29;28;22;18;15;11,29;28;22;18;15;11,L-lactate dehydrogenase B chain;L-lactate dehydrogenase,LDHB,sp|P07195|LDHB_HUMAN L-lactate dehydrogenase B chain OS=Homo sapiens OX=9606 GN=LDHB PE=1 SV=2;tr|A0A5F9ZHM4|A0A5F9ZHM4_HUMAN L-lactate dehydrogenase OS=Homo sapiens OX=9606 GN=LDHB PE=1 SV=1;tr|A0A3B3IS95|A0A3B3IS95_HUMAN L-lactate dehydrogenase OS=Homo s,32,29,75.1,334
P4HB,-0.2043518288,0.135916197327248,0,P07237;H7BZ94;H0Y3Z3;I3L398;I3L3U6;I3L0S0;I3NI03;I3L312;I3L4M2;I3L514;I3L3P5;I3L1Y5,P07237;H7BZ94,41;39;20;17;14;13;13;11;9;6;5;2,41;39;20;17;14;13;13;11;9;6;5;2,41;39;20;17;14;13;13;11;9;6;5;2,Protein disulfide-isomerase,P4HB,sp|P07237|PDIA1_HUMAN Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=P4HB PE=1 SV=3;tr|H7BZ94|H7BZ94_HUMAN Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=P4HB PE=1 SV=2,41,41,61,508
ANXA2;ANXA2P2,-0.3030648679,0.0868527510581831,0,P07355;H0YN42;A6NMY6;H0YMU9;H0YMD0;H0YM50;H0YNP5;H0YN28;H0YL33;H0YKS4;H0YMM1;H0YKX9;H0YMT9;H0YLV6;H0YKZ7;H0YKL9;H0YNA0;H0YMW4;H0YKV8;H0YN52;H0YMD9;H0YKN4;H0YNB8;H0YLE2,P07355;H0YN42;A6NMY6;H0YMU9;H0YMD0;H0YM50;H0YNP5,61;49;45;42;42;41;31;30;30;28;22;17;17;17;17;15;15;14;13;9;8;6;5;5,61;49;45;42;42;41;31;30;30;28;22;17;17;17;17;15;15;14;13;9;8;6;5;5,61;49;45;42;42;41;31;30;30;28;22;17;17;17;17;15;15;14;13;9;8;6;5;5,Annexin A2;Annexin;Putative annexin A2-like protein,ANXA2;ANXA2P2,sp|P07355|ANXA2_HUMAN Annexin A2 OS=Homo sapiens OX=9606 GN=ANXA2 PE=1 SV=2;tr|H0YN42|H0YN42_HUMAN Annexin (Fragment) OS=Homo sapiens OX=9606 GN=ANXA2 PE=1 SV=1;sp|A6NMY6|AXA2L_HUMAN Putative annexin A2-like protein OS=Homo sapiens OX=9606 GN=ANXA2P2 PE=5 ,61,61,95.6,339
CAPN1,-0.4876124632,0.038107449216584,0,P07384;E9PLX0;E9PJJ3;E9PLC9;E9PMC6;E9PJA6;E9PSA6;E9PQB3;E9PRM1;E9PIA9;E9PL37,P07384,15;3;3;3;3;3;3;3;3;2;2,15;3;3;3;3;3;3;3;3;2;2,15;3;3;3;3;3;3;3;3;2;2,Calpain-1 catalytic subunit,CAPN1,sp|P07384|CAN1_HUMAN Calpain-1 catalytic subunit OS=Homo sapiens OX=9606 GN=CAPN1 PE=1 SV=1,15,15,24.1,714
TUBB,-0.0963933975,0.402675749828854,0,P07437;Q5JP53;Q5ST81;A6NNZ2,P07437;Q5JP53;Q5ST81,40;40;35;9,9;9;4;0,8;8;4;0,Tubulin beta chain,TUBB,sp|P07437|TBB5_HUMAN Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB PE=1 SV=2;tr|Q5JP53|Q5JP53_HUMAN Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB PE=1 SV=1;tr|Q5ST81|Q5ST81_HUMAN Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB PE=1 SV=1,40,8,66.4,444
PSAP,-0.6518911983,0.198126069309989,0,P07602;C9JIZ6;Q5BJH1;A0A0J9YXB8,P07602;C9JIZ6;Q5BJH1,6;5;4;1,6;5;4;1,6;5;4;1,Prosaposin;Saposin-A;Saposin-B-Val;Saposin-B;Saposin-C;Saposin-D,PSAP,sp|P07602|SAP_HUMAN Prosaposin OS=Homo sapiens OX=9606 GN=PSAP PE=1 SV=2;tr|C9JIZ6|C9JIZ6_HUMAN Prosaposin OS=Homo sapiens OX=9606 GN=PSAP PE=1 SV=2;tr|Q5BJH1|Q5BJH1_HUMAN PSAP protein OS=Homo sapiens OX=9606 GN=PSAP PE=1 SV=1,6,6,13,524
PFN1,-0.2572040678,0.0750635150020832,0,P07737;K7EJ44;CON__P02584;I3L3D5,P07737;K7EJ44,22;17;8;5,22;17;8;5,22;17;8;5,Profilin-1,PFN1,sp|P07737|PROF1_HUMAN Profilin-1 OS=Homo sapiens OX=9606 GN=PFN1 PE=1 SV=2;tr|K7EJ44|K7EJ44_HUMAN Profilin OS=Homo sapiens OX=9606 GN=PFN1 PE=1 SV=1,22,22,97.1,140
APRT,0.0885257995,0.673833945120094,0,P07741;H3BQF1;H3BQZ9;H3BQB1;H3BSW3,P07741;H3BQF1;H3BQZ9;H3BQB1,7;5;5;4;3,7;5;5;4;3,7;5;5;4;3,Adenine phosphoribosyltransferase,APRT,sp|P07741|APT_HUMAN Adenine phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=APRT PE=1 SV=2;tr|H3BQF1|H3BQF1_HUMAN Adenine phosphoribosyltransferase (Fragment) OS=Homo sapiens OX=9606 GN=APRT PE=1 SV=8;tr|H3BQZ9|H3BQZ9_HUMAN Adenine phosphoribosyltrans,7,7,42.8,180
EPRS,0.2563296362,0.069352584377649,0,P07814;V9GYZ6;V9GZ76,P07814;V9GYZ6,30;16;1,30;16;1,30;16;1,Bifunctional glutamate/proline--tRNA ligase;Glutamate--tRNA ligase;Proline--tRNA ligase,EPRS,sp|P07814|SYEP_HUMAN Bifunctional glutamate/proline--tRNA ligase OS=Homo sapiens OX=9606 GN=EPRS1 PE=1 SV=5;tr|V9GYZ6|V9GYZ6_HUMAN Bifunctional glutamate/proline--tRNA ligase (Fragment) OS=Homo sapiens OX=9606 GN=EPRS1 PE=1 SV=1,30,30,22.6,1512
CTSB,-1.4701117824,0.000710101514874727,1,P07858;R4GMQ5;E9PJ67;E9PCB3;E9PKQ7;E9PNL5;E9PHZ5;E9PLY3;E9PSG5;E9PQM1;E9PR54;E9PS78,P07858;R4GMQ5,8;4;3;3;3;3;3;3;3;3;2;1,8;4;3;3;3;3;3;3;3;3;2;1,8;4;3;3;3;3;3;3;3;3;2;1,Cathepsin B;Cathepsin B light chain;Cathepsin B heavy chain,CTSB,sp|P07858|CATB_HUMAN Cathepsin B OS=Homo sapiens OX=9606 GN=CTSB PE=1 SV=3;tr|R4GMQ5|R4GMQ5_HUMAN Cathepsin B (Fragment) OS=Homo sapiens OX=9606 GN=CTSB PE=1 SV=1,8,8,29.5,339
HSP90AA1,-0.1278917666,0.434611796154502,0,P07900;G3V2J8;Q14568;Q58FG0;Q58FG1,P07900,71;11;9;5;4,49;6;1;4;2,49;6;1;4;2,Heat shock protein HSP 90-alpha,HSP90AA1,sp|P07900|HS90A_HUMAN Heat shock protein HSP 90-alpha OS=Homo sapiens OX=9606 GN=HSP90AA1 PE=1 SV=5,71,49,60.1,732
UQCRH;UQCRHL,-0.0883885401,0.510831318099435,0,P07919;A0A096LP55,P07919;A0A096LP55,2;1,2;1,2;1,"Cytochrome b-c1 complex subunit 6, mitochondrial;Cytochrome b-c1 complex subunit 6",UQCRH;UQCRHL,"sp|P07919|QCR6_HUMAN Cytochrome b-c1 complex subunit 6, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRH PE=1 SV=2;sp|A0A096LP55|QCR6L_HUMAN Cytochrome b-c1 complex subunit 6-like, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRHL PE=3 SV=1",2,2,34.1,91
FH,-0.0296228066,0.835360019790795,0,P07954,P07954,12,12,12,"Fumarate hydratase, mitochondrial",FH,"sp|P07954|FUMH_HUMAN Fumarate hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=FH PE=1 SV=3",12,12,32.9,510
ANXA6,0.0204433173,0.891652407521578,0,P08133;E5RK69;E7EMC6;E5RFF0;H0YC77;E5RI05;E5RIU8;E5RJR0;E5RJF5;E5RK63,P08133;E5RK69;E7EMC6,23;18;14;5;3;3;2;2;2;2,23;18;14;5;3;3;2;2;2;2,23;18;14;5;3;3;2;2;2;2,Annexin A6;Annexin,ANXA6,sp|P08133|ANXA6_HUMAN Annexin A6 OS=Homo sapiens OX=9606 GN=ANXA6 PE=1 SV=3;tr|E5RK69|E5RK69_HUMAN Annexin OS=Homo sapiens OX=9606 GN=ANXA6 PE=1 SV=1;tr|E7EMC6|E7EMC6_HUMAN Annexin OS=Homo sapiens OX=9606 GN=ANXA6 PE=1 SV=1,23,23,37.7,673
RHOC;RHOA,0.2947971494,0.0591859953616564,0,P08134;Q5JR08;E9PQH6;C9JX21;Q5JR07;C9JNR4;Q5JR05;E9PLA2;C9JRM1;Q5JR06;E9PN11;U3KQV3;P62745,P08134;Q5JR08;E9PQH6;C9JX21;Q5JR07;C9JNR4;Q5JR05,11;11;8;7;7;7;7;4;4;4;4;4;1,3;3;1;0;0;0;0;0;0;0;0;0;0,3;3;1;0;0;0;0;0;0;0;0;0;0,Rho-related GTP-binding protein RhoC,RHOC;RHOA,sp|P08134|RHOC_HUMAN Rho-related GTP-binding protein RhoC OS=Homo sapiens OX=9606 GN=RHOC PE=1 SV=1;tr|Q5JR08|Q5JR08_HUMAN Rho-related GTP-binding protein RhoC (Fragment) OS=Homo sapiens OX=9606 GN=RHOC PE=1 SV=8;tr|E9PQH6|E9PQH6_HUMAN Rho-related GTP-bind,11,3,34.2,193
HSP90AB1,-0.1094066527,0.347625853170387,0,P08238;Q58FF7,P08238,79;27,79;27,50;14,Heat shock protein HSP 90-beta,HSP90AB1,sp|P08238|HS90B_HUMAN Heat shock protein HSP 90-beta OS=Homo sapiens OX=9606 GN=HSP90AB1 PE=1 SV=4,79,50,66,724
ASNS,0.3235924954,0.219419740941591,0,P08243;F8WEJ5;C9JT45;C9J057;C9JLN6;C9JM09,P08243,9;4;3;3;1;1,9;4;3;3;1;1,9;4;3;3;1;1,Asparagine synthetase [glutamine-hydrolyzing],ASNS,sp|P08243|ASNS_HUMAN Asparagine synthetase [glutamine-hydrolyzing] OS=Homo sapiens OX=9606 GN=ASNS PE=1 SV=4,9,9,21.7,561
PDHA1,-0.0779311203,0.508198428745127,0,P08559;P29803;Q5JPU0;Q5JPT9;Q5JPU1;Q5JPU3;Q5JPU2,P08559,9;3;3;3;3;2;1,9;3;3;3;3;2;1,9;3;3;3;3;2;1,"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial",PDHA1,"sp|P08559|ODPA_HUMAN Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial OS=Homo sapiens OX=9606 GN=PDHA1 PE=1 SV=3",9,9,24.4,390
CYC1,0.0693528235,0.631203161770252,0,P08574,P08574,4,4,4,"Cytochrome c1, heme protein, mitochondrial",CYC1,"sp|P08574|CY1_HUMAN Cytochrome c1, heme protein, mitochondrial OS=Homo sapiens OX=9606 GN=CYC1 PE=1 SV=3",4,4,16.3,325
MFI2,-0.131221037,0.376774192721587,0,P08582,P08582,2,2,2,Melanotransferrin,MFI2,sp|P08582|TRFM_HUMAN Melanotransferrin OS=Homo sapiens OX=9606 GN=MELTF PE=1 SV=2,2,2,4.2,738
MYL3;MYL1,-0.1783241979,0.522293694338549,0,P08590;P05976,P08590;P05976,2;1,2;1,2;1,"Myosin light chain 3;Myosin light chain 1/3, skeletal muscle isoform",MYL3;MYL1,"sp|P08590|MYL3_HUMAN Myosin light chain 3 OS=Homo sapiens OX=9606 GN=MYL3 PE=1 SV=3;sp|P05976|MYL1_HUMAN Myosin light chain 1/3, skeletal muscle isoform OS=Homo sapiens OX=9606 GN=MYL1 PE=1 SV=3",2,2,15.9,195
SNRNP70,-0.4863953279,0.0405194844707501,0,P08621;M0QYR1,P08621;M0QYR1,9;5,9;5,9;5,U1 small nuclear ribonucleoprotein 70 kDa,SNRNP70,sp|P08621|RU17_HUMAN U1 small nuclear ribonucleoprotein 70 kDa OS=Homo sapiens OX=9606 GN=SNRNP70 PE=1 SV=2;tr|M0QYR1|M0QYR1_HUMAN U1 small nuclear ribonucleoprotein 70 kDa (Fragment) OS=Homo sapiens OX=9606 GN=SNRNP70 PE=1 SV=1,9,9,22.4,437
VIM,0.1061293908,0.463720891140592,0,P08670;B0YJC4;B0YJC5;A0A1B0GTT5;A0A1B0GVG8;P41219;H7C5W5;P17661;P07197;Q16352;F8W835;E7EMV2;E7ESP9;P12036;P07196,P08670;B0YJC4,82;75;37;21;11;6;6;5;2;2;2;2;2;1;1,82;75;37;21;11;6;6;5;2;2;2;2;2;1;1,80;73;35;21;11;4;4;3;2;2;2;2;2;1;1,Vimentin,VIM,sp|P08670|VIME_HUMAN Vimentin OS=Homo sapiens OX=9606 GN=VIM PE=1 SV=4;tr|B0YJC4|B0YJC4_HUMAN Vimentin OS=Homo sapiens OX=9606 GN=VIM PE=1 SV=1,82,80,96.4,466
ANXA5,-0.2578172262,0.102384552435082,0,P08758;E9PHT9;D6RBL5;D6RBE9;D6RCN3,P08758;E9PHT9;D6RBL5,25;16;16;12;3,25;16;16;12;3,25;16;16;12;3,Annexin A5;Annexin,ANXA5,sp|P08758|ANXA5_HUMAN Annexin A5 OS=Homo sapiens OX=9606 GN=ANXA5 PE=1 SV=2;tr|E9PHT9|E9PHT9_HUMAN Annexin OS=Homo sapiens OX=9606 GN=ANXA5 PE=1 SV=1;tr|D6RBL5|D6RBL5_HUMAN Annexin OS=Homo sapiens OX=9606 GN=ANXA5 PE=1 SV=1,25,25,56.9,320
ENO2,-0.2035815136,0.273584582554506,0,P09104;F5H0C8;F5H1C3;E5RI09;E5RG95;K7EPM1;K7EKN2;E5RGZ4;U3KQQ1;U3KQP4,P09104;F5H0C8,21;17;7;3;3;3;3;3;2;1,17;14;6;1;1;1;1;1;2;1,15;12;5;0;0;0;0;0;1;1,Gamma-enolase;Enolase,ENO2,sp|P09104|ENOG_HUMAN Gamma-enolase OS=Homo sapiens OX=9606 GN=ENO2 PE=1 SV=3;tr|F5H0C8|F5H0C8_HUMAN Gamma-enolase OS=Homo sapiens OX=9606 GN=ENO2 PE=1 SV=1,21,15,53.2,434
GSTP1,0.0358348651,0.83046102577425,0,P09211;A8MX94;A0A087X2E9;A0A2R8Y5E5;A0A087X243,P09211;A8MX94,16;14;5;2;1,16;14;5;2;1,16;14;5;2;1,Glutathione S-transferase P,GSTP1,sp|P09211|GSTP1_HUMAN Glutathione S-transferase P OS=Homo sapiens OX=9606 GN=GSTP1 PE=1 SV=2;tr|A8MX94|A8MX94_HUMAN Glutathione S-transferase P OS=Homo sapiens OX=9606 GN=GSTP1 PE=1 SV=1,16,16,72.9,210
SNRPC,-0.1160281983,0.556935608518093,0,P09234;A0A0A0MRR7,P09234;A0A0A0MRR7,2;1,2;1,2;1,U1 small nuclear ribonucleoprotein C,SNRPC,sp|P09234|RU1C_HUMAN U1 small nuclear ribonucleoprotein C OS=Homo sapiens OX=9606 GN=SNRPC PE=1 SV=1;tr|A0A0A0MRR7|A0A0A0MRR7_HUMAN U1 small nuclear ribonucleoprotein C OS=Homo sapiens OX=9606 GN=SNRPC PE=1 SV=1,2,2,12.6,159
LGALS1,0.0123403405,0.939014512818862,0,P09382;F8WEI7,P09382,16;2,16;2,16;2,Galectin-1,LGALS1,sp|P09382|LEG1_HUMAN Galectin-1 OS=Homo sapiens OX=9606 GN=LGALS1 PE=1 SV=2,16,16,99.3,135
HMGB1,-0.1754253527,0.159359254750668,0,P09429;Q5T7C4;B2RPK0,P09429;Q5T7C4,13;12;6,13;12;6,9;9;3,High mobility group protein B1,HMGB1,sp|P09429|HMGB1_HUMAN High mobility group protein B1 OS=Homo sapiens OX=9606 GN=HMGB1 PE=1 SV=3;tr|Q5T7C4|Q5T7C4_HUMAN High mobility group protein B1 OS=Homo sapiens OX=9606 GN=HMGB1 PE=1 SV=1,13,9,43.7,215
RBP1,-0.4322273076,0.0443009449709816,0,P09455;A0A0A0MQT0;A0A0A0MTB9;H0YAK8,P09455;A0A0A0MQT0;A0A0A0MTB9;H0YAK8,6;5;4;4,6;5;4;4,6;5;4;4,Retinol-binding protein 1,RBP1,"sp|P09455|RET1_HUMAN Retinol-binding protein 1 OS=Homo sapiens OX=9606 GN=RBP1 PE=1 SV=2;tr|A0A0A0MQT0|A0A0A0MQT0_HUMAN Retinol binding protein 1, cellular OS=Homo sapiens OX=9606 GN=RBP1 PE=1 SV=1;tr|A0A0A0MTB9|A0A0A0MTB9_HUMAN Retinol-binding protein 1 O",6,6,43,135
CLTA,-0.1622541359,0.21110926679265,0,P09496;C9J8P9;F8WF69,P09496;C9J8P9;F8WF69,8;6;4,8;6;4,8;6;4,Clathrin light chain A,CLTA,sp|P09496|CLCA_HUMAN Clathrin light chain A OS=Homo sapiens OX=9606 GN=CLTA PE=1 SV=1;tr|C9J8P9|C9J8P9_HUMAN Clathrin light chain OS=Homo sapiens OX=9606 GN=CLTA PE=1 SV=1;tr|F8WF69|F8WF69_HUMAN Clathrin light chain OS=Homo sapiens OX=9606 GN=CLTA PE=1 SV=,8,8,27,248
ANXA4,-0.3436673142,0.175537670602004,0,P09525;Q6P452;B4E1S2,P09525;Q6P452;B4E1S2,7;7;5,7;7;5,7;7;5,Annexin A4;Annexin,ANXA4,sp|P09525|ANXA4_HUMAN Annexin A4 OS=Homo sapiens OX=9606 GN=ANXA4 PE=1 SV=4;tr|Q6P452|Q6P452_HUMAN Annexin OS=Homo sapiens OX=9606 GN=ANXA4 PE=1 SV=1;tr|B4E1S2|B4E1S2_HUMAN Annexin OS=Homo sapiens OX=9606 GN=ANXA4 PE=1 SV=1,7,7,23.8,319
DLD,-0.157313568,0.199058762831678,0,P09622;E9PEX6;F8WDM5;A0A1W2PR83;F2Z2E3,P09622;E9PEX6,15;14;2;2;2,15;14;2;2;2,15;14;2;2;2,"Dihydrolipoyl dehydrogenase, mitochondrial;Dihydrolipoyl dehydrogenase",DLD,"sp|P09622|DLDH_HUMAN Dihydrolipoyl dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=DLD PE=1 SV=2;tr|E9PEX6|E9PEX6_HUMAN Dihydrolipoyl dehydrogenase OS=Homo sapiens OX=9606 GN=DLD PE=1 SV=1",15,15,28.9,509
SNRPA1,-0.0480136351,0.754852878099313,0,P09661;H0YKK0;H0YMA0;H0YLR3,P09661;H0YKK0;H0YMA0,6;5;3;1,6;5;3;1,6;5;3;1,U2 small nuclear ribonucleoprotein A,SNRPA1,"sp|P09661|RU2A_HUMAN U2 small nuclear ribonucleoprotein A OS=Homo sapiens OX=9606 GN=SNRPA1 PE=1 SV=2;tr|H0YKK0|H0YKK0_HUMAN Small nuclear ribonucleoprotein polypeptide A, isoform CRA_a OS=Homo sapiens OX=9606 GN=SNRPA1 PE=1 SV=1;tr|H0YMA0|H0YMA0_HUMAN U",6,6,27.5,255
COX6C,1.4089369201,9.64323056731116e-05,1,P09669,P09669,3,3,3,Cytochrome c oxidase subunit 6C,COX6C,sp|P09669|COX6C_HUMAN Cytochrome c oxidase subunit 6C OS=Homo sapiens OX=9606 GN=COX6C PE=1 SV=2,3,3,37.3,75
PARP1,-0.1085059796,0.349217754407157,0,P09874;Q5VX84;Q5VX85,P09874,25;4;4,25;4;4,25;4;4,Poly [ADP-ribose] polymerase 1,PARP1,sp|P09874|PARP1_HUMAN Poly [ADP-ribose] polymerase 1 OS=Homo sapiens OX=9606 GN=PARP1 PE=1 SV=4,25,25,28.1,1014
LTA4H,-0.0248144599,0.821750098624821,0,P09960;B4DEH5,P09960,11;1,11;1,11;1,Leukotriene A-4 hydrolase,LTA4H,sp|P09960|LKHA4_HUMAN Leukotriene A-4 hydrolase OS=Homo sapiens OX=9606 GN=LTA4H PE=1 SV=2,11,11,27.5,611
H2AFV;H2AFZ,-0.374593536,0.0676087510532289,0,Q71UI9;P0C0S5;C9J0D1;A0A494C189;C9J386,Q71UI9;P0C0S5;C9J0D1;A0A494C189,10;10;6;6;2,8;8;4;4;1,8;8;4;4;1,Histone H2A.V;Histone H2A.Z;Histone H2A,H2AFV;H2AFZ,sp|Q71UI9|H2AV_HUMAN Histone H2A.V OS=Homo sapiens OX=9606 GN=H2AZ2 PE=1 SV=3;sp|P0C0S5|H2AZ_HUMAN Histone H2A.Z OS=Homo sapiens OX=9606 GN=H2AZ1 PE=1 SV=2;tr|C9J0D1|C9J0D1_HUMAN Histone H2A OS=Homo sapiens OX=9606 GN=H2AZ2 PE=1 SV=1;tr|A0A494C189|A0A494C1,10,8,63.3,128
UQCRFS1;UQCRFS1P1,-0.1027309026,0.702146338104995,0,P47985;P0C7P4,P47985;P0C7P4,5;5,5;5,5;5,"Cytochrome b-c1 complex subunit Rieske, mitochondrial;Cytochrome b-c1 complex subunit 11;Putative cytochrome b-c1 complex subunit Rieske-like protein 1",UQCRFS1;UQCRFS1P1,"sp|P47985|UCRI_HUMAN Cytochrome b-c1 complex subunit Rieske, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRFS1 PE=1 SV=2;sp|P0C7P4|UCRIL_HUMAN Putative cytochrome b-c1 complex subunit Rieske-like protein 1 OS=Homo sapiens OX=9606 GN=UQCRFS1P1 PE=5 SV=1",5,5,21.9,274
U2AF1,-0.219682083,0.117038643070624,0,Q01081;P0DN76;A0A1B0GW87;M0R2N4;K7EJH3;K7EJM7,Q01081;P0DN76,5;5;2;2;1;1,5;5;2;2;1;1,3;3;0;0;0;0,Splicing factor U2AF 35 kDa subunit,U2AF1,sp|Q01081|U2AF1_HUMAN Splicing factor U2AF 35 kDa subunit OS=Homo sapiens OX=9606 GN=U2AF1 PE=1 SV=3;sp|P0DN76|U2AF5_HUMAN Splicing factor U2AF 35 kDa subunit-like protein OS=Homo sapiens OX=9606 GN=U2AF1L5 PE=1 SV=1,5,3,24.6,240
CALM2;CALM3;CALM1,-0.2771528421,0.0497692125333588,0,P0DP25;P0DP24;P0DP23;A0A590UK56;E7EMB3;F8WBR5;M0QZ52;G3V479;G3V361;A0A590UJI2;Q96HY3;A0A590UJC0;G3V226;P27482;P02585;C9J7T9,P0DP25;P0DP24;P0DP23;A0A590UK56;E7EMB3;F8WBR5;M0QZ52;G3V479,8;8;8;6;6;5;5;5;3;3;3;2;2;1;1;1,8;8;8;6;6;5;5;5;3;3;3;2;2;1;1;1,8;8;8;6;6;5;5;5;3;3;3;2;2;1;1;1,,CALM2;CALM3;CALM1,sp|P0DP25|CALM3_HUMAN Calmodulin-3 OS=Homo sapiens OX=9606 GN=CALM3 PE=1 SV=1;sp|P0DP24|CALM2_HUMAN Calmodulin-2 OS=Homo sapiens OX=9606 GN=CALM2 PE=1 SV=1;sp|P0DP23|CALM1_HUMAN Calmodulin-1 OS=Homo sapiens OX=9606 GN=CALM1 PE=1 SV=1;tr|A0A590UK56|A0A590UK,8,8,45.6,149
TUBA3E,-0.0470922794,0.790070588363801,0,P0DPH8;P0DPH7;Q6PEY2;V9GZ17,P0DPH8;P0DPH7;Q6PEY2,38;38;29;12,6;6;6;2,4;4;4;0,Tubulin alpha-3E chain,TUBA3E,sp|P0DPH8|TBA3D_HUMAN Tubulin alpha-3D chain OS=Homo sapiens OX=9606 GN=TUBA3D PE=1 SV=1;sp|P0DPH7|TBA3C_HUMAN Tubulin alpha-3C chain OS=Homo sapiens OX=9606 GN=TUBA3C PE=1 SV=1;sp|Q6PEY2|TBA3E_HUMAN Tubulin alpha-3E chain OS=Homo sapiens OX=9606 GN=TUBA3E,38,4,66.4,450
GAA,-0.8505903891,0.00775150542797323,0,P10253;I3L0S5;I3L3L3,P10253,14;3;3,14;3;3,14;3;3,Lysosomal alpha-glucosidase;76 kDa lysosomal alpha-glucosidase;70 kDa lysosomal alpha-glucosidase,GAA,sp|P10253|LYAG_HUMAN Lysosomal alpha-glucosidase OS=Homo sapiens OX=9606 GN=GAA PE=1 SV=4,14,14,20.7,952
