DCAF13_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
MCM3,-0.4782462477,0.0453707838334754,0,P25205;J3KQ69;A0A499FHX9;Q7Z6P5,P25205;J3KQ69;A0A499FHX9,25;18;18;3,25;18;18;3,25;18;18;3,DNA replication licensing factor MCM3,MCM3,sp|P25205|MCM3_HUMAN DNA replication licensing factor MCM3 OS=Homo sapiens OX=9606 GN=MCM3 PE=1 SV=3;tr|J3KQ69|J3KQ69_HUMAN DNA replication licensing factor MCM3 OS=Homo sapiens OX=9606 GN=MCM3 PE=1 SV=3;tr|A0A499FHX9|A0A499FHX9_HUMAN DNA replication licen,25,25,35.6,808
RPS12,-0.1260909149,0.433266062432664,0,P25398,P25398,13,13,13,40S ribosomal protein S12,RPS12,sp|P25398|RS12_HUMAN 40S ribosomal protein S12 OS=Homo sapiens OX=9606 GN=RPS12 PE=1 SV=3,13,13,84.1,132
DNAJB1,0.1633866713,0.212684627890823,0,P25685;M0R080;M0QYT3;M0QXK0,P25685;M0R080,5;3;1;1,5;3;1;1,5;3;1;1,DnaJ homolog subfamily B member 1,DNAJB1,sp|P25685|DNJB1_HUMAN DnaJ homolog subfamily B member 1 OS=Homo sapiens OX=9606 GN=DNAJB1 PE=1 SV=4;tr|M0R080|M0R080_HUMAN DnaJ homolog subfamily B member 1 (Fragment) OS=Homo sapiens OX=9606 GN=DNAJB1 PE=1 SV=1,5,5,18.8,340
ATP5A1,0.1022444548,0.404220949351079,0,P25705;K7EK77;K7ENJ4;K7ERX7;K7EJP1;K7EQH4;K7ESA0,P25705;K7EK77,49;26;19;19;16;10;2,49;26;19;19;16;10;2,49;26;19;19;16;10;2,"ATP synthase subunit alpha, mitochondrial",ATP5A1,"sp|P25705|ATPA_HUMAN ATP synthase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1A PE=1 SV=1;tr|K7EK77|K7EK77_HUMAN ATP synthase subunit alpha, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=ATP5F1A PE=1 SV=1",49,49,72.3,553
PSMA1,0.1492891971,0.255639757386558,0,P25786;F5GX11;B4DEV8,P25786;F5GX11;B4DEV8,17;13;9,17;13;9,17;13;9,Proteasome subunit alpha type-1;Proteasome subunit alpha type,PSMA1,sp|P25786|PSA1_HUMAN Proteasome subunit alpha type-1 OS=Homo sapiens OX=9606 GN=PSMA1 PE=1 SV=1;tr|F5GX11|F5GX11_HUMAN Proteasome endopeptidase complex OS=Homo sapiens OX=9606 GN=PSMA1 PE=1 SV=1;tr|B4DEV8|B4DEV8_HUMAN Proteasome subunit alpha type OS=Homo ,17,17,70.3,263
PSMA3,0.0471141189,0.685599952452314,0,P25788;G3V4X5;G3V3W4;G3V5N4;H0YJ03,P25788,11;5;2;2;1,11;5;2;2;1,11;5;2;2;1,Proteasome subunit alpha type-3,PSMA3,sp|P25788|PSA3_HUMAN Proteasome subunit alpha type-3 OS=Homo sapiens OX=9606 GN=PSMA3 PE=1 SV=2,11,11,51.4,255
ITGA3,0.3630584668,0.212528077839925,0,P26006;D6R9X8;K7EMU3;H0YA32;H0YA49,P26006,11;4;2;1;1,11;4;2;1;1,11;4;2;1;1,Integrin alpha-3;Integrin alpha-3 heavy chain;Integrin alpha-3 light chain,ITGA3,sp|P26006|ITA3_HUMAN Integrin alpha-3 OS=Homo sapiens OX=9606 GN=ITGA3 PE=1 SV=5,11,11,14.3,1051
MSN,0.1678995592,0.204213180283001,0,P26038;V9GZ54,P26038,39;8,39;8,28;5,Moesin,MSN,sp|P26038|MOES_HUMAN Moesin OS=Homo sapiens OX=9606 GN=MSN PE=1 SV=3,39,28,59.1,577
DDX6,0.0049574193,0.969875413583737,0,P26196;Q8IV96,P26196,4;1,4;1,4;1,Probable ATP-dependent RNA helicase DDX6,DDX6,sp|P26196|DDX6_HUMAN Probable ATP-dependent RNA helicase DDX6 OS=Homo sapiens OX=9606 GN=DDX6 PE=1 SV=2,4,4,11,483
U2AF2,-1.3434539767,0.0027196017180932,1,P26368,P26368,5,5,1,Splicing factor U2AF 65 kDa subunit,U2AF2,sp|P26368|U2AF2_HUMAN Splicing factor U2AF 65 kDa subunit OS=Homo sapiens OX=9606 GN=U2AF2 PE=1 SV=4,5,1,13.7,475
RPL13,0.3014416691,0.129387895235554,0,P26373;J3QSB4;H3BTH3;H3BUK8;J3KS98,P26373;J3QSB4,18;13;6;2;2,18;13;6;2;2,18;13;6;2;2,60S ribosomal protein L13,RPL13,sp|P26373|RL13_HUMAN 60S ribosomal protein L13 OS=Homo sapiens OX=9606 GN=RPL13 PE=1 SV=4;tr|J3QSB4|J3QSB4_HUMAN 60S ribosomal protein L13 (Fragment) OS=Homo sapiens OX=9606 GN=RPL13 PE=1 SV=1,18,18,59.7,211
HMGB2,-0.4271726202,0.0464008577693052,0,P26583;D6R9A6,P26583;D6R9A6,13;8,8;5,8;5,High mobility group protein B2,HMGB2,sp|P26583|HMGB2_HUMAN High mobility group protein B2 OS=Homo sapiens OX=9606 GN=HMGB2 PE=1 SV=2;tr|D6R9A6|D6R9A6_HUMAN High mobility group protein B2 (Fragment) OS=Homo sapiens OX=9606 GN=HMGB2 PE=1 SV=1,13,8,45.9,209
PTBP1,0.1121628832,0.380106189560107,0,P26599;A0A0U1RRM4;A6NLN1;A0A0D9SF20;K7EKJ7;K7ES59;K7EK45;A0A087WU68;A0A087WUW5;K7ELW5,P26599;A0A0U1RRM4;A6NLN1;A0A0D9SF20,28;27;26;14;11;8;8;5;4;3,28;27;26;14;11;8;8;5;4;3,25;24;23;14;9;6;7;4;4;1,Polypyrimidine tract-binding protein 1,PTBP1,sp|P26599|PTBP1_HUMAN Polypyrimidine tract-binding protein 1 OS=Homo sapiens OX=9606 GN=PTBP1 PE=1 SV=1;tr|A0A0U1RRM4|A0A0U1RRM4_HUMAN Polypyrimidine tract-binding protein 1 OS=Homo sapiens OX=9606 GN=PTBP1 PE=1 SV=1;tr|A6NLN1|A6NLN1_HUMAN Polypyrimidine t,28,25,71.4,531
TARS,0.2436707377,0.0958771801200609,0,P26639;A2RTX5;D6R9F8;D6RCA5;D6RDJ6;B7ZLP8;D6RJ97;D6RHV7;D6RCS6;F6S7Q7,P26639,30;3;3;2;2;2;1;1;1;1,30;3;3;2;2;2;1;1;1;1,29;3;3;2;2;2;1;1;1;0,"Threonine--tRNA ligase, cytoplasmic",TARS,"sp|P26639|SYTC_HUMAN Threonine--tRNA ligase 1, cytoplasmic OS=Homo sapiens OX=9606 GN=TARS1 PE=1 SV=3",30,29,43.8,723
VARS,0.25107146,0.0741432251846051,0,P26640;A0A140T936;A0A140T954;A2ABF4;A0A0G2JJT9;A0A140T904;H0Y426,P26640;A0A140T936,25;22;6;5;5;2;1,25;22;6;5;5;2;1,25;22;6;5;5;2;1,Valine--tRNA ligase,VARS,sp|P26640|SYVC_HUMAN Valine--tRNA ligase OS=Homo sapiens OX=9606 GN=VARS1 PE=1 SV=4;tr|A0A140T936|A0A140T936_HUMAN Valine--tRNA ligase (Fragment) OS=Homo sapiens OX=9606 GN=VARS1 PE=1 SV=1,25,25,27.8,1264
EEF1G,0.1865767411,0.260949692103429,0,P26641,P26641,27,27,27,Elongation factor 1-gamma,EEF1G,sp|P26641|EF1G_HUMAN Elongation factor 1-gamma OS=Homo sapiens OX=9606 GN=EEF1G PE=1 SV=3,27,27,58.1,437
STOM,0.8955550999,0.00389045798026797,0,P27105;F8VSL7,P27105;F8VSL7,2;1,2;1,2;1,Erythrocyte band 7 integral membrane protein,STOM,sp|P27105|STOM_HUMAN Erythrocyte band 7 integral membrane protein OS=Homo sapiens OX=9606 GN=STOM PE=1 SV=3;tr|F8VSL7|F8VSL7_HUMAN Erythrocyte band 7 integral membrane protein OS=Homo sapiens OX=9606 GN=STOM PE=1 SV=1,2,2,9.4,288
AK4,0.2145176739,0.224641112930348,0,P27144;F8VS11,P27144,5;2,5;2,5;2,"Adenylate kinase 4, mitochondrial",AK4,"sp|P27144|KAD4_HUMAN Adenylate kinase 4, mitochondrial OS=Homo sapiens OX=9606 GN=AK4 PE=1 SV=1",5,5,26,223
YWHAQ,-0.0871836095,0.473155001956656,0,P27348;E9PG15,P27348;E9PG15,22;17,16;14,16;14,14-3-3 protein theta,YWHAQ,sp|P27348|1433T_HUMAN 14-3-3 protein theta OS=Homo sapiens OX=9606 GN=YWHAQ PE=1 SV=1;tr|E9PG15|E9PG15_HUMAN 14-3-3 protein theta (Fragment) OS=Homo sapiens OX=9606 GN=YWHAQ PE=1 SV=1,22,16,61.6,245
RPL10,0.1118847242,0.474508239810158,0,P27635;X1WI28;F8W7C6;A0A087WV22;Q96L21;H7C123;H7C2C5;B8A6G2;A6QRI9;H7C2U2,P27635;X1WI28;F8W7C6;A0A087WV22,18;17;15;15;7;7;7;6;6;1,18;17;15;15;7;7;7;6;6;1,18;17;15;15;7;7;7;6;6;1,60S ribosomal protein L10,RPL10,sp|P27635|RL10_HUMAN 60S ribosomal protein L10 OS=Homo sapiens OX=9606 GN=RPL10 PE=1 SV=4;tr|X1WI28|X1WI28_HUMAN 60S ribosomal protein L10 (Fragment) OS=Homo sapiens OX=9606 GN=RPL10 PE=1 SV=7;tr|F8W7C6|F8W7C6_HUMAN 60S ribosomal protein L10 OS=Homo sapien,18,18,71,214
RPA1,-0.0636997656,0.676258049675106,0,P27694;I3L4R8;I3L524;I3L2M5,P27694,10;4;1;1,10;4;1;1,10;4;1;1,"Replication protein A 70 kDa DNA-binding subunit;Replication protein A 70 kDa DNA-binding subunit, N-terminally processed",RPA1,sp|P27694|RFA1_HUMAN Replication protein A 70 kDa DNA-binding subunit OS=Homo sapiens OX=9606 GN=RPA1 PE=1 SV=2,10,10,25.2,616
APEX1,-0.0907655282,0.448436932295496,0,P27695;G3V5Q1;G3V3M6;A0A0C4DGK8;G3V3C7;G3V5D9;H7C4A8;G3V5M0;G3V359,P27695;G3V5Q1;G3V3M6;A0A0C4DGK8;G3V3C7,8;6;6;4;4;3;3;3;3,8;6;6;4;4;3;3;3;3,8;6;6;4;4;3;3;3;3,"DNA-(apurinic or apyrimidinic site) lyase;DNA-(apurinic or apyrimidinic site) lyase, mitochondrial",APEX1,sp|P27695|APEX1_HUMAN DNA-(apurinic or apyrimidinic site) endonuclease OS=Homo sapiens OX=9606 GN=APEX1 PE=1 SV=2;tr|G3V5Q1|G3V5Q1_HUMAN DNA-(apurinic or apyrimidinic site) lyase (Fragment) OS=Homo sapiens OX=9606 GN=APEX1 PE=1 SV=1;tr|G3V3M6|G3V3M6_HUMAN ,8,8,45.9,318
CALR,-0.2920285342,0.111084683401236,0,P27797;K7EJB9;K7EL50,P27797;K7EJB9,20;13;1,20;13;1,20;13;1,Calreticulin,CALR,sp|P27797|CALR_HUMAN Calreticulin OS=Homo sapiens OX=9606 GN=CALR PE=1 SV=1;tr|K7EJB9|K7EJB9_HUMAN Calreticulin (Fragment) OS=Homo sapiens OX=9606 GN=CALR PE=1 SV=1,20,20,53.2,417
CANX,-0.0142608749,0.905678252528104,0,P27824;D6RDP7;D6RAU8;D6RB85;H0Y9Q7;D6RAQ8;D6RFL1;D6RGY2;D6RHJ3;D6RD16;H0Y9H1;O14967,P27824;D6RDP7,14;7;6;6;6;4;4;4;2;2;2;1,14;7;6;6;6;4;4;4;2;2;2;1,14;7;6;6;6;4;4;4;2;2;2;1,Calnexin,CANX,sp|P27824|CALX_HUMAN Calnexin OS=Homo sapiens OX=9606 GN=CANX PE=1 SV=2;tr|D6RDP7|D6RDP7_HUMAN Calnexin (Fragment) OS=Homo sapiens OX=9606 GN=CANX PE=1 SV=1,14,14,26.4,592
PSMA5,-0.271440634,0.174527807558508,0,P28066,P28066,10,10,10,Proteasome subunit alpha type-5,PSMA5,sp|P28066|PSA5_HUMAN Proteasome subunit alpha type-5 OS=Homo sapiens OX=9606 GN=PSMA5 PE=1 SV=3,10,10,52.3,241
PSMB4,-0.1105209918,0.436834924164645,0,P28070,P28070,6,6,6,Proteasome subunit beta type-4,PSMB4,sp|P28070|PSB4_HUMAN Proteasome subunit beta type-4 OS=Homo sapiens OX=9606 GN=PSMB4 PE=1 SV=4,6,6,29.9,264
PSMB6,0.6240712193,0.0247410405669084,0,P28072;I3L3X7;A0A087X2I4,P28072,8;3;3,8;3;3,8;3;3,Proteasome subunit beta type-6,PSMB6,sp|P28072|PSB6_HUMAN Proteasome subunit beta type-6 OS=Homo sapiens OX=9606 GN=PSMB6 PE=1 SV=4,8,8,30.5,239
PSMB5,0.264876975,0.181001594380618,0,P28074;H0YJM8,P28074,9;4,9;4,9;4,Proteasome subunit beta type-5,PSMB5,sp|P28074|PSB5_HUMAN Proteasome subunit beta type-5 OS=Homo sapiens OX=9606 GN=PSMB5 PE=1 SV=3,9,9,39.2,263
NDUFS1,0.4140226107,0.0614041488832711,0,P28331;B4DJ81;C9JPQ5;F8WDL5,P28331;B4DJ81,14;11;3;2,14;11;3;2,14;11;3;2,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial",NDUFS1,"sp|P28331|NDUS1_HUMAN NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS1 PE=1 SV=3;tr|B4DJ81|B4DJ81_HUMAN NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS1 PE=1 SV=1",14,14,24.2,727
MAPK1,-0.1786960608,0.323049852267672,0,P28482,P28482,9,9,7,Mitogen-activated protein kinase 1,MAPK1,sp|P28482|MK01_HUMAN Mitogen-activated protein kinase 1 OS=Homo sapiens OX=9606 GN=MAPK1 PE=1 SV=3,9,7,33.1,360
LAP3,0.0271492303,0.877817193425682,0,P28838;H0Y9Q1;H0Y983,P28838,19;8;1,19;8;1,19;8;1,Cytosol aminopeptidase,LAP3,sp|P28838|AMPL_HUMAN Cytosol aminopeptidase OS=Homo sapiens OX=9606 GN=LAP3 PE=1 SV=3,19,19,48.2,519
IMPA1,1.6549898414,0.000739110959470074,1,P29218;E5RG13;H0YBL1;E5RIP7;E5RG94;E5RIF4;E5RHE9;E5RI82,P29218;E5RG13;H0YBL1;E5RIP7,4;3;3;2;1;1;1;1,4;3;3;2;1;1;1;1,4;3;3;2;1;1;1;1,Inositol monophosphatase 1,IMPA1,sp|P29218|IMPA1_HUMAN Inositol monophosphatase 1 OS=Homo sapiens OX=9606 GN=IMPA1 PE=1 SV=1;tr|E5RG13|E5RG13_HUMAN Inositol monophosphatase 1 (Fragment) OS=Homo sapiens OX=9606 GN=IMPA1 PE=1 SV=1;tr|H0YBL1|H0YBL1_HUMAN Inositol-1-monophosphatase (Fragment),4,4,15.5,277
TKT,0.0052358383,0.965987147714541,0,P29401;A0A0B4J1R6;E9PFF2;F8W888;F8WAX4,P29401;A0A0B4J1R6;E9PFF2,31;25;16;6;2,31;25;16;6;2,31;25;16;6;2,Transketolase,TKT,sp|P29401|TKT_HUMAN Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=3;tr|A0A0B4J1R6|A0A0B4J1R6_HUMAN Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=1;tr|E9PFF2|E9PFF2_HUMAN Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=1,31,31,66.6,623
ERP29,-0.198904446,0.231449796812154,0,P30040;F8VY02;F8W1G0,P30040;F8VY02,15;11;2,15;11;2,15;11;2,Endoplasmic reticulum resident protein 29,ERP29,sp|P30040|ERP29_HUMAN Endoplasmic reticulum resident protein 29 OS=Homo sapiens OX=9606 GN=ERP29 PE=1 SV=4;tr|F8VY02|F8VY02_HUMAN Endoplasmic reticulum resident protein 29 OS=Homo sapiens OX=9606 GN=ERP29 PE=1 SV=1,15,15,51,261
PRDX6,0.1669952737,0.243494444556711,0,P30041,P30041,15,15,15,Peroxiredoxin-6,PRDX6,sp|P30041|PRDX6_HUMAN Peroxiredoxin-6 OS=Homo sapiens OX=9606 GN=PRDX6 PE=1 SV=3,15,15,67.9,224
BLVRB,-0.1045820111,0.463644105723515,0,P30043;M0R192;A0A2R8YEP4;A0A2R8Y7Y9;M0QZL1,P30043;M0R192;A0A2R8YEP4,5;4;4;1;1,5;4;4;1;1,5;4;4;1;1,Flavin reductase (NADPH),BLVRB,sp|P30043|BLVRB_HUMAN Flavin reductase (NADPH) OS=Homo sapiens OX=9606 GN=BLVRB PE=1 SV=3;tr|M0R192|M0R192_HUMAN Flavin reductase (NADPH) OS=Homo sapiens OX=9606 GN=BLVRB PE=1 SV=1;tr|A0A2R8YEP4|A0A2R8YEP4_HUMAN Flavin reductase (NADPH) OS=Homo sapiens OX=,5,5,27.2,206
PRDX5,-0.4877564895,0.0436208355169313,0,P30044,P30044,10,10,10,"Peroxiredoxin-5, mitochondrial",PRDX5,"sp|P30044|PRDX5_HUMAN Peroxiredoxin-5, mitochondrial OS=Homo sapiens OX=9606 GN=PRDX5 PE=1 SV=4",10,10,46.3,214
PRDX3,0.0504101066,0.711891986013994,0,P30048,P30048,15,15,15,"Thioredoxin-dependent peroxide reductase, mitochondrial",PRDX3,"sp|P30048|PRDX3_HUMAN Thioredoxin-dependent peroxide reductase, mitochondrial OS=Homo sapiens OX=9606 GN=PRDX3 PE=1 SV=3",15,15,48.8,256
ATP5D,-0.1325522415,0.501200865680337,0,P30049,P30049,4,4,4,"ATP synthase subunit delta, mitochondrial",ATP5D,"sp|P30049|ATPD_HUMAN ATP synthase subunit delta, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1D PE=1 SV=2",4,4,39.3,168
RPL12,0.3894582402,0.0792833787767352,0,P30050,P30050,12,12,12,60S ribosomal protein L12,RPL12,sp|P30050|RL12_HUMAN 60S ribosomal protein L12 OS=Homo sapiens OX=9606 GN=RPL12 PE=1 SV=1,12,12,67.3,165
ECHS1,-0.2109802803,0.258042947295066,0,P30084,P30084,13,13,13,"Enoyl-CoA hydratase, mitochondrial",ECHS1,"sp|P30084|ECHM_HUMAN Enoyl-CoA hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=ECHS1 PE=1 SV=4",13,13,45.2,290
PEBP1,0.0308171446,0.804809598672654,0,P30086,P30086,10,10,10,Phosphatidylethanolamine-binding protein 1;Hippocampal cholinergic neurostimulating peptide,PEBP1,sp|P30086|PEBP1_HUMAN Phosphatidylethanolamine-binding protein 1 OS=Homo sapiens OX=9606 GN=PEBP1 PE=1 SV=3,10,10,75.9,187
PDIA3,-0.1493871765,0.369700303798505,0,P30101,P30101,35,35,27,Protein disulfide-isomerase A3,PDIA3,sp|P30101|PDIA3_HUMAN Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4,35,27,65.3,505
PPP2R1A,-0.0823156392,0.480828103522136,0,P30153;C9J9C1;B3KQV6;E9PH38;E9PPI5;E9PNM7;E9PHZ6,P30153;C9J9C1;B3KQV6,18;10;10;5;2;2;2,18;10;10;5;2;2;2,15;7;10;5;0;0;0,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform,PPP2R1A,sp|P30153|2AAA_HUMAN Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform OS=Homo sapiens OX=9606 GN=PPP2R1A PE=1 SV=4;tr|C9J9C1|C9J9C1_HUMAN Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform (Fr,18,15,36.7,589
PPIF,0.3788310613,0.0398025173555063,0,P30405;H0Y548;R4GN99,P30405;H0Y548;R4GN99,13;9;8,13;9;8,13;9;8,"Peptidyl-prolyl cis-trans isomerase F, mitochondrial;Peptidyl-prolyl cis-trans isomerase",PPIF,"sp|P30405|PPIF_HUMAN Peptidyl-prolyl cis-trans isomerase F, mitochondrial OS=Homo sapiens OX=9606 GN=PPIF PE=1 SV=1;tr|H0Y548|H0Y548_HUMAN Peptidyl-prolyl cis-trans isomerase (Fragment) OS=Homo sapiens OX=9606 GN=PPIF PE=1 SV=1;tr|R4GN99|R4GN99_HUMAN Pepti",13,13,63.8,207
NMT1,0.37978104,0.0290379393118944,0,P30419;K7EN82;B7Z8J4,P30419;K7EN82;B7Z8J4,5;3;3,5;3;3,5;3;3,Glycylpeptide N-tetradecanoyltransferase 1,NMT1,sp|P30419|NMT1_HUMAN Glycylpeptide N-tetradecanoyltransferase 1 OS=Homo sapiens OX=9606 GN=NMT1 PE=1 SV=2;tr|K7EN82|K7EN82_HUMAN Glycylpeptide N-tetradecanoyltransferase 1 (Fragment) OS=Homo sapiens OX=9606 GN=NMT1 PE=1 SV=1;tr|B7Z8J4|B7Z8J4_HUMAN Glycylpe,5,5,14.3,496
ALDH1B1,0.0943742065,0.524017608086208,0,P30837,P30837,15,15,14,"Aldehyde dehydrogenase X, mitochondrial",ALDH1B1,"sp|P30837|AL1B1_HUMAN Aldehyde dehydrogenase X, mitochondrial OS=Homo sapiens OX=9606 GN=ALDH1B1 PE=1 SV=3",15,14,38.1,517
SDHA,-0.3223816454,0.0601457767480043,0,P31040;D6RFM5;A0A494C1T6;A0A087X1I3;H0Y8X1,P31040;D6RFM5;A0A494C1T6;A0A087X1I3,18;16;11;11;1,18;16;11;11;1,18;16;11;11;1,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",SDHA,"sp|P31040|SDHA_HUMAN Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial OS=Homo sapiens OX=9606 GN=SDHA PE=1 SV=2;tr|D6RFM5|D6RFM5_HUMAN Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial OS=Homo sapiens OX=9606 ",18,18,41.7,664
MAT2A,-0.1846108816,0.277923169129476,0,P31153;Q00266,P31153,9;1,9;1,9;1,S-adenosylmethionine synthase isoform type-2,MAT2A,sp|P31153|METK2_HUMAN S-adenosylmethionine synthase isoform type-2 OS=Homo sapiens OX=9606 GN=MAT2A PE=1 SV=1,9,9,24.6,395
DNAJA1,0.0121358985,0.945448225640078,0,P31689,P31689,6,6,6,DnaJ homolog subfamily A member 1,DNAJA1,sp|P31689|DNJA1_HUMAN DnaJ homolog subfamily A member 1 OS=Homo sapiens OX=9606 GN=DNAJA1 PE=1 SV=2,6,6,26.4,397
UQCRC1,0.2634366381,0.0687421455672251,0,P31930,P31930,20,20,20,"Cytochrome b-c1 complex subunit 1, mitochondrial",UQCRC1,"sp|P31930|QCR1_HUMAN Cytochrome b-c1 complex subunit 1, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRC1 PE=1 SV=3",20,20,48.8,480
ATIC,-0.1125594155,0.378104537153078,0,P31939;C9JLK0;H7C1S2;F8WEF0,P31939,23;7;5;4,23;7;5;4,23;7;5;4,Bifunctional purine biosynthesis protein PURH;Phosphoribosylaminoimidazolecarboxamide formyltransferase;IMP cyclohydrolase,ATIC,sp|P31939|PUR9_HUMAN Bifunctional purine biosynthesis protein ATIC OS=Homo sapiens OX=9606 GN=ATIC PE=1 SV=3,23,23,49.2,592
HNRNPH3,0.009834803,0.931008041792466,0,P31942,P31942,15,14,14,Heterogeneous nuclear ribonucleoprotein H3,HNRNPH3,sp|P31942|HNRH3_HUMAN Heterogeneous nuclear ribonucleoprotein H3 OS=Homo sapiens OX=9606 GN=HNRNPH3 PE=1 SV=2,15,14,74.3,346
YWHAB,-0.0022997374,0.98391701610184,0,P31946;Q4VY20;Q4VY19;A0A0J9YWE8;A0A0J9YWZ2,P31946;Q4VY20;Q4VY19;A0A0J9YWE8,25;13;13;13;7,16;10;10;10;4,13;8;8;8;4,"14-3-3 protein beta/alpha;14-3-3 protein beta/alpha, N-terminally processed",YWHAB,sp|P31946|1433B_HUMAN 14-3-3 protein beta/alpha OS=Homo sapiens OX=9606 GN=YWHAB PE=1 SV=3;tr|Q4VY20|Q4VY20_HUMAN 14-3-3 protein beta/alpha (Fragment) OS=Homo sapiens OX=9606 GN=YWHAB PE=1 SV=1;tr|Q4VY19|Q4VY19_HUMAN 14-3-3 protein beta/alpha (Fragment) OS,25,13,77.6,246
SFN,-0.4136657219,0.0465612134256224,0,P31947,P31947,17,14,14,14-3-3 protein sigma,SFN,sp|P31947|1433S_HUMAN 14-3-3 protein sigma OS=Homo sapiens OX=9606 GN=SFN PE=1 SV=1,17,14,66.5,248
STIP1,-0.1273060689,0.317541373381422,0,P31948;F5H783;F5GXD8;H0YGI8,P31948;F5H783,27;15;11;4,27;15;11;4,27;15;11;4,Stress-induced-phosphoprotein 1,STIP1,sp|P31948|STIP1_HUMAN Stress-induced-phosphoprotein 1 OS=Homo sapiens OX=9606 GN=STIP1 PE=1 SV=1;tr|F5H783|F5H783_HUMAN Stress-induced-phosphoprotein 1 OS=Homo sapiens OX=9606 GN=STIP1 PE=1 SV=1,27,27,49,543
S100A11,-0.0505580827,0.668913778894805,0,P31949,P31949,6,6,6,"Protein S100-A11;Protein S100-A11, N-terminally processed",S100A11,sp|P31949|S10AB_HUMAN Protein S100-A11 OS=Homo sapiens OX=9606 GN=S100A11 PE=1 SV=2,6,6,56.2,105
PRDX2,-0.3675844016,0.0515477940586671,0,P32119;A6NIW5,P32119,8;3,7;3,7;3,Peroxiredoxin-2,PRDX2,sp|P32119|PRDX2_HUMAN Peroxiredoxin-2 OS=Homo sapiens OX=9606 GN=PRDX2 PE=1 SV=5,8,7,49,198
PYCR1,0.0969408033,0.524817622354905,0,P32322;E2QRB3;J3KQ22;J3QL24;J3QLK9;J3QL32;J3QL23;J3QKT4;J3QR88;J3KTA8;J3QKT3;J3QRZ0;J3KSA9,P32322;E2QRB3;J3KQ22;J3QL24;J3QLK9;J3QL32,14;13;9;8;7;7;6;6;5;4;4;4;2,14;13;9;8;7;7;6;6;5;4;4;4;2,13;12;9;8;7;7;6;5;5;4;4;4;2,"Pyrroline-5-carboxylate reductase 1, mitochondrial;Pyrroline-5-carboxylate reductase",PYCR1,"sp|P32322|P5CR1_HUMAN Pyrroline-5-carboxylate reductase 1, mitochondrial OS=Homo sapiens OX=9606 GN=PYCR1 PE=1 SV=2;tr|E2QRB3|E2QRB3_HUMAN Pyrroline-5-carboxylate reductase 1, isoform CRA_c OS=Homo sapiens OX=9606 GN=PYCR1 PE=1 SV=2;tr|J3KQ22|J3KQ22_HUMAN ",14,13,58.6,319
RPL9,0.0515229324,0.717047007352734,0,P32969;D6RAN4;A0A2R8Y5Y7;E7ESE0;H0Y9V9;H0Y9R4,P32969;D6RAN4;A0A2R8Y5Y7;E7ESE0;H0Y9V9,14;13;12;11;7;4,14;13;12;11;7;4,14;13;12;11;7;4,60S ribosomal protein L9,RPL9,sp|P32969|RL9_HUMAN 60S ribosomal protein L9 OS=Homo sapiens OX=9606 GN=RPL9 PE=1 SV=1;tr|D6RAN4|D6RAN4_HUMAN 60S ribosomal protein L9 (Fragment) OS=Homo sapiens OX=9606 GN=RPL9 PE=1 SV=8;tr|A0A2R8Y5Y7|A0A2R8Y5Y7_HUMAN 60S ribosomal protein L9 OS=Homo sapi,14,14,59.9,192
CD70,-1.7883396358,0.0253226481042169,1,P32970,P32970,5,5,5,CD70 antigen,CD70,sp|P32970|CD70_HUMAN CD70 antigen OS=Homo sapiens OX=9606 GN=CD70 PE=1 SV=2,5,5,35.2,193
KIF5B,-0.2292249639,0.166032720784975,0,P33176,P33176,13,13,10,Kinesin-1 heavy chain,KIF5B,sp|P33176|KINH_HUMAN Kinesin-1 heavy chain OS=Homo sapiens OX=9606 GN=KIF5B PE=1 SV=1,13,10,15.5,963
