Gene_names,TLE3_vs_BirA_logFC,TLE3_vs_BirA_pval,Protein_IDs,Majority_protein_IDs,Peptide_counts__all_,Peptide_counts__razor_unique_,Peptide_counts__unique_,Protein_names,Fasta_headers,Number_of_proteins,Peptides,Razor___unique_peptides,Unique_peptides,Peptides_BirA_alone_N1,Peptides_BirA_alone_N2,Peptides_TLE3_N1,Peptides_TLE3_N2,Razor___unique_peptides_BirA_alone_N1,Razor___unique_peptides_BirA_alone_N2,Razor___unique_peptides_TLE3_N1,Razor___unique_peptides_TLE3_N2,Unique_peptides_BirA_alone_N1,Unique_peptides_BirA_alone_N2,Unique_peptides_TLE3_N1,Unique_peptides_TLE3_N2,Sequence_coverage____,Unique___razor_sequence_coverage____,Unique_sequence_coverage____,Mol__weight__kDa_,Sequence_length,Sequence_lengths,Q_value,Score,Identification_type_BirA_alone_N1,Identification_type_BirA_alone_N2,Identification_type_TLE3_N1,Identification_type_TLE3_N2,Ratio_H_L,Ratio_H_L_normalized,Ratio_H_L_variability____,Ratio_H_L_count,Ratio_H_L_iso_count,Ratio_H_L_type,Ratio_H_L_BirA_alone_N1,Ratio_H_L_BirA_alone_N2,Ratio_H_L_TLE3_N1,Ratio_H_L_TLE3_N2,Ratio_H_L_normalized_BirA_alone_N1,Ratio_H_L_normalized_BirA_alone_N2,Ratio_H_L_normalized_TLE3_N1,Ratio_H_L_normalized_TLE3_N2,Ratio_H_L_variability_____BirA_alone_N1,Ratio_H_L_variability_____BirA_alone_N2,Ratio_H_L_variability_____TLE3_N1,Ratio_H_L_variability_____TLE3_N2,Ratio_H_L_count_BirA_alone_N1,Ratio_H_L_count_BirA_alone_N2,Ratio_H_L_count_TLE3_N1,Ratio_H_L_count_TLE3_N2,Ratio_H_L_iso_count_BirA_alone_N1,Ratio_H_L_iso_count_BirA_alone_N2,Ratio_H_L_iso_count_TLE3_N1,Ratio_H_L_iso_count_TLE3_N2,Ratio_H_L_type_BirA_alone_N1,Ratio_H_L_type_BirA_alone_N2,Ratio_H_L_type_TLE3_N1,Ratio_H_L_type_TLE3_N2,Sequence_coverage_BirA_alone_N1____,Sequence_coverage_BirA_alone_N2____,Sequence_coverage_TLE3_N1____,Sequence_coverage_TLE3_N2____,Intensity,Intensity_L,Intensity_H,Intensity_BirA_alone_N1,Intensity_L_BirA_alone_N1,Intensity_H_BirA_alone_N1,Intensity_BirA_alone_N2,Intensity_L_BirA_alone_N2,Intensity_H_BirA_alone_N2,Intensity_TLE3_N1,Intensity_L_TLE3_N1,Intensity_H_TLE3_N1,Intensity_TLE3_N2,Intensity_L_TLE3_N2,Intensity_H_TLE3_N2,Only_identified_by_site,Reverse,Potential_contaminant,id,Peptide_IDs,Peptide_is_razor,Mod__peptide_IDs,Evidence_IDs,MS_MS_IDs,Best_MS_MS,Carbamyl__K__site_IDs,Oxidation__M__site_IDs,Carbamyl__K__site_positions,Oxidation__M__site_positions,Taxonomy_IDs,AutoID,metacell_Intensity_L_TLE3_N1,metacell_Intensity_L_TLE3_N2,metacell_Intensity_L_BirA_alone_N1,metacell_Intensity_L_BirA_alone_N2
LUC7L3,20.9832378112748,2.82783362771538e-08,O95232;J3KPP4;D6RHH0;U3KQT3;D6RDI2,O95232;J3KPP4;D6RHH0;U3KQT3;D6RDI2,2;2;1;1;1,2;2;1;1;1,2;2;1;1;1,Luc7-like protein 3,"sp|O95232|LC7L3_HUMAN Luc7-like protein 3 OS=Homo sapiens OX=9606 GN=LUC7L3 PE=1 SV=2;tr|J3KPP4|J3KPP4_HUMAN Cisplatin resistance-associated overexpressed protein, isoform CRA_b OS=Homo sapiens OX=9606 GN=LUC7L3 PE=1 SV=1;tr|D6RHH0|D6RHH0_HUMAN Luc7-like p",5,2,2,2,0,0,2,2,0,0,2,2,0,0,2,2,6.0,6.0,6.0,51.466,432,432;489;36;46;184,0.0,6.1081,,,By MS/MS,By MS/MS,0.30788,0.79301,5.9964,4,0,Leave out requantified,,,0.3106,0.3052,,,0.80391,0.78227,,,6.2305,5.7623,0,0,2,2,0,0,0,0,Median,Median,Median,Median,0.0,0.0,6.0,6.0,259160000,181610000,77545000,0,0,0,0,0,0,118280000,83138000,35138000,140880000,98477000,42408000,,,,1005,18130;22687,True;True,19848;24827,51208;51209;64215;64216,96877;96878;122593;122594;122595,96878;122594,,,,,-1;-1;-1;-1;-1,protein_1006,quanti,quanti,imputed MEC,imputed MEC
OLA1,-0.360575612365899,0.281026287055278,Q9NTK5;J3KQ32;C9JTK6;C9JCJ9,Q9NTK5;J3KQ32,6;6;2;1,6;6;2;1,6;6;2;1,Obg-like ATPase 1,sp|Q9NTK5|OLA1_HUMAN Obg-like ATPase 1 OS=Homo sapiens OX=9606 GN=OLA1 PE=1 SV=2;tr|J3KQ32|J3KQ32_HUMAN Obg-like ATPase 1 OS=Homo sapiens OX=9606 GN=OLA1 PE=1 SV=1,4,6,6,6,5,4,5,5,5,4,5,5,5,4,5,5,22.5,22.5,22.5,44.743,396,396;416;116;103,0.0,16.116,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.31979,0.90235,22.182,21,4,Leave out requantified,0.23409,0.29454,0.30626,0.35702,0.67897,0.75426,0.83562,0.94711,14.9,8.9575,12.891,22.471,5,4,6,6,2,1,1,0,Leave out requantified,Leave out requantified,Leave out requantified,Leave out requantified,15.7,12.4,19.9,19.9,1559600000,1149600000,410070000,219550000,169770000,49781000,231010000,170080000,60934000,429470000,320780000,108690000,679620000,488950000,190670000,,,,1007,5741;8211;8888;11572;15352;22617,True;True;True;True;True;True,6233;9073;9833;12789;16870;24752,15960;15961;23405;23406;23407;23408;25494;25495;25496;25497;25498;25499;33215;33216;43592;43593;43594;64038;64039;64040;64041,30756;44976;44977;44978;44979;44980;44981;44982;44983;44984;44985;44986;44987;49013;49014;49015;49016;49017;49018;49019;49020;49021;49022;49023;63602;63603;83003;83004;83005;83006;83007;83008;83009;122308;122309;122310;122311;122312,30756;44977;49021;63602;83005;122312,,,,,-1;-1;-1;-1,protein_1008,quanti,quanti,quanti,quanti
PTRH2,3.05907396110123,0.00031306851538567,Q9Y3E5;J3KQ48,Q9Y3E5;J3KQ48,6;6,6;6,6;6,"Peptidyl-tRNA hydrolase 2, mitochondrial","sp|Q9Y3E5|PTH2_HUMAN Peptidyl-tRNA hydrolase 2, mitochondrial OS=Homo sapiens OX=9606 GN=PTRH2 PE=1 SV=1;tr|J3KQ48|J3KQ48_HUMAN Peptidyl-tRNA hydrolase 2, mitochondrial OS=Homo sapiens OX=9606 GN=PTRH2 PE=1 SV=1",2,6,6,6,1,1,6,6,1,1,6,6,1,1,6,6,53.1,53.1,53.1,19.193,179,179;180,0.0,16.275,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.39954,1.0233,4.5818,14,1,Leave out requantified,0.39204,0.44802,0.38455,0.38046,1.0298,1.0333,1.0577,1.0088,,,7.4391,12.544,1,1,6,6,0,0,1,0,Median,Median,Leave out requantified,Leave out requantified,10.6,10.6,53.1,53.1,1098000000,769680000,328320000,18540000,12697000,5842400,22863000,17288000,5574700,545750000,385730000,160020000,510850000,353960000,156880000,,,,1008,1771;13940;18788;19318;19774;21842,True;True;True;True;True;True,1927;15356;20558;21137;21636;23920,5257;5258;39709;39710;53135;53136;54621;54622;55969;55970;61947;61948;61949;61950,10335;10336;10337;10338;10339;10340;75613;75614;100737;100738;100739;103763;103764;103765;103766;103767;103768;106641;106642;118425;118426;118427;118428;118429;118430;118431;118432,10337;75613;100737;103764;106642;118428,,,,,-1;-1,protein_1009,quanti,quanti,quanti,quanti
SUMF2,0.318193081265921,0.48991846025027,Q8NBJ7;J3KQJ1;C9JL30;A8MXB9;A0A494C1B1;C9J660;E9PBT8;H7C3B2;F8WA42;J3QT17;F8WEX5;E9PG02;F8WEV7;F8WES7,Q8NBJ7;J3KQJ1;C9JL30;A8MXB9;A0A494C1B1;C9J660;E9PBT8;H7C3B2;F8WA42;J3QT17;F8WEX5;E9PG02,8;8;7;7;7;7;6;6;6;5;4;4;3;3,8;8;7;7;7;7;6;6;6;5;4;4;3;3,8;8;7;7;7;7;6;6;6;5;4;4;3;3,Sulfatase-modifying factor 2,sp|Q8NBJ7|SUMF2_HUMAN Inactive C-alpha-formylglycine-generating enzyme 2 OS=Homo sapiens OX=9606 GN=SUMF2 PE=1 SV=2;tr|J3KQJ1|J3KQJ1_HUMAN Inactive C-alpha-formylglycine-generating enzyme 2 OS=Homo sapiens OX=9606 GN=SUMF2 PE=1 SV=1;tr|C9JL30|C9JL30_HUMAN ,14,8,8,8,5,4,8,6,5,4,8,6,5,4,8,6,32.9,32.9,32.9,33.843,301,301;320;274;286;305;352;232;304;358;236;165;183;102;150,0.0,17.12,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.55393,1.5973,18.344,24,4,Leave out requantified,0.47868,0.70306,0.52941,0.62734,1.4385,1.7042,1.5221,1.6755,16.232,9.4278,15.598,15.302,5,5,8,6,0,2,1,1,Leave out requantified,Leave out requantified,Leave out requantified,Leave out requantified,22.6,17.3,32.9,27.9,1649900000,974920000,674960000,132580000,91778000,40802000,197300000,110220000,87080000,774470000,478910000,295560000,545530000,294010000,251520000,,,,1009,3713;3714;4338;5145;5794;12342;13773;18224,True;True;True;True;True;True;True;True,4027;4028;4697;5584;6299;13622;15172;19948,10529;10530;10531;12104;12105;12106;14327;14328;16124;16125;16126;35293;35294;35295;35296;39247;39248;39249;39250;39251;51484;51485;51486;51487,20423;20424;20425;23329;23330;23331;23332;23333;23334;23335;23336;27529;27530;31070;31071;31072;67510;67511;67512;67513;67514;67515;67516;74790;74791;74792;74793;74794;74795;74796;74797;97434;97435;97436;97437;97438;97439;97440;97441;97442;97443;97444,20423;20424;23333;27529;31072;67512;74797;97438,,,,,-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1,protein_1010,quanti,quanti,quanti,quanti
RPL36AL;RPL36A;RPL36A-HNRNPH2,-2.72558405576027,0.00475300017686672,Q969Q0;P83881;J3KQN4;H0Y5B4;H7BZ11;R4GN19;H7BY91;H0Y3V9,Q969Q0;P83881;J3KQN4;H0Y5B4;H7BZ11,4;4;4;3;3;1;1;1,4;4;4;3;3;1;1;1,4;4;4;3;3;1;1;1,60S ribosomal protein L36a-like;60S ribosomal protein L36a,sp|Q969Q0|RL36L_HUMAN 60S ribosomal protein L36a-like OS=Homo sapiens OX=9606 GN=RPL36AL PE=1 SV=3;sp|P83881|RL36A_HUMAN 60S ribosomal protein L36a OS=Homo sapiens OX=9606 GN=RPL36A PE=1 SV=2;tr|J3KQN4|J3KQN4_HUMAN 60S ribosomal protein L36a OS=Homo sapien,8,4,4,4,2,3,1,3,2,3,1,3,2,3,1,3,31.1,31.1,31.1,12.469,106,106;106;142;112;118;25;70;77,0.0,7.288,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.31898,0.9908,11.099,9,2,Leave out requantified,0.27315,0.31898,0.4217,0.39853,0.92734,0.82023,1.1405,1.0566,5.2892,28.713,,23.82,2,3,1,3,0,1,0,1,Median,Median,Median,Median,18.9,18.9,8.5,27.4,770970000,561480000,209490000,188860000,146310000,42544000,292840000,225260000,67587000,73297000,47303000,25993000,215970000,142610000,73369000,,,,1011,9422;9759;10738;15991,True;True;True;True,10410;10776;11873;17555,26951;26952;27864;27865;27866;30859;30860;30861;45249,51821;51822;51823;51824;51825;51826;51827;51828;53591;53592;53593;53594;59088;59089;59090;85930,51828;53591;59090;85930,,,,,-1;-1;-1;-1;-1;-1;-1;-1,protein_1012,quanti,quanti,quanti,quanti
IARS,-0.381510492952721,0.534580708033192,P41252;J3KR24;A0A0A0MSX9;Q5TCC6;Q5TCD1,P41252;J3KR24;A0A0A0MSX9,25;25;23;2;2,25;25;23;2;2,25;25;23;2;2,"Isoleucine--tRNA ligase, cytoplasmic","sp|P41252|SYIC_HUMAN Isoleucine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=IARS1 PE=1 SV=2;tr|J3KR24|J3KR24_HUMAN Isoleucine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=IARS1 PE=1 SV=1;tr|A0A0A0MSX9|A0A0A0MSX9_HUMAN Isoleucine--tRNA liga",5,25,25,25,14,12,8,18,14,12,8,18,14,12,8,18,22.7,22.7,22.7,144.5,1262,1262;1152;1242;174;330,0.0,42.266,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.3819,1.01,21.156,50,15,Leave out requantified,0.31564,0.38842,0.3796,0.43729,0.98855,0.97254,0.98362,1.1203,20.602,21.002,17.888,19.878,12,12,8,18,4,4,1,6,Leave out requantified,Leave out requantified,Leave out requantified,Leave out requantified,12.5,10.2,7.7,16.6,3102800000,1893900000,1208900000,362430000,245160000,117260000,407590000,259500000,148080000,558610000,311460000,247150000,1774200000,1077800000,696380000,,,,1012,1799;2478;4381;4892;5124;5556;9079;10906;12050;12447;13371;13372;13751;14982;16761;18293;18743;19324;19700;19999;20000;20141;20852;22527;22865,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,1962;2689;4741;5301;5561;5562;6024;10033;12056;13313;13741;14739;14740;15150;16475;18379;20019;20508;21143;21556;21883;21884;22030;22839;22840;24656;25032,5338;7292;7293;7294;12217;13622;13623;14279;14280;14281;14282;14283;15445;15446;15447;25973;31264;34560;34561;34562;35579;35580;38141;38142;38143;38144;38145;38146;39197;39198;42598;47319;47320;51677;51678;51679;51680;51681;52972;54636;55779;55780;55781;56617;56618;56958;56959;59194;59195;59196;63789;63790;64736;64737;64738;64739,10525;14352;14353;14354;14355;23513;23514;26192;26193;27444;27445;27446;27447;27448;27449;27450;27451;27452;27453;27454;27455;29691;29692;29693;29694;49880;49881;59866;66207;66208;66209;66210;68003;72734;72735;72736;72737;72738;72739;72740;72741;72742;72743;72744;72745;72746;72747;72748;72749;72750;72751;72752;72753;72754;72755;72756;74709;74710;74711;81155;89657;89658;97770;97771;97772;97773;97774;97775;97776;97777;97778;97779;100380;100381;103782;103783;103784;106265;106266;106267;106268;106269;107959;107960;108576;108577;108578;113029;113030;113031;121859;121860;121861;123699;123700;123701;123702,10525;14353;23514;26192;27453;29692;49881;59866;66209;68003;72738;72755;74709;81155;89658;97774;100381;103784;106267;107959;107960;108577;113030;121860;123702,,,,,-1;-1;-1;-1;-1,protein_1013,quanti,quanti,quanti,quanti
TBCD,-20.3290197816314,6.09163994044768e-06,Q9BTW9;J3KR97;A0A0J9YWI5;A0A0J9YVR1;A0A0J9YYG2;A0A0J9YVU1;I3L0V3;I3L120;A0A0J9YXU4,Q9BTW9;J3KR97;A0A0J9YWI5;A0A0J9YVR1,3;3;2;2;1;1;1;1;1,3;3;2;2;1;1;1;1;1,2;2;1;1;0;0;1;1;1,Tubulin-specific chaperone D,sp|Q9BTW9|TBCD_HUMAN Tubulin-specific chaperone D OS=Homo sapiens OX=9606 GN=TBCD PE=1 SV=2;tr|J3KR97|J3KR97_HUMAN Tubulin-specific chaperone D OS=Homo sapiens OX=9606 GN=TBCD PE=1 SV=1;tr|A0A0J9YWI5|A0A0J9YWI5_HUMAN Tubulin-specific chaperone D (Fragment),9,3,3,2,3,1,0,0,3,1,0,0,2,0,0,0,3.2,3.2,2.4,132.6,1192,1192;1230;466;504;80;92;237;260;260,0.0,11.325,By MS/MS,By MS/MS,,,0.41569,0.96617,61.634,4,4,Median,0.35304,0.48945,,,0.97122,0.96114,,,74.523,,,,3,1,0,0,3,1,0,0,Median,Median,Median,Median,3.2,0.8,0.0,0.0,73101000,48977000,24124000,58817000,40367000,18450000,14284000,8609900,5674200,0,0,0,0,0,0,,,,1013,228;12509;16765,True;True;True,242;13806;18383,596;35750;35751;47324,1142;68282;68283;89662,1142;68282;89662,,,,,-1;-1;-1;-1;-1;-1;-1;-1;-1,protein_1014,imputed MEC,imputed MEC,quanti,quanti
DCXR,-3.83429594427582,0.000190252284416187,Q7Z4W1;J3KRZ4;J3KS22;J3QS45;J3KSZ5;J3QL34;J3QS36,Q7Z4W1;J3KRZ4;J3KS22,3;3;3;1;1;1;1,3;3;3;1;1;1;1,3;3;3;1;1;1;1,L-xylulose reductase,sp|Q7Z4W1|DCXR_HUMAN L-xylulose reductase OS=Homo sapiens OX=9606 GN=DCXR PE=1 SV=2;tr|J3KRZ4|J3KRZ4_HUMAN L-xylulose reductase (Fragment) OS=Homo sapiens OX=9606 GN=DCXR PE=1 SV=1;tr|J3KS22|J3KS22_HUMAN L-xylulose reductase (Fragment) OS=Homo sapiens OX=9,7,3,3,3,2,2,1,1,2,2,1,1,2,2,1,1,8.2,8.2,8.2,25.913,244,244;141;223;100;143;176;225,0.0,5.079,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.39086,0.90399,14.248,6,0,Leave out requantified,0.35911,0.4181,0.4098,0.58957,1.0025,1.0013,0.75141,0.94933,4.4637,24.624,,,2,2,1,1,0,0,0,0,Median,Median,Median,Median,8.2,8.2,3.3,3.3,125520000,82406000,43113000,48533000,32339000,16194000,55534000,35689000,19845000,11754000,8130500,3623100,9698500,6247600,3451000,,,,1020,2409;13641;13642,True;True;True,2614;15030;15031,7089;7090;38903;38904;38905;38906,13943;13944;13945;13946;13947;74145;74146;74147;74148;74149;74150,13947;74145;74149,,,,,-1;-1;-1;-1;-1;-1;-1,protein_1021,quanti,quanti,quanti,quanti
CBX1,1.26660261245013,0.00855859303906426,P83916;J3KS05;B5MD17;K7ELA4;C9JWS9,P83916;J3KS05;B5MD17;K7ELA4,8;8;7;5;3,7;7;6;4;3,7;7;6;4;3,Chromobox protein homolog 1,sp|P83916|CBX1_HUMAN Chromobox protein homolog 1 OS=Homo sapiens OX=9606 GN=CBX1 PE=1 SV=1;tr|J3KS05|J3KS05_HUMAN Chromobox protein homolog 1 (Fragment) OS=Homo sapiens OX=9606 GN=CBX1 PE=1 SV=8;tr|B5MD17|B5MD17_HUMAN Chromobox protein homolog 1 (Fragment),5,8,7,7,3,3,7,7,2,2,6,6,2,2,6,6,42.2,42.2,42.2,21.418,185,185;173;168;138;110,0.0,14.633,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.51806,1.3958,14.477,18,1,Leave out requantified,0.50763,0.61001,0.49029,0.50633,1.6991,1.6879,1.3689,1.3214,10.405,18.012,10.871,18.3,2,2,7,7,1,0,0,0,Median,Median,Leave out requantified,Leave out requantified,16.2,16.2,38.9,38.9,1602100000,1019700000,582450000,87692000,58474000,29219000,108080000,66083000,41993000,699880000,450870000,249020000,706460000,444240000,262220000,,,,1021,2770;6416;6466;8367;9879;10196;22052;22053,True;True;True;False;True;True;True;True,3002;7022;7023;7083;9241;9242;10912;11261;24142;24143,8085;8086;18098;18099;18100;18101;18102;18103;18253;18254;23871;23872;23873;23874;23875;23876;23877;23878;23879;28248;28249;29176;29177;62508;62509;62510;62511,15760;15761;15762;15763;15764;34936;34937;34938;34939;34940;34941;34942;34943;35186;45806;45807;45808;45809;45810;45811;45812;45813;45814;45815;45816;45817;45818;45819;45820;45821;45822;45823;45824;45825;45826;45827;45828;45829;45830;45831;45832;45833;45834;45835;45836;45837;45838;45839;45840;45841;54301;54302;54303;55802;55803;55804;55805;119470;119471;119472;119473;119474;119475,15760;34936;35186;45817;54302;55802;119472;119474,,77,,136,-1;-1;-1;-1;-1,protein_1022,quanti,quanti,quanti,quanti
ZNF207,-1.20369655531151,0.08890164628215,O43670;J3KS31;J3QRS9;X6R4W8,O43670;J3KS31;J3QRS9;X6R4W8,2;2;2;2,2;2;2;2,2;2;2;2,BUB3-interacting and GLEBS motif-containing protein ZNF207,sp|O43670|ZN207_HUMAN BUB3-interacting and GLEBS motif-containing protein ZNF207 OS=Homo sapiens OX=9606 GN=ZNF207 PE=1 SV=1;tr|J3KS31|J3KS31_HUMAN BUB3-interacting and GLEBS motif-containing protein ZNF207 (Fragment) OS=Homo sapiens OX=9606 GN=ZNF207 PE=1,4,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,2.9,2.9,2.9,50.75,478,478;341;493;497,0.0,4.2788,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.7145,1.95,39.369,6,1,Leave out requantified,0.4672,0.5205,1.5013,1.7837,1.4903,1.318,3.9991,4.6675,,14.683,,84.062,1,2,1,2,0,0,0,1,Median,Median,Median,Median,2.7,2.9,2.9,2.9,347660000,165840000,181820000,33544000,22425000,11120000,71503000,47458000,24045000,69539000,25496000,44043000,173070000,70456000,102610000,,,,1024,11386;11387,True;True,12575;12576,32638;32639;32640;32641;32642;32643,62508;62509;62510;62511;62512;62513;62514;62515;62516;62517;62518,62510;62517,,,,,-1;-1;-1;-1,protein_1025,quanti,quanti,quanti,quanti
NUP85,1.14158430510022,0.0211094592003004,Q9BW27;J3KT10;J3KRC0;F5H0W7;J3QLH0;J3QL54;J3QS63;J3QL91;J3KSH3;J3QLD4,Q9BW27;J3KT10;J3KRC0;F5H0W7;J3QLH0;J3QL54,4;4;2;2;2;2;1;1;1;1,4;4;2;2;2;2;1;1;1;1,4;4;2;2;2;2;1;1;1;1,Nuclear pore complex protein Nup85,sp|Q9BW27|NUP85_HUMAN Nuclear pore complex protein Nup85 OS=Homo sapiens OX=9606 GN=NUP85 PE=1 SV=1;tr|J3KT10|J3KT10_HUMAN Nuclear pore complex protein Nup85 OS=Homo sapiens OX=9606 GN=NUP85 PE=1 SV=1;tr|J3KRC0|J3KRC0_HUMAN Nuclear pore complex protein Nup,10,4,4,4,2,3,3,3,2,3,3,3,2,3,3,3,8.2,8.2,8.2,75.019,656,656;611;169;259;302;544;46;114;120;272,0.0,7.7538,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.26475,0.57424,30.29,12,3,Leave out requantified,0.42834,0.59464,0.188,0.28326,0.68748,0.86329,0.40825,0.53382,19.846,35.986,37.146,28.479,2,3,4,3,0,2,1,0,Median,Median,Median,Median,3.8,5.3,6.7,6.7,267230000,203860000,63374000,15806000,10772000,5034000,31048000,16563000,14486000,110440000,91938000,18504000,109930000,84584000,25351000,,,,1027,3515;4593;11186;13618,True;True;True;True,3809;4974;12360;15007,10007;12765;12766;12767;12768;12769;12770;32077;32078;32079;32080;38846;38847,19481;24496;24497;24498;24499;24500;61424;61425;61426;61427;61428;74037;74038,19481;24500;61428;74037,,,,,-1;-1;-1;-1;-1;-1;-1;-1;-1;-1,protein_1028,quanti,quanti,quanti,quanti
HN1,-2.98186091114751,0.000471666025442204,Q9UK76;J3KT51;F2Z3M5;J3KSH8,Q9UK76;J3KT51,6;6;2;2,6;6;2;2,6;6;2;2,"Hematological and neurological expressed 1 protein;Hematological and neurological expressed 1 protein, N-terminally processed",sp|Q9UK76|JUPI1_HUMAN Jupiter microtubule associated homolog 1 OS=Homo sapiens OX=9606 GN=JPT1 PE=1 SV=3;tr|J3KT51|J3KT51_HUMAN Jupiter microtubule-associated homolog 1 OS=Homo sapiens OX=9606 GN=JPT1 PE=1 SV=1,4,6,6,6,6,6,2,2,6,6,2,2,6,6,2,2,50.6,50.6,50.6,16.014,154,154;104;44;93,0.0,101.3,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.70554,2.2509,11.339,21,1,Leave out requantified,0.63757,0.7766,0.62162,0.73346,2.3043,2.3281,1.7966,2.0061,16.901,10.685,10.673,2.6421,7,8,3,3,0,1,0,0,Leave out requantified,Leave out requantified,Median,Median,50.6,50.6,27.9,27.9,5005400000,2964400000,2041000000,1261000000,792940000,468080000,2383800000,1377000000,1006800000,584760000,363550000,221210000,775850000,430920000,344930000,,,,1028,13489;14746;17942;19522;19523;20981,True;True;True;True;True;True,14866;16223;19649;21356;21357;22982,38449;38450;38451;38452;38453;38454;38455;38456;41948;41949;50669;50670;50671;55224;55225;55226;55227;59561;59562;59563;59564,73322;73323;73324;73325;73326;73327;73328;73329;73330;73331;73332;73333;73334;73335;73336;79862;79863;79864;95909;95910;104955;104956;104957;104958;104959;104960;104961;104962;104963;113770;113771;113772;113773;113774;113775;113776;113777;113778;113779;113780;113781;113782;113783;113784;113785;113786;113787;113788;113789,73328;79863;95910;104960;104963;113779,,,,,-1;-1;-1;-1,protein_1029,quanti,quanti,quanti,quanti
AURKB,21.0874107993085,4.85227176771502e-05,Q96GD4;J3KT86;J3QLN8;J3KRJ2;J3QR41;J3KTD6;J3KRF8,Q96GD4;J3KT86;J3QLN8;J3KRJ2;J3QR41;J3KTD6,4;4;3;2;2;2;1,4;4;3;2;2;2;1,3;3;2;1;1;1;1,Aurora kinase B,sp|Q96GD4|AURKB_HUMAN Aurora kinase B OS=Homo sapiens OX=9606 GN=AURKB PE=1 SV=3;tr|J3KT86|J3KT86_HUMAN Aurora kinase B (Fragment) OS=Homo sapiens OX=9606 GN=AURKB PE=1 SV=1;tr|J3QLN8|J3QLN8_HUMAN Aurora kinase B (Fragment) OS=Homo sapiens OX=9606 GN=AURKB,7,4,4,3,0,0,4,1,0,0,4,1,0,0,3,1,14.5,14.5,12.2,39.31,344,344;242;230;69;172;228;123,0.0,2.6477,,,By MS/MS,By MS/MS,1.8371,4.6375,110.39,5,3,Median,,,1.0029,1.8371,,,2.598,4.6375,,,121.04,,0,0,4,1,0,0,3,0,Median,Median,Median,Median,0.0,0.0,14.5,4.1,573510000,395560000,177950000,0,0,0,0,0,0,513450000,369990000,143460000,60061000,25566000,34495000,,,,1029,4891;7409;7771;12316,True;True;True;True,5300;8148;8602;13594,13621;20982;22225;22226;35238,26191;40299;42816;42817;67412;67413,26191;40299;42816;67412,,,,,-1;-1;-1;-1;-1;-1;-1,protein_1030,quanti,quanti,imputed MEC,imputed MEC
