Gene_names,FBXW5_vs_BirA_logFC,FBXW5_vs_BirA_pval,Protein_IDs,Majority_protein_IDs,Peptide_counts__all_,Peptide_counts__razor_unique_,Peptide_counts__unique_,Protein_names,Fasta_headers,Number_of_proteins,Peptides,Razor___unique_peptides,Unique_peptides,Peptides_BirA_alone_N1,Peptides_BirA_alone_N2,Peptides_FBXW5_N1,Peptides_FBXW5_N2,Razor___unique_peptides_BirA_alone_N1,Razor___unique_peptides_BirA_alone_N2,Razor___unique_peptides_FBXW5_N1,Razor___unique_peptides_FBXW5_N2,Unique_peptides_BirA_alone_N1,Unique_peptides_BirA_alone_N2,Unique_peptides_FBXW5_N1,Unique_peptides_FBXW5_N2,Sequence_coverage____,Unique___razor_sequence_coverage____,Unique_sequence_coverage____,Mol__weight__kDa_,Sequence_length,Sequence_lengths,Q_value,Score,Identification_type_BirA_alone_N1,Identification_type_BirA_alone_N2,Identification_type_FBXW5_N1,Identification_type_FBXW5_N2,Ratio_H_L,Ratio_H_L_normalized,Ratio_H_L_variability____,Ratio_H_L_count,Ratio_H_L_iso_count,Ratio_H_L_type,Ratio_H_L_BirA_alone_N1,Ratio_H_L_BirA_alone_N2,Ratio_H_L_FBXW5_N1,Ratio_H_L_FBXW5_N2,Ratio_H_L_normalized_BirA_alone_N1,Ratio_H_L_normalized_BirA_alone_N2,Ratio_H_L_normalized_FBXW5_N1,Ratio_H_L_normalized_FBXW5_N2,Ratio_H_L_variability_____BirA_alone_N1,Ratio_H_L_variability_____BirA_alone_N2,Ratio_H_L_variability_____FBXW5_N1,Ratio_H_L_variability_____FBXW5_N2,Ratio_H_L_count_BirA_alone_N1,Ratio_H_L_count_BirA_alone_N2,Ratio_H_L_count_FBXW5_N1,Ratio_H_L_count_FBXW5_N2,Ratio_H_L_iso_count_BirA_alone_N1,Ratio_H_L_iso_count_BirA_alone_N2,Ratio_H_L_iso_count_FBXW5_N1,Ratio_H_L_iso_count_FBXW5_N2,Ratio_H_L_type_BirA_alone_N1,Ratio_H_L_type_BirA_alone_N2,Ratio_H_L_type_FBXW5_N1,Ratio_H_L_type_FBXW5_N2,Sequence_coverage_BirA_alone_N1____,Sequence_coverage_BirA_alone_N2____,Sequence_coverage_FBXW5_N1____,Sequence_coverage_FBXW5_N2____,Intensity,Intensity_L,Intensity_H,Intensity_BirA_alone_N1,Intensity_L_BirA_alone_N1,Intensity_H_BirA_alone_N1,Intensity_BirA_alone_N2,Intensity_L_BirA_alone_N2,Intensity_H_BirA_alone_N2,Intensity_FBXW5_N1,Intensity_L_FBXW5_N1,Intensity_H_FBXW5_N1,Intensity_FBXW5_N2,Intensity_L_FBXW5_N2,Intensity_H_FBXW5_N2,Only_identified_by_site,Reverse,Potential_contaminant,id,Peptide_IDs,Peptide_is_razor,Mod__peptide_IDs,Evidence_IDs,MS_MS_IDs,Best_MS_MS,Carbamyl__K__site_IDs,Oxidation__M__site_IDs,Carbamyl__K__site_positions,Oxidation__M__site_positions,Taxonomy_IDs,AutoID,metacell_Intensity_L_FBXW5_N1,metacell_Intensity_L_FBXW5_N2,metacell_Intensity_L_BirA_alone_N1,metacell_Intensity_L_BirA_alone_N2
TBCD,-20.1481894720823,8.86538477561359e-06,Q9BTW9;J3KR97;A0A0J9YWI5;A0A0J9YVR1;A0A0J9YYG2;A0A0J9YVU1;I3L0V3;I3L163;I3L439;I3L120;A0A0J9YXU4,Q9BTW9;J3KR97;A0A0J9YWI5;A0A0J9YVR1,3;3;2;2;1;1;1;1;1;1;1,3;3;2;2;1;1;1;1;1;1;1,3;3;2;2;1;1;1;1;1;1;1,Tubulin-specific chaperone D,sp|Q9BTW9|TBCD_HUMAN Tubulin-specific chaperone D OS=Homo sapiens OX=9606 GN=TBCD PE=1 SV=2;tr|J3KR97|J3KR97_HUMAN Tubulin-specific chaperone D OS=Homo sapiens OX=9606 GN=TBCD PE=1 SV=1;tr|A0A0J9YWI5|A0A0J9YWI5_HUMAN Tubulin-specific chaperone D (Fragment),11,3,3,3,3,1,0,0,3,1,0,0,3,1,0,0,3.2,3.2,3.2,132.6,1192,1192;1230;466;504;80;92;237;244;256;260;260,0.0,12.152,By MS/MS,By MS/MS,,,0.41569,0.96617,61.634,4,4,Median,0.35304,0.48945,,,0.97122,0.96114,,,74.523,,,,3,1,0,0,3,1,0,0,Median,Median,Median,Median,3.2,0.8,0.0,0.0,73101000,48977000,24124000,58817000,40367000,18450000,14284000,8609900,5674200,0,0,0,0,0,0,,,,1062,216;11837;15836,True;True;True,241;14065;18619,569;34017;34018;44798,1070;64091;64092;83791,1070;64091;83791,,,,,-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1,protein_1063,imputed MEC,imputed MEC,quanti,quanti
DCXR,-2.39808863504588,0.0569048636315323,Q7Z4W1;J3KRZ4;J3KS22;J3QS45;J3KSZ5;J3QL34;J3QS36,Q7Z4W1;J3KRZ4;J3KS22,3;3;3;1;1;1;1,3;3;3;1;1;1;1,3;3;3;1;1;1;1,L-xylulose reductase,sp|Q7Z4W1|DCXR_HUMAN L-xylulose reductase OS=Homo sapiens OX=9606 GN=DCXR PE=1 SV=2;tr|J3KRZ4|J3KRZ4_HUMAN L-xylulose reductase (Fragment) OS=Homo sapiens OX=9606 GN=DCXR PE=1 SV=1;tr|J3KS22|J3KS22_HUMAN L-xylulose reductase (Fragment) OS=Homo sapiens OX=9,7,3,3,3,2,2,2,1,2,2,2,1,2,2,2,1,8.2,8.2,8.2,25.913,244,244;141;223;100;143;176;225,0.0,4.8002,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.46302,0.95775,14.575,7,0,Leave out requantified,0.35911,0.4181,0.60431,0.49827,1.0025,1.0013,1.3492,0.94309,4.4637,24.624,46.282,,2,2,2,1,0,0,0,0,Median,Median,Median,Median,8.2,8.2,7.8,3.3,180470000,105320000,75151000,48533000,32339000,16194000,55534000,35689000,19845000,66092000,31112000,34980000,10314000,6182700,4131000,,,,1069,2307;12956;12957,True;True;True,2671;15337;15338,6775;6776;6777;37085;37086;37087;37088,13056;13057;13058;13059;13060;69656;69657;69658;69659;69660;69661;69662,13060;69658;69661,,,,,-1;-1;-1;-1;-1;-1;-1,protein_1070,quanti,quanti,quanti,quanti
CBX1,0.252660827108432,0.691413235820091,P83916;J3KS05;B5MD17;K7ELA4;C9JWS9,P83916;J3KS05;B5MD17;K7ELA4,7;7;6;4;2,6;6;5;3;2,6;6;5;3;2,Chromobox protein homolog 1,sp|P83916|CBX1_HUMAN Chromobox protein homolog 1 OS=Homo sapiens OX=9606 GN=CBX1 PE=1 SV=1;tr|J3KS05|J3KS05_HUMAN Chromobox protein homolog 1 (Fragment) OS=Homo sapiens OX=9606 GN=CBX1 PE=1 SV=8;tr|B5MD17|B5MD17_HUMAN Chromobox protein homolog 1 (Fragment),5,7,6,6,3,3,6,5,2,2,5,4,2,2,5,4,41.6,41.6,41.6,21.418,185,185;173;168;138;110,0.0,4.7114,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.54196,1.4392,15.562,15,2,Leave out requantified,0.50763,0.61001,0.53155,0.52401,1.6991,1.6879,1.3421,1.1561,10.405,18.012,19.092,17.66,2,2,7,4,1,0,0,1,Median,Median,Leave out requantified,Leave out requantified,16.2,16.2,38.4,38.4,763880000,470030000,293850000,87692000,58474000,29219000,108080000,66083000,41993000,393290000,239360000,153930000,174820000,106110000,68709000,,,,1070,2636;6009;6058;7877;9647;14360;20823,True;True;True;False;True;True;True,3058;7048;7049;7050;7111;9340;9341;9342;11482;16916;24411,7691;7692;16984;16985;16986;16987;16988;16989;17130;17131;22514;22515;22516;22517;22518;22519;22520;22521;22522;27716;27717;40933;59036;59037,14732;14733;14734;14735;14736;14737;32354;32355;32356;32357;32358;32359;32360;32361;32362;32608;42790;42791;42792;42793;42794;42795;42796;42797;42798;42799;42800;42801;42802;42803;42804;42805;42806;42807;42808;42809;42810;42811;42812;42813;42814;42815;42816;42817;42818;42819;42820;42821;42822;42823;42824;42825;42826;52439;52440;76991;76992;111746,14733;32354;32608;42802;52439;76992;111746,,40,,136,-1;-1;-1;-1;-1,protein_1071,quanti,quanti,quanti,quanti
MRPS7,5.43889408556667,0.000107977622776275,Q9Y2R9;J3KSI8;J3QQS1;J3QLS3;J3QKW2,Q9Y2R9;J3KSI8;J3QQS1;J3QLS3;J3QKW2,11;11;11;11;6,11;11;11;11;6,11;11;11;11;6,"28S ribosomal protein S7, mitochondrial","sp|Q9Y2R9|RT07_HUMAN 28S ribosomal protein S7, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS7 PE=1 SV=2;tr|J3KSI8|J3KSI8_HUMAN 28S ribosomal protein S7, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=MRPS7 PE=1 SV=1;tr|J3QQS1|J3QQS1_HUMAN 28S ribosoma",5,11,11,11,1,1,8,9,1,1,8,9,1,1,8,9,40.9,40.9,40.9,28.134,242,242;156;172;271;183,0.0,19.257,By matching,By matching,By MS/MS,By MS/MS,0.6242,1.6564,15.235,21,5,Leave out requantified,0.48968,0.60763,0.56553,0.67332,0.99146,1.2062,1.6043,1.6987,,,13.337,15.664,1,1,9,10,0,0,2,3,Median,Median,Leave out requantified,Leave out requantified,5.0,5.0,31.4,36.0,1936500000,1352700000,583720000,8783100,5910700,2872300,15051000,7826000,7225300,742050000,456930000,285120000,1170600000,882080000,288510000,,,,1076,4704;5139;5294;5295;11094;11095;13733;14289;16479;16480;21222,True;True;True;True;True;True;True;True;True;True;True,5466;5958;6140;6141;13208;13209;16220;16837;19360;19361;24856,13133;14269;14716;14717;32012;32013;32014;32015;32016;32017;39236;39237;40736;40737;46648;46649;46650;46651;46652;60085;60086,24847;26979;26980;27929;27930;27931;27932;60435;60436;60437;60438;60439;60440;60441;73672;73673;73674;73675;76609;76610;87264;87265;87266;87267;87268;113571,24847;26980;27929;27932;60435;60438;73672;76610;87264;87267;113571,,,,,-1;-1;-1;-1;-1,protein_1077,quanti,quanti,quanti,quanti
NUP85,2.07952034923812,0.0216791663574777,Q9BW27;J3KT10;J3KRC0;F5H0W7;J3QLH0;J3QL54;J3QS63;J3QL91;J3KSH3;J3KS87;J3QLD4,Q9BW27;J3KT10;J3KRC0;F5H0W7;J3QLH0;J3QL54,6;6;3;3;3;3;2;2;2;1;1,6;6;3;3;3;3;2;2;2;1;1,6;6;3;3;3;3;2;2;2;1;1,Nuclear pore complex protein Nup85,sp|Q9BW27|NUP85_HUMAN Nuclear pore complex protein Nup85 OS=Homo sapiens OX=9606 GN=NUP85 PE=1 SV=1;tr|J3KT10|J3KT10_HUMAN Nuclear pore complex protein Nup85 OS=Homo sapiens OX=9606 GN=NUP85 PE=1 SV=1;tr|J3KRC0|J3KRC0_HUMAN Nuclear pore complex protein Nup,11,6,6,6,1,2,4,4,1,2,4,4,1,2,4,4,13.1,13.1,13.1,75.019,656,656;611;169;259;302;544;46;114;120;98;272,0.0,6.8156,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.3047,0.81671,58.524,11,7,Leave out requantified,0.34587,0.5799,0.20241,0.39339,0.79105,1.1179,0.51532,0.93261,,46.309,54.595,65.892,1,2,5,3,0,2,3,2,Median,Median,Median,Median,1.5,3.0,8.7,9.0,314290000,233210000,81081000,12141000,8579600,3561600,26322000,13569000,12752000,183220000,144340000,38881000,92607000,66721000,25886000,,,,1077,3296;4254;9390;10602;12936;15993,True;True;True;True;True;True,3839;4941;11165;12604;15316;18799,9463;11874;11875;11876;26957;26958;30493;30494;30495;30496;37039;45207,18115;22449;22450;22451;22452;51210;51211;57590;57591;57592;57593;57594;57595;69572;84500,18115;22452;51210;57595;69572;84500,,,,,-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1,protein_1078,quanti,quanti,quanti,quanti
HN1,-3.66989041220974,0.000655056897179003,Q9UK76;J3KT51;J3KSH8;F2Z3M5,Q9UK76;J3KT51,7;7;3;2,7;7;3;2,7;7;3;2,"Hematological and neurological expressed 1 protein;Hematological and neurological expressed 1 protein, N-terminally processed",sp|Q9UK76|JUPI1_HUMAN Jupiter microtubule associated homolog 1 OS=Homo sapiens OX=9606 GN=JPT1 PE=1 SV=3;tr|J3KT51|J3KT51_HUMAN Jupiter microtubule-associated homolog 1 OS=Homo sapiens OX=9606 GN=JPT1 PE=1 SV=1,4,7,7,7,6,6,3,3,6,6,3,3,6,6,3,3,53.9,53.9,53.9,16.014,154,154;104;93;44,0.0,145.68,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.72636,2.3087,28.831,21,1,Leave out requantified,0.63757,0.7766,0.52657,0.92879,2.3043,2.3281,1.5017,2.3966,16.901,10.685,19.329,19.213,7,8,3,3,0,1,0,0,Leave out requantified,Leave out requantified,Leave out requantified,Leave out requantified,50.6,50.6,31.2,37.7,4314300000,2535200000,1779100000,1261000000,792940000,468080000,2383800000,1377000000,1006800000,220580000,136290000,84291000,448910000,229010000,219900000,,,,1078,12810;12811;14016;16919;18434;18435;19827,True;True;True;True;True;True;True,15177;15178;16530;19848;21563;21564;23238,36680;36681;36682;36683;36684;36685;36686;39983;39984;47828;47829;47830;47831;52003;52004;52005;52006;56196;56197;56198;56199,68925;68926;68927;68928;68929;68930;68931;68932;68933;68934;68935;68936;75064;75065;75066;89449;89450;89451;97785;97786;97787;97788;97789;97790;106283;106284;106285;106286;106287;106288;106289;106290;106291;106292;106293;106294;106295;106296,68931;68936;75065;89450;97787;97790;106292,,,,,-1;-1;-1;-1,protein_1079,quanti,quanti,quanti,quanti
RPL38,1.07311753420899,0.0881062551673522,P63173;J3KT73;J3QL01;J3KSP2,P63173;J3KT73;J3QL01,3;3;3;1,3;3;3;1,3;3;3;1,60S ribosomal protein L38,sp|P63173|RL38_HUMAN 60S ribosomal protein L38 OS=Homo sapiens OX=9606 GN=RPL38 PE=1 SV=2;tr|J3KT73|J3KT73_HUMAN 60S ribosomal protein L38 OS=Homo sapiens OX=9606 GN=RPL38 PE=1 SV=1;tr|J3QL01|J3QL01_HUMAN 60S ribosomal protein L38 OS=Homo sapiens OX=9606 G,4,3,3,3,2,2,2,3,2,2,2,3,2,2,2,3,40.0,40.0,40.0,8.2178,70,70;64;67;21,0.0,13.303,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.37408,1.0134,13.679,22,8,Leave out requantified,0.30888,0.28362,0.41792,0.37408,1.1051,0.79077,1.1643,0.93249,9.3854,19.331,8.9331,9.8109,3,3,5,11,1,1,1,5,Median,Median,Median,Leave out requantified,40.0,40.0,35.7,40.0,2858500000,2087700000,770740000,210370000,158510000,51854000,251470000,190650000,60818000,719470000,500250000,219220000,1677200000,1238300000,438850000,,,,1080,9278;21484;21485,True;True;True,11022;11023;11024;25167;25168;25169,26618;26619;26620;26621;26622;26623;26624;26625;26626;26627;26628;60780;60781;60782;60783;60784;60785;60786;60787;60788;60789;60790,50593;50594;50595;50596;50597;50598;50599;50600;50601;50602;50603;50604;50605;50606;50607;50608;50609;114833;114834;114835;114836;114837;114838;114839;114840;114841;114842;114843,50604;114834;114839,324,,4,,-1;-1;-1;-1,protein_1081,quanti,quanti,quanti,quanti
AURKB,21.7973887542263,1.33389879276743e-07,Q96GD4;J3QLN8;J3KT86;J3KRJ2;J3KRF8;J3QR41;J3KTD6,Q96GD4;J3QLN8;J3KT86;J3KRJ2;J3KRF8;J3QR41;J3KTD6,3;3;3;2;2;2;2,3;3;3;2;2;2;2,3;3;3;2;2;2;2,Aurora kinase B,sp|Q96GD4|AURKB_HUMAN Aurora kinase B OS=Homo sapiens OX=9606 GN=AURKB PE=1 SV=3;tr|J3QLN8|J3QLN8_HUMAN Aurora kinase B (Fragment) OS=Homo sapiens OX=9606 GN=AURKB PE=1 SV=8;tr|J3KT86|J3KT86_HUMAN Aurora kinase B (Fragment) OS=Homo sapiens OX=9606 GN=AURKB,7,3,3,3,0,0,3,2,0,0,3,2,0,0,3,2,8.4,8.4,8.4,39.31,344,344;230;242;69;123;172;228,0.0,11.821,,,By MS/MS,By MS/MS,1.6434,4.202,118.14,5,0,Leave out requantified,,,1.4207,0.43751,,,3.5961,1.0503,,,61.118,218.11,0,0,3,2,0,0,0,0,Median,Median,Leave out requantified,Median,0.0,0.0,8.4,4.4,393130000,257530000,135600000,0,0,0,0,0,0,232750000,133950000,98807000,160380000,123590000,36789000,,,,1081,6941;6942;7305,True;True;True,8201;8202;8700,19763;19764;19765;19766;21016,37457;37458;37459;37460;39979;39980,37457;37459;39980,,,,,-1;-1;-1;-1;-1;-1;-1,protein_1082,quanti,quanti,imputed MEC,imputed MEC
DDX5,2.31953460532755,0.00260090850001596,P17844;J3KTA4;J3KRZ1;J3QSF1;J3QRQ7;J3KRX8;J3KTQ4;J3QR02;X6RLV5;J3QRN5,P17844;J3KTA4,47;47;19;16;13;6;6;5;4;1,47;47;19;16;13;6;6;5;4;1,33;33;6;9;9;6;6;5;4;1,Probable ATP-dependent RNA helicase DDX5,sp|P17844|DDX5_HUMAN Probable ATP-dependent RNA helicase DDX5 OS=Homo sapiens OX=9606 GN=DDX5 PE=1 SV=1;tr|J3KTA4|J3KTA4_HUMAN Probable ATP-dependent RNA helicase DDX5 OS=Homo sapiens OX=9606 GN=DDX5 PE=1 SV=1,10,47,47,33,22,24,39,36,22,24,39,36,16,20,28,25,54.1,54.1,45.0,69.147,614,614;614;166;153;212;120;181;99;96;65,0.0,233.99,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.58284,1.6203,18.099,176,14,Leave out requantified,0.60267,0.83479,0.55174,0.57909,1.9825,2.2615,1.5497,1.4787,20.221,21.068,21.111,15.982,24,25,70,57,3,1,7,3,Leave out requantified,Leave out requantified,Leave out requantified,Leave out requantified,36.0,41.2,51.1,51.0,29355000000,18392000000,10963000000,1292700000,775890000,516830000,1471200000,788310000,682880000,13935000000,8884400000,5050400000,12656000000,7943400000,4712700000,,,,1082,1708;2890;2891;3026;3342;3767;5200;5465;5795;6048;6678;6864;6865;6968;8825;9317;10741;10742;10989;10990;11351;11352;11478;11479;13225;13226;13851;13852;15119;15120;15188;15566;15588;16817;17029;17030;17066;17671;17672;17828;17829;18028;18029;18440;18441;20864;20865,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,1990;1991;3358;3359;3524;3898;4388;4389;6026;6347;6348;6773;7101;7870;8113;8114;8115;8234;8235;8236;10467;11071;11072;11073;12761;12762;12763;13075;13076;13077;13510;13511;13512;13647;13648;13649;15643;15644;15645;15646;16350;16351;16352;17788;17789;17790;17873;17874;18311;18335;19740;19968;19969;20011;20688;20689;20690;20878;20879;20880;20881;21114;21115;21116;21569;21570;21571;24457;24458,5055;5056;5057;5058;5059;8403;8404;8405;8406;8407;8750;8751;8752;8753;9595;9596;10709;10710;10711;10712;10713;10714;10715;10716;10717;10718;10719;10720;14440;14441;14442;15191;15192;15193;16257;16258;16259;16260;16261;16262;17109;17110;17111;17112;18899;18900;18901;18902;19563;19564;19565;19566;19842;19843;19844;19845;19846;19847;19848;19849;25315;25316;26727;26728;26729;26730;26731;26732;30890;30891;30892;30893;30894;30895;30896;30897;31683;31684;31685;31686;31687;31688;31689;32748;32749;32750;32751;32752;32753;32754;32755;32756;32757;33057;33058;33059;33060;33061;33062;33063;33064;33065;37820;37821;37822;37823;37824;37825;37826;39544;39545;39546;39547;39548;39549;39550;39551;39552;39553;39554;39555;42872;42873;42874;42875;42876;42877;42878;43049;43050;43051;43052;43053;43054;44057;44058;44111;47555;47556;48118;48119;48120;48228;48229;49884;49885;49886;49887;49888;49889;49890;50385;50386;50387;50388;50389;50390;50391;50392;50393;50394;50927;50928;50929;50930;50931;50932;50933;52019;52020;52021;52022;52023;52024;52025;59148;59149;59150;59151;59152;59153,9705;9706;9707;9708;9709;9710;9711;9712;9713;9714;9715;9716;9717;9718;16165;16166;16167;16761;16762;16763;16764;18373;18374;18375;18376;20382;20383;20384;20385;20386;20387;20388;20389;20390;20391;20392;20393;20394;20395;20396;20397;20398;20399;20400;20401;20402;20403;20404;20405;20406;20407;20408;20409;20410;20411;20412;20413;20414;20415;20416;20417;20418;27329;27330;27331;27332;27333;27334;27335;27336;27337;28877;28878;28879;28880;28881;28882;28883;28884;28885;28886;28887;28888;28889;28890;28891;28892;28893;30999;31000;31001;31002;31003;31004;31005;31006;31007;31008;31009;31010;31011;31012;31013;31014;31015;31016;31017;31018;31019;31020;31021;32562;32563;32564;32565;32566;32567;32568;32569;32570;32571;32572;32573;32574;32575;32576;32577;32578;32579;35837;35838;35839;35840;35841;35842;35843;35844;35845;35846;35847;35848;35849;35850;35851;37109;37110;37111;37112;37113;37114;37115;37116;37117;37118;37119;37120;37576;37577;37578;37579;37580;37581;37582;37583;37584;37585;37586;37587;37588;37589;37590;37591;37592;48084;48085;48086;48087;48088;48089;48090;50816;50817;50818;50819;50820;50821;50822;50823;50824;50825;58393;58394;58395;58396;58397;58398;58399;58400;58401;58402;58403;58404;58405;58406;58407;58408;58409;58410;58411;58412;58413;58414;58415;58416;58417;58418;58419;58420;58421;59863;59864;59865;59866;59867;59868;59869;59870;59871;59872;59873;59874;61935;61936;61937;61938;61939;61940;61941;61942;61943;61944;61945;61946;61947;61948;61949;61950;61951;61952;61953;61954;61955;61956;61957;61958;61959;61960;61961;61962;61963;61964;61965;61966;62463;62464;62465;62466;62467;62468;62469;62470;62471;62472;62473;62474;62475;62476;62477;62478;62479;62480;62481;71025;71026;71027;71028;71029;71030;71031;71032;71033;71034;71035;71036;71037;71038;71039;74231;74232;74233;74234;74235;74236;74237;74238;74239;74240;74241;74242;74243;74244;74245;74246;74247;74248;74249;74250;74251;74252;74253;74254;74255;74256;74257;74258;74259;80365;80366;80367;80368;80369;80370;80371;80372;80373;80374;80375;80376;80377;80378;80379;80380;80381;80677;80678;80679;80680;80681;80682;80683;80684;80685;80686;80687;80688;80689;82416;82417;82508;89007;89008;89009;89010;89984;89985;89986;89987;89988;89989;89990;89991;89992;89993;89994;89995;90222;93451;93452;93453;93454;93455;93456;93457;93458;93459;93460;93461;93462;93463;93464;93465;93466;93467;93468;93469;93470;93471;93472;93473;93474;93475;94622;94623;94624;94625;94626;94627;94628;94629;94630;94631;94632;94633;94634;94635;94636;94637;95698;95699;95700;95701;95702;95703;95704;95705;95706;95707;95708;95709;95710;95711;95712;95713;95714;95715;95716;95717;95718;95719;97806;97807;97808;97809;97810;97811;97812;97813;97814;97815;97816;97817;97818;97819;97820;97821;97822;97823;97824;97825;111918;111919;111920;111921;111922;111923;111924;111925;111926,9714;16165;16167;16761;18373;20404;27332;28880;31018;32570;35849;37110;37117;37583;48090;50816;58395;58421;59870;59874;61953;61963;62463;62474;71029;71038;74241;74257;80368;80381;80685;82417;82508;89008;89988;89995;90222;93462;93475;94629;94636;95704;95719;97812;97818;111918;111923,325,,391,,-1;-1;-1;-1;-1;-1;-1;-1;-1;-1,protein_1083,quanti,quanti,quanti,quanti
RPL19,-1.44528780002184,0.0268823354708246,P84098;J3QR09;J3KTE4,P84098;J3QR09;J3KTE4,14;14;14,14;14;14,14;14;14,60S ribosomal protein L19;Ribosomal protein L19,sp|P84098|RL19_HUMAN 60S ribosomal protein L19 OS=Homo sapiens OX=9606 GN=RPL19 PE=1 SV=1;tr|J3QR09|J3QR09_HUMAN Ribosomal protein L19 OS=Homo sapiens OX=9606 GN=RPL19 PE=1 SV=1;tr|J3KTE4|J3KTE4_HUMAN Ribosomal protein L19 OS=Homo sapiens OX=9606 GN=RPL19 ,3,14,14,14,9,9,8,12,9,9,8,12,9,9,8,12,43.4,43.4,43.4,23.466,196,196;193;194,0.0,35.559,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.45572,1.1817,32.149,50,7,Leave out requantified,0.32732,0.38592,0.57256,0.51359,1.0652,1.1215,1.4841,1.3094,32.351,39.897,15.656,33.468,11,11,11,17,3,0,2,2,Leave out requantified,Leave out requantified,Leave out requantified,Leave out requantified,34.2,34.2,31.6,40.8,5783600000,3867300000,1916300000,1570800000,1180000000,390810000,1366400000,939960000,426400000,1003800000,607860000,395910000,1842700000,1139400000,703230000,,,,1084,2859;7118;8160;9277;9341;9407;9701;9992;10808;11018;11019;13387;13388;20659,True;True;True;True;True;True;True;True;True;True;True;True;True;True,3323;8451;8452;8453;9707;9708;11021;11102;11186;11557;11901;11902;12843;12844;12845;13113;13114;15826;15827;24226,8316;8317;8318;20409;20410;20411;20412;20413;20414;20415;20416;23498;23499;23500;23501;26616;26617;26795;26796;26797;26798;26799;27019;27020;27021;27022;27908;27909;27910;27911;28780;28781;28782;31078;31079;31080;31081;31082;31785;31786;31787;31788;38230;38231;38232;38233;58579;58580;58581;58582;58583;58584;58585;58586,15995;15996;15997;15998;38838;38839;38840;38841;38842;38843;38844;38845;38846;38847;38848;38849;38850;38851;38852;38853;38854;38855;38856;38857;38858;38859;38860;44741;44742;44743;44744;44745;44746;44747;50591;50592;50922;50923;50924;50925;50926;50927;50928;50929;50930;50931;50932;50933;51309;51310;51311;52730;52731;52732;52733;52734;52735;52736;54315;54316;54317;54318;54319;54320;58767;58768;58769;58770;58771;58772;60017;60018;60019;60020;71714;71715;71716;71717;71718;71719;71720;110928;110929;110930;110931;110932;110933;110934;110935;110936;110937;110938;110939;110940;110941;110942;110943;110944;110945,15997;38852;44744;50592;50930;51309;52734;54317;58771;60019;60020;71715;71719;110942,326,,46,,-1;-1;-1,protein_1085,quanti,quanti,quanti,quanti
