DCAF10_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
XRCC5,-0.1128037816,0.486199901619975,0,P13010;C9JZ81;H7C0H9,P13010,20;5;2,20;5;2,20;5;2,X-ray repair cross-complementing protein 5,XRCC5,sp|P13010|XRCC5_HUMAN X-ray repair cross-complementing protein 5 OS=Homo sapiens OX=9606 GN=XRCC5 PE=1 SV=3,20,20,29.8,732
COX4I1,0.5840732675,0.0259524050321976,0,P13073;H3BN72;H3BNV9;Q86WV2;H3BNI5;H3BPG0,P13073;H3BN72;H3BNV9;Q86WV2,5;4;4;3;2;2,5;4;4;3;2;2,5;4;4;3;2;2,"Cytochrome c oxidase subunit 4 isoform 1, mitochondrial",COX4I1,"sp|P13073|COX41_HUMAN Cytochrome c oxidase subunit 4 isoform 1, mitochondrial OS=Homo sapiens OX=9606 GN=COX4I1 PE=1 SV=1;tr|H3BN72|H3BN72_HUMAN Cytochrome c oxidase subunit 4 isoform 1, mitochondrial OS=Homo sapiens OX=9606 GN=COX4I1 PE=1 SV=1;tr|H3BNV9|H",5,5,33.7,169
EEF2,0.1585401848,0.26137239775565,0,P13639,P13639,59,59,57,Elongation factor 2,EEF2,sp|P13639|EF2_HUMAN Elongation factor 2 OS=Homo sapiens OX=9606 GN=EEF2 PE=1 SV=4,59,57,67.8,858
PDIA4,-0.0444345076,0.842609971025089,0,P13667;A0A499FI48,P13667;A0A499FI48,9;8,9;8,9;8,Protein disulfide-isomerase A4,PDIA4,sp|P13667|PDIA4_HUMAN Protein disulfide-isomerase A4 OS=Homo sapiens OX=9606 GN=PDIA4 PE=1 SV=2;tr|A0A499FI48|A0A499FI48_HUMAN Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=PDIA4 PE=1 SV=1,9,9,19.4,645
ETFA,0.0388981446,0.737802842440949,0,P13804;H0YK49;H0YNX6;H0YLU7;H0YL12;H0YKF0;H0YL83;J3KN60,P13804;H0YK49;H0YNX6;H0YLU7;H0YL12,8;6;5;5;4;3;2;1,8;6;5;5;4;3;2;1,8;6;5;5;4;3;2;1,"Electron transfer flavoprotein subunit alpha, mitochondrial",ETFA,"sp|P13804|ETFA_HUMAN Electron transfer flavoprotein subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=ETFA PE=1 SV=1;tr|H0YK49|H0YK49_HUMAN Electron transfer flavoprotein subunit alpha OS=Homo sapiens OX=9606 GN=ETFA PE=1 SV=1;tr|H0YNX6|H0YNX6_HUMAN ",8,8,34.2,333
PRKAR2A,0.6596663698,0.014984837871481,0,P13861;H7C1L0;H7C330;P31323;H7C4A9;C9J830,P13861;H7C1L0,13;7;5;3;1;1,13;7;5;3;1;1,13;7;5;3;1;1,cAMP-dependent protein kinase type II-alpha regulatory subunit,PRKAR2A,sp|P13861|KAP2_HUMAN cAMP-dependent protein kinase type II-alpha regulatory subunit OS=Homo sapiens OX=9606 GN=PRKAR2A PE=1 SV=2;tr|H7C1L0|H7C1L0_HUMAN cAMP-dependent protein kinase type II-alpha regulatory subunit (Fragment) OS=Homo sapiens OX=9606 GN=PRK,13,13,41.1,404
MTHFD2,0.2641702501,0.100201809894119,0,P13995;B9A062;B8ZZU9,P13995;B9A062;B8ZZU9,9;5;5,9;5;5,9;5;5,"Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial;NAD-dependent methylenetetrahydrofolate dehydrogenase;Methenyltetrahydrofolate cyclohydrolase",MTHFD2,"sp|P13995|MTDC_HUMAN Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial OS=Homo sapiens OX=9606 GN=MTHFD2 PE=1 SV=2;tr|B9A062|B9A062_HUMAN Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial OS",9,9,35.7,350
MIF,-0.3050919338,0.0468617919292319,0,P14174,P14174,6,6,6,Macrophage migration inhibitory factor,MIF,sp|P14174|MIF_HUMAN Macrophage migration inhibitory factor OS=Homo sapiens OX=9606 GN=MIF PE=1 SV=4,6,6,45.2,115
PKM,-0.2684255226,0.105012467308577,0,P14618;B4DNK4,P14618;B4DNK4,53;44,53;44,5;5,Pyruvate kinase PKM;Pyruvate kinase,PKM,sp|P14618|KPYM_HUMAN Pyruvate kinase PKM OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=4;tr|B4DNK4|B4DNK4_HUMAN Pyruvate kinase OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=1,53,5,88.9,531
HSP90B1,0.0076287752,0.948673219062791,0,P14625;Q96GW1;A0A1W2PRR1;H0YIV0;Q58FF3;F8W026,P14625,43;13;13;10;7;5,41;11;11;10;7;3,41;11;11;10;7;3,Endoplasmin,HSP90B1,sp|P14625|ENPL_HUMAN Endoplasmin OS=Homo sapiens OX=9606 GN=HSP90B1 PE=1 SV=1,43,41,49.9,803
COX6B1,0.3103017313,0.0403823507696674,0,P14854;A0A494C160;K7EQD3,P14854;A0A494C160,5;3;1,5;3;1,5;3;1,Cytochrome c oxidase subunit 6B1,COX6B1,sp|P14854|CX6B1_HUMAN Cytochrome c oxidase subunit 6B1 OS=Homo sapiens OX=9606 GN=COX6B1 PE=1 SV=2;tr|A0A494C160|A0A494C160_HUMAN Cytochrome c oxidase subunit 6B1 (Fragment) OS=Homo sapiens OX=9606 GN=COX6B1 PE=1 SV=1,5,5,89.5,86
DARS,-0.211170477,0.122279988232223,0,P14868;H7BZ35;C9J7S3;C9JLC1;C9JQM9;H7C278,P14868,19;8;7;7;4;4,19;8;7;7;4;4,19;8;7;7;4;4,"Aspartate--tRNA ligase, cytoplasmic",DARS,"sp|P14868|SYDC_HUMAN Aspartate--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=DARS1 PE=1 SV=2",19,19,44.9,501
UQCRB,4.0305262469,0.000167688473195589,1,P14927;B7Z2R2;E5RHG9,P14927;B7Z2R2,5;4;1,5;4;1,5;4;1,Cytochrome b-c1 complex subunit 7,UQCRB,sp|P14927|QCR7_HUMAN Cytochrome b-c1 complex subunit 7 OS=Homo sapiens OX=9606 GN=UQCRB PE=1 SV=2;tr|B7Z2R2|B7Z2R2_HUMAN Cytochrome b-c1 complex subunit 7 OS=Homo sapiens OX=9606 GN=UQCRB PE=1 SV=1,5,5,59.5,111
RPS2,0.1064435687,0.419305326365497,0,P15880;H0YEN5;E9PQD7;I3L404;E9PM36;E9PMM9;E9PPT0,P15880;H0YEN5;E9PQD7,19;17;14;9;9;8;5,19;17;14;9;9;8;5,19;17;14;9;9;8;5,40S ribosomal protein S2,RPS2,sp|P15880|RS2_HUMAN 40S ribosomal protein S2 OS=Homo sapiens OX=9606 GN=RPS2 PE=1 SV=2;tr|H0YEN5|H0YEN5_HUMAN 40S ribosomal protein S2 (Fragment) OS=Homo sapiens OX=9606 GN=RPS2 PE=1 SV=1;tr|E9PQD7|E9PQD7_HUMAN 40S ribosomal protein S2 OS=Homo sapiens OX=9,19,19,47.8,293
COX7C,-0.7220831074,0.210265142238536,0,P15954;D6R9Z7,P15954;D6R9Z7,2;1,2;1,2;1,"Cytochrome c oxidase subunit 7C, mitochondrial",COX7C,"sp|P15954|COX7C_HUMAN Cytochrome c oxidase subunit 7C, mitochondrial OS=Homo sapiens OX=9606 GN=COX7C PE=1 SV=1;tr|D6R9Z7|D6R9Z7_HUMAN Cytochrome c oxidase subunit 7C, mitochondrial OS=Homo sapiens OX=9606 GN=COX7C PE=1 SV=1",2,2,65.1,63
HIST1H1C,-0.2859642019,0.127078066294558,0,P16403,P16403,23,3,3,Histone H1.2,HIST1H1C,sp|P16403|H12_HUMAN Histone H1.2 OS=Homo sapiens OX=9606 GN=H1-2 PE=1 SV=2,23,3,46,213
ATP2A2;ATP2A1,0.260636123,0.362468731711125,0,P16615;H7C5W9;O14983,P16615;H7C5W9;O14983,6;5;3,6;5;3,5;4;2,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2;Sarcoplasmic/endoplasmic reticulum calcium ATPase 1,ATP2A2;ATP2A1,sp|P16615|AT2A2_HUMAN Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 OS=Homo sapiens OX=9606 GN=ATP2A2 PE=1 SV=1;tr|H7C5W9|H7C5W9_HUMAN Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 (Fragment) OS=Homo sapiens OX=9606 GN=ATP2A2 PE=1 SV=1;sp|O1498,6,5,7.9,1042
STMN1,-0.3254665971,0.157141628398405,0,P16949;A2A2D0,P16949;A2A2D0,8;6,8;6,5;3,Stathmin,STMN1,sp|P16949|STMN1_HUMAN Stathmin OS=Homo sapiens OX=9606 GN=STMN1 PE=1 SV=3;tr|A2A2D0|A2A2D0_HUMAN Stathmin (Fragment) OS=Homo sapiens OX=9606 GN=STMN1 PE=1 SV=8,8,5,48.3,149
YBX3,-0.1587242238,0.38395349754535,0,P16989;C9J5V9,P16989,6;2,6;2,2;0,Y-box-binding protein 3,YBX3,sp|P16989|YBOX3_HUMAN Y-box-binding protein 3 OS=Homo sapiens OX=9606 GN=YBX3 PE=1 SV=4,6,2,15.9,372
HSPA6;HSPA7,0.291118248,0.0656135961276782,0,P17066;P48741,P17066;P48741,11;7,2;2,2;2,Heat shock 70 kDa protein 6;Putative heat shock 70 kDa protein 7,HSPA6;HSPA7,sp|P17066|HSP76_HUMAN Heat shock 70 kDa protein 6 OS=Homo sapiens OX=9606 GN=HSPA6 PE=1 SV=2;sp|P48741|HSP77_HUMAN Putative heat shock 70 kDa protein 7 OS=Homo sapiens OX=9606 GN=HSPA7 PE=5 SV=2,11,2,15.7,643
HMGA1,0.5860167607,0.0335727459612715,0,P17096;A0A669KAX1;A0A1W2PRV2,P17096,3;1;1,3;1;1,3;1;1,High mobility group protein HMG-I/HMG-Y,HMGA1,sp|P17096|HMGA1_HUMAN High mobility group protein HMG-I/HMG-Y OS=Homo sapiens OX=9606 GN=HMGA1 PE=1 SV=3,3,3,54.2,107
TCP1,0.1377249192,0.301963975903977,0,P17987;E7EQR6;E7ERF2;F5H282;F5GZ03;F5H136;F5GZI8;F5H676;F5GYL4;F5H726;F5H7Y1,P17987;E7EQR6;E7ERF2;F5H282,36;28;26;23;14;6;5;5;3;3;1,36;28;26;23;14;6;5;5;3;3;1,36;28;26;23;14;6;5;5;3;3;1,T-complex protein 1 subunit alpha,TCP1,sp|P17987|TCPA_HUMAN T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1;tr|E7EQR6|E7EQR6_HUMAN T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1;tr|E7ERF2|E7ERF2_HUMAN T-complex protein 1 subunit alpha OS=,36,36,64,556
RPL35A,0.0763472253,0.685102195162716,0,P18077;F8WBS5;F8WB72;C9K025,P18077;F8WBS5;F8WB72;C9K025,7;4;4;4,7;4;4;4,7;4;4;4,60S ribosomal protein L35a,RPL35A,sp|P18077|RL35A_HUMAN 60S ribosomal protein L35a OS=Homo sapiens OX=9606 GN=RPL35A PE=1 SV=2;tr|F8WBS5|F8WBS5_HUMAN 60S ribosomal protein L35a OS=Homo sapiens OX=9606 GN=RPL35A PE=1 SV=1;tr|F8WB72|F8WB72_HUMAN 60S ribosomal protein L35a OS=Homo sapiens OX=,7,7,30,110
RPL7,0.3349612782,0.0849417573709772,0,P18124;A8MUD9;C9JIJ5;C9JZ88,P18124;A8MUD9,23;22;9;7,23;22;9;7,23;22;9;7,60S ribosomal protein L7,RPL7,sp|P18124|RL7_HUMAN 60S ribosomal protein L7 OS=Homo sapiens OX=9606 GN=RPL7 PE=1 SV=1;tr|A8MUD9|A8MUD9_HUMAN 60S ribosomal protein L7 OS=Homo sapiens OX=9606 GN=RPL7 PE=1 SV=1,23,23,61.3,248
SON,-2.0585671556,0.0964015844294571,0,P18583;H7C1M2;J3QSZ5,P18583;H7C1M2,3;2;1,3;2;1,3;2;1,Protein SON,SON,sp|P18583|SON_HUMAN Protein SON OS=Homo sapiens OX=9606 GN=SON PE=1 SV=4;tr|H7C1M2|H7C1M2_HUMAN Protein SON (Fragment) OS=Homo sapiens OX=9606 GN=SON PE=1 SV=1,3,3,3.1,2426
PGAM1;PGAM4,0.0121902511,0.933137890187712,0,P18669;Q8N0Y7;P15259,P18669;Q8N0Y7,22;12;5,22;12;5,22;12;5,Phosphoglycerate mutase 1;Probable phosphoglycerate mutase 4,PGAM1;PGAM4,sp|P18669|PGAM1_HUMAN Phosphoglycerate mutase 1 OS=Homo sapiens OX=9606 GN=PGAM1 PE=1 SV=2;sp|Q8N0Y7|PGAM4_HUMAN Probable phosphoglycerate mutase 4 OS=Homo sapiens OX=9606 GN=PGAM4 PE=3 SV=1,22,22,73.6,254
NCL,0.0923397095,0.525996513376189,0,P19338;H7BY16;C9JYW2;C9JLB1;C9J1H7;C9JWL1,P19338;H7BY16,32;17;5;5;5;5,32;17;5;5;5;5,32;17;5;5;5;5,Nucleolin,NCL,sp|P19338|NUCL_HUMAN Nucleolin OS=Homo sapiens OX=9606 GN=NCL PE=1 SV=3;tr|H7BY16|H7BY16_HUMAN Nucleolin (Fragment) OS=Homo sapiens OX=9606 GN=NCL PE=1 SV=8,32,32,42.7,710
HK1,0.0047560678,0.973932332625774,0,P19367;B1AR62;Q2TB90;P52790,P19367,28;4;3;2,28;4;3;2,24;3;2;0,Hexokinase-1,HK1,sp|P19367|HXK1_HUMAN Hexokinase-1 OS=Homo sapiens OX=9606 GN=HK1 PE=1 SV=3,28,24,34.9,917
BTF3,-0.0560724262,0.628065746638722,0,P20290;D6RDG3;H0Y9Y1;E9PPC3,P20290;D6RDG3;H0Y9Y1,6;4;3;1,6;4;3;1,5;3;3;0,Transcription factor BTF3,BTF3,sp|P20290|BTF3_HUMAN Transcription factor BTF3 OS=Homo sapiens OX=9606 GN=BTF3 PE=1 SV=1;tr|D6RDG3|D6RDG3_HUMAN Transcription factor BTF3 (Fragment) OS=Homo sapiens OX=9606 GN=BTF3 PE=1 SV=3;tr|H0Y9Y1|H0Y9Y1_HUMAN Transcription factor BTF3 (Fragment) OS=Ho,6,5,48.5,206
PSMB1,0.5729872373,0.0086496369221331,0,P20618,P20618,5,5,5,Proteasome subunit beta type-1,PSMB1,sp|P20618|PSB1_HUMAN Proteasome subunit beta type-1 OS=Homo sapiens OX=9606 GN=PSMB1 PE=1 SV=2,5,5,27.4,241
M6PR,0.0536143151,0.742375634630214,0,P20645;F5GX30;H0YGT2;H0YGE9;H0YF90,P20645;F5GX30;H0YGT2,5;4;3;2;2,5;4;3;2;2,5;4;3;2;2,Cation-dependent mannose-6-phosphate receptor,M6PR,sp|P20645|MPRD_HUMAN Cation-dependent mannose-6-phosphate receptor OS=Homo sapiens OX=9606 GN=M6PR PE=1 SV=1;tr|F5GX30|F5GX30_HUMAN Cation-dependent mannose-6-phosphate receptor OS=Homo sapiens OX=9606 GN=M6PR PE=1 SV=2;tr|H0YGT2|H0YGT2_HUMAN Cation-depend,5,5,18.8,277
COX5A,-0.370385559,0.0263696980981909,0,P20674;H3BNX8;H3BRM5;H3BV69;H3BRI0,P20674;H3BNX8;H3BRM5;H3BV69,8;7;4;4;2,8;7;4;4;2,8;7;4;4;2,"Cytochrome c oxidase subunit 5A, mitochondrial",COX5A,"sp|P20674|COX5A_HUMAN Cytochrome c oxidase subunit 5A, mitochondrial OS=Homo sapiens OX=9606 GN=COX5A PE=1 SV=2;tr|H3BNX8|H3BNX8_HUMAN Cytochrome c oxidase subunit 5A, mitochondrial OS=Homo sapiens OX=9606 GN=COX5A PE=1 SV=1;tr|H3BRM5|H3BRM5_HUMAN Cytochro",8,8,38,150
LMNB1,-0.3502463243,0.0383519438075146,0,P20700;E9PBF6;A0A0D9SFE5;A0A0D9SFY5,P20700;E9PBF6;A0A0D9SFE5,34;28;23;11,33;27;23;11,29;26;22;10,Lamin-B1,LMNB1,"sp|P20700|LMNB1_HUMAN Lamin-B1 OS=Homo sapiens OX=9606 GN=LMNB1 PE=1 SV=2;tr|E9PBF6|E9PBF6_HUMAN Lamin-B1 OS=Homo sapiens OX=9606 GN=LMNB1 PE=1 SV=1;tr|A0A0D9SFE5|A0A0D9SFE5_HUMAN Lamin B1, isoform CRA_a OS=Homo sapiens OX=9606 GN=LMNB1 PE=1 SV=1",34,29,52.4,586
VDAC1,0.1836665187,0.155780233320379,0,P21796;C9JI87,P21796;C9JI87,28;17,28;17,28;17,Voltage-dependent anion-selective channel protein 1,VDAC1,sp|P21796|VDAC1_HUMAN Voltage-dependent anion-selective channel protein 1 OS=Homo sapiens OX=9606 GN=VDAC1 PE=1 SV=2;tr|C9JI87|C9JI87_HUMAN Voltage-dependent anion-selective channel protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=VDAC1 PE=1 SV=6,28,28,78.8,283
SDHB,0.3372486862,0.289368718609572,0,P21912;A0A087WXX8;A0A087WWT1,P21912,5;2;2,5;2;2,5;2;2,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",SDHB,"sp|P21912|SDHB_HUMAN Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial OS=Homo sapiens OX=9606 GN=SDHB PE=1 SV=3",5,5,26.1,280
PCMT1,0.7439139826,0.00825634434240435,0,P22061;A0A3F2YNX8;A0A0A0MRJ6;H7BY58;F6S8N6;H7C4X2;F8WDT3;F8WAV5;F8WAX2;C9J0F2,P22061;A0A3F2YNX8;A0A0A0MRJ6;H7BY58;F6S8N6,5;4;4;4;3;1;1;1;1;1,5;4;4;4;3;1;1;1;1;1,5;4;4;4;3;1;1;1;1;1,Protein-L-isoaspartate(D-aspartate) O-methyltransferase;Protein-L-isoaspartate O-methyltransferase,PCMT1,sp|P22061|PIMT_HUMAN Protein-L-isoaspartate(D-aspartate) O-methyltransferase OS=Homo sapiens OX=9606 GN=PCMT1 PE=1 SV=4;tr|A0A3F2YNX8|A0A3F2YNX8_HUMAN Protein-L-isoaspartate O-methyltransferase OS=Homo sapiens OX=9606 GN=PCMT1 PE=1 SV=1;tr|A0A0A0MRJ6|A0A0A,5,5,45.4,227
PAICS,0.1776362345,0.185463600783231,0,P22234;E9PBS1;D6RF62,P22234;E9PBS1;D6RF62,23;22;15,23;22;15,23;22;15,Multifunctional protein ADE2;Phosphoribosylaminoimidazole-succinocarboxamide synthase;Phosphoribosylaminoimidazole carboxylase,PAICS,sp|P22234|PUR6_HUMAN Multifunctional protein ADE2 OS=Homo sapiens OX=9606 GN=PAICS PE=1 SV=3;tr|E9PBS1|E9PBS1_HUMAN Multifunctional protein ADE2 (Fragment) OS=Homo sapiens OX=9606 GN=PAICS PE=1 SV=1;tr|D6RF62|D6RF62_HUMAN Multifunctional protein ADE2 OS=Ho,23,23,47.1,425
SCP2,-0.1301628868,0.287099453695363,0,P22307;H0YF61,P22307,4;1,4;1,4;1,Non-specific lipid-transfer protein,SCP2,sp|P22307|NLTP_HUMAN Non-specific lipid-transfer protein OS=Homo sapiens OX=9606 GN=SCP2 PE=1 SV=2,4,4,7.7,547
UBA1,-0.2789177427,0.0666053202438276,0,P22314;Q5JRR6;Q5JRR9;Q5JRS0;Q5JRS1;Q5JRS3;Q5JRS2,P22314,29;11;8;8;7;7;7,29;11;8;8;7;7;7,29;11;8;8;7;7;7,Ubiquitin-like modifier-activating enzyme 1,UBA1,sp|P22314|UBA1_HUMAN Ubiquitin-like modifier-activating enzyme 1 OS=Homo sapiens OX=9606 GN=UBA1 PE=1 SV=3,29,29,34.8,1058
FDXR,0.0031874313,0.991590053178849,0,P22570;A0A0A0MTN9;A0A0C4DFN8;A0A0A0MSZ4;A0A0A0MT64;J3QQX3;A0A0C4DGN7;A0A0A0MTR6;J3QKZ8;J3QQW7,P22570;A0A0A0MTN9;A0A0C4DFN8;A0A0A0MSZ4;A0A0A0MT64;J3QQX3;A0A0C4DGN7;A0A0A0MTR6,22;20;20;20;20;19;19;18;6;2,22;20;20;20;20;19;19;18;6;2,22;20;20;20;20;19;19;18;6;2,"NADPH:adrenodoxin oxidoreductase, mitochondrial",FDXR,"sp|P22570|ADRO_HUMAN NADPH:adrenodoxin oxidoreductase, mitochondrial OS=Homo sapiens OX=9606 GN=FDXR PE=1 SV=3;tr|A0A0A0MTN9|A0A0A0MTN9_HUMAN NADPH:adrenodoxin oxidoreductase, mitochondrial OS=Homo sapiens OX=9606 GN=FDXR PE=1 SV=1;tr|A0A0C4DFN8|A0A0C4DFN8",22,22,52.3,491
HNRNPA2B1,-0.1307634643,0.302914148117902,0,P22626;A0A087WUI2,P22626;A0A087WUI2,30;20,30;20,30;20,Heterogeneous nuclear ribonucleoproteins A2/B1,HNRNPA2B1,sp|P22626|ROA2_HUMAN Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens OX=9606 GN=HNRNPA2B1 PE=1 SV=2;tr|A0A087WUI2|A0A087WUI2_HUMAN Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens OX=9606 GN=HNRNPA2B1 PE=1 SV=1,30,30,75.4,353
UQCRC2,0.1084717998,0.432420421089137,0,P22695;H3BRG4;H3BSJ9;H3BP04;H3BUE4;H3BUI9;A0A087WVZ4,P22695;H3BRG4;H3BSJ9;H3BP04,10;9;8;5;3;3;2,10;9;8;5;3;3;2,10;9;8;5;3;3;2,"Cytochrome b-c1 complex subunit 2, mitochondrial",UQCRC2,"sp|P22695|QCR2_HUMAN Cytochrome b-c1 complex subunit 2, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRC2 PE=1 SV=3;tr|H3BRG4|H3BRG4_HUMAN Cytochrome b-c1 complex subunit 2, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRC2 PE=1 SV=1;tr|H3BSJ9|H3BSJ9_HUMAN Cyt",10,10,28.3,453
SFPQ,0.1238650438,0.304373705068893,0,P23246;H0Y9K7;H0Y9U2,P23246,27;5;2,25;5;2,25;5;2,"Splicing factor, proline- and glutamine-rich",SFPQ,"sp|P23246|SFPQ_HUMAN Splicing factor, proline- and glutamine-rich OS=Homo sapiens OX=9606 GN=SFPQ PE=1 SV=2",27,25,37.1,707
TUBG1;TUBG2,0.0155259891,0.954754675306543,0,P23258;Q9NRH3;K7EKE5;K7EIS0,P23258;Q9NRH3;K7EKE5;K7EIS0,3;3;2;2,3;3;2;2,3;3;2;2,Tubulin gamma-1 chain;Tubulin gamma-2 chain;Tubulin gamma chain,TUBG1;TUBG2,sp|P23258|TBG1_HUMAN Tubulin gamma-1 chain OS=Homo sapiens OX=9606 GN=TUBG1 PE=1 SV=2;sp|Q9NRH3|TBG2_HUMAN Tubulin gamma-2 chain OS=Homo sapiens OX=9606 GN=TUBG2 PE=2 SV=1;tr|K7EKE5|K7EKE5_HUMAN Tubulin gamma-1 chain OS=Homo sapiens OX=9606 GN=TUBG1 PE=4 S,3,3,9.3,451
PPIB,0.1804639882,0.154586893450837,0,P23284,P23284,19,19,19,Peptidyl-prolyl cis-trans isomerase B,PPIB,sp|P23284|PPIB_HUMAN Peptidyl-prolyl cis-trans isomerase B OS=Homo sapiens OX=9606 GN=PPIB PE=1 SV=2,19,19,65.3,216
RPS3,0.2661054595,0.0907912493671927,0,P23396;E9PL09;F2Z2S8;H0YCJ7;E9PPU1;H0YEU2;H0YF32;E9PQ96;E9PJH4;E9PK82;E9PSF4;E9PQX2;H0YES8,P23396;E9PL09;F2Z2S8;H0YCJ7;E9PPU1;H0YEU2,29;25;17;16;16;16;13;10;10;10;8;4;1,29;25;17;16;16;16;13;10;10;10;8;4;1,28;24;17;16;16;15;13;10;10;10;7;4;1,40S ribosomal protein S3,RPS3,sp|P23396|RS3_HUMAN 40S ribosomal protein S3 OS=Homo sapiens OX=9606 GN=RPS3 PE=1 SV=2;tr|E9PL09|E9PL09_HUMAN 40S ribosomal protein S3 OS=Homo sapiens OX=9606 GN=RPS3 PE=1 SV=1;tr|F2Z2S8|F2Z2S8_HUMAN 40S ribosomal protein S3 OS=Homo sapiens OX=9606 GN=RPS3,29,28,82.3,243
CFL1,-0.1585974425,0.242114787866399,0,P23528;E9PP50;E9PK25;G3V1A4;E9PQB7;E9PS23;E9PLJ3,P23528;E9PP50;E9PK25;G3V1A4;E9PQB7,18;16;15;14;11;8;6,18;16;15;14;11;8;6,10;8;7;7;4;7;4,Cofilin-1,CFL1,sp|P23528|COF1_HUMAN Cofilin-1 OS=Homo sapiens OX=9606 GN=CFL1 PE=1 SV=3;tr|E9PP50|E9PP50_HUMAN Cofilin-1 (Fragment) OS=Homo sapiens OX=9606 GN=CFL1 PE=1 SV=8;tr|E9PK25|E9PK25_HUMAN Cofilin-1 OS=Homo sapiens OX=9606 GN=CFL1 PE=1 SV=1;tr|G3V1A4|G3V1A4_HUMAN,18,10,91.6,166
EEF1B2,0.1249133508,0.496015591521478,0,P24534;F8WF65;F2Z2G2;C9JZW3,P24534,6;1;1;1,6;1;1;1,6;1;1;1,Elongation factor 1-beta,EEF1B2,sp|P24534|EF1B_HUMAN Elongation factor 1-beta OS=Homo sapiens OX=9606 GN=EEF1B2 PE=1 SV=3,6,6,27.6,225
ATP5F1,-0.2904368903,0.0537553503170966,0,P24539;Q5QNZ2,P24539;Q5QNZ2,7;6,7;6,7;6,"ATP synthase F(0) complex subunit B1, mitochondrial",ATP5F1,"sp|P24539|AT5F1_HUMAN ATP synthase F(0) complex subunit B1, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PB PE=1 SV=2;tr|Q5QNZ2|Q5QNZ2_HUMAN ATP synthase F(0) complex subunit B1, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PB PE=1 SV=1",7,7,32,256
MCM3,-0.7390365142,0.0683219991657716,0,P25205;J3KQ69;A0A499FHX9;Q7Z6P5,P25205;J3KQ69;A0A499FHX9,18;12;12;2,18;12;12;2,18;12;12;2,DNA replication licensing factor MCM3,MCM3,sp|P25205|MCM3_HUMAN DNA replication licensing factor MCM3 OS=Homo sapiens OX=9606 GN=MCM3 PE=1 SV=3;tr|J3KQ69|J3KQ69_HUMAN DNA replication licensing factor MCM3 OS=Homo sapiens OX=9606 GN=MCM3 PE=1 SV=3;tr|A0A499FHX9|A0A499FHX9_HUMAN DNA replication licen,18,18,24.4,808
RPS12,0.1068498756,0.513144104513969,0,P25398,P25398,13,13,13,40S ribosomal protein S12,RPS12,sp|P25398|RS12_HUMAN 40S ribosomal protein S12 OS=Homo sapiens OX=9606 GN=RPS12 PE=1 SV=3,13,13,84.1,132
ATP5A1,0.0802693926,0.495869315330518,0,P25705;K7EK77;K7ENJ4;K7ERX7;K7EJP1;K7EQH4;K7ESA0,P25705;K7EK77,44;24;21;15;12;6;2,44;24;21;15;12;6;2,44;24;21;15;12;6;2,"ATP synthase subunit alpha, mitochondrial",ATP5A1,"sp|P25705|ATPA_HUMAN ATP synthase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1A PE=1 SV=1;tr|K7EK77|K7EK77_HUMAN ATP synthase subunit alpha, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=ATP5F1A PE=1 SV=1",44,44,59.9,553
