WDR61_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
DNAJC8,-0.4728884883,0.0604026270467659,0,O75937;S4R3J5,O75937,7;2,7;2,7;2,DnaJ homolog subfamily C member 8,DNAJC8,sp|O75937|DNJC8_HUMAN DnaJ homolog subfamily C member 8 OS=Homo sapiens OX=9606 GN=DNAJC8 PE=1 SV=2,7,7,37.5,253
ATP5H,-0.5944394914,0.00464714778021988,0,O75947;F5H608,O75947;F5H608,6;4,6;4,6;4,"ATP synthase subunit d, mitochondrial",ATP5H,"sp|O75947|ATP5H_HUMAN ATP synthase subunit d, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PD PE=1 SV=3;tr|F5H608|F5H608_HUMAN ATP synthase subunit d, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PD PE=1 SV=2",6,6,32.9,161
ATP5L,-0.1675730082,0.253784423689328,0,O75964;E9PN17;A0A3B3ITX4;A0A3B3IRW3,O75964;E9PN17;A0A3B3ITX4,6;5;5;2,6;5;5;2,6;5;5;2,"ATP synthase subunit g, mitochondrial",ATP5L,"sp|O75964|ATP5L_HUMAN ATP synthase subunit g, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5MG PE=1 SV=3;tr|E9PN17|E9PN17_HUMAN ATP synthase subunit g, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5MG PE=1 SV=1;tr|A0A3B3ITX4|A0A3B3ITX4_HUMAN Uncharacterized ",6,6,58.3,103
GLRX3,0.467322619,0.0677047581352313,0,O76003,O76003,4,4,4,Glutaredoxin-3,GLRX3,sp|O76003|GLRX3_HUMAN Glutaredoxin-3 OS=Homo sapiens OX=9606 GN=GLRX3 PE=1 SV=2,4,4,12.5,335
RSL1D1,0.1379643411,0.303442143106134,0,O76021;J3QSV6;I3L3U9;I3L3C4;I3L1A3;I3L234;J3KPU7;I3L2F2;I3L4T8;I3L1Y4,O76021;J3QSV6;I3L3U9,13;11;10;6;2;2;1;1;1;1,13;11;10;6;2;2;1;1;1;1,13;11;10;6;2;2;1;1;1;1,Ribosomal L1 domain-containing protein 1,RSL1D1,sp|O76021|RL1D1_HUMAN Ribosomal L1 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=RSL1D1 PE=1 SV=3;tr|J3QSV6|J3QSV6_HUMAN Ribosomal L1 domain-containing protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=RSL1D1 PE=1 SV=1;tr|I3L3U9|I3L3U9_HUMAN Ribosom,13,13,34.5,490
SRP72,-0.7095101431,0.0447876726695791,0,O76094;D6RDY6;R4GNC1,O76094;D6RDY6;R4GNC1,8;5;4,8;5;4,8;5;4,Signal recognition particle subunit SRP72,SRP72,sp|O76094|SRP72_HUMAN Signal recognition particle subunit SRP72 OS=Homo sapiens OX=9606 GN=SRP72 PE=1 SV=3;tr|D6RDY6|D6RDY6_HUMAN Signal recognition particle subunit SRP72 (Fragment) OS=Homo sapiens OX=9606 GN=SRP72 PE=1 SV=3;tr|R4GNC1|R4GNC1_HUMAN Signal ,8,8,13,671
MTA2,-0.4192972391,0.0484962337561163,0,O94776,O94776,7,7,7,Metastasis-associated protein MTA2,MTA2,sp|O94776|MTA2_HUMAN Metastasis-associated protein MTA2 OS=Homo sapiens OX=9606 GN=MTA2 PE=1 SV=1,7,7,14.7,668
TOMM70A,0.5589077163,0.00931209925699672,0,O94826,O94826,4,4,4,Mitochondrial import receptor subunit TOM70,TOMM70A,sp|O94826|TOM70_HUMAN Mitochondrial import receptor subunit TOM70 OS=Homo sapiens OX=9606 GN=TOMM70 PE=1 SV=1,4,4,6.6,608
GLS,0.5013222143,0.0980716681929886,0,O94925;H7BZD1;C9JIJ6;B7Z509;H7C201,O94925;H7BZD1,5;3;1;1;1,5;3;1;1;1,4;3;0;0;0,"Glutaminase kidney isoform, mitochondrial",GLS,"sp|O94925|GLSK_HUMAN Glutaminase kidney isoform, mitochondrial OS=Homo sapiens OX=9606 GN=GLS PE=1 SV=1;tr|H7BZD1|H7BZD1_HUMAN Glutaminase kidney isoform, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=GLS PE=1 SV=1",5,4,13.5,669
NDUFB4,0.0984601318,0.471471460201744,0,O95168,O95168,1,1,1,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4,NDUFB4,sp|O95168|NDUB4_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4 OS=Homo sapiens OX=9606 GN=NDUFB4 PE=1 SV=3,1,1,7.8,129
ZRANB2,-0.1887573343,0.17997895698976,0,O95218,O95218,2,2,2,Zinc finger Ran-binding domain-containing protein 2,ZRANB2,sp|O95218|ZRAB2_HUMAN Zinc finger Ran-binding domain-containing protein 2 OS=Homo sapiens OX=9606 GN=ZRANB2 PE=1 SV=2,2,2,6.1,330
VAPB,-0.3381000015,0.0739959737555652,0,O95292;E5RK64,O95292;E5RK64,4;3,4;3,3;2,Vesicle-associated membrane protein-associated protein B/C,VAPB,sp|O95292|VAPB_HUMAN Vesicle-associated membrane protein-associated protein B/C OS=Homo sapiens OX=9606 GN=VAPB PE=1 SV=3;tr|E5RK64|E5RK64_HUMAN Vesicle-associated membrane protein-associated protein B/C OS=Homo sapiens OX=9606 GN=VAPB PE=1 SV=1,4,3,23,243
PAPSS2,0.1593026874,0.288328400675176,0,O95340,O95340,6,6,4,Bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 2;Sulfate adenylyltransferase;Adenylyl-sulfate kinase,PAPSS2,sp|O95340|PAPS2_HUMAN Bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 2 OS=Homo sapiens OX=9606 GN=PAPSS2 PE=1 SV=2,6,4,13.2,614
SMC2,-0.2115141455,0.513890786360568,0,O95347,O95347,7,7,7,Structural maintenance of chromosomes protein 2,SMC2,sp|O95347|SMC2_HUMAN Structural maintenance of chromosomes protein 2 OS=Homo sapiens OX=9606 GN=SMC2 PE=1 SV=2,7,7,8.5,1197
LYPLA2,-0.1714966949,0.197684626880828,0,O95372;Q5QPN5;Q5QPN9;Q5QPQ1;Q5QPQ0;Q5QPQ3;Q5QPQ2,O95372;Q5QPN5;Q5QPN9;Q5QPQ1;Q5QPQ0;Q5QPQ3;Q5QPQ2,2;1;1;1;1;1;1,2;1;1;1;1;1;1,2;1;1;1;1;1;1,Acyl-protein thioesterase 2,LYPLA2,sp|O95372|LYPA2_HUMAN Acyl-protein thioesterase 2 OS=Homo sapiens OX=9606 GN=LYPLA2 PE=1 SV=1;tr|Q5QPN5|Q5QPN5_HUMAN Acyl-protein thioesterase 2 (Fragment) OS=Homo sapiens OX=9606 GN=LYPLA2 PE=1 SV=8;tr|Q5QPN9|Q5QPN9_HUMAN Acyl-protein thioesterase 2 OS=Ho,2,2,7.8,231
IPO7,0.4642839552,0.0467781371530407,0,O95373;E9PLJ0,O95373,8;2,8;2,8;2,Importin-7,IPO7,sp|O95373|IPO7_HUMAN Importin-7 OS=Homo sapiens OX=9606 GN=IPO7 PE=1 SV=1,8,8,11.5,1038
AHSA1,0.0128945204,0.937091251354204,0,O95433;G3V438;H0YJU2;H0YJG7;H0YJ63;G3V3W9,O95433;G3V438,8;6;3;3;2;2,8;6;3;3;2;2,8;6;3;3;2;2,Activator of 90 kDa heat shock protein ATPase homolog 1,AHSA1,sp|O95433|AHSA1_HUMAN Activator of 90 kDa heat shock protein ATPase homolog 1 OS=Homo sapiens OX=9606 GN=AHSA1 PE=1 SV=1;tr|G3V438|G3V438_HUMAN Activator of 90 kDa heat shock protein ATPase homolog 1 (Fragment) OS=Homo sapiens OX=9606 GN=AHSA1 PE=1 SV=1,8,8,30.8,338
AP2A1;AP2A2,0.1037949761,0.590121806121075,0,O95782;O94973;M0R2D9;E9PR62;A0A0G2JQM1;A0A0G2JS82,O95782;O94973,3;2;1;1;1;1,3;2;1;1;1;1,3;2;1;1;1;1,AP-2 complex subunit alpha-1;AP-2 complex subunit alpha-2,AP2A1;AP2A2,sp|O95782|AP2A1_HUMAN AP-2 complex subunit alpha-1 OS=Homo sapiens OX=9606 GN=AP2A1 PE=1 SV=3;sp|O94973|AP2A2_HUMAN AP-2 complex subunit alpha-2 OS=Homo sapiens OX=9606 GN=AP2A2 PE=1 SV=2,3,3,3.2,977
BAG2,0.066981222,0.574395537403735,0,O95816,O95816,8,8,8,BAG family molecular chaperone regulator 2,BAG2,sp|O95816|BAG2_HUMAN BAG family molecular chaperone regulator 2 OS=Homo sapiens OX=9606 GN=BAG2 PE=1 SV=1,8,8,47.4,211
BAG3,0.1066241808,0.412844578285171,0,O95817;C9JFK9,O95817;C9JFK9,7;5,7;5,7;5,BAG family molecular chaperone regulator 3,BAG3,sp|O95817|BAG3_HUMAN BAG family molecular chaperone regulator 3 OS=Homo sapiens OX=9606 GN=BAG3 PE=1 SV=3;tr|C9JFK9|C9JFK9_HUMAN BAG family molecular chaperone regulator 3 (Fragment) OS=Homo sapiens OX=9606 GN=BAG3 PE=1 SV=1,7,7,17.6,575
AIFM1,0.0918894776,0.943960259972849,0,O95831,O95831,3,3,2,"Apoptosis-inducing factor 1, mitochondrial",AIFM1,"sp|O95831|AIFM1_HUMAN Apoptosis-inducing factor 1, mitochondrial OS=Homo sapiens OX=9606 GN=AIFM1 PE=1 SV=1",3,2,4.9,613
BPNT1,-0.3023585084,0.278159425107663,0,O95861;A6NF51;F8VVW8;F8VZG4;F8W1J0,O95861;A6NF51,7;6;3;3;3,7;6;3;3;3,7;6;3;3;3,"3(2),5-bisphosphate nucleotidase 1",BPNT1,"sp|O95861|BPNT1_HUMAN 3(2),5-bisphosphate nucleotidase 1 OS=Homo sapiens OX=9606 GN=BPNT1 PE=1 SV=1;tr|A6NF51|A6NF51_HUMAN 3(2),5-bisphosphate nucleotidase 1 OS=Homo sapiens OX=9606 GN=BPNT1 PE=1 SV=2",7,7,32.1,308
FADS2,0.823146744,0.340014009522367,0,O95864;F5GZ92;F5H622,O95864;F5GZ92;F5H622,2;1;1,2;1;1,2;1;1,Fatty acid desaturase 2,FADS2,sp|O95864|FADS2_HUMAN Acyl-CoA 6-desaturase OS=Homo sapiens OX=9606 GN=FADS2 PE=1 SV=1;tr|F5GZ92|F5GZ92_HUMAN Acyl-CoA 6-desaturase (Fragment) OS=Homo sapiens OX=9606 GN=FADS2 PE=1 SV=1;tr|F5H622|F5H622_HUMAN Acyl-CoA 6-desaturase (Fragment) OS=Homo sapien,2,2,11.5,444
TXNDC12,-0.4207643772,0.165031380985394,0,O95881;V9GY50;V9GYV4,O95881,4;1;1,4;1;1,4;1;1,Thioredoxin domain-containing protein 12,TXNDC12,sp|O95881|TXD12_HUMAN Thioredoxin domain-containing protein 12 OS=Homo sapiens OX=9606 GN=TXNDC12 PE=1 SV=1,4,4,34.3,172
ACTL6A,-0.6436117093,0.0368563251613214,0,O96019;H7C5S0;O94805,O96019,7;3;1,7;3;1,7;3;1,Actin-like protein 6A,ACTL6A,sp|O96019|ACL6A_HUMAN Actin-like protein 6A OS=Homo sapiens OX=9606 GN=ACTL6A PE=1 SV=1,7,7,26.8,429
CYB5A,-0.2485888907,0.286448290517242,0,P00167,P00167,4,4,4,Cytochrome b5,CYB5A,sp|P00167|CYB5_HUMAN Cytochrome b5 OS=Homo sapiens OX=9606 GN=CYB5A PE=1 SV=2,4,4,49.3,134
LDHA,0.0102003781,0.931765133152009,0,P00338;F5GXY2;F5GYU2;F5GXH2;Q6ZMR3;F5H5J4;F5H6W8;A0A087WUM2;F5H8H6;F5GWW2;F5GXU1;F5GZQ4,P00338,33;14;13;9;3;3;3;3;1;1;1;1,33;14;13;9;3;3;3;3;1;1;1;1,29;12;11;7;1;2;2;1;0;0;0;0,L-lactate dehydrogenase A chain,LDHA,sp|P00338|LDHA_HUMAN L-lactate dehydrogenase A chain OS=Homo sapiens OX=9606 GN=LDHA PE=1 SV=2,33,29,81.9,332
GLUD1;GLUD2,-0.0406401208,0.733984173803196,0,P00367;P49448,P00367;P49448,20;11,20;11,20;11,"Glutamate dehydrogenase 1, mitochondrial;Glutamate dehydrogenase 2, mitochondrial",GLUD1;GLUD2,"sp|P00367|DHE3_HUMAN Glutamate dehydrogenase 1, mitochondrial OS=Homo sapiens OX=9606 GN=GLUD1 PE=1 SV=2;sp|P49448|DHE4_HUMAN Glutamate dehydrogenase 2, mitochondrial OS=Homo sapiens OX=9606 GN=GLUD2 PE=1 SV=2",20,20,44.6,558
CYB5R3,-0.1519597843,0.346576119967463,0,P00387;B1AHF3,P00387;B1AHF3,4;2,4;2,4;2,NADH-cytochrome b5 reductase 3;NADH-cytochrome b5 reductase 3 membrane-bound form;NADH-cytochrome b5 reductase 3 soluble form,CYB5R3,sp|P00387|NB5R3_HUMAN NADH-cytochrome b5 reductase 3 OS=Homo sapiens OX=9606 GN=CYB5R3 PE=1 SV=3;tr|B1AHF3|B1AHF3_HUMAN NADH-cytochrome b5 reductase 3 (Fragment) OS=Homo sapiens OX=9606 GN=CYB5R3 PE=1 SV=1,4,4,17.9,301
GSR,0.0878100051,0.511125727105699,0,P00390;A0A2R8YF59;H0YC68,P00390,10;3;3,10;3;3,10;3;3,"Glutathione reductase, mitochondrial",GSR,"sp|P00390|GSHR_HUMAN Glutathione reductase, mitochondrial OS=Homo sapiens OX=9606 GN=GSR PE=1 SV=2",10,10,23.4,522
MT-CO2,0.3614709367,0.283415095808569,0,P00403,P00403,2,2,2,Cytochrome c oxidase subunit 2,MT-CO2,sp|P00403|COX2_HUMAN Cytochrome c oxidase subunit 2 OS=Homo sapiens OX=9606 GN=MT-CO2 PE=1 SV=1,2,2,7.5,227
SOD1,-0.4531047818,0.0363341701621324,0,P00441;H7BYH4,P00441;H7BYH4,5;3,5;3,5;3,Superoxide dismutase [Cu-Zn],SOD1,sp|P00441|SODC_HUMAN Superoxide dismutase [Cu-Zn] OS=Homo sapiens OX=9606 GN=SOD1 PE=1 SV=2;tr|H7BYH4|H7BYH4_HUMAN Superoxide dismutase [Cu-Zn] OS=Homo sapiens OX=9606 GN=SOD1 PE=1 SV=1,5,5,63,154
PNP,0.6627318765,0.0186445406056658,0,P00491;G3V5M2;G3V2H3;G3V393,P00491;G3V5M2,10;5;3;2,10;5;3;2,10;5;3;2,Purine nucleoside phosphorylase,PNP,sp|P00491|PNPH_HUMAN Purine nucleoside phosphorylase OS=Homo sapiens OX=9606 GN=PNP PE=1 SV=2;tr|G3V5M2|G3V5M2_HUMAN Purine nucleoside phosphorylase (Fragment) OS=Homo sapiens OX=9606 GN=PNP PE=1 SV=1,10,10,57.8,289
HPRT1,0.2065022841,0.6593674017537,0,P00492,P00492,3,3,3,Hypoxanthine-guanine phosphoribosyltransferase,HPRT1,sp|P00492|HPRT_HUMAN Hypoxanthine-guanine phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=HPRT1 PE=1 SV=2,3,3,15.6,218
GOT2,0.0620060515,0.585249881729992,0,P00505,P00505,28,28,28,"Aspartate aminotransferase, mitochondrial",GOT2,"sp|P00505|AATM_HUMAN Aspartate aminotransferase, mitochondrial OS=Homo sapiens OX=9606 GN=GOT2 PE=1 SV=3",28,28,70.9,430
PGK1,-0.1857273896,0.128339445020794,0,P00558;P07205,P00558,40;4,40;4,40;4,Phosphoglycerate kinase 1,PGK1,sp|P00558|PGK1_HUMAN Phosphoglycerate kinase 1 OS=Homo sapiens OX=9606 GN=PGK1 PE=1 SV=3,40,40,91.8,417
NRAS;KRAS;HRAS,-0.7073312464,0.0539221315341907,0,P01111;P01116;P01112;G3V4K2;G3V5T7,P01111;P01116;P01112,5;3;3;2;2,5;3;3;2;2,5;3;3;2;2,"GTPase NRas;GTPase KRas;GTPase KRas, N-terminally processed;GTPase HRas;GTPase HRas, N-terminally processed",NRAS;KRAS;HRAS,sp|P01111|RASN_HUMAN GTPase NRas OS=Homo sapiens OX=9606 GN=NRAS PE=1 SV=1;sp|P01116|RASK_HUMAN GTPase KRas OS=Homo sapiens OX=9606 GN=KRAS PE=1 SV=1;sp|P01112|RASH_HUMAN GTPase HRas OS=Homo sapiens OX=9606 GN=HRAS PE=1 SV=1,5,5,28,189
LMNA,-0.3407478605,0.0341120640461537,0,P02545;H0YAB0;A0A0C4DGC5,P02545,51;12;10,51;12;10,3;0;2,Prelamin-A/C;Lamin-A/C,LMNA,sp|P02545|LMNA_HUMAN Prelamin-A/C OS=Homo sapiens OX=9606 GN=LMNA PE=1 SV=1,51,3,77.1,664
TFRC,0.2428543891,0.240951870680618,0,P02786;G3V0E5;H7C3V5;F8WBE5,P02786;G3V0E5,22;21;3;1,22;21;3;1,22;21;3;1,"Transferrin receptor protein 1;Transferrin receptor protein 1, serum form",TFRC,"sp|P02786|TFR1_HUMAN Transferrin receptor protein 1 OS=Homo sapiens OX=9606 GN=TFRC PE=1 SV=2;tr|G3V0E5|G3V0E5_HUMAN Transferrin receptor (P90, CD71), isoform CRA_c OS=Homo sapiens OX=9606 GN=TFRC PE=1 SV=1",22,22,34.9,760
CAT,-0.5569979412,0.0756403966277287,0,P04040,P04040,5,5,5,Catalase,CAT,sp|P04040|CATA_HUMAN Catalase OS=Homo sapiens OX=9606 GN=CAT PE=1 SV=3,5,5,16.3,527
GBA,-1.1001034224,0.00724332619357146,1,P04062;A0A0G2JNZ5;A0A0G2JLB3;A0A0G2JNZ0,P04062;A0A0G2JNZ5;A0A0G2JLB3;A0A0G2JNZ0,4;3;3;2,4;3;3;2,4;3;3;2,Glucosylceramidase,GBA,sp|P04062|GLCM_HUMAN Lysosomal acid glucosylceramidase OS=Homo sapiens OX=9606 GN=GBA PE=1 SV=3;tr|A0A0G2JNZ5|A0A0G2JNZ5_HUMAN Glucosylceramidase OS=Homo sapiens OX=9606 GN=GBA PE=1 SV=1;tr|A0A0G2JLB3|A0A0G2JLB3_HUMAN Glucosylceramidase OS=Homo sapiens OX=,4,4,16.4,536
ALDOA,-0.4860388631,0.0060268637466675,0,P04075;J3KPS3;H3BQN4;H3BPS8;H3BUH7;H3BR04;H3BMQ8;H3BU78;H3BR68;P05062;A0A087WXX2;A0A3B3IS80,P04075;J3KPS3;H3BQN4;H3BPS8;H3BUH7,34;33;31;20;18;16;14;13;10;1;1;1,34;33;31;20;18;16;14;13;10;1;1;1,30;30;27;16;17;15;13;12;10;0;0;0,Fructose-bisphosphate aldolase A;Fructose-bisphosphate aldolase,ALDOA,sp|P04075|ALDOA_HUMAN Fructose-bisphosphate aldolase A OS=Homo sapiens OX=9606 GN=ALDOA PE=1 SV=2;tr|J3KPS3|J3KPS3_HUMAN Fructose-bisphosphate aldolase OS=Homo sapiens OX=9606 GN=ALDOA PE=1 SV=1;tr|H3BQN4|H3BQN4_HUMAN Fructose-bisphosphate aldolase OS=Homo,34,30,89.8,364
ANXA1,-0.3199787143,0.0506757569047295,0,P04083;Q5T3N1;Q5T3N0,P04083;Q5T3N1,28;16;9,28;16;9,28;16;9,Annexin A1;Annexin,ANXA1,sp|P04083|ANXA1_HUMAN Annexin A1 OS=Homo sapiens OX=9606 GN=ANXA1 PE=1 SV=2;tr|Q5T3N1|Q5T3N1_HUMAN Annexin (Fragment) OS=Homo sapiens OX=9606 GN=ANXA1 PE=1 SV=1,28,28,69.9,346
SOD2,-0.2147194306,0.150507686340857,0,P04179;F5H3C5;F5H4R2;F5GYZ5;G8JLJ2;G5E9P6;F5GXZ9,P04179;F5H3C5;F5H4R2;F5GYZ5,10;7;7;7;4;2;2,10;7;7;7;4;2;2,10;7;7;7;4;2;2,"Superoxide dismutase [Mn], mitochondrial",SOD2,"sp|P04179|SODM_HUMAN Superoxide dismutase [Mn], mitochondrial OS=Homo sapiens OX=9606 GN=SOD2 PE=1 SV=3;tr|F5H3C5|F5H3C5_HUMAN Superoxide dismutase (Fragment) OS=Homo sapiens OX=9606 GN=SOD2 PE=1 SV=1;tr|F5H4R2|F5H4R2_HUMAN Superoxide dismutase (Fragment) ",10,10,58.1,222
OAT,0.4295829358,0.015772566429492,0,P04181,P04181,17,17,17,"Ornithine aminotransferase, mitochondrial;Ornithine aminotransferase, hepatic form;Ornithine aminotransferase, renal form",OAT,"sp|P04181|OAT_HUMAN Ornithine aminotransferase, mitochondrial OS=Homo sapiens OX=9606 GN=OAT PE=1 SV=1",17,17,49.4,439
TK1,-0.2367773474,0.276799169360664,0,P04183;K7ERV3;K7ES52;K7ERJ1;K7ENW5,P04183;K7ERV3;K7ES52;K7ERJ1,9;8;7;6;4,9;8;7;6;4,9;8;7;6;4,"Thymidine kinase, cytosolic;Thymidine kinase",TK1,"sp|P04183|KITH_HUMAN Thymidine kinase, cytosolic OS=Homo sapiens OX=9606 GN=TK1 PE=1 SV=2;tr|K7ERV3|K7ERV3_HUMAN Thymidine kinase OS=Homo sapiens OX=9606 GN=TK1 PE=1 SV=1;tr|K7ES52|K7ES52_HUMAN Thymidine kinase OS=Homo sapiens OX=9606 GN=TK1 PE=1 SV=1;tr|K",9,9,50.9,234
TUBB4A,0.2029247655,0.136669784718448,0,P04350;M0R2D3;A6NNZ2;M0QY85;M0QYM7;M0R278;M0R0X0;M0QY37;M0QX14;M0R042;M0QZL7;M0R1I1;M0R2T4;A0A075B724,P04350,34;9;8;6;6;6;5;5;5;5;5;2;2;1,6;0;0;1;2;2;1;1;1;2;1;1;0;0,4;0;0;1;1;1;1;1;1;1;1;0;0;0,Tubulin beta-4A chain,TUBB4A,sp|P04350|TBB4A_HUMAN Tubulin beta-4A chain OS=Homo sapiens OX=9606 GN=TUBB4A PE=1 SV=2,34,4,67.1,444
GAPDH,-0.0044496436,0.969133885258905,0,P04406;E7EUT5;O14556,P04406;E7EUT5,45;35;1,45;35;1,45;35;1,Glyceraldehyde-3-phosphate dehydrogenase,GAPDH,sp|P04406|G3P_HUMAN Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens OX=9606 GN=GAPDH PE=1 SV=3;tr|E7EUT5|E7EUT5_HUMAN Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens OX=9606 GN=GAPDH PE=1 SV=1,45,45,94,335
HSPB1,-0.0153840623,0.940864122459077,0,P04792;F8WE04;C9J3N8,P04792;F8WE04,15;10;2,15;10;2,15;10;2,Heat shock protein beta-1,HSPB1,sp|P04792|HSPB1_HUMAN Heat shock protein beta-1 OS=Homo sapiens OX=9606 GN=HSPB1 PE=1 SV=2;tr|F8WE04|F8WE04_HUMAN Heat shock protein beta-1 OS=Homo sapiens OX=9606 GN=HSPB1 PE=1 SV=1,15,15,94.1,205
TYMS,-0.5238107758,0.0107114027087462,0,P04818,P04818,10,10,10,Thymidylate synthase,TYMS,sp|P04818|TYSY_HUMAN Thymidylate synthase OS=Homo sapiens OX=9606 GN=TYMS PE=1 SV=3,10,10,37.7,313
RPN1,-0.2385743663,0.0809556643464158,0,P04843;B7Z4L4;F8WF32,P04843;B7Z4L4,15;9;3,15;9;3,15;9;3,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1,RPN1,sp|P04843|RPN1_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 OS=Homo sapiens OX=9606 GN=RPN1 PE=1 SV=1;tr|B7Z4L4|B7Z4L4_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 OS=Homo sapiens OX=9606 ,15,15,29.2,607
RPN2,0.0751169755,0.592903512829229,0,P04844;Q5JYR4;Q5JYR7,P04844;Q5JYR4;Q5JYR7,8;5;5,8;5;5,5;2;2,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2,RPN2,sp|P04844|RPN2_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 OS=Homo sapiens OX=9606 GN=RPN2 PE=1 SV=3;tr|Q5JYR4|Q5JYR4_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 (Fragment) OS=Homo sapie,8,5,25,631
GNAI2,-0.4045735061,0.017631833705703,0,P04899,P04899,8,8,6,Guanine nucleotide-binding protein G(i) subunit alpha-2,GNAI2,sp|P04899|GNAI2_HUMAN Guanine nucleotide-binding protein G(i) subunit alpha-2 OS=Homo sapiens OX=9606 GN=GNAI2 PE=1 SV=3,8,6,27.9,355
HIST1H2AC;HIST3H2A;HIST1H2AB,-0.4759319017,0.0243620602227417,0,Q93077;Q7L7L0;P04908,Q93077;Q7L7L0;P04908,12;12;12,2;2;2,2;2;2,Histone H2A type 1-C;Histone H2A type 3;Histone H2A type 1-B/E,HIST1H2AC;HIST3H2A;HIST1H2AB,sp|Q93077|H2A1C_HUMAN Histone H2A type 1-C OS=Homo sapiens OX=9606 GN=H2AC6 PE=1 SV=3;sp|Q7L7L0|H2A3_HUMAN Histone H2A type 3 OS=Homo sapiens OX=9606 GN=H2AW PE=1 SV=3;sp|P04908|H2A1B_HUMAN Histone H2A type 1-B/E OS=Homo sapiens OX=9606 GN=H2AC4 PE=1 SV=2,12,2,70.8,130
ATP1A1;ATP1A3,-0.1540829821,0.22164605348564,0,P05023;P13637;M0R116;A0A2R8YEY8;A0A0A0MT26;Q13733;E9PRA5;Q5TC01;M0QXF2,P05023;P13637;M0R116;A0A2R8YEY8;A0A0A0MT26,18;9;9;9;9;6;3;2;2,18;9;9;9;9;6;3;2;2,11;2;2;2;2;1;1;1;1,Sodium/potassium-transporting ATPase subunit alpha-1;Sodium/potassium-transporting ATPase subunit alpha-3,ATP1A1;ATP1A3,sp|P05023|AT1A1_HUMAN Sodium/potassium-transporting ATPase subunit alpha-1 OS=Homo sapiens OX=9606 GN=ATP1A1 PE=1 SV=1;sp|P13637|AT1A3_HUMAN Sodium/potassium-transporting ATPase subunit alpha-3 OS=Homo sapiens OX=9606 GN=ATP1A3 PE=1 SV=3;tr|M0R116|M0R116_H,18,11,21.5,1023
ATP1B1,0.3110481239,0.344329709690337,0,P05026;V9GYR2,P05026;V9GYR2,2;2,2;2,2;2,Sodium/potassium-transporting ATPase subunit beta-1,ATP1B1,sp|P05026|AT1B1_HUMAN Sodium/potassium-transporting ATPase subunit beta-1 OS=Homo sapiens OX=9606 GN=ATP1B1 PE=1 SV=1;tr|V9GYR2|V9GYR2_HUMAN Sodium/potassium-transporting ATPase subunit beta (Fragment) OS=Homo sapiens OX=9606 GN=ATP1B1 PE=1 SV=1,2,2,8.3,303
ALDH2,-0.002078505,0.99003898834699,0,P05091;F8VP50;S4R3S4,P05091;F8VP50,8;4;3,8;4;3,8;4;3,"Aldehyde dehydrogenase, mitochondrial",ALDH2,"sp|P05091|ALDH2_HUMAN Aldehyde dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ALDH2 PE=1 SV=2;tr|F8VP50|F8VP50_HUMAN Aldedh domain-containing protein (Fragment) OS=Homo sapiens OX=9606 PE=4 SV=4",8,8,20.3,517
SLC25A5,0.0508169525,0.635715437036938,0,P05141,P05141,33,33,17,"ADP/ATP translocase 2;ADP/ATP translocase 2, N-terminally processed",SLC25A5,sp|P05141|ADT2_HUMAN ADP/ATP translocase 2 OS=Homo sapiens OX=9606 GN=SLC25A5 PE=1 SV=7,33,17,60.4,298
